position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,3,"McRae, Colin",Subaru Impreza WRC97,GB,A8,4h 05m 31s,NA,NA,NA
2,1,"Makinen, Tommi",Mitsubishi Lancer Evo IV,FI,A8,+6s,NA,NA,NA
3,7,"Auriol, Didier",Toyota Corolla WRC,FR,A8,+21s,NA,NA,NA
4,2,"Burns, Richard",Mitsubishi Carisma GT,GB,A8,+38s,NA,NA,NA
5,10,"Bourne, Peter",Subaru Impreza 555,NZ,A8,+7m 52s,NA,NA,NA
6,11,"Ordynski, Ed",Mitsubishi Lancer Evo III,AU,A8,+9m 24s,NA,NA,NA
7,9,"Loix, Freddy",Toyota Celica GT-Four (ST205),BE,A8,+9m 55s,NA,NA,NA
8,8,"Bates, Neal",Toyota Corolla WRC,AU,A8,+11m 28s,NA,NA,NA
9,14,"Sufan, Raul",Toyota Celica GT-Four (ST205),AR,A8,+19m 03s,NA,NA,NA
10,16,"Rovanpera, Harri",Seat Ibiza GTi 16V,FI,A7,+24m 56s,NA,NA,NA
11,25,"Konishi, Shigeyuki",Subaru Impreza,JP,N4,+25m 13s,NA,NA,NA
12,24,"Kataoka, Yoshihiro",Mitsubishi Lancer Evo III,JP,N4,+26m 10s,NA,NA,NA
13,28,"Miyoshi, Hideaki",Subaru Impreza,JP,N4,+29m 35s,NA,NA,NA
14,29,"Challis, Tolley",Proton Wira 4WD,AU,A8,+29m 49s,NA,NA,NA
15,15,"Sibera, Pavel",Skoda Felicia Kit-Car,CZ,A6,+30m 52s,NA,NA,NA
16,34,"Arai, Toshihiro",Subaru Impreza,JP,N4,+31m 33s,NA,NA,NA
17,19,"Gomez Marco, Oriol",Seat Ibiza GTi 16V,ES,A7,+32m 19s,NA,NA,NA
18,23,"Guest, Michael",Subaru Impreza,AU,N4,+34m 50s,NA,NA,NA
19,37,"Herridge, Robert",Subaru Impreza,AU,N4,+37m 40s,NA,NA,NA
20,42,"Mackenzie, Ross",Daihatsu Charade GTI,AU,A6,+41m 05s,NA,NA,NA
21,44,"Thompson, Michael",Subaru Impreza 555,AU,N4,+45m 38s,NA,NA,NA
22,39,"Koizumi, Hideaki",Mitsubishi Lancer Evo III,JP,N4,+46m 10s,NA,NA,NA
