position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,69,"Rovanpera, Kalle",Toyota GR Yaris Rally1,FI,Rally1,"2h 36m 20,1s",NA,NA,NA
2,33,"Evans, Elfyn",Toyota GR Yaris Rally1,GB,Rally1,"+43,7s",0:05,NA,NA
3,8,"Tanak, Ott",Hyundai i20 N Rally1,EE,Rally1,"+49,3s",NA,NA,NA
4,18,"Katsuta, Takamoto",Toyota GR Yaris Rally1,JP,Rally1,"+1m 06,8s",NA,NA,NA
5,16,"Fourmaux, Adrien",Hyundai i20 N Rally1,FR,Rally1,"+2m 04,6s",NA,NA,NA
6,5,"Pajari, Sami",Toyota GR Yaris Rally1,FI,Rally1,"+2m 13,9s",NA,NA,NA
7,55,"McErlean, Joshua",Ford Puma Rally1,IE,Rally1,"+5m 48,8s",0:05,NA,NA
8,20,"Solberg, Oliver",Toyota Yaris,SE,Rally2,"+8m 56,2s",NA,NA,NA
9,24,"Cerny, Jan",Skoda Fabia,CZ,Rally2,"+10m 51,1s",NA,NA,NA
10,27,"Mares, Filip",Toyota Yaris,CZ,Rally2,"+11m 21,2s",NA,NA,NA
11,21,"Dapra, Roberto",Skoda Fabia,IT,Rally2,"+13m 51,4s",NA,NA,NA
12,34,"Johansson, Mille",Ford Fiesta,SE,Rally3,"+18m 07,7s",0:14,NA,NA
13,32,"Gill, Taylor",Ford Fiesta,AU,Rally3,"+18m 09,3s",NA,NA,NA
14,37,"Kazaz, Kerem",Ford Fiesta,TU,Rally3,"+22m 32,6s",NA,NA,NA
15,38,"Dominguez Jr., Diego",Ford Fiesta,PY,Rally3,"+22m 46,6s",NA,NA,NA
16,40,"Schonborn, Claire",Ford Fiesta,DE,Rally3,"+24m 01,4s",NA,NA,NA
17,48,"Kacirek, Petr",Ford Fiesta,CZ,Rally3,"+24m 49,9s",NA,NA,NA
18,46,"Gassner jr, Hermann",Renault Clio,DE,Rally3,"+25m 19,7s",0:05,NA,NA
19,45,"Fumal, Armand",Renault-Alpine A110,BE,RGT,"+32m 10,9s",0:10,NA,NA
20,29,"Boland, Eamonn",Ford Fiesta,IE,Rally2,"+32m 36,2s",NA,NA,NA
21,52,"Kder, Patrik",Peugeot 208,CZ,Rally4,"+34m 24,2s",NA,NA,NA
22,49,"Weigert, Timo",Renault Clio,DE,Rally3,"+35m 19,1s",NA,NA,NA
23,53,"Retzer, Johann",Peugeot 208,DE,Rally4,"+37m 12,6s",NA,NA,NA
24,54,"Auer, Florian",Peugeot 208,DE,Rally4,"+38m 23,6s",NA,NA,NA
25,22,"Gryazin, Nikolay",Skoda Fabia,RU,Rally2,"+40m 50,4s",NA,NA,NA
26,51,"Strabello, Stefano",Peugeot 208,IT,Rally4,"+42m 28,9s",NA,NA,NA
27,13,"Munster, Gregoire",Ford Puma Rally1,LU,Rally1,"+42m 48,4s",NA,NA,NA
28,44,"Konsel, Lubomir",Skoda Fabia,CZ,Rally2,"+44m 29,9s",NA,NA,NA
29,17,"Ogier, Sebastien",Toyota GR Yaris Rally1,FR,Rally1,"+49m 40,9s",NA,NA,NA
30,57,"Schmied, Jan",Opel Corsa,CZ,Rally4,"+50m 05,5s",NA,NA,NA
31,50,"Hudelmaier, Guido",Ford Fiesta,DE,Rally3,"+51m 30,2s",NA,NA,NA
32,47,"Gassner, Hermann",Renault Clio,DE,Rally3,"+54m 00,8s",NA,NA,NA
33,56,"Stepanek, Petr",Opel Corsa,CZ,Rally4,"+54m 44,5s",NA,NA,NA
34,28,"Schwarz, Fabio",Toyota Yaris,DE,Rally2,"+55m 19,3s",0:30,NA,NA
35,58,"Schmid, Johannes",Peugeot 208,DE,Rally4,"+1h 05m 56,1s",NA,NA,NA
36,43,"Pahlitzsch, Thomas",Peugeot 208,DE,Rally2,"+1h 18m 36,2s",0:05,NA,NA
NA,1,"Neuville, Thierry",Hyundai i20 N Rally1,BE,Rally1,NA,NA,SS15,accident
NA,23,"Cachon Rodriguez, Alejandro",Toyota Yaris,ES,Rally2,NA,NA,SS14,accident
NA,25,"Rossel, Leo",Citroen C3,FR,Rally2,NA,NA,TC14D,mechanical
NA,26,"Ruiloba, Diego",Citroen C3,ES,Rally2,NA,NA,SS18,accident
NA,31,"Pellerey, Tom",Renault Clio,FR,Rally3,NA,NA,SS1,accident
NA,35,"Turkkan, Ali",Ford Fiesta,TU,Rally3,NA,NA,SS17,accident
NA,36,"Kelly, Eamonn",Ford Fiesta,IE,Rally3,NA,NA,TC2D,rollcage damaged
NA,39,"Smart, Max",Ford Fiesta,ZA,Rally3,NA,NA,SS5,unknown
NA,41,"Geipel, Philip",Toyota Yaris,DE,Rally2,NA,NA,SS17,accident
NA,42,"Hlavaty, Petr",Skoda Fabia,CZ,Rally2,NA,NA,SS5,accident
