position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,69,"Rovanpera, Kalle",Toyota GR Yaris Rally1,FI,Rally1,"2h 48m 21,5s",NA,NA,NA
2,8,"Tanak, Ott",Hyundai i20 N Rally1,EE,Rally1,"+4,3s",NA,NA,NA
3,11,"Neuville, Thierry",Hyundai i20 N Rally1,BE,Rally1,"+2m 21,0s",2:00,NA,NA
4,42,"Breen, Craig",Ford Puma Rally1,IE,Rally1,"+3m 07,3s",NA,NA,NA
5,33,"Evans, Elfyn",Toyota GR Yaris Rally1,GB,Rally1,"+3m 46,0s",NA,NA,NA
6,18,"Katsuta, Takamoto",Toyota GR Yaris Rally1,JP,Rally1,"+8m 08,5s",NA,NA,NA
7,21,"Rossel, Yohan",Citroen C3,FR,Rally2,"+10m 01,0s",NA,NA,NA
8,24,"Kajetanowicz, Kajetan",Skoda Fabia,PL,Rally2,"+11m 01,2s",NA,NA,NA
9,26,"Lindholm, Emil",Skoda Fabia,FI,Rally2,"+11m 11,9s",NA,NA,NA
10,23,"Gryazin, Nikolay",Skoda Fabia,RU,Rally2,"+11m 48,5s",NA,NA,NA
11,29,"Ingram, Christopher",Skoda Fabia,GB,Rally2,"+12m 33,7s",NA,NA,NA
12,20,"Lefebvre, Stephane",Citroen C3,FR,Rally2,"+13m 19,0s",NA,NA,NA
13,22,"Camilli, Eric",Citroen C3,FR,Rally2,"+13m 21,9s",NA,NA,NA
14,25,"Cais, Erik",Ford Fiesta,CZ,Rally2,"+16m 03,8s",NA,NA,NA
15,44,"Greensmith, Fergus",Ford Puma Rally1,GB,Rally1,"+16m 26,7s",NA,NA,NA
16,43,"Marczyk, Mikolaj",Skoda Fabia,PL,Rally2,"+18m 59,2s",NA,NA,NA
17,53,"Joona, Lauri",Ford Fiesta,FI,Rally3,"+19m 03,4s",NA,NA,NA
18,31,"Heikkila, Mikko",Skoda Fabia,FI,Rally2,"+20m 00,5s",NA,NA,NA
19,32,"Johnston, Sean",Citroen C3,US,Rally2,"+20m 23,6s",NA,NA,NA
