position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,2,"Ogier, Sebastien",Citroen DS3 WRC,FR,A0,"3h 06m 20,4s",NA,NA,NA
2,37,"Sordo Castillo, Daniel",Mini John Cooper Works,ES,A0,"+6,3s",NA,NA,NA
3,3,"Hirvonen, Mikko",Ford Fiesta RS WRC,FI,A0,"+3m 26,6s",0:10,NA,NA
4,4,"Latvala, Jari-Matti",Ford Fiesta RS WRC,FI,A0,"+3m 30,3s",2:10,NA,NA
5,9,"Kuipers, Dennis",Ford Fiesta RS WRC,NL,A0,"+6m 42,0s",NA,NA,NA
6,15,"Solberg, Henning",Ford Fiesta RS WRC,NO,A0,"+7m 08,3s",NA,NA,NA
7,6,"Ostberg, Mads",Ford Fiesta RS WRC,NO,A0,"+7m 58,3s",NA,NA,NA
8,43,"Block, Ken",Ford Fiesta RS WRC,US,A0,"+8m 25,5s",NA,NA,NA
9,55,"Campana, Pierre",Mini John Cooper Works,FR,A0,"+8m 38,7s",NA,NA,NA
10,5,"Wilson, Matthew",Ford Fiesta RS WRC,GB,A0,"+10m 00,8s",NA,NA,NA
11,22,"Tanak, Ott",Ford Fiesta S2000,EE,A2,"+11m 31,7s",NA,NA,NA
12,10,"al-Qassimi, Khalid",Ford Fiesta RS WRC,AE,A0,"+12m 28,2s",NA,NA,NA
13,28,"Brynildsen, Eyvind",Skoda Fabia Super 2000,NO,A2,"+14m 05,4s",NA,NA,NA
14,21,"Prokop, Martin",Ford Fiesta S2000,CZ,A2,"+14m 12,4s",NA,NA,NA
15,24,"Sousa, Bernardo",Ford Fiesta S2000,PT,A2,"+16m 06,6s",NA,NA,NA
16,76,"Evans, Elfyn",Ford Fiesta,GB,A6,"+26m 20,4s",NA,NA,NA
17,57,"Burri, Michael",Citroen DS3,CH,A5,"+26m 21,3s",NA,NA,NA
18,72,"Clairay, Yann",Renault Clio,FR,A5,"+27m 11,6s",0:30,NA,NA
19,71,"McCormack, Martin",Citroen DS3,GB,A5,"+28m 24,5s",3:10,NA,NA
20,61,"Schmitt, Jerome",Citroen C2 R2,FR,A6,"+34m 02,5s",NA,NA,NA
21,70,"Colney, Thierry",Renault Clio,FR,A5,"+35m 51,2s",NA,NA,NA
22,60,"Meyer, Eric",Subaru Impreza,FR,A3,"+35m 55,2s",NA,NA,NA
23,54,"Novikov, Evgeny",Ford Fiesta RS WRC,RU,A0,"+39m 25,8s",NA,NA,NA
24,74,"Gobalet, Stephane",Ford Fiesta,CH,A6,"+39m 30,0s",NA,NA,NA
25,75,"Droxler, Sylvain",Ford Fiesta,CH,A6,"+41m 12,0s",NA,NA,NA
26,25,"Hanninen, Juho",Skoda Fabia Super 2000,FI,A2,"+43m 01,2s",NA,NA,NA
27,49,"Maurin, Julien",Ford Fiesta S2000,FR,A2,"+43m 05,7s",NA,NA,NA
28,62,"Lafont, Eric",Citroen C2 R2,FR,A6,"+45m 17,7s",1:00,NA,NA
29,67,"Courtois, Olivier",Renault Clio,FR,A5,"+51m 15,8s",NA,NA,NA
30,69,"Giordano, Quentin",Citroen DS3,FR,A5,"+51m 30,8s",0:10,NA,NA
31,68,"Muller, Yvan",Peugeot 207 S2000,FR,A2,"+52m 13,8s",1:00,NA,NA
32,58,"Jones, Tim",Ford Fiesta,GB,A6,"+54m 12,2s",NA,NA,NA
33,64,"Riehl, Stephane",Renault Twingo,FR,A6,"+58m 56,1s",0:20,NA,NA
34,56,"al-Rajhi, Yazeed",Peugeot 207 S2000,SA,A2,"+1h 06m 20,9s",NA,NA,NA
NA,1,"Loeb, Sebastien",Citroen DS3 WRC,FR,A0,NA,NA,SS3,mechanical
NA,8,"Raikkonen, Kimi",Citroen DS3 WRC,FI,A0,NA,NA,TC3,mechanical
NA,11,"Solberg, Petter",Citroen DS3 WRC,NO,A0,NA,NA,post-rally,car underweight
NA,12,"Oliveira, Daniel Rolim",Mini John Cooper Works,BR,A0,NA,NA,SS15,mechanical
NA,14,"van Merksteijn jr, Peter",Citroen DS3 WRC,NL,A0,NA,NA,TC8D,mechanical
NA,17,"Araujo, Armindo",Mini John Cooper Works,PT,A0,NA,NA,SS18,mechanical
NA,23,"al-Attiyah, Nasser",Ford Fiesta S2000,QA,A2,NA,NA,TC11,mechanical
NA,27,"Gassner jr, Hermann",Skoda Fabia Super 2000,DE,A2,NA,NA,SS9,mechanical
NA,29,"Turan, Frigyes",Ford Fiesta S2000,HU,A2,NA,NA,TC1,mechanical
NA,52,"Meeke, Kris",Mini John Cooper Works,GB,A0,NA,NA,SS13,mechanical
NA,59,"Receveur, Didier",Ford Fiesta,CH,A6,NA,NA,TC17D,mechanical
NA,63,"Fritsch, Jonathan",Ford Fiesta,FR,A6,NA,NA,TC8D,mechanical
NA,65,"de Passorio, Marc",Renault Clio,FR,A5,NA,NA,TC17D,mechanical
NA,66,"Mackerer, Pascal",Renault Clio,FR,A8,NA,NA,TC17D,unknown
NA,101,"Fisher, Alastair",Ford Fiesta,GB,A6,NA,NA,end of Day 2,WRC Academy
NA,102,"Suarez Miranda, Jose Antonio",Ford Fiesta,ES,A6,NA,NA,end of Day 2,WRC Academy
NA,103,"Crugnola, Andrea",Ford Fiesta,IT,A6,NA,NA,SS12,mechanical
NA,104,"Cerny, Jan",Ford Fiesta,CZ,A6,NA,NA,SS10,mechanical
NA,105,"Niinemae, Miko-Ove",Ford Fiesta,EE,A6,NA,NA,end of Day 2,WRC Academy
