position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,2,"Latvala, Jari-Matti",Volkswagen Polo R WRC,FI,RC1,"2h 38m 19,1s",NA,NA,NA
2,9,"Mikkelsen, Andreas",Volkswagen Polo R WRC,NO,RC1,"+44,8s",NA,NA,NA
3,3,"Meeke, Kris",Citroen DS3 WRC,GB,RC1,"+1m 05,3s",NA,NA,NA
4,8,"Sordo Castillo, Daniel",Hyundai i20 WRC,ES,RC1,"+1m 48,7s",NA,NA,NA
5,5,"Hirvonen, Mikko",Ford Fiesta RS WRC,FI,RC1,"+2m 00,7s",NA,NA,NA
6,6,"Evans, Elfyn",Ford Fiesta RS WRC,GB,RC1,"+3m 00,8s",1:40,NA,NA
7,4,"Ostberg, Mads",Citroen DS3 WRC,NO,RC1,"+3m 02,5s",1:10,NA,NA
8,7,"Neuville, Thierry",Hyundai i20 WRC,BE,RC1,"+4m 08,4s",NA,NA,NA
9,20,"Bouffier, Bryan",Hyundai i20 WRC,FR,RC1,"+4m 12,9s",NA,NA,NA
10,21,"Prokop, Martin",Ford Fiesta RS WRC,CZ,RC1,"+6m 07,5s",NA,NA,NA
11,11,"Kuipers, Dennis",Ford Fiesta RS WRC,NL,RC1,"+7m 41,2s",NA,NA,NA
12,22,"Maurin, Julien",Ford Fiesta RS WRC,FR,RC1,"+8m 18,8s",NA,NA,NA
13,1,"Ogier, Sebastien",Volkswagen Polo R WRC,FR,RC1,"+8m 36,1s",NA,NA,NA
14,77,"Abbring, Kevin",Peugeot 208,NL,RC2,"+9m 57,8s",NA,NA,NA
15,39,"Gilbert, Quentin",Ford Fiesta,FR,RC2,"+10m 37,7s",NA,NA,NA
16,12,"Protasov, Yuriy",Ford Fiesta RS WRC,UA,RC1,"+10m 38,4s",NA,NA,NA
17,35,"Sousa, Bernardo",Ford Fiesta,PT,RC2,"+10m 45,8s",NA,NA,NA
18,36,"Chardonnet, Sebastien",Citroen DS3,FR,RC2,"+12m 45,0s",NA,NA,NA
19,93,"Dumas, Romain",Porsche 997,FR,RGT,"+14m 15,9s",NA,NA,NA
20,75,"Pons, Xavier",Ford Fiesta,ES,RC2,"+14m 48,9s",NA,NA,NA
21,97,"Courtois, Olivier",Renault Clio,FR,RC3,"+24m 14,2s",NA,NA,NA
22,96,"Fritsch, Jonathan",Renault Clio,FR,RC3,"+25m 26,0s",NA,NA,NA
23,32,"Tidemand, Pontus",Ford Fiesta,SE,RC2,"+26m 13,0s",NA,NA,NA
24,80,"Boland, Eamonn",Subaru Impreza,IE,RC2,"+27m 26,1s",NA,NA,NA
25,120,"Arellano, Hugo",Ford Fiesta,LU,RC4,"+27m 43,4s",NA,NA,NA
26,109,"Marche, Pierre",Renault Clio,FR,RC3,"+27m 54,7s",2:30,NA,NA
27,121,"Monnin, Jean-Paul",Peugeot 208,FR,RC4,"+28m 42,4s",NA,NA,NA
28,94,"Colney, Thierry",Citroen DS3,FR,RC3,"+29m 51,4s",NA,NA,NA
29,119,"Wagner, William",Peugeot 208,BE,RC4,"+31m 46,4s",NA,NA,NA
30,99,"Marchal, Eddy",Renault Clio,FR,RC3,"+32m 16,8s",NA,NA,NA
31,117,"Mackerer, Pascal",Renault Twingo,FR,RC4,"+33m 29,9s",NA,NA,NA
