track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
nurburgring,1973-06-24,29,BMW 3.0 CSL - BMW L6 3303 cc N/A,1,T/GT+2.0,Jägermeister und Alpina Racing Team (D),Closed bodywork,Front-engined,Niki Lauda (A)/Hans-Peter Joisten (B),NA,NA,NA,NA,NA,BMW,3.0 CSL,NA,NA,Result: winner - margin: 1 lapGrid:,winner - margin: 1 lapGrid:,finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/3.0%20CSL.html,NA,NA
nurburgring,1973-06-24,30,BMW 3.0 CSL - BMW L6 3303 cc N/A,2,T/GT+2.0,Jägermeister und Alpina Racing Team (D),Closed bodywork,Front-engined,/Han Akersloot (NL)/Brian Muir (AUS),NA,NA,NA,NA,NA,BMW,3.0 CSL,NA,NA,Result: 2nd (1 lap behind the winner)Grid:,2nd (1 lap behind the winner)Grid:,finished,NA,NA,1 lap behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/3.0%20CSL.html,NA,NA
nurburgring,1973-06-24,1,Ford Capri RS 2600 - Ford V6 2999 cc N/A,3,T/GT+2.0,Ford Köln (D),Closed bodywork,Front-engined,Hans Heyer (D)/Klaus Fritzinger (D),NA,NA,NA,NA,NA,Ford,Capri,RS 2600,NA,Result: 3rd (6 laps behind the winner)Grid:,3rd (6 laps behind the winner)Grid:,finished,NA,NA,6 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Capri.html,https://www.racingsportscars.com/suffix/photo/Ford/Capri/RS%202600.html,NA
nurburgring,1973-06-24,58,BMW 2002 - BMW L4 2v SOHC 1990 cc N/A,4,T/GT2.0,(D),Closed bodywork,Front-engined,Richard Peitz (D)/Thomas Betzler (D),NA,NA,NA,NA,NA,BMW,2002,NA,NA,Result: 4th 1st in T/GT2.0 (7 laps behind the winner)Grid:,4th 1st in T/GT2.0 (7 laps behind the winner)Grid:,finished,NA,NA,7 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/2002.html,NA,NA
nurburgring,1973-06-24,79,BMW 1602 - BMW L4 1600 cc N/A,5,T/GT1.6,(D),Closed bodywork,Front-engined,Helmut Lenze (D)/Helmut Döring (D),NA,NA,NA,NA,NA,BMW,1602,NA,NA,Result: 5th 1st in T/GT1.6 (7 laps behind the winner)Grid:,5th 1st in T/GT1.6 (7 laps behind the winner)Grid:,finished,NA,NA,7 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/1602.html,NA,NA
nurburgring,1973-06-24,31,BMW 2002 - BMW L4 2v SOHC 1990 cc N/A,6,T/GT2.0,BMW Koepchen (D),Closed bodywork,Front-engined,Heinrich Hirth (D)/Günther Mohrs (D),NA,NA,NA,NA,NA,BMW,2002,NA,NA,Result: 6th (7 laps behind the winner)Grid:,6th (7 laps behind the winner)Grid:,finished,NA,NA,7 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/2002.html,NA,NA
nurburgring,1973-06-24,69,BMW 1602 - BMW L4 1600 cc N/A,7,T/GT1.6,Rheydter Club für Motorsport (D),Closed bodywork,Front-engined,Walter Prüser (D)/Friedhelm Theissen (D),NA,NA,NA,NA,NA,BMW,1602,NA,NA,Result: 7th (7 laps behind the winner)Grid:,7th (7 laps behind the winner)Grid:,finished,NA,NA,7 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/1602.html,NA,NA
nurburgring,1973-06-24,37,BMW 2002 - BMW L4 2v SOHC 1990 cc N/A,8,T/GT2.0,Hannen Alt Racing Team (D),Closed bodywork,Front-engined,Manfred Verkühlen (D)/Helmut Lenz (D),NA,NA,NA,NA,NA,BMW,2002,NA,NA,Result: 8th (8 laps behind the winner)Grid:,8th (8 laps behind the winner)Grid:,finished,NA,NA,8 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/2002.html,NA,NA
nurburgring,1973-06-24,18,Porsche 911 E - Porsche F6 2v SOHC 2492 cc N/A,9,T/GT+2.0,(D),-,Rear-engined,Wolfgang Kauwertz (D)/Friedhelm Coenen (D),NA,NA,NA,NA,NA,Porsche,911,E,NA,Result: 9th (9 laps behind the winner)Grid:,9th (9 laps behind the winner)Grid:,finished,NA,NA,9 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911.html,https://www.racingsportscars.com/suffix/photo/Porsche/911/E.html,NA
nurburgring,1973-06-24,4,Ford Capri 3000 GXL - Ford V6 2993 cc N/A,10,T/GT+2.0,(D),Closed bodywork,Front-engined,Gordon Spice (GB)/John Hine (GB),NA,NA,NA,NA,NA,Ford,Capri,3000 GXL,NA,Result: 10th (9 laps behind the winner)Grid:,10th (9 laps behind the winner)Grid:,finished,NA,NA,9 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Capri.html,https://www.racingsportscars.com/suffix/photo/Ford/Capri/3000%20GXL.html,NA
