track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url
nurburgring,1989-06-18,48,VW Scirocco - VW,NA,Class 3,AM Motorsport,-,-,Claus-Theo Gärtner/Wilfried Becker/Hans-Günther Müller,NA,NA,NA,NA,NA,VW,Scirocco,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Scirocco.html,NA
nurburgring,1989-06-18,4,BMW 635 CSi - BMW M30 L6 2v SOHC 3475 cc N/A,NA,Class 1,Pontus Racing,Closed bodywork,Front-engined,Jochen Felder (D)/Georg Severich (D)/Fritz Müller (D),NA,NA,NA,NA,NA,BMW,635 CSi,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/635%20CSi.html,NA
nurburgring,1989-06-18,138,Peugeot 205 GTi - Peugeot,NA,Class 8,,-,-,Ralf Frichot/Karl-Friedrich Beck/Jürgen Schäfer,NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
nurburgring,1989-06-18,130,Peugeot 205 GTi - Peugeot,NA,Class 8,,-,-,Rainer von Klier/Helmut Karnehm/Rolf Pick,NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
nurburgring,1989-06-18,31,Mercedes-Benz 500 SEC - Mercedes-Benz,NA,Class 13,AMG Motorenbau GmbH,-,-,Hans Heyer (D)/Heinrich Weiss/Kurt Thiim (DK),NA,NA,NA,NA,NA,Mercedes-Benz,500 SEC,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Mercedes-Benz.html,https://www.racingsportscars.com/type/photo/Mercedes-Benz/500%20SEC.html,NA
nurburgring,1989-06-18,17,BMW M3 - BMW,NA,Class 2,BMW-FINA,Closed bodywork,Front-engined,/Will Hoy (GB)/Jeff Allam (GB)/Grégoire de Mévius (B),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1989-06-18,147,VW Golf GTI - VW,NA,Class 8,East Belgian Racing Team,-,-,Bruno Lukac/Nico Demuth (L)/Martin Gillessen (B),NA,NA,NA,NA,NA,VW,Golf,GTI,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
nurburgring,1989-06-18,56,Opel Kadett GSi 16V - Opel,NA,Class 3,Opel Team Irmscher (D),Closed bodywork,Front-engined,Günther Schmidt (D)/Klaus-Peter Thaler/Sepp Haider (A),NA,NA,NA,NA,NA,Opel,Kadett,GSi 16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi%2016V.html
nurburgring,1989-06-18,103,Mercedes-Benz 190 E - Mercedes-Benz N/A,NA,Class 7,,Closed bodywork,Front-engined,Dieter Schäfer (D)/Pierluigi Grassetto (I)/Roberto Ragazzi (I),NA,NA,NA,NA,NA,Mercedes-Benz,190 E,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Mercedes-Benz.html,https://www.racingsportscars.com/type/photo/Mercedes-Benz/190%20E.html,NA
nurburgring,1989-06-18,5,Ford Sierra Cosworth - Ford,NA,Class 1,Selzer Motorsport,-,-,Dieter Selzer (D)/Günther Braumüller (D)/Andreas Schall (D),NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
nurburgring,1989-06-18,185,Suzuki Swift GTi - Suzuki,NA,Class 10,Dürener Motorsport-Club e. V. im ADAC,-,-,Robert Mennicken/Jürgen Becker/Karl-Heinz Ben-Achmed,NA,NA,NA,NA,NA,Suzuki,Swift,GTi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,https://www.racingsportscars.com/suffix/photo/Suzuki/Swift/GTi.html
nurburgring,1989-06-18,20,BMW M3 - BMW,NA,Class 2,Herba Proficrafttools-Racing,Closed bodywork,Front-engined,Peter Faubel (D)/Robert Walterscheid-Müller (D)/Edgar Dören (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1989-06-18,42,VW Scirocco 16V - VW,NA,Class 3,Team Hohenester Sport,-,-,Hans-Jörn Ley (D)/Friedrich-Wilhem Stallmann (D)/Alfons Hohenester (D),NA,NA,NA,NA,NA,VW,Scirocco,16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Scirocco.html,https://www.racingsportscars.com/suffix/photo/VW/Scirocco/16V.html
nurburgring,1989-06-18,22,BMW 325i - BMW,NA,Class 2,Kailine,-,-,Edmund Gastes (D)/Thorsten Trumm/Axel Göbel,NA,NA,NA,NA,NA,BMW,325i,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/325i.html,NA
nurburgring,1989-06-18,159,Toyota Corolla - Toyota,NA,Class 9,,-,-,Karl-Christian Lück (D)/Dieter Lindenbaum (D)/Gerhard Müller (D),NA,NA,NA,NA,NA,Toyota,Corolla,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,NA
nurburgring,1989-06-18,90,Ford Sierra - Ford,NA,Class 6,AC Bergisch-Land e. V. im AvD,-,-,Reinhard Schönstein/Andreas Becker (D)/Michael Prym (A),NA,NA,NA,NA,NA,Ford,Sierra,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,NA
nurburgring,1989-06-18,124,Peugeot 205 GTi - Peugeot,NA,Class 8,,-,-,Thomas Gruhler/Peter Schneider/Michael Dorner,NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
nurburgring,1989-06-18,23,BMW 325i - BMW,NA,Class 2,,-,-,Klaus Scheer (D)/Hans-Otto Mallwitz/Michael Brooks (GB),NA,NA,NA,NA,NA,BMW,325i,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/325i.html,NA
nurburgring,1989-06-18,157,Honda Civic - Honda,NA,Class 9,,-,-,Heinz-Josef Bermes (D)/Richard Mertens/Hermann Vincentz (D),NA,NA,NA,NA,NA,Honda,Civic,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
