track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
nurburgring,1976-04-04,5,Porsche 908/3 Turbo #008 - Porsche 911/78 F6 2v SOHC 2140 cc Turbo,1,S3.0,Joest-Racing (D),Open bodywork,Mid-engined,Reinhold Jöst (D),Shell,yellow,Goodyear,29/01/2006,Paul Kooyman,Porsche,908/3,Turbo,#008,Result: winner - (144.548 kph) - margin: 3m09s1Grid: 4th (7:33.9000),winner - (144.548 kph) - margin: 3m09s1Grid: 4th (7:33.9000),finished,4,7:33.9000,144.548 kph,NA,https://www.racingsportscars.com/tn/photo/1976/TN_Nurburgring-1976-04-04-005.jpg,https://www.racingsportscars.com/photo/1976/Nurburgring-1976-04-04-005.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/908__3.html,https://www.racingsportscars.com/suffix/photo/Porsche/908__3/Turbo.html,https://www.racingsportscars.com/chassis/photo/908__03-008.html
nurburgring,1976-04-04,51,Porsche 934 #930 670 0175 - Porsche 930/71 F6 2v SOHC Turbo,2,GT+3.0,Tebernum-Racing-Team Georg Loos KG (D),Closed bodywork,Rear-engined,Toine Hezemans (NL),TEBERNUM/GEORG LOOS,red (+white/yellow),Goodyear,29/01/2006,Paul Kooyman,Porsche,934,NA,#930 670 0175,Result: 2nd 1st in GT+3.0 (3m09s1 behind the winner)Grid: 8th (8:17.1000),2nd 1st in GT+3.0 (3m09s1 behind the winner)Grid: 8th (8:17.1000),finished,8,8:17.1000,3m09s1 behind the winner,NA,https://www.racingsportscars.com/tn/photo/1976/TN_Nurburgring-1976-04-04-051.jpg,https://www.racingsportscars.com/photo/1976/Nurburgring-1976-04-04-051.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/934.html,NA,https://www.racingsportscars.com/chassis/photo/930%20670%200175.html
nurburgring,1976-04-04,40,Lola T294 # - BMW M12 L4 N/A,3,S2.0,Helmut Bross (D),Open bodywork,Mid-engined,Helmut Bross (D),Shell/elan bau HOHMANN LEONBERG,yellow/dark violet (+red),NA,29/01/2006,Paul Kooyman,Lola,T294,NA,#,Result: 3rd 1st in S2.0 (3m09s5 behind the winner)Grid: 5th (7:47.7000),3rd 1st in S2.0 (3m09s5 behind the winner)Grid: 5th (7:47.7000),finished,5,7:47.7000,3m09s5 behind the winner,NA,https://www.racingsportscars.com/tn/photo/1976/TN_Nurburgring-1976-04-04-040.jpg,https://www.racingsportscars.com/photo/1976/Nurburgring-1976-04-04-040.jpg,https://www.racingsportscars.com/make/photo/Lola.html,https://www.racingsportscars.com/type/photo/Lola/T294.html,NA,https://www.racingsportscars.com/chassis/photo/T294-Bross%23.html
nurburgring,1976-04-04,53,Porsche 934 #930 670 0168 - Porsche 930/71 F6 2v SOHC Turbo,4,GT+3.0,Jägermeister Max Moritz Team (D),Closed bodywork,Rear-engined,/Helmut Kelleners (D),Jägermeister,orange,Dunlop,29/01/2006,Paul Kooyman,Porsche,934,NA,#930 670 0168,Result: 4th (3m29s1 behind the winner)Grid: 10th (8:21.1000),4th (3m29s1 behind the winner)Grid: 10th (8:21.1000),finished,10,8:21.1000,3m29s1 behind the winner,NA,https://www.racingsportscars.com/tn/photo/1976/TN_Nurburgring-1976-04-04-053.jpg,https://www.racingsportscars.com/photo/1976/Nurburgring-1976-04-04-053.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/934.html,NA,https://www.racingsportscars.com/chassis/photo/930%20670%200168.html
nurburgring,1976-04-04,1,Porsche 936 #001 - Porsche 911/78 F6 2v SOHC 2142 cc Single-Turbo,5,S3.0,Martini Racing Porsche System (D),Open bodywork,Mid-engined,Rolf Stommelen (D),MARTINI,black (+blue/red),Goodyear,29/01/2006,Paul Kooyman,Porsche,936,NA,#001,Result: 5th (3m50s4 behind the winner)Grid: 2nd (7:19.1000),5th (3m50s4 behind the winner)Grid: 2nd (7:19.1000),finished,2,7:19.1000,3m50s4 behind the winner,NA,https://www.racingsportscars.com/tn/photo/1976/TN_Nurburgring-1976-04-04-001.jpg,https://www.racingsportscars.com/photo/1976/Nurburgring-1976-04-04-001.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/936.html,NA,https://www.racingsportscars.com/chassis/photo/936-001.html
nurburgring,1976-04-04,49,March 75S #1 - BMW M12 L4 4v 1991 cc N/A,6,S2.0,Stanislav Sterzel (I),Open bodywork,Mid-engined,Stanislao Sterzel (I),"WWCRT, WALTER WOLF CANADIAN RACING TEAM",black (+gold),NA,29/01/2006,Paul Kooyman,March,75S,NA,#1,Result: 6th (4m57s3 behind the winner)Grid: 14th (8:37.0000),6th (4m57s3 behind the winner)Grid: 14th (8:37.0000),finished,14,8:37.0000,4m57s3 behind the winner,NA,https://www.racingsportscars.com/tn/photo/1976/TN_Nurburgring-1976-04-04-049.jpg,https://www.racingsportscars.com/photo/1976/Nurburgring-1976-04-04-049.jpg,https://www.racingsportscars.com/make/photo/March.html,https://www.racingsportscars.com/type/photo/March/75S.html,NA,https://www.racingsportscars.com/chassis/photo/75S-1.html
nurburgring,1976-04-04,52,Porsche 934 #930 670 0159 - Porsche 930/71 F6 2v SOHC Turbo,7,GT+3.0,Tebernum-Racing-Team Georg Loos KG (D),Closed bodywork,Rear-engined,Tim Schenken (AUS)DNS: Clemens Schickentanz (D),TEBERNUM/GEORG LOOS,white/blue,Goodyear,29/01/2006,Paul Kooyman,Porsche,934,NA,#930 670 0159,Result: 7th (5m04s0 behind the winner)Grid: 24th (9:25.6000),7th (5m04s0 behind the winner)Grid: 24th (9:25.6000),finished,24,9:25.6000,5m04s0 behind the winner,NA,https://www.racingsportscars.com/tn/photo/1976/TN_Nurburgring-1976-04-04-052.jpg,https://www.racingsportscars.com/photo/1976/Nurburgring-1976-04-04-052.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/934.html,NA,https://www.racingsportscars.com/chassis/photo/930%20670%200159.html
nurburgring,1976-04-04,54,Porsche 934 #930 670 0167 - Porsche 930/71 F6 2v SOHC Turbo,8,GT+3.0,Jägermeister Max Moritz Team (D),Closed bodywork,Rear-engined,Reinhardt Stenzel (D),Jägermeister,orange,Dunlop,29/01/2006,Paul Kooyman,Porsche,934,NA,#930 670 0167,Result: 8th (5m46s0 behind the winner)Grid: 9th (8:19.6000),8th (5m46s0 behind the winner)Grid: 9th (8:19.6000),finished,9,8:19.6000,5m46s0 behind the winner,NA,https://www.racingsportscars.com/tn/photo/1976/TN_Nurburgring-1976-04-04-054.jpg,https://www.racingsportscars.com/photo/1976/Nurburgring-1976-04-04-054.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/934.html,NA,https://www.racingsportscars.com/chassis/photo/930%20670%200167.html
nurburgring,1976-04-04,56,Porsche 934 #930 670 0151 - Porsche 930/71 F6 2v SOHC Turbo,9,GT+3.0,Hartwig Bertrams (D),Closed bodywork,Rear-engined,Hartwig Bertrams (D),KANNACHER RACING/Shell,red (+yellow),NA,29/01/2006,Paul Kooyman,Porsche,934,NA,#930 670 0151,Result: 9th (6m08s7 behind the winner)Grid: 11th (8:25.8000),9th (6m08s7 behind the winner)Grid: 11th (8:25.8000),finished,11,8:25.8000,6m08s7 behind the winner,NA,https://www.racingsportscars.com/tn/photo/1976/TN_Nurburgring-1976-04-04-056.jpg,https://www.racingsportscars.com/photo/1976/Nurburgring-1976-04-04-056.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/934.html,NA,https://www.racingsportscars.com/chassis/photo/930%20670%200151.html
nurburgring,1976-04-04,11,McLaren M8F #2-72 (Trojan) - Chevrolet 302 V8/90° 2v OHV 5000 cc N/A,10,S5.0,Vergölst Racing-Team (D),Open bodywork,Mid-engined,Peter Hoffmann (D),Shell,light blue/dark blue,NA,29/01/2006,Paul Kooyman,McLaren,M8F,NA,#2-72,Result: 10th 1st in S5.0 (7m43s1 behind the winner)Grid: 7th (8:15.0000),10th 1st in S5.0 (7m43s1 behind the winner)Grid: 7th (8:15.0000),finished,7,8:15.0000,7m43s1 behind the winner,NA,https://www.racingsportscars.com/tn/photo/1976/TN_Nurburgring-1976-04-04-011.jpg,https://www.racingsportscars.com/photo/1976/Nurburgring-1976-04-04-011.jpg,https://www.racingsportscars.com/make/photo/McLaren.html,https://www.racingsportscars.com/type/photo/McLaren/M8F.html,NA,https://www.racingsportscars.com/chassis/photo/M8F-2-72.html
