track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
nurburgring,1980-10-05,59,Ford Escort II RS 2000 - Ford L4 1993 cc N/A,1,Gr.1 2.0,Ford Berkenkamp Racing (D),Closed bodywork,Front-engined,Dieter Selzer (D)/Wolfgang Wolf (D)/Mathias Schneider (D),NA,NA,NA,NA,NA,Ford,Escort,II RS 2000,NA,Result: winner - (129.567 kph) - margin: 1 lapGrid:,winner - (129.567 kph) - margin: 1 lapGrid:,finished,NA,NA,129.567 kph,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/II%20RS%202000.html,NA
nurburgring,1980-10-05,66,Opel Kadett C GT/E - Opel L4 2v CIH 1979 cc N/A,2,Gr.1 2.0,Mantzel und Kissling (D),Closed bodywork,Front-engined,Wolfgang Offermann (D)/Christoph Esser (D)/Wolf-Dieter Mantzel (D),NA,NA,NA,NA,NA,Opel,Kadett,C GT/E,NA,Result: 2nd (1 lap behind the winner)Grid:,2nd (1 lap behind the winner)Grid:,finished,NA,NA,1 lap behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/C%20GT__E.html,NA
nurburgring,1980-10-05,39,Ford Escort II RS 2000 - Ford L4 1993 cc N/A,3,Gr.1 2.0,Format Küchen (D),Closed bodywork,Front-engined,Herbert Kummle (D)/Karl Mauer (D)/Winni Vogt (D),NA,NA,NA,NA,NA,Ford,Escort,II RS 2000,NA,Result: 3rd (1 lap behind the winner)Grid:,3rd (1 lap behind the winner)Grid:,finished,NA,NA,1 lap behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/II%20RS%202000.html,NA
nurburgring,1980-10-05,37,Ford Escort II RS 2000 - Ford L4 1993 cc N/A,4,Gr.1 2.0,Brauneiser Renntechnik (D),Closed bodywork,Front-engined,Franz-Josef Bröhling (D)/Peter Prang (D)/Axel Felder (D),NA,NA,NA,NA,NA,Ford,Escort,II RS 2000,NA,Result: 4th (2 laps behind the winner)Grid:,4th (2 laps behind the winner)Grid:,finished,NA,NA,2 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/II%20RS%202000.html,NA
nurburgring,1980-10-05,38,Ford Escort II RS 2000 - Ford L4 1993 cc N/A,5,Gr.1 2.0,Brauneiser Renntechnik (D),Closed bodywork,Front-engined,Axel Felder (D)/Paul Hulverscheid (D)/Franz-Josef Bröhling (D),NA,NA,NA,NA,NA,Ford,Escort,II RS 2000,NA,Result: 5th (3 laps behind the winner)Grid:,5th (3 laps behind the winner)Grid:,finished,NA,NA,3 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/II%20RS%202000.html,NA
nurburgring,1980-10-05,63,Ford Escort RS 2000 - Ford L4 1993 cc N/A,6,Gr.1 2.0,Eichberg Racing (D),Closed bodywork,Front-engined,Hartmut Bauer (D)/Peter Feldin (D)/Axel-Rainer Houben (D),NA,NA,NA,NA,NA,Ford,Escort,RS 2000,NA,Result: 6th (4 laps behind the winner)Grid:,6th (4 laps behind the winner)Grid:,finished,NA,NA,4 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/RS%202000.html,NA
nurburgring,1980-10-05,76,Audi 80 GLE # - Audi L4 2v SOHC 1588 cc N/A,7,Gr.1 1.6,Abex Pagid Racing Team (D),Closed bodywork,Front-engined,Peter Seikel (D)/Manfred Trint (D)/Fred Rosterg (D),NA,NA,NA,NA,NA,Audi,80,GLE,#,Result: 7th 1st in Gr.1 1.6 (5 laps behind the winner)Grid:,7th 1st in Gr.1 1.6 (5 laps behind the winner)Grid:,finished,NA,NA,5 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/80.html,https://www.racingsportscars.com/suffix/photo/Audi/80/GLE.html,https://www.racingsportscars.com/chassis/photo/A80-Trint-GLE%23.html
nurburgring,1980-10-05,47,Opel Kadett C GT/E - Opel L4 2v CIH 1979 cc N/A,8,Gr.1 2.0,Mich Opel Tuning (D),Closed bodywork,Front-engined,Lothar Mich (D)/Karl-Heinz Schäfer (D)/Toni Ochs (D),NA,NA,NA,NA,NA,Opel,Kadett,C GT/E,NA,Result: 8th (5 laps behind the winner)Grid:,8th (5 laps behind the winner)Grid:,finished,NA,NA,5 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/C%20GT__E.html,NA
nurburgring,1980-10-05,48,Opel Kadett C GT/E - Opel L4 2v CIH 1979 cc N/A,9,Gr.1 2.0,Mich Opel Tuning (D),Closed bodywork,Front-engined,Max Janitschek (D)/Michael Degenhardt (D)/Heinz Kilp (D),NA,NA,NA,NA,NA,Opel,Kadett,C GT/E,NA,Result: 9th (5 laps behind the winner)Grid:,9th (5 laps behind the winner)Grid:,finished,NA,NA,5 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/C%20GT__E.html,NA
nurburgring,1980-10-05,20,Audi 80 5E - Audi L5 2145 cc N/A,10,Gr.1 2.5,Abex Pagid Racing Team (D),Closed bodywork,-,Willi Bergmeister (D)Peter Seikel (D)/Hans-Joachim Nowak (D),NA,NA,NA,NA,NA,Audi,80,5E,NA,Result: 10th 1st in Gr.1 2.5 (5 laps behind the winner)Grid:,10th 1st in Gr.1 2.5 (5 laps behind the winner)Grid:,finished,NA,NA,5 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/80.html,https://www.racingsportscars.com/suffix/photo/Audi/80/5E.html,NA
