track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url
nurburgring,1992-06-21,173,Porsche 911 Carrera - Porsche,11,Class 13,,Closed bodywork,Rear-engined,Uwe Eickwinkel (D)/Dariusch Ahrabian (D)/Herbert Wolf (D)/Fritz Kreutzpointner (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: 11th (6 laps behind the winner)Grid:,11th (6 laps behind the winner)Grid:,finished,NA,NA,6 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1992-06-21,29,Porsche 911 Carrera - Porsche,12,Class 1,Freisinger Motorsport,Closed bodywork,Rear-engined,Franz Konrad (A)/Wolfgang Kaufmann (D)/Michael Irmgartz,NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: 12th (6 laps behind the winner)Grid:,12th (6 laps behind the winner)Grid:,finished,NA,NA,6 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1992-06-21,15,Porsche 911 Carrera - Porsche,13,Class 12,,Closed bodywork,Rear-engined,Hans-Günther Engels (D)/Bernd Mayländer (D)/Helge Probst (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: 13th (6 laps behind the winner)Grid:,13th (6 laps behind the winner)Grid:,finished,NA,NA,6 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1992-06-21,175,Porsche 911 Carrera - Porsche,14,Class 13,MSC Bergstadt-Rüthen,Closed bodywork,Rear-engined,Heiner Steinbrecher/Olaf Lang/Hans-Jürgen Eck (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: 14th (6 laps behind the winner)Grid:,14th (6 laps behind the winner)Grid:,finished,NA,NA,6 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1992-06-21,189,BMW M3 - BMW,15,Class 14,MSC Adenau,Closed bodywork,Front-engined,Johannes Scheid (D)/Hans Widmann (D)/Ingo Jeleniowski (D)/Patrick Huisman (NL),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 15th 1st in Class 14 (7 laps behind the winner)Grid:,15th 1st in Class 14 (7 laps behind the winner)Grid:,finished,NA,NA,7 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1992-06-21,188,BMW 325i - BMW,16,Class 14,Menton Automobilcenter,-,-,Andreas Burgstaller/Andreas Wetzelsberger/Wolfgang König/Ralf Kelleners (D),NA,NA,NA,NA,NA,BMW,325i,NA,Result: 16th (7 laps behind the winner)Grid:,16th (7 laps behind the winner)Grid:,finished,NA,NA,7 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/325i.html,NA
nurburgring,1992-06-21,72,Opel Kadett GSi - Opel,17,Class 4,Kreis Opel Sport,Closed bodywork,Front-engined,Christoph Esser (D)/Karl Jacobs (B)/Wolfgang Jung,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 17th 1st in Class 4 (7 laps behind the winner)Grid:,17th 1st in Class 4 (7 laps behind the winner)Grid:,finished,NA,NA,7 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
nurburgring,1992-06-21,170,Porsche 911 Carrera - Porsche,18,Class 13,,Closed bodywork,Rear-engined,Ralf Weiner/Jochen Rönforth/Dieter Schlöder/Wolfgang Schrey (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: 18th (7 laps behind the winner)Grid:,18th (7 laps behind the winner)Grid:,finished,NA,NA,7 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1992-06-21,176,Porsche 911 Carrera - Porsche,19,Class 13,,Closed bodywork,Rear-engined,Wolfgang Schrey (D)/Werner Kather (D)/Thorsten Trumm/Ralf Weiner,NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: 19th (7 laps behind the winner)Grid:,19th (7 laps behind the winner)Grid:,finished,NA,NA,7 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1992-06-21,171,Porsche 911 Carrera - Porsche,20,Class 13,,Closed bodywork,Rear-engined,Bernd Schulte-Oversohl (D)/Udo Kruse/Marcus Menden (D)/Michael Menden (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: 20th (7 laps behind the winner)Grid:,20th (7 laps behind the winner)Grid:,finished,NA,NA,7 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1992-06-21,177,Porsche 911 Carrera - Porsche,21,Class 13,H & R Spezialfedern (D),Closed bodywork,Rear-engined,Jürgen Alzen (D)/Thomas Lischke/Hans Stuckenbrock (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: 21st (7 laps behind the winner)Grid:,21st (7 laps behind the winner)Grid:,finished,NA,NA,7 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1992-06-21,130,BMW M3 - BMW,22,Class 8,,Closed bodywork,Front-engined,Nigel Corner (GB)/Barrie Williams (GB)/Pete Clark/Werner Kather (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 22nd 1st in Class 8 (8 laps behind the winner)Grid:,22nd 1st in Class 8 (8 laps behind the winner)Grid:,finished,NA,NA,8 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1992-06-21,36,BMW M3 - BMW,23,Class 3,BMW Hammer & Co.,Closed bodywork,Front-engined,Walter Prüser (D)/Rolf Jansen/Friedhelm Coenen (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 23rd 1st in Class 3 (8 laps behind the winner)Grid:,23rd 1st in Class 3 (8 laps behind the winner)Grid:,finished,NA,NA,8 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1992-06-21,38,BMW M3 - BMW,24,Class 3,Autohaus Rombergpark,Closed bodywork,Front-engined,Andreas Lautner (D)/Horst von Saurma-Jeltsch (D)/Tony Viana (ZA)/Hans-Robert Holzer (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 24th (9 laps behind the winner)Grid:,24th (9 laps behind the winner)Grid:,finished,NA,NA,9 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1992-06-21,201,Opel Astra GSi - Opel,25,Class 15,Team Dürkop Eurorent,-,-,Andreas Reese/Bernd Viebranz (D)/Mario Hebler/Jan Thöneböhm,NA,NA,NA,NA,NA,Opel,Astra,GSi,Result: 25th 1st in Class 15 (9 laps behind the winner)Grid:,25th 1st in Class 15 (9 laps behind the winner)Grid:,finished,NA,NA,9 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,https://www.racingsportscars.com/suffix/photo/Opel/Astra/GSi.html
nurburgring,1992-06-21,191,BMW M3 - BMW,26,Class 14,Motorsportclub Rosenheim,Closed bodywork,Front-engined,Friedrich Ney/Helmut Markus/Christian Langreuther/Wilfried Brust,NA,NA,NA,NA,NA,BMW,M3,NA,Result: 26th (9 laps behind the winner)Grid:,26th (9 laps behind the winner)Grid:,finished,NA,NA,9 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1992-06-21,187,BMW M3 - BMW,27,Class 14,MSC Adenau,Closed bodywork,Front-engined,Reinhard Sesterheim/Edgar Althoff (D)/Dieter Lindenbaum (D)/Fritz Müller (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 27th (9 laps behind the winner)Grid:,27th (9 laps behind the winner)Grid:,finished,NA,NA,9 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1992-06-21,118,Ford Sierra Cosworth 4x4 - Ford,28,Class 7,Scuderia Augustusburg Brühl,-,-,Hans-Georg Ströter (D)/Hans-Reiner Berg/Alfred Vahsen (D)/Max Janitschek (D),NA,NA,NA,NA,NA,Ford,Sierra,Cosworth 4x4,Result: 28th 1st in Class 7 (9 laps behind the winner)Grid:,28th 1st in Class 7 (9 laps behind the winner)Grid:,finished,NA,NA,9 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth%204x4.html
nurburgring,1992-06-21,131,BMW 325i - BMW,29,Class 8,BMW Hammer & Co.,-,-,Annette Meeuvissen (D)/Yolanda Surer (CH)/Gaby Sonnauer,NA,NA,NA,NA,NA,BMW,325i,NA,Result: 29th (9 laps behind the winner)Grid:,29th (9 laps behind the winner)Grid:,finished,NA,NA,9 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/325i.html,NA
nurburgring,1992-06-21,22,Ford Sierra Cosworth 4x4 - Ford,30,Class 2,Wolf Racing,-,-,Rüdiger Schmitt (D)/Robert Walterscheid-Müller (D)/Stefan Schlesack (D)/Heiner Weiss (D),NA,NA,NA,NA,NA,Ford,Sierra,Cosworth 4x4,Result: 30th 1st in Class 2 (10 laps behind the winner)Grid:,30th 1st in Class 2 (10 laps behind the winner)Grid:,finished,NA,NA,10 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth%204x4.html
nurburgring,1992-06-21,209,Opel Kadett GSi - Opel,31,Class 15,Honert-Mantzel Team,Closed bodywork,Front-engined,Heinz-Otto Fritzsche (D)/Jürgen Fritzsche (D)/Michael Abendroth,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 31st (10 laps behind the winner)Grid:,31st (10 laps behind the winner)Grid:,finished,NA,NA,10 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
nurburgring,1992-06-21,212,Honda Civic - Honda,32,Class 16,MSC Ruhr Blitz Bochum,-,-,Peter Look/André Look/Dino Drössiger (D)/Heinz-Josef Bermes (D),NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 32nd 1st in Class 16 (10 laps behind the winner)Grid:,32nd 1st in Class 16 (10 laps behind the winner)Grid:,finished,NA,NA,10 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1992-06-21,184,BMW 325i - BMW,33,Class 14,Auto Budde Motorsport,-,-,Thomas Voigt/Carl Mühlberger/Dierk Möller-Sonntag (D),NA,NA,NA,NA,NA,BMW,325i,NA,Result: 33rd (10 laps behind the winner)Grid:,33rd (10 laps behind the winner)Grid:,finished,NA,NA,10 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/325i.html,NA
nurburgring,1992-06-21,44,BMW M3 - BMW,34,Class 3,Bychl Euroracing,Closed bodywork,Front-engined,Roberto Ragazzi (I)/Massimo Piacentini (I)/Raffaele Sangiuolo (I),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 34th (10 laps behind the winner)Grid:,34th (10 laps behind the winner)Grid:,finished,NA,NA,10 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1992-06-21,126,Ford Sierra RS Cosworth - Ford,35,Class 7,(GB),-,-,Ian Khan (GB)/Adrian Willmott (GB)/Mike Rimmer/Alistair Davidson (GB),NA,NA,NA,NA,NA,Ford,Sierra,RS Cosworth,Result: 35th (10 laps behind the winner)Grid:,35th (10 laps behind the winner)Grid:,finished,NA,NA,10 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/RS%20Cosworth.html
nurburgring,1992-06-21,142,Opel Astra GSi - Opel,36,Class 9,Stengg Motorsport,-,-,"Wilhelm Stengg, Jr./Ruben Zeltner (D)/Christian Gunzinam/Franz Fabian",NA,NA,NA,NA,NA,Opel,Astra,GSi,Result: 36th 1st in Class 9 (11 laps behind the winner)Grid:,36th 1st in Class 9 (11 laps behind the winner)Grid:,finished,NA,NA,11 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,https://www.racingsportscars.com/suffix/photo/Opel/Astra/GSi.html
nurburgring,1992-06-21,28,Porsche 911 Carrera - Porsche,37,Class 1,Seikel Motorsport und Rennsport Technik,Closed bodywork,Rear-engined,Girolamo Capra (I)/Giuseppe Quargentan (I)/Giovanni da Schio (I)/Antonio Tognana (I),NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: 37th (11 laps behind the winner)Grid:,37th (11 laps behind the winner)Grid:,finished,NA,NA,11 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1992-06-21,146,Opel Kadett GSi - Opel,38,Class 9,Kreis Opel Sport,Closed bodywork,Front-engined,Fritz Wegerer (A)/Dirk Riebensahm (D)/Holger Butterbach/Peter Wyss (CH),NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 38th (11 laps behind the winner)Grid:,38th (11 laps behind the winner)Grid:,finished,NA,NA,11 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
nurburgring,1992-06-21,184,BMW 325i - BMW,39,Class 14,Auto Budde Motorsport,-,-,Carl Reh/Markus Boden/Markus Gedlich (D)/Andreas Frey,NA,NA,NA,NA,NA,BMW,325i,NA,Result: 39th (11 laps behind the winner)Grid:,39th (11 laps behind the winner)Grid:,finished,NA,NA,11 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/325i.html,NA
nurburgring,1992-06-21,35,BMW M3 - BMW,40,Class 3,,Closed bodywork,Front-engined,Andreas Bayer/Robert Bayer/Josef Seidel,NA,NA,NA,NA,NA,BMW,M3,NA,Result: 40th (11 laps behind the winner)Grid:,40th (11 laps behind the winner)Grid:,finished,NA,NA,11 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1992-06-21,58,Opel Kadett GSi - Opel,41,Class 4,,Closed bodywork,Front-engined,Lothar Berkholz/Bernhard Pfeffer/Holger Berkholz,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 41st (11 laps behind the winner)Grid:,41st (11 laps behind the winner)Grid:,finished,NA,NA,11 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
nurburgring,1992-06-21,39,BMW 325i - BMW,42,Class 3,,-,-,Edmund Gastes (D)/Uwe Reich (D)/Michael Ickenstein (D),NA,NA,NA,NA,NA,BMW,325i,NA,Result: 42nd (11 laps behind the winner)Grid:,42nd (11 laps behind the winner)Grid:,finished,NA,NA,11 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/325i.html,NA
nurburgring,1992-06-21,4,Porsche 911 Carrera - Porsche,43,Class 12,"Porsche Zentren Moritz, Strähle und Löhr & Becker",Closed bodywork,Rear-engined,Frank Biela (D)/Frank Jelinski (D)/Uwe Alzen (D)/Hans-Joachim Stuck (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: 43rd (11 laps behind the winner)Grid:,43rd (11 laps behind the winner)Grid:,finished,NA,NA,11 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1992-06-21,215,Honda Civic - Honda,44,Class 16,,-,-,Werner Blum/Wolf-Dieter Feuerlein (D)/Günter Schrey (D),NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 44th (12 laps behind the winner)Grid:,44th (12 laps behind the winner)Grid:,finished,NA,NA,12 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1992-06-21,98,Honda Civic - Honda,45,Class 5,Seikel Motorsport und Rennsport Technik,-,-,Thomas Müller (D)/Thomas Reissert/Stanislao de Angelis (I),NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 45th 1st in Class 5 (12 laps behind the winner)Grid:,45th 1st in Class 5 (12 laps behind the winner)Grid:,finished,NA,NA,12 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
