track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
nurburgring,1986-06-22,78,Opel Manta GT/E - Opel N/A,11,Class 9,Mich-Presto Racing,Closed bodywork,Front-engined,Jörg van Ommen (D)Jürgen Voll/Peter John (D),NA,NA,NA,NA,NA,Opel,Manta,GT/E,NA,Result: 11th 1st in Class 9 (13 laps behind the winner)Grid:,11th 1st in Class 9 (13 laps behind the winner)Grid:,finished,NA,NA,13 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Manta.html,https://www.racingsportscars.com/suffix/photo/Opel/Manta/GT__E.html,NA
nurburgring,1986-06-22,132,VW Golf GTI - VW N/A,12,Class 15,Scuderia Augustusburg Brühl e. V. im ADAC,-,-,Hans-Werner Hilger (D)/Wolfgang Jacobs (D)/Rainer Gombert,NA,NA,NA,NA,NA,VW,Golf,GTI,NA,Result: 12th 1st in Class 15 (14 laps behind the winner)Grid:,12th 1st in Class 15 (14 laps behind the winner)Grid:,finished,NA,NA,14 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html,NA
nurburgring,1986-06-22,197,BMW 524td # - BMW Turbo Diesel,13,Class 23,,Closed bodywork,Front-engined,Fred Koch/Gerd Hakenesch/Norbert Jülicher (D),NA,NA,NA,NA,NA,BMW,524td,NA,#,Result: 13th 1st in Class 23 (15 laps behind the winner)Grid:,13th 1st in Class 23 (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/524td.html,NA,https://www.racingsportscars.com/chassis/photo/524-Koch%23.html
nurburgring,1986-06-22,128,Ford Escort RSi - Ford N/A,14,Class 15,,Closed bodywork,Front-engined,Hubert Jahn (D)/Frank Babendererde/Till-Eckart Funke,NA,NA,NA,NA,NA,Ford,Escort,RSi,NA,Result: 14th (15 laps behind the winner)Grid:,14th (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/RSi.html,NA
nurburgring,1986-06-22,75,Opel Manta GT/E - Opel N/A,15,Class 9,Kissling Motorsport,Closed bodywork,Front-engined,Heinz-Friedrich Peil (D)/Manfred Wader (D)/Hermann Behrens (D),NA,NA,NA,NA,NA,Opel,Manta,GT/E,NA,Result: 15th (15 laps behind the winner)Grid:,15th (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Manta.html,https://www.racingsportscars.com/suffix/photo/Opel/Manta/GT__E.html,NA
nurburgring,1986-06-22,89,Honda Civic SI - Honda N/A,16,Class 10,Honda Dealer Team,-,-,Lars Helgerud Andersen/Arne Garvik/Terje Sveinsvoll,NA,NA,NA,NA,NA,Honda,Civic,SI,NA,Result: 16th 1st in Class 10 (15 laps behind the winner)Grid:,16th 1st in Class 10 (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,https://www.racingsportscars.com/suffix/photo/Honda/Civic/SI.html,NA
nurburgring,1986-06-22,129,Toyota Corolla - Toyota N/A,17,Class 15,Autohaus Brune,-,-,Willi Odermatt (D)/Günter Kalsdorf,NA,NA,NA,NA,NA,Toyota,Corolla,NA,NA,Result: 17th (16 laps behind the winner)Grid:,17th (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,NA,NA
nurburgring,1986-06-22,126,Toyota Corolla - Toyota N/A,18,Class 15,P+M Toyota Team (D),-,-,Michael Korten (D)/Hans Lawrenz/Walter Prüser (D),NA,NA,NA,NA,NA,Toyota,Corolla,NA,NA,Result: 18th (16 laps behind the winner)Grid:,18th (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,NA,NA
nurburgring,1986-06-22,95,Toyota Corolla - Toyota N/A,19,Class 10,,-,-,Rudolf Sazma/Thomas Heitmann (D)/Peter Packbier,NA,NA,NA,NA,NA,Toyota,Corolla,NA,NA,Result: 19th (16 laps behind the winner)Grid:,19th (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,NA,NA
nurburgring,1986-06-22,100,VW Polo Coupé - VW N/A,20,Class 5,D.A.M.C. 05 e. V. im ADAC,-,-,Michael Hauck/Gerd Holtkamp (D)/Norbert Welter,NA,NA,NA,NA,NA,VW,Polo,Coupé,NA,Result: 20th 1st in Class 5 (16 laps behind the winner)Grid:,20th 1st in Class 5 (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Polo.html,https://www.racingsportscars.com/suffix/photo/VW/Polo/Coup%c3%a9.html,NA
nurburgring,1986-06-22,130,Toyota Corolla - Toyota N/A,21,Class 15,Autohaus Brune,-,-,Friedhelm Demandt/Peter Wyss (CH)/Karl-Ernst Brune (D),NA,NA,NA,NA,NA,Toyota,Corolla,NA,NA,Result: 21st (16 laps behind the winner)Grid:,21st (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,NA,NA
nurburgring,1986-06-22,99,VW Polo Coupé - VW N/A,22,Class 5,Dortmunder Motor Sport Club e. V. (D),-,-,Lutz-Wilhelm Höhl/Klaus Ligensa (D)/Michael Eschmann (D),NA,NA,NA,NA,NA,VW,Polo,Coupé,NA,Result: 22nd (16 laps behind the winner)Grid:,22nd (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Polo.html,https://www.racingsportscars.com/suffix/photo/VW/Polo/Coup%c3%a9.html,NA
nurburgring,1986-06-22,157,VW Scirocco - VW N/A,23,Class 19,,-,-,Hans-Günther Müller/Wilfried Becker,NA,NA,NA,NA,NA,VW,Scirocco,NA,NA,Result: 23rd (17 laps behind the winner)Grid:,23rd (17 laps behind the winner)Grid:,finished,NA,NA,17 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Scirocco.html,NA,NA
nurburgring,1986-06-22,135,Toyota Corolla - Toyota N/A,24,Class 15,East Belgian Racing Team (B),-,-,Damien Chaballe (B)/Guy Renard (B)/Emmanuel Remion (B),NA,NA,NA,NA,NA,Toyota,Corolla,NA,NA,Result: 24th (17 laps behind the winner)Grid:,24th (17 laps behind the winner)Grid:,finished,NA,NA,17 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,NA,NA
nurburgring,1986-06-22,43,Opel Corsa - Opel N/A,25,Class 5,SFG Schönau e. V. im ADAC,-,-,Klaus Gödderz (D)/René Gassen,NA,NA,NA,NA,NA,Opel,Corsa,NA,NA,Result: 25th (17 laps behind the winner)Grid:,25th (17 laps behind the winner)Grid:,finished,NA,NA,17 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Corsa.html,NA,NA
nurburgring,1986-06-22,93,VW Golf GTI - VW N/A,26,Class 10,,-,-,Horst-Peter Buron/Helmut Nelson/Karl W. Hartung,NA,NA,NA,NA,NA,VW,Golf,GTI,NA,Result: 26th (17 laps behind the winner)Grid:,26th (17 laps behind the winner)Grid:,finished,NA,NA,17 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html,NA
nurburgring,1986-06-22,124,Renault 5 Turbo - Renault Turbo,27,Class 14,,-,-,Pierre Bos (F)/Jean-Louis Probst (F)/Frédéric Schmit (F),NA,NA,NA,NA,NA,Renault,5,Turbo,NA,Result: 27th 1st in Class 14 (17 laps behind the winner)Grid:,27th 1st in Class 14 (17 laps behind the winner)Grid:,finished,NA,NA,17 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Renault.html,https://www.racingsportscars.com/type/photo/Renault/5.html,https://www.racingsportscars.com/suffix/photo/Renault/5/Turbo.html,NA
nurburgring,1986-06-22,34,Audi 80 - Audi N/A,28,Class 4,Renngemeinschaft MSC Langenfeld e. V. im ADAC,-,-,Siegbert Matthews/Siegfried Schlacks (D)/Uwe Reich (D),NA,NA,NA,NA,NA,Audi,80,NA,NA,Result: 28th 1st in Class 4 (17 laps behind the winner)Grid:,28th 1st in Class 4 (17 laps behind the winner)Grid:,finished,NA,NA,17 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/80.html,NA,NA
nurburgring,1986-06-22,142,VW Polo GT - VW N/A,29,Class 16,VW Schultz Renngemeinschaft (D),-,-,Jürgen Ilgner (D)/Werner Kowald/Andreas Praschma,NA,NA,NA,NA,NA,VW,Polo,GT,NA,Result: 29th 1st in Class 16 (18 laps behind the winner)Grid:,29th 1st in Class 16 (18 laps behind the winner)Grid:,finished,NA,NA,18 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Polo.html,https://www.racingsportscars.com/suffix/photo/VW/Polo/GT.html,NA
nurburgring,1986-06-22,45,Toyota Starlet - Toyota N/A,30,Class 5,RWAC e. V. im AvD,-,-,Werner Lohmann (D)/Thorsten Trumm/Frank Herrmann,NA,NA,NA,NA,NA,Toyota,Starlet,NA,NA,Result: 30th (18 laps behind the winner)Grid:,30th (18 laps behind the winner)Grid:,finished,NA,NA,18 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Starlet.html,NA,NA
nurburgring,1986-06-22,3,BMW 635 CSi - BMW N/A,31,Class 1,(D),-,-,Dieter Gartmann (D)/Helmut Döring (D)/Fritz Müller (D),NA,NA,NA,NA,NA,BMW,635 CSi,NA,NA,Result: 31st 1st in Class 1 (18 laps behind the winner)Grid:,31st 1st in Class 1 (18 laps behind the winner)Grid:,finished,NA,NA,18 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/635%20CSi.html,NA,NA
nurburgring,1986-06-22,36,Honda CRX - Honda N/A,32,Class 4,Jans Suzette,-,-,John Lagodny (L)/Pierre Fettes (L)/Carlo Gillen,NA,NA,NA,NA,NA,Honda,CRX,NA,NA,Result: 32nd (18 laps behind the winner)Grid:,32nd (18 laps behind the winner)Grid:,finished,NA,NA,18 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/CRX.html,NA,NA
nurburgring,1986-06-22,133,VW Golf GTI - VW N/A,33,Class 15,,-,-,Friedrich Weiß (D)/Karl Pütz,NA,NA,NA,NA,NA,VW,Golf,GTI,NA,Result: 33rd (19 laps behind the winner)Grid:,33rd (19 laps behind the winner)Grid:,finished,NA,NA,19 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html,NA
nurburgring,1986-06-22,180,Mazda RX-7 - Mazda Rotary,34,Class 21,Ossenschmidt Motorsport (D),-,-,Wolfgang Schrey (D)/Günter Schrey (D)/Karl-Heinz Schrey (D),NA,NA,NA,NA,NA,Mazda,RX-7,NA,NA,Result: 34th 1st in Class 21 (19 laps behind the winner)Grid:,34th 1st in Class 21 (19 laps behind the winner)Grid:,finished,NA,NA,19 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Mazda.html,https://www.racingsportscars.com/type/photo/Mazda/RX-7.html,NA,NA
nurburgring,1986-06-22,179,VW Golf GTI - VW N/A,35,Class 20,Bergischer MC Wuppertal e. V. im ADAC,-,-,Jochen Wassmund/Günther Heider,NA,NA,NA,NA,NA,VW,Golf,GTI,NA,Result: 35th 1st in Class 20 (19 laps behind the winner)Grid:,35th 1st in Class 20 (19 laps behind the winner)Grid:,finished,NA,NA,19 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html,NA
nurburgring,1986-06-22,143,VW Polo GT - VW N/A,36,Class 16,MSC Adenau e. V. im ADAC,-,-,Herbert Schmitz (D)/Bernd Denter (D)/Willi Krebsbach,NA,NA,NA,NA,NA,VW,Polo,GT,NA,Result: 36th (19 laps behind the winner)Grid:,36th (19 laps behind the winner)Grid:,finished,NA,NA,19 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Polo.html,https://www.racingsportscars.com/suffix/photo/VW/Polo/GT.html,NA
nurburgring,1986-06-22,174,VW Golf GTI - VW N/A,37,Class 20,Dortmunder Motor Sport Club e. V.,-,-,Dietmar Pickhard/Christian Bracke (D)/Hans-Jürgen Kauch,NA,NA,NA,NA,NA,VW,Golf,GTI,NA,Result: 37th (20 laps behind the winner)Grid:,37th (20 laps behind the winner)Grid:,finished,NA,NA,20 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html,NA
nurburgring,1986-06-22,145,VW Polo GT - VW N/A,38,Class 16,Beru Zündkerzen,-,-,Gerhard Möhle/Philipp van Triehl/Ralf Ufermann,NA,NA,NA,NA,NA,VW,Polo,GT,NA,Result: 38th (20 laps behind the winner)Grid:,38th (20 laps behind the winner)Grid:,finished,NA,NA,20 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Polo.html,https://www.racingsportscars.com/suffix/photo/VW/Polo/GT.html,NA
nurburgring,1986-06-22,112,Audi 90 quattro - Audi N/A,39,Class 13,Seikel Motorsport,-,-,Lothar Schörg (A)/Fred Rosterg (D)/Peter Seikel (D),NA,NA,NA,NA,NA,Audi,90,quattro,NA,Result: 39th (20 laps behind the winner)Grid:,39th (20 laps behind the winner)Grid:,finished,NA,NA,20 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/90.html,https://www.racingsportscars.com/suffix/photo/Audi/90/quattro.html,NA
nurburgring,1986-06-22,131,Peugeot 205 GTi - Peugeot N/A,40,Class 15,AC Rübenach e. V. im ADAC,-,-,Ludwig Nett (D)/Jürgen Endres/Jürgen Nett (D),NA,NA,NA,NA,NA,Peugeot,205,GTi,NA,Result: 40th (20 laps behind the winner)Grid:,40th (20 laps behind the winner)Grid:,finished,NA,NA,20 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html,NA
nurburgring,1986-06-22,60,BMW 635 CSi - BMW N/A,41,Class 7,Renngemeinschaft MSC Langenfeld e. V. im ADAC,-,-,Fritz Möller (D)/Dieter Miltz (D)/Günter Bochem (D),NA,NA,NA,NA,NA,BMW,635 CSi,NA,NA,Result: 41st (20 laps behind the winner)Grid:,41st (20 laps behind the winner)Grid:,finished,NA,NA,20 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/635%20CSi.html,NA,NA
nurburgring,1986-06-22,144,VW Polo GT - VW N/A,42,Class 16,Scuderia Augustusburg Brühl e. V. im ADAC,-,-,Herbert Wagenknecht (D)/Norbert Birkenbüchel/Gard Eichenauer,NA,NA,NA,NA,NA,VW,Polo,GT,NA,Result: 42nd (21 laps behind the winner)Grid:,42nd (21 laps behind the winner)Grid:,finished,NA,NA,21 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Polo.html,https://www.racingsportscars.com/suffix/photo/VW/Polo/GT.html,NA
nurburgring,1986-06-22,186,Opel Kadett - Opel N/A,43,Class 21,,Closed bodywork,Front-engined,Klaus Marienfeld/Michael Perey/Gerd von der Lieck,NA,NA,NA,NA,NA,Opel,Kadett,NA,NA,Result: 43rd (21 laps behind the winner)Grid:,43rd (21 laps behind the winner)Grid:,finished,NA,NA,21 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,NA,NA
nurburgring,1986-06-22,117,Ford Escort RS Turbo - Ford Turbo,44,Class 13,Ford Pohl RS Center,Closed bodywork,Front-engined,Hans-Günther Paul/Arno Wester (D)/Hubert Witzel,NA,NA,NA,NA,NA,Ford,Escort,RS Turbo,NA,Result: 44th (21 laps behind the winner)Grid:,44th (21 laps behind the winner)Grid:,finished,NA,NA,21 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/RS%20Turbo.html,NA
