track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url
nurburgring,1993-06-13,93,Opel Kadett 16V - Opel,48,Class 3,,Closed bodywork,Front-engined,Alois Ofak (D)/Hans Jürgen Heinrich/Detlef Heinze (D)/Wolfgang Leufgen,NA,NA,NA,NA,NA,Opel,Kadett,16V,Result: 48th (15 laps behind the winner)Grid:,48th (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/16V.html
nurburgring,1993-06-13,187,Honda Civic - Honda,49,Class 9,,-,-,Karsten Molitor (D)/Carsten Veit/Volker Reiter/Horst Stäbler (D),NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 49th (15 laps behind the winner)Grid:,49th (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1993-06-13,131,Ford Escort Cosworth - Ford,50,Class 6,Scuderia Augustusburg Brühl (D),Closed bodywork,Front-engined,Hans-Georg Ströter (D)/Hans-Reiner Berg/Alfred Vahsen (D)/Max Janitschek (D),NA,NA,NA,NA,NA,Ford,Escort,Cosworth,Result: 50th 1st in Class 6 (15 laps behind the winner)Grid:,50th 1st in Class 6 (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/Cosworth.html
nurburgring,1993-06-13,147,Mercedes-Benz 190 E 16 - Mercedes-Benz L4 4v N/A,51,Class 7,,Closed bodywork,Front-engined,Alistair Davidson (GB)/Mike Rimmer/Philip H. Collins,NA,NA,NA,NA,NA,Mercedes-Benz,190 E,16,Result: 51st (15 laps behind the winner)Grid:,51st (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Mercedes-Benz.html,https://www.racingsportscars.com/type/photo/Mercedes-Benz/190%20E.html,https://www.racingsportscars.com/suffix/photo/Mercedes-Benz/190%20E/16.html
nurburgring,1993-06-13,89,Renault Clio 16V - Renault,52,Class 3,MSC Burgau,-,-,Peter Schleifer/Hannes Waimer (D)/Harry Thoma/Bernhard Schnell,NA,NA,NA,NA,NA,Renault,Clio,16V,Result: 52nd (15 laps behind the winner)Grid:,52nd (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Renault.html,https://www.racingsportscars.com/type/photo/Renault/Clio.html,https://www.racingsportscars.com/suffix/photo/Renault/Clio/16V.html
nurburgring,1993-06-13,141,BMW M3 - BMW,53,Class 7,Kjellerup Autolager Aps.,Closed bodywork,Front-engined,Holger Knudsen (DK)/Leif Horsted/Johannes Graversen (DK),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 53rd (15 laps behind the winner)Grid:,53rd (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1993-06-13,186,Honda Civic - Honda,54,Class 9,,-,-,"Gerhard Molzberger/""Horst Scherber""/Jens Mattern",NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 54th (16 laps behind the winner)Grid:,54th (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1993-06-13,160,Citroën ZX - Citroën,55,Class 8,Schirra Motoring,-,-,Axel Scholz/Reinhard Sesterheim/Horst Fohr,NA,NA,NA,NA,NA,Citroën,ZX,NA,Result: 55th (16 laps behind the winner)Grid:,55th (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/ZX.html,NA
nurburgring,1993-06-13,49,BMW M3 - BMW,56,Class 2,ACBL Remscheid,Closed bodywork,Front-engined,Reinhard Schönstein/Andreas Motte/Thomas Stoltz/Klaus Lütkenhues,NA,NA,NA,NA,NA,BMW,M3,NA,Result: 56th (16 laps behind the winner)Grid:,56th (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1993-06-13,50,BMW M3 - BMW,57,Class 2,Autohaus K.O.K GmbH,Closed bodywork,Front-engined,Claus-Theo Gärtner/Elmar Hölscher (D)/Michael Neumann (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: 57th (16 laps behind the winner)Grid:,57th (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1993-06-13,17,Porsche 911 Carrera - Porsche,58,Class 1,Porsche Club Hildesheim,Closed bodywork,Rear-engined,Oliver Mathai (D)/Olaf Manthey (D)/Wolfgang Mathai (D)/Luigino Pagotto (I),NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: 58th (16 laps behind the winner)Grid:,58th (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1993-06-13,34,Porsche 911 Carrera - Porsche,59,Class 1,Porsche Club Wien,Closed bodywork,Rear-engined,Ottokar Jakobs/Georg Komradsheim/Manfred Glössel/Wolfgang Hösl,NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: 59th (16 laps behind the winner)Grid:,59th (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1993-06-13,103,Honda Civic - Honda,60,Class 4,,-,-,Günter Kühlewein (D)/Wilhelm Kern (D)/Fritz Zentler,NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 60th (17 laps behind the winner)Grid:,60th (17 laps behind the winner)Grid:,finished,NA,NA,17 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1993-06-13,176,Opel Kadett 16V - Opel,61,Class 8,Kreis Opel Sport,Closed bodywork,Front-engined,Jörn Aichmann/Fritz Wegerer (A)/Norman Hanraths,NA,NA,NA,NA,NA,Opel,Kadett,16V,Result: 61st (17 laps behind the winner)Grid:,61st (17 laps behind the winner)Grid:,finished,NA,NA,17 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/16V.html
nurburgring,1993-06-13,156,Opel Kadett 16V - Opel,62,Class 8,Kreis Opel Sport,Closed bodywork,Front-engined,Achim Berg (D)/Thomas Berg (D)/Harald Knappstein/Josef Scharrenbroich,NA,NA,NA,NA,NA,Opel,Kadett,16V,Result: 62nd (17 laps behind the winner)Grid:,62nd (17 laps behind the winner)Grid:,finished,NA,NA,17 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/16V.html
nurburgring,1993-06-13,120,Citroën AX Sport - Citroën,63,Class 5,Obermann Motorsport,-,-,Jörg Breuer (D)/Karl Fraund (D)/Karl-Heinz Ben Achmed/John Salmona (F),NA,NA,NA,NA,NA,Citroën,AX,Sport,Result: 63rd 1st in Class 5 (17 laps behind the winner)Grid:,63rd 1st in Class 5 (17 laps behind the winner)Grid:,finished,NA,NA,17 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/AX.html,https://www.racingsportscars.com/suffix/photo/Citro%c3%abn/AX/Sport.html
nurburgring,1993-06-13,149,BMW M3 - BMW,64,Class 7,Dobersch Gerüstbau GmbH & Co.,Closed bodywork,Front-engined,Michael Bonk (D)/Peter Bonk (D)/Gerd Dobersch/Hans Schlunz,NA,NA,NA,NA,NA,BMW,M3,NA,Result: 64th (17 laps behind the winner)Grid:,64th (17 laps behind the winner)Grid:,finished,NA,NA,17 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1993-06-13,95,Honda Civic - Honda,65,Class 4,,-,-,Jürgen Bäumler/Joachim Stark/Fred Drössler/Dieter Steinlein (D),NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 65th (17 laps behind the winner)Grid:,65th (17 laps behind the winner)Grid:,finished,NA,NA,17 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1993-06-13,31,Porsche 911 Carrera - Porsche,66,Class 1,Porsche Club Wien,Closed bodywork,Rear-engined,Richard Purtscher (A)/Thorsten Trumm/Alfred Gramsel (A)/Günther Spindler,NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,Result: 66th (17 laps behind the winner)Grid:,66th (17 laps behind the winner)Grid:,finished,NA,NA,17 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA
nurburgring,1993-06-13,196,Peugeot 205 Rallye - Peugeot,67,Class 10,AC Rübenach,-,-,Martin Tschornia (D)/Frank Gittke/Hubert Nacken (D)/Thomas Reuter,NA,NA,NA,NA,NA,Peugeot,205,Rallye,Result: 67th 1st in Class 10 (17 laps behind the winner)Grid:,67th 1st in Class 10 (17 laps behind the winner)Grid:,finished,NA,NA,17 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/Rallye.html
nurburgring,1993-06-13,71,Opel Calibra - Opel,68,Class 3,Kissling Motorsport,Closed bodywork,Front-engined,Karl Jacobs (B)/Wolfgang Haugg (D)/Wolfgang Jung,NA,NA,NA,NA,NA,Opel,Calibra,NA,Result: 68th (18 laps behind the winner)Grid:,68th (18 laps behind the winner)Grid:,finished,NA,NA,18 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Calibra.html,NA
nurburgring,1993-06-13,170,Opel Kadett 16V - Opel,69,Class 8,ADAC Ortsclub Königstein,Closed bodywork,Front-engined,Heinz Kilp (D)/Norbert Schneider (S)/Andreas Miller/Ludger Henrich,NA,NA,NA,NA,NA,Opel,Kadett,16V,Result: 69th (18 laps behind the winner)Grid:,69th (18 laps behind the winner)Grid:,finished,NA,NA,18 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/16V.html
nurburgring,1993-06-13,164,VW Golf GTI - VW,70,Class 8,(GB),-,-,Joel Wykeham (GB)/Dave Phillips/Simon White,NA,NA,NA,NA,NA,VW,Golf,GTI,Result: 70th (18 laps behind the winner)Grid:,70th (18 laps behind the winner)Grid:,finished,NA,NA,18 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
nurburgring,1993-06-13,106,Ford Fiesta XR2 - Ford,71,Class 4,,-,-,Dieter Klink/Martin Preusser/Traudl Klink/Andreas Mansfeld,NA,NA,NA,NA,NA,Ford,Fiesta,XR2,Result: 71st (19 laps behind the winner)Grid:,71st (19 laps behind the winner)Grid:,finished,NA,NA,19 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2.html
nurburgring,1993-06-13,205,Daihatsu Charade,72,Class 5,,-,-,Wilfried Burghartz/Guido Burghartz/Karl H. Götzken,NA,NA,NA,NA,NA,Daihatsu,Charade,NA,Result: 72nd (19 laps behind the winner)Grid:,72nd (19 laps behind the winner)Grid:,finished,NA,NA,19 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Daihatsu.html,https://www.racingsportscars.com/type/photo/Daihatsu/Charade.html,NA
nurburgring,1993-06-13,107,Citroën AX Sport - Citroën,73,Class 4,Obermann Motorsport,-,-,Willi Obermann (D)/Dirk Obermann (D)/Jörg Breuer (D)/Friedrich Wilhelm Krüger,NA,NA,NA,NA,NA,Citroën,AX,Sport,Result: 73rd (20 laps behind the winner)Grid:,73rd (20 laps behind the winner)Grid:,finished,NA,NA,20 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/AX.html,https://www.racingsportscars.com/suffix/photo/Citro%c3%abn/AX/Sport.html
nurburgring,1993-06-13,200,Peugeot 205 Rallye - Peugeot,74,Class 10,AMC Deuerling,-,-,Josef Forster/Helmut Knoblich/Wolfgang Baum/Heribert Pilz,NA,NA,NA,NA,NA,Peugeot,205,Rallye,Result: 74th (20 laps behind the winner)Grid:,74th (20 laps behind the winner)Grid:,finished,NA,NA,20 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/Rallye.html
nurburgring,1993-06-13,112,Toyota Corolla - Toyota,75,Class 4,AMC Lünen,-,-,Klaus Kuhne/Gerd Flentje/Peter Brink (D),NA,NA,NA,NA,NA,Toyota,Corolla,NA,Result: 75th (20 laps behind the winner)Grid:,75th (20 laps behind the winner)Grid:,finished,NA,NA,20 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,NA
nurburgring,1993-06-13,202,Suzuki Swift 16V - Suzuki,76,Class 10,MSC Rodenstein,-,-,Walter Horst/Achim Kreim/Heinz Muntermann,NA,NA,NA,NA,NA,Suzuki,Swift,16V,Result: 76th (20 laps behind the winner)Grid:,76th (20 laps behind the winner)Grid:,finished,NA,NA,20 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,https://www.racingsportscars.com/suffix/photo/Suzuki/Swift/16V.html
nurburgring,1993-06-13,83,Opel Astra 16V - Opel,77,Class 3,MSC Ruhr Blitz Bochum,-,-,Carsten Bube/Friedrich Burgmann (D)/Klaus Wöller,NA,NA,NA,NA,NA,Opel,Astra,16V,Result: 77th (21 laps behind the winner)Grid:,77th (21 laps behind the winner)Grid:,finished,NA,NA,21 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,https://www.racingsportscars.com/suffix/photo/Opel/Astra/16V.html
nurburgring,1993-06-13,157,Opel Kadett 16V - Opel,78,Class 8,Kreis Opel Sport,Closed bodywork,Front-engined,Hermann Lamberty/Gerhard Freudenberg/Jörg Schuhey,NA,NA,NA,NA,NA,Opel,Kadett,16V,Result: 78th (21 laps behind the winner)Grid:,78th (21 laps behind the winner)Grid:,finished,NA,NA,21 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/16V.html
nurburgring,1993-06-13,102,Ford Fiesta XR2 - Ford,79,Class 4,,-,-,Oliver Eifert/Knut Kreissl/Ralf Martin (D)/Heinrich Kaltenecker,NA,NA,NA,NA,NA,Ford,Fiesta,XR2,Result: 79th (21 laps behind the winner)Grid:,79th (21 laps behind the winner)Grid:,finished,NA,NA,21 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2.html
nurburgring,1993-06-13,75,Opel Kadett GSi - Opel,80,Class 3,,Closed bodywork,Front-engined,Lutz Bölter/Michael Abendroth/Holger Butterbach,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 80th (21 laps behind the winner)Grid:,80th (21 laps behind the winner)Grid:,finished,NA,NA,21 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
nurburgring,1993-06-13,99,Honda Civic - Honda,81,Class 4,Seikel Motorsport,-,-,Harald Altjohann/Michael Pfeiffer/Ernst Sperling,NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 81st (22 laps behind the winner)Grid:,81st (22 laps behind the winner)Grid:,finished,NA,NA,22 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1993-06-13,194,Citroën AX Sport - Citroën,82,Class 10,MSC Langenfeld,-,-,Stefan Römhild/Erwin Lukas (D)/Jens Grohmann,NA,NA,NA,NA,NA,Citroën,AX,Sport,Result: 82nd (22 laps behind the winner)Grid:,82nd (22 laps behind the winner)Grid:,finished,NA,NA,22 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/AX.html,https://www.racingsportscars.com/suffix/photo/Citro%c3%abn/AX/Sport.html
nurburgring,1993-06-13,121,VW Polo GT - VW,83,Class 5,Dürener Motorsportclub,-,-,Jürgen Hermanns/Klaus Derondeau/Andre Krumbach (D)/Franz Josef Fischer,NA,NA,NA,NA,NA,VW,Polo,GT,Result: 83rd (22 laps behind the winner)Grid:,83rd (22 laps behind the winner)Grid:,finished,NA,NA,22 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Polo.html,https://www.racingsportscars.com/suffix/photo/VW/Polo/GT.html
nurburgring,1993-06-13,80,Opel Kadett 16V - Opel,84,Class 3,,Closed bodywork,Front-engined,Jürgen Schadt/Claus Ziegler/Bernhard Pfeffer/Uwe Nittel (D),NA,NA,NA,NA,NA,Opel,Kadett,16V,Result: 84th (22 laps behind the winner)Grid:,84th (22 laps behind the winner)Grid:,finished,NA,NA,22 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/16V.html
nurburgring,1993-06-13,67,Opel Kadett GSi - Opel,85,Class 3,MSC Ruhr Blitz Bochum,Closed bodywork,Front-engined,Bernd Hohaus/Hans-Jürgen Harms/Boris Brunnacker,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 85th (22 laps behind the winner)Grid:,85th (22 laps behind the winner)Grid:,finished,NA,NA,22 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
nurburgring,1993-06-13,195,Suzuki Swift 16V - Suzuki,86,Class 10,,-,-,"""Schmidtchen Schleicher""/Matthias Ellendt/Markus Bühl/Michael Hartwig",NA,NA,NA,NA,NA,Suzuki,Swift,16V,Result: 86th (22 laps behind the winner)Grid:,86th (22 laps behind the winner)Grid:,finished,NA,NA,22 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,https://www.racingsportscars.com/suffix/photo/Suzuki/Swift/16V.html
nurburgring,1993-06-13,203,Daihatsu Charade,87,Class 10,,-,-,Helmut Schoddel/Thomas Koops/Manfred Radssat,NA,NA,NA,NA,NA,Daihatsu,Charade,NA,Result: 87th (22 laps behind the winner)Grid:,87th (22 laps behind the winner)Grid:,finished,NA,NA,22 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Daihatsu.html,https://www.racingsportscars.com/type/photo/Daihatsu/Charade.html,NA
nurburgring,1993-06-13,109,Toyota Corolla - Toyota,88,Class 4,Rheydter Club für Motorsport,-,-,Helmut Schumacher/Heinz Willi Nutz/Rudi Wiskirchen/Bernd Over,NA,NA,NA,NA,NA,Toyota,Corolla,NA,Result: 88th (23 laps behind the winner)Grid:,88th (23 laps behind the winner)Grid:,finished,NA,NA,23 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,NA
nurburgring,1993-06-13,135,Ford Sierra Cosworth - Ford,89,Class 6,,-,-,Stephan Wölflick (D)/Piet Freitag/Hans-Joachim Kretschmer (D)/Jürgen Zimmermann,NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: 89th (23 laps behind the winner)Grid:,89th (23 laps behind the winner)Grid:,finished,NA,NA,23 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
nurburgring,1993-06-13,167,VW Golf GTI - VW,90,Class 8,,-,-,Alan Bezzant/Rod Adlington/Dave Wood,NA,NA,NA,NA,NA,VW,Golf,GTI,Result: 90th (23 laps behind the winner)Grid:,90th (23 laps behind the winner)Grid:,finished,NA,NA,23 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
nurburgring,1993-06-13,76,Opel Kadett GSi - Opel,91,Class 3,,Closed bodywork,Front-engined,Thorsten Fritz/Norbert Mundorf/Helmut Bolz (D)/Gerhard Raab,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 91st (23 laps behind the winner)Grid:,91st (23 laps behind the winner)Grid:,finished,NA,NA,23 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
nurburgring,1993-06-13,91,Opel Astra 16V - Opel,92,Class 3,Lauderbach Motorsport,-,-,Jenny van Hilten (L)/Bram van Hilten (L)/Ton Leevschool,NA,NA,NA,NA,NA,Opel,Astra,16V,Result: 92nd (23 laps behind the winner)Grid:,92nd (23 laps behind the winner)Grid:,finished,NA,NA,23 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,https://www.racingsportscars.com/suffix/photo/Opel/Astra/16V.html
