position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,3,"McRae, Colin",Subaru Impreza WRC98,GB,A8,"4h 20m 58,1s",NA,NA,NA
2,5,"Sainz, Carlos",Toyota Corolla WRC,ES,A8,"+2,1s",NA,NA,NA
3,9,"Loix, Freddy",Toyota Corolla WRC,BE,A8,"+45,8s",NA,NA,NA
4,2,"Burns, Richard",Mitsubishi Carisma GT,GB,A8,"+53,1s",NA,NA,NA
5,8,"Vatanen, Ari",Ford Escort WRC,FI,A8,"+3m 20,2s",NA,NA,NA
6,4,"Liatti, Piero",Subaru Impreza WRC98,IT,A8,"+3m 24,2s",NA,NA,NA
7,7,"Kankkunen, Juha",Ford Escort WRC,FI,A8,"+3m 36,9s",NA,NA,NA
8,27,"de Mevius, Gregoire",Subaru Impreza WRC97,BE,A8,"+6m 59,0s",NA,NA,NA
9,15,"Madeira, Rui",Toyota Celica GT-Four (ST205),PT,A8,"+10m 24,1s",NA,NA,NA
10,11,"Holowczyc, Krzysztof",Subaru Impreza WRC97,PL,A8,"+11m 58,1s",NA,NA,NA
11,23,"Richelmi, Jean-Pierre",Subaru Impreza 555,MC,A8,"+18m 15,2s",NA,NA,NA
12,38,"Nikonenko, Aleksandr",Ford Escort WRC,RU,A8,"+18m 49,0s",NA,NA,NA
13,37,"Matos Chaves, Pedro",Toyota Corolla WRC,PT,A8,"+18m 56,4s",NA,NA,NA
14,19,"Lopes, Adruzilo",Peugeot 306 Maxi,PT,A7,"+19m 51,2s",NA,NA,NA
15,28,"Isik, Volkan",Toyota Celica GT-Four (ST205),TU,A8,"+23m 23,8s",NA,NA,NA
16,21,"Trelles, Gustavo",Mitsubishi Lancer Evo IV,UY,N4,"+26m 43,4s",NA,NA,NA
17,43,"Louro, Gustavo",Ford Escort RS Cosworth,PT,A8,"+29m 44,8s",NA,NA,NA
18,26,"Stohl, Manfred",Mitsubishi Lancer Evo III,AT,N4,"+31m 13,6s",NA,NA,NA
19,33,"Dor, Frederic",Subaru Impreza WRC97,FR,A8,"+31m 48,5s",NA,NA,NA
20,30,"Gomez Marco, Oriol",Seat Ibiza GTi 16V Evo2,ES,A7,"+31m 49,4s",NA,NA,NA
21,40,"Campos, Miguel",Mitsubishi Carisma GT Evo IV,PT,N4,"+32m 06,2s",NA,NA,NA
22,20,"Climent, Luis",Mitsubishi Lancer Evo III,ES,N4,"+34m 01,7s",NA,NA,NA
23,31,"Rosenberger, Kristopher",Volkswagen Golf GTI 16V,AT,A7,"+34m 11,9s",NA,NA,NA
24,36,"Bell, Wayne",Hyundai Coupe Kit Car,AU,A7,"+36m 05,7s",NA,NA,NA
25,46,"Sanchez, Roberto",Subaru Impreza 555,AR,N4,"+37m 38,9s",NA,NA,NA
26,48,"Araujo, Jose",Nissan Almera Kit Car,PT,A7,"+42m 43,7s",NA,NA,NA
27,34,"al-Wahaibi, Hamed",Mitsubishi Lancer Evo IV,OM,N4,"+49m 15,7s",NA,NA,NA
28,96,"Prive, Olivier",Mitsubishi Lancer Evo III,FR,N4,"+52m 09,1s",NA,NA,NA
29,51,"Lopes, Vitor",Citroen Saxo,PT,A6,"+55m 08,4s",NA,NA,NA
30,57,"Coupe, Stuart",Mitsubishi Carisma GT Evo IV,GB,N4,"+1h 01m 21,0s",NA,NA,NA
31,77,"Fontes, Jose Pedro",Seat Ibiza GTi 16V,PT,A7,"+1h 12m 08,9s",NA,NA,NA
32,79,"Ferreira, Rodrigo",Seat Ibiza GTi 16V,PT,A7,"+1h 14m 42,8s",NA,NA,NA
33,91,"Skidmore, Ken",Subaru Impreza 555,GB,N4,"+1h 17m 51,2s",NA,NA,NA
34,84,"Faria, Antonio",Volkswagen Golf GTI 16V,PT,A7,"+1h 20m 56,0s",NA,NA,NA
35,93,"Heath, Nigel",Subaru Impreza 555,GB,N4,"+1h 21m 54,3s",NA,NA,NA
36,69,"Cunha, Jose",Lancia Delta HF Integrale,PT,A8,"+1h 22m 08,9s",NA,NA,NA
37,82,"Albuquerque, Ligia",Seat Ibiza GTi 16V,PT,N3,"+1h 26m 25,4s",NA,NA,NA
38,65,"Gravato, Antonio",Renault Clio,PT,N3,"+1h 28m 08,0s",NA,NA,NA
39,81,"Ramalho, Luis",Seat Ibiza GTi 16V,PT,A7,"+1h 28m 16,4s",NA,NA,NA
40,60,"Capre, Gerard",Nissan Pulsar GTI-R,CH,N4,"+1h 29m 28,4s",NA,NA,NA
