position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,5,"Therier, Jean-Luc",Renault-Alpine A110 1800,FR,G4,5:42:16,2:00,NA,NA
2,1,"Nicolas, Jean-Pierre",Renault-Alpine A110 1800,FR,G4,+6m 41s,2:00,NA,NA
3,20,"Romaozinho, Francisco",Citroen DS21,PT,G2,+26m 32s,4:00,NA,NA
4,15,"Netto, Luis",Fiat 124 Abarth Spider,PT,G4,+28m 24s,5:00,NA,NA
5,19,"Nunes, Americo",Porsche 911,PT,G4,+34m 44s,8:00,NA,NA
6,14,"Borges, Antonio",Renault-Alpine A110,PT,G4,+58m 52s,13:00,NA,NA
7,25,"Queiroz Pereira, Manuel",Opel Ascona,PT,G1,+1h 11m 24s,16:00,NA,NA
8,58,"Martorell, Antonio",Opel Ascona,PT,G1,+1h 13m 48s,20:00,NA,NA
9,52,"Britth, Hans",Ford Capri 2600,SE,G2,+1h 20m 31s,18:00,NA,NA
10,16,"Salvi, Giovanni",Porsche 911,PT,G4,+1h 23m 08s,26:00,NA,NA
11,64,'Xanato',Datsun,PT,G1,+1h 28m 10s,32:00,NA,NA
12,12,"Laurent, Claude",DAF 55,FR,G2,+1h 39m 35s,30:00,NA,NA
13,80,"Coelho, Noel",BMW,PT,G2,+1h 44m 11s,28:00,NA,NA
14,69,"Ferreira da Cunha, Antonio",Datsun,PT,G1,+2h 00m 59s,33:00,NA,NA
15,67,"Ortigao, Jorge",Datsun,PT,G1,+2h 01m 27s,33:00,NA,NA
16,54,"Malkin, Colin",Chrysler,GB,G1,+2h 05m 31s,54:00,NA,NA
17,66,"Goncalves, Rui",Austin,PT,G2,+2h 11m 11s,47:00,NA,NA
18,85,"Cortez, Pedro",Toyota,PT,G1,+2h 17m 23s,51:00,NA,NA
19,39,"Doppelreiter, Helmut",Volkswagen,AT,G1,+2h 30m 56s,48:00,NA,NA
20,68,"Teixeira, Martins",Austin,PT,G2,+2h 56m 24s,1:05:00,NA,NA
21,97,"Chartier, Paul",Citroen,BE,G1,+3h 09m 40s,1:15:00,NA,NA
22,38,"Fennes, Johann",Citroen,AT,G1,+3h 14m 03s,1:27:00,NA,NA
23,99,"Bessem, Eric",DAF,NL,G2,+3h 31m 06s,1:16:00,NA,NA
NA,2,"Paganelli, Alcide",Fiat 124 Abarth Spider,IT,G4,NA,NA,before SS26,head gasket
NA,3,"Darniche, Bernard",Renault-Alpine A110 1800,FR,G4,NA,NA,Leg 4,differential
NA,4,"Waldegard, Bjorn",Fiat 124 Abarth Spider,SE,G4,NA,NA,SS21,accident
NA,6,"Pinto, Raffaele",Fiat 124 Abarth Spider,IT,G4,NA,NA,Leg 4,front suspension
NA,7,"Sclater, Chris",Datsun 240Z,GB,G4,NA,NA,Leg 4,suspension
NA,8,"Warmbold, Achim",BMW 2002,DE,G2,NA,NA,before SS26,steering
NA,9,"Andersson, Ove",Toyota Celica,SE,G2,NA,NA,before SS15,accident
