position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,1,"Loeb, Sebastien",Citroen DS3 WRC,FR,A0,"2h 28m 11,4s",NA,NA,NA
2,2,"Hirvonen, Mikko",Citroen DS3 WRC,FI,A0,"+6,1s",NA,NA,NA
3,3,"Latvala, Jari-Matti",Ford Fiesta RS WRC,FI,A0,"+35,0s",NA,NA,NA
4,4,"Solberg, Petter",Ford Fiesta RS WRC,NO,A0,"+56,1s",NA,NA,NA
5,10,"Ostberg, Mads",Ford Fiesta RS WRC,NO,A0,"+2m 32,1s",NA,NA,NA
6,5,"Tanak, Ott",Ford Fiesta RS WRC,EE,A0,"+2m 47,6s",NA,NA,NA
7,18,"Rantanen, Matti",Ford Fiesta RS WRC,FI,A0,"+4m 51,7s",NA,NA,NA
8,17,"Ketomaa, Jari",Ford Fiesta RS WRC,FI,A0,"+6m 01,9s",NA,NA,NA
9,15,"Prokop, Martin",Ford Fiesta RS WRC,CZ,A0,"+6m 04,3s",NA,NA,NA
10,20,"Ogier, Sebastien",Skoda Fabia Super 2000,FR,A2,"+8m 46,0s",NA,NA,NA
11,33,"Andersson, Per-Gunnar",Proton Satria,SE,A2,"+10m 49,8s",NA,NA,NA
12,54,"Kruuda, Karl",Ford Fiesta S2000,EE,A2,"+11m 08,9s",NA,NA,NA
13,51,"Nikara, Jarkko",Mitsubishi Lancer Evo IX,FI,A3,"+12m 32,2s",NA,NA,NA
14,19,"Lindholm, Sebastian",Ford Fiesta RS WRC,FI,A0,"+12m 35,0s",NA,NA,NA
15,12,"Araujo, Armindo",Mini John Cooper Works,PT,A0,"+12m 43,7s",NA,NA,NA
16,8,"Neuville, Thierry",Citroen DS3 WRC,BE,A0,"+13m 39,2s",NA,NA,NA
17,36,"al-Rajhi, Yazeed",Ford Fiesta,SA,A2,"+14m 07,6s",NA,NA,NA
18,34,"Salo, Juha",Proton Satria,FI,A2,"+16m 36,5s",NA,NA,NA
19,55,"Parn, Sander",Subaru Impreza WRX,EE,A3,"+17m 04,4s",NA,NA,NA
20,60,"Bresolin, Edoardo",Ford Fiesta,IT,A2,"+18m 26,9s",NA,NA,NA
21,59,"Shaymiev, Radik",Peugeot 207 S2000,RU,A2,"+22m 04,4s",NA,NA,NA
22,98,"Lindroos, Joonas",Citroen C2,FI,A6,"+22m 16,5s",NA,NA,NA
23,35,"Oleksowicz, Maciej",Ford Fiesta S2000,PL,A2,"+22m 23,2s",NA,NA,NA
24,63,"Kauppinen, Matias",Subaru Impreza WRX,FI,A3,"+23m 07,2s",NA,NA,NA
25,49,"Lappi, Esapekka",Ford Fiesta S2000,FI,A2,"+23m 07,6s",NA,NA,NA
26,66,"Amberg, Andreas",Ford Fiesta,FI,A6,"+23m 59,1s",NA,NA,NA
