position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,3,"Auriol, Didier",Lancia Delta HF Integrale,FR,A8,4h 32m 45s,NA,NA,NA
2,1,"Kankkunen, Juha",Lancia Delta HF Integrale,FI,A8,+40s,NA,NA,NA
3,5,"Alen, Markku",Toyota Celica Turbo 4WD (ST185),FI,A8,+1m 59s,NA,NA,NA
4,6,"Vatanen, Ari",Subaru Legacy RS,FI,A8,+2m 32s,NA,NA,NA
5,4,"Biasion, Massimo",Ford Sierra Cosworth 4x4,IT,A8,+9m 01s,NA,NA,NA
6,14,"Lampi, Lasse",Mitsubishi Galant VR-4,FI,A8,+9m 56s,NA,NA,NA
7,22,"Lindholm, Sebastian",Ford Sierra Cosworth 4x4,FI,A8,+11m 13s,NA,NA,NA
8,9,"McRae, Colin",Subaru Legacy RS,GB,A8,+15m 45s,NA,NA,NA
9,11,"Bugalski, Philippe",Lancia Delta HF Integrale,FR,A8,+16m 55s,NA,NA,NA
10,24,"Kytolehto, Jarmo",Mitsubishi Galant VR-4,FI,N4,+24m 29s,NA,NA,NA
11,23,"Saarenpaa, Esa",Ford Sierra Cosworth 4x4,FI,A8,+25m 15s,NA,NA,NA
12,52,"Hellman, Juha",Mitsubishi Galant VR-4,FI,N4,+29m 59s,NA,NA,NA
13,12,"de Mevius, Gregoire",Nissan Sunny GTI-R,BE,N4,+30m 34s,NA,NA,NA
14,29,"Tahko, Teemu",Volkswagen Golf Rallye G60,FI,A8,+32m 30s,NA,NA,NA
15,34,"Vihavainen, Ari",Mitsubishi Galant VR-4,FI,N4,+33m 53s,NA,NA,NA
16,38,"Jurvanen, Eija",Ford Sierra Cosworth 4x4,FI,A8,+36m 53s,NA,NA,NA
17,17,"Sibera, Pavel",Skoda Favorit 136L,CZ,A5,+51m 45s,NA,NA,NA
18,43,"Markkanen, Markku",Toyota Celica GT-4 (ST165),FI,N4,+52m 51s,NA,NA,NA
19,53,"Tumalyavichius, Evgenius",Lancia Delta HF Integrale,SU,N4,+53m 16s,NA,NA,NA
20,33,"Sohlberg, Mika",Mitsubishi Galant VR-4,FI,N4,+53m 47s,NA,NA,NA
21,47,"Holderied, Isolde",Mitsubishi Galant VR-4,DE,N4,+56m 54s,NA,NA,NA
22,54,"Heikkila, Reijo",Alfa Romeo 33 4x4,FI,A6,+58m 07s,NA,NA,NA
23,59,"Aliasov, Sergei",Lada Samara,RU,A6,+59m 04s,NA,NA,NA
24,55,"Artemenko, Alexander",Lada Samara,RU,A6,+59m 18s,NA,NA,NA
25,50,"Kytola, Kari",Opel Manta,FI,A7,+59m 55s,NA,NA,NA
26,70,"Ihalainen, Pentti",Toyota Corolla,FI,A6,+1h 03m 18s,NA,NA,NA
27,64,"Simpanen, Seppo",Audi 200 quattro,FI,A8,+1h 03m 35s,NA,NA,NA
28,19,"Berger, Vladimir",Skoda Favorit 136L,CZ,A5,+1h 04m 51s,NA,NA,NA
29,68,"Eklund, Juha",Ford Sierra Cosworth 4x4,FI,N4,+1h 07m 07s,NA,NA,NA
30,116,"Tuominen, Matti",Toyota Corolla GT,FI,N2,+1h 09m 26s,NA,NA,NA
31,120,"Jokinen, Hannu",Toyota Corolla GT,FI,N2,+1h 10m 02s,NA,NA,NA
32,117,"Kuosmanen, Tapio",Toyota Corolla GT,FI,N2,+1h 11m 43s,NA,NA,NA
33,66,"Makela, Kari",Toyota Celica Turbo 4WD (ST185),FI,N4,+1h 12m 00s,NA,NA,NA
34,118,"Harju, Markku",Toyota Corolla GT,FI,N2,+1h 12m 57s,NA,NA,NA
35,114,"Pajula, Jari",Toyota Corolla GT,FI,N2,+1h 13m 11s,NA,NA,NA
36,72,"Liflander, Jukka",Peugeot 205 Rallye,FI,A5,+1h 13m 25s,NA,NA,NA
37,41,"Salmen, Heikki",Mercedes Benz 190,FI,A8,+1h 13m 34s,NA,NA,NA
38,115,"Selin, Akke",Toyota Corolla GT,FI,N2,+1h 14m 16s,NA,NA,NA
39,87,"Vaananen, Harri",Skoda Favorit 136L,FI,A5,+1h 14m 20s,NA,NA,NA
40,86,"Hannukainen, Seppo",Lada 2105,FI,A5,+1h 15m 32s,NA,NA,NA
41,78,"Masashi, Ishida",Toyota Corolla,JP,A6,+1h 19m 03s,NA,NA,NA
42,113,"Levula, Tapani",Toyota Corolla GT,FI,N2,+1h 20m 13s,NA,NA,NA
