track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
nurburgring,1988-06-19,52,Porsche 911 Carrera RSR - Porsche F6 2v SOHC,1,Class 1,Original ATE Bremsen,Closed bodywork,Rear-engined,Edgar Dören (D)/Gerhard Holup (D)/Peter Faubel (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,RSR,NA,Result: winner - (146.500 kph) - margin: 4 lapsGrid:,winner - (146.500 kph) - margin: 4 lapsGrid:,finished,NA,NA,146.500 kph,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/RSR.html,NA
nurburgring,1988-06-19,50,Porsche 911 Carrera RSR - Porsche F6 2v SOHC,2,Class 1,Motortuning Horst Derkum,Closed bodywork,Rear-engined,Heinz Dorr/Günter Döbler (D)/Jürgen Barth (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,RSR,NA,Result: 2nd (4 laps behind the winner)Grid:,2nd (4 laps behind the winner)Grid:,finished,NA,NA,4 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/RSR.html,NA
nurburgring,1988-06-19,63,Opel Manta 400 - Opel,3,Class 2,Deutsches Opel Team,Closed bodywork,Front-engined,Norbert Haug (D)/Karl Mauer (D)/Joachim Winkelhock (D),NA,NA,NA,NA,NA,Opel,Manta,400,NA,Result: 3rd 1st in Class 2 (5 laps behind the winner)Grid:,3rd 1st in Class 2 (5 laps behind the winner)Grid:,finished,NA,NA,5 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Manta.html,https://www.racingsportscars.com/suffix/photo/Opel/Manta/400.html,NA
nurburgring,1988-06-19,62,Opel Manta 400 - Opel,4,Class 2,Mich Motorsport GmbH,Closed bodywork,Front-engined,"Karl-Heinz Ternes/Volker Strycek (D)/""Garuda""",NA,NA,NA,NA,NA,Opel,Manta,400,NA,Result: 4th (5 laps behind the winner)Grid:,4th (5 laps behind the winner)Grid:,finished,NA,NA,5 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Manta.html,https://www.racingsportscars.com/suffix/photo/Opel/Manta/400.html,NA
nurburgring,1988-06-19,15,Mercedes-Benz 190 E 2.3-16 - Mercedes-Benz L4 4v 2323 cc N/A,5,Class 7,AMG Motorenbau GmbH,Closed bodywork,Front-engined,Johnny Cecotto (YV)/Dany Snobeck (F)/Alain Cudini (F),NA,NA,NA,NA,NA,Mercedes-Benz,190 E,2.3-16,NA,Result: 5th 1st in Class 7 (10 laps behind the winner)Grid:,5th 1st in Class 7 (10 laps behind the winner)Grid:,finished,NA,NA,10 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Mercedes-Benz.html,https://www.racingsportscars.com/type/photo/Mercedes-Benz/190%20E.html,https://www.racingsportscars.com/suffix/photo/Mercedes-Benz/190%20E/2.3-16.html,NA
nurburgring,1988-06-19,25,BMW 325i - BMW,6,Class 9,,-,-,Bernd Benning/Hermann Klupp/Andy Bovensiepen (D),NA,NA,NA,NA,NA,BMW,325i,NA,NA,Result: 6th 1st in Class 9 (11 laps behind the winner)Grid:,6th 1st in Class 9 (11 laps behind the winner)Grid:,finished,NA,NA,11 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/325i.html,NA,NA
nurburgring,1988-06-19,205,Porsche 944 Turbo - Porsche Turbo,7,Class 19,,-,-,Wolfgang Eickwinkel/Uwe Eickwinkel (D)/Karl-Heinz Wlazik (D),NA,NA,NA,NA,NA,Porsche,944,Turbo,NA,Result: 7th 1st in Class 19 (12 laps behind the winner)Grid:,7th 1st in Class 19 (12 laps behind the winner)Grid:,finished,NA,NA,12 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/944.html,https://www.racingsportscars.com/suffix/photo/Porsche/944/Turbo.html,NA
nurburgring,1988-06-19,157,BMW M3 - BMW,8,Class 15,MSC Aachen e. V. im ADAC,Closed bodywork,Front-engined,Helmut Hennes (D)/Manfred Wollgarten (D)/Michael Lauer (D),NA,NA,NA,NA,NA,BMW,M3,NA,NA,Result: 8th 1st in Class 15 (13 laps behind the winner)Grid:,8th 1st in Class 15 (13 laps behind the winner)Grid:,finished,NA,NA,13 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA,NA
nurburgring,1988-06-19,24,BMW 325i - BMW,9,Class 9,MSC Aachen e. V. im ADAC,-,-,Herbert Wolf (D)/Robert Schumacher (D)/Michael Prym (A),NA,NA,NA,NA,NA,BMW,325i,NA,NA,Result: 9th (14 laps behind the winner)Grid:,9th (14 laps behind the winner)Grid:,finished,NA,NA,14 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/325i.html,NA,NA
nurburgring,1988-06-19,51,Porsche 911 Carrera RSR - Porsche F6 2v SOHC,10,Class 1,Motortuning Horst Derkum,Closed bodywork,Rear-engined,Christian Wussler/Matthias Felser (D)/Otto Altenbach (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,RSR,NA,Result: 10th (14 laps behind the winner)Grid:,10th (14 laps behind the winner)Grid:,finished,NA,NA,14 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/RSR.html,NA
