track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
nurburgring,2001-05-27,33,Chrysler Viper GTS-R #C15 - Chrysler V10/90° 2v OHV 7986 cc N/A,1,A7,Zakspeed Motorsport (D),Closed bodywork,Front-engined,Peter Zakowski (D)/Michael Bartels (D)/Pedro Lamy (P),NA,yellow (+black),NA,NA,NA,Chrysler,Viper,GTS-R,#C15,Result: winner - (154.570 kph) - margin: 8 lapsGrid:,winner - (154.570 kph) - margin: 8 lapsGrid:,finished,NA,NA,154.570 kph,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Chrysler.html,https://www.racingsportscars.com/type/photo/Chrysler/Viper.html,https://www.racingsportscars.com/suffix/photo/Chrysler/Viper/GTS-R.html,https://www.racingsportscars.com/chassis/photo/GTSR-C15.html
nurburgring,2001-05-27,25,Porsche GT3 - Porsche,2,A6a,GM-Sports Racing Team,-,-,"Gerhard Müller (D)/Gerhard Mannsperger (D)/""Wolf Silvester""/Kurt Thiim (DK)",NA,NA,NA,NA,NA,Porsche,GT3,NA,NA,Result: 2nd 1st in A6a (8 laps behind the winner)Grid:,2nd 1st in A6a (8 laps behind the winner)Grid:,finished,NA,NA,8 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/GT3.html,NA,NA
nurburgring,2001-05-27,46,BMW M3 - BMW,3,A6,,Closed bodywork,Front-engined,Michael Tischner (D)/Wilfried Thal/Lothar Meinerzhagen/Matthias Tischner (D),NA,NA,NA,NA,NA,BMW,M3,NA,NA,Result: 3rd 1st in A6 (11 laps behind the winner)Grid:,3rd 1st in A6 (11 laps behind the winner)Grid:,finished,NA,NA,11 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA,NA
nurburgring,2001-05-27,17,Porsche GT3 - Porsche,4,A6a,(D),-,-,"Georg Silbermayr (D)/Holger Hesse/Dieter Schornstein, Jr. (D)/Josef Seidel",NA,NA,NA,NA,NA,Porsche,GT3,NA,NA,Result: 4th (11 laps behind the winner)Grid:,4th (11 laps behind the winner)Grid:,finished,NA,NA,11 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/GT3.html,NA,NA
nurburgring,2001-05-27,8,Porsche 911 - Porsche,5,A6a,,-,Rear-engined,Edgar Dören (D)/Karl-Christian Lück (D)/Klaus Abbelen (D)/Koit Veertee (S),NA,NA,NA,NA,NA,Porsche,911,NA,NA,Result: 5th (12 laps behind the winner)Grid:,5th (12 laps behind the winner)Grid:,finished,NA,NA,12 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911.html,NA,NA
nurburgring,2001-05-27,56,Mitsubishi Carisma Evo VI - Mitsubishi,6,A5,Mitsubishi Ralliart,-,-,Jochen Übler (D)/Marcus Schurig/Burkhard Bechtel/Mattias Ekström (S),NA,NA,NA,NA,NA,Mitsubishi,Carisma,Evo VI,NA,Result: 6th 1st in A5 (14 laps behind the winner)Grid:,6th 1st in A5 (14 laps behind the winner)Grid:,finished,NA,NA,14 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Mitsubishi.html,https://www.racingsportscars.com/type/photo/Mitsubishi/Carisma.html,https://www.racingsportscars.com/suffix/photo/Mitsubishi/Carisma/Evo%20VI.html,NA
nurburgring,2001-05-27,40,BMW Z3 - BMW,7,A6,Sport Auto,-,-,Jörg Müller (D)/Edgar Althoff (D)/Andy Fink/Ingo Zabel,NA,NA,NA,NA,NA,BMW,Z3,NA,NA,Result: 7th (14 laps behind the winner)Grid:,7th (14 laps behind the winner)Grid:,finished,NA,NA,14 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/Z3.html,NA,NA
nurburgring,2001-05-27,26,Porsche GT3 - Porsche,8,A6a,Scuderia Offenbach,-,-,Harald Weiland (D)/Matthias Weiland (D)/Ralf Weiner/Harald Link (D),NA,NA,NA,NA,NA,Porsche,GT3,NA,NA,Result: 8th (15 laps behind the winner)Grid:,8th (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/GT3.html,NA,NA
nurburgring,2001-05-27,24,Honda S2000 - Honda,9,A3,Sakura 2000,-,-,Ingvar Carlsson (S)/Jo Albig/Claudia Hürtgen (D)/Ellen Lohr (D),NA,NA,NA,NA,NA,Honda,S2000,NA,NA,Result: 9th 1st in A3 (15 laps behind the winner)Grid:,9th 1st in A3 (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/S2000.html,NA,NA
nurburgring,2001-05-27,20,Porsche GT2 - Porsche,10,A6a,Klöber JVG Team,-,-,Michael Irmgartz/Frank Klaas/Horst Stäbler (D)/Helmut Reis (D),NA,NA,NA,NA,NA,Porsche,GT2,NA,NA,Result: 10th (15 laps behind the winner)Grid:,10th (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/GT2.html,NA,NA
