position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,7,"Latvala, Jari-Matti",Volkswagen Polo R WRC,FI,A0,"3h 31m 01,2s",NA,NA,NA
2,3,"Sordo Castillo, Daniel",Citroen DS3 WRC,ES,A0,"+1m 50,0s",NA,NA,NA
3,11,"Neuville, Thierry",Ford Fiesta RS WRC,BE,A0,"+2m 14,1s",NA,NA,NA
4,9,"Mikkelsen, Andreas",Volkswagen Polo R WRC,NO,A0,"+3m 55,1s",0:30,NA,NA
5,6,"al-Attiyah, Nasser",Ford Fiesta RS WRC,QA,A0,"+4m 12,6s",NA,NA,NA
6,4,"Ostberg, Mads",Ford Fiesta RS WRC,NO,A0,"+5m 48,7s",NA,NA,NA
7,21,"Prokop, Martin",Ford Fiesta,CZ,A0,"+7m 22,4s",NA,NA,NA
8,2,"Hirvonen, Mikko",Citroen DS3 WRC,FI,A0,"+7m 56,6s",NA,NA,NA
9,5,"Novikov, Evgeny",Ford Fiesta RS WRC,RU,A0,"+8m 11,8s",NA,NA,NA
10,8,"Ogier, Sebastien",Volkswagen Polo R WRC,FR,A0,"+10m 10,3s",NA,NA,NA
11,74,"Kubica, Robert",Citroen DS3,PL,A2,"+15m 19,1s",NA,NA,NA
12,82,"Protasov, Yuriy",Ford Fiesta,UA,A2,"+16m 48,9s",NA,NA,NA
13,48,"al-Kuwari, Abdulaziz",Ford Fiesta,QA,A2,"+17m 32,4s",NA,NA,NA
14,83,"Tamrazov, Oleksii",Ford Fiesta S2000,UA,A2,"+23m 02,7s",0:10,NA,NA
15,36,"al-Ketbi, Rashid",Skoda Fabia Super 2000,AE,A2,"+34m 10,6s",0:40,NA,NA
16,41,"Fuchs Sierlecki, Nicolas",Mitsubishi Lancer Evo X,PE,A3,"+36m 25,5s",NA,NA,NA
17,40,"Smailov, Arman",Subaru Impreza WRX,KZ,A3,"+37m 44,9s",NA,NA,NA
18,50,"Gorban, Valeriy",Mini John Cooper Works S2000,UA,A2,"+41m 21,9s",NA,NA,NA
19,49,"Kikireshko, Oleksii",Mini John Cooper Works S2000,UA,A2,"+45m 27,0s",NA,NA,NA
20,72,"Alonso, Juan Carlos",Mitsubishi Lancer Evo X,AR,A3,"+47m 50,0s",NA,NA,NA
21,87,"Halkias, Themis",Mitsubishi Lancer Evo IX,GR,A3,"+49m 21,6s",NA,NA,NA
22,86,"Vazheyevskyy, Yukhum",Subaru Impreza WRX,UA,A3,"+54m 28,6s",NA,NA,NA
23,89,"Zounis, Ioannis",Subaru Impreza WRX,GR,A3,"+56m 53,5s",0:30,NA,NA
24,71,"Rasheed, Ala'a",Ford Fiesta,JO,A2,"+57m 16,2s",0:30,NA,NA
25,46,"Vallario, Marco",Mitsubishi Lancer Evo X,IT,A3,"+1h 07m 26,4s",3:20,NA,NA
26,92,"Honda, Michael",Citroen C2,CZ,A5,"+1h 17m 06,2s",NA,NA,NA
27,90,"Klouvatos, George",Mitsubishi Lancer Evo IX,GR,A3,"+1h 19m 09,8s",NA,NA,NA
28,38,"Trivino Bujalil, Ricardo",Mitsubishi Lancer Evo IX,MX,A3,"+1h 41m 21,3s",1:50,NA,NA
29,93,"Kaltsounis, Haris",Opel Corsa S1600,GR,A5,"+1h 46m 36,4s",NA,NA,NA
NA,10,"al-Qassimi, Khalid",Citroen DS3 WRC,AE,A0,NA,NA,SS8,accident
NA,37,"Bertelli, Lorenzo",Ford Fiesta,IT,A2,NA,NA,TC14C,unknown
NA,45,"Villanueva, Alexander",Mitsubishi Lancer Evo X,ES,A3,NA,NA,SS12,accident
NA,76,"Aksa, Subhan",Ford Fiesta,ID,A2,NA,NA,SS11,mechanical
NA,85,"Athanassoulas, Lambros",Mitsubishi Lancer Evo X,GR,A3,NA,NA,SS1,mechanical
NA,91,"Konstantakos, Panos",Subaru Impreza WRX,GR,A3,NA,NA,TC2D,unknown
NA,94,'Ro-Ni',Ford Fiesta ST,GR,A5,NA,NA,SS11,mechanical
NA,100,"Parn, Sander",Ford Fiesta,EE,A6,NA,NA,post-rally,homologation infringement
NA,102,"Tidemand, Pontus",Ford Fiesta,SE,A6,NA,NA,post-rally,homologation infringement
NA,103,"Koci, Martin",Ford Fiesta,SK,A6,NA,NA,post-rally,homologation infringement
NA,104,"Amberg, Andreas",Ford Fiesta,FI,A6,NA,NA,SS14,mechanical
NA,105,"Suarez Miranda, Jose Antonio",Ford Fiesta,ES,A6,NA,NA,post-rally,homologation infringement
NA,106,"Bostanci, Murat",Ford Fiesta,TU,A6,NA,NA,SS14,mechanical
NA,107,"Burri, Michael",Ford Fiesta,CH,A6,NA,NA,post-rally,homologation infringement
NA,108,"Nieminen, Niko-Pekka",Ford Fiesta,FI,A6,NA,NA,post-rally,homologation infringement
NA,109,"Aasen, Marius",Ford Fiesta,NO,A6,NA,NA,SS4,mechanical
NA,110,"Lemes Macias, Yeray",Ford Fiesta,ES,A6,NA,NA,SS11,mechanical
