position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,5,"Burns, Richard",Subaru Impreza WRC99,GB,A8,"4h 21m 21,2s",0:30,NA,NA
2,3,"Sainz, Carlos",Toyota Corolla WRC,ES,A8,"+1m 01,3s",NA,NA,NA
3,1,"Makinen, Tommi",Mitsubishi Lancer Evo VI,FI,A8,"+3m 40,0s",NA,NA,NA
4,2,"Loix, Freddy",Mitsubishi Carisma GT,BE,A8,"+4m 12,4s",NA,NA,NA
5,23,"Martin, Markko",Toyota Corolla WRC,EE,A8,"+8m 41,5s",NA,NA,NA
6,16,"Kirkos, Leonidas",Ford Escort WRC,GR,A8,"+13m 56,5s",NA,NA,NA
7,22,"Climent, Luis",Subaru Impreza 555,ES,A8,"+14m 03,9s",NA,NA,NA
8,21,"Bakhashab, Abdullah",Toyota Corolla WRC,SA,A8,"+14m 57,3s",NA,NA,NA
9,25,"Arai, Toshihiro",Subaru Impreza WRC98,JP,A8,"+15m 44,4s",0:50,NA,NA
10,24,"Dor, Frederic",Subaru Impreza WRC98,FR,A8,"+17m 55,2s",NA,NA,NA
11,31,"al-Wahaibi, Hamed",Mitsubishi Lancer Evo V,OM,N4,"+20m 14,5s",0:20,NA,NA
12,11,"Schwarz, Armin",Skoda Octavia WRC,DE,A8,"+23m 48,0s",2:00,NA,NA
13,12,"Triner, Emil",Skoda Octavia WRC,CZ,A8,"+25m 40,8s",0:10,NA,NA
14,20,"Papadimitriou, Ioannis",Subaru Impreza WRC98,GR,A8,"+28m 46,3s",NA,NA,NA
15,27,"Eriksson, Kenneth",Hyundai Coupe Kit Car Evo2,SE,A7,"+34m 35,9s",1:10,NA,NA
16,40,"Princen, Kris",Renault Megane,BE,A7,"+37m 36,0s",NA,NA,NA
17,47,"Ferreyros, Ramon",Subaru Impreza WRX,PE,N4,"+40m 05,7s",0:10,NA,NA
18,45,"Recordati, Giovanni",Toyota Celica GT-Four (ST205),IT,A8,"+47m 33,6s",NA,NA,NA
19,49,"Goudezeune, Gaby",Subaru Impreza,BE,N4,"+54m 40,3s",NA,NA,NA
20,52,"Maniatopoulos, Alexandros",Renault Megane,GR,A7,"+1h 01m 10,0s",0:20,NA,NA
21,56,"Nassoulas, Dimitris",Mitsubishi Lancer Evo III,GR,N4,"+1h 03m 24,0s",0:10,NA,NA
22,60,"Panagiotopoulos, Emmanuel",Toyota Corolla,GR,A6,"+1h 08m 24,0s",1:00,NA,NA
23,64,"Tanoussis, Kostas",Toyota Starlet,GR,A5,"+1h 08m 53,0s",NA,NA,NA
24,62,"Vazakas, Dimitris",Nissan Micra,GR,A5,"+1h 10m 37,0s",NA,NA,NA
25,65,"Skaltsas, Sotiris",Nissan Micra,GR,A5,"+1h 11m 02,0s",NA,NA,NA
26,61,"Kokkinis, Sotiris",Toyota Starlet,GR,A5,"+1h 12m 05,0s",NA,NA,NA
27,63,"Hatzitsopanis, Panagiotis",Fiat Seicento Sporting,GR,A5,"+1h 14m 09,0s",NA,NA,NA
28,78,"Soulis, Efthimios",Toyota Corolla,GR,A6,"+1h 15m 00,0s",NA,NA,NA
29,80,"Vomvilas, George",Hyundai Accent,GR,A6,"+1h 15m 55,0s",NA,NA,NA
30,90,"Psyllos, Dimitris",Toyota Starlet,GR,A5,"+1h 20m 31,0s",NA,NA,NA
31,70,"Mihos, Dimitris",Nissan Micra,GR,A5,"+1h 23m 37,0s",NA,NA,NA
32,82,"Goussetis, Anastasios",Toyota Starlet,GR,A5,"+1h 26m 41,0s",NA,NA,NA
33,85,"Klimatsakis, Minas",Toyota Starlet,GR,A5,"+1h 30m 05,0s",NA,NA,NA
34,99,"Latsoudas, Spiros",Toyota Starlet,GR,A5,"+1h 31m 50,0s",NA,NA,NA
35,42,"Lloyd, John",Mitsubishi Lancer Evo IV,GB,A8,"+1h 36m 23,0s",0:50,NA,NA
36,83,"Synetos, Kostas",Toyota Starlet,GR,A5,"+1h 36m 44,0s",NA,NA,NA
37,69,"Palaiologos, Alexandros",Toyota Starlet,GR,A5,"+1h 36m 57,0s",NA,NA,NA
38,91,"Bintzos, Kostas",Toyota Starlet,GR,A5,"+1h 37m 13,0s",NA,NA,NA
39,89,"Zalmas, Nikolas",Nissan Micra,GR,A5,"+1h 39m 03,0s",NA,NA,NA
40,81,"Margaronis, John",Hyundai Accent,GR,A6,"+1h 41m 48,0s",NA,NA,NA
41,87,"Kotzavassiloglou, Vassilis",Toyota Starlet,GR,A5,"+1h 45m 53,0s",NA,NA,NA
42,55,"Heath, Nigel",Subaru Impreza WRX,GB,N4,"+1h 52m 08,0s",NA,NA,NA
43,102,"Tringas, Spiros",Toyota Corolla,GR,A6,"+2h 08m 22,0s",NA,NA,NA
44,100,"Loukas, George",Nissan Micra,GR,A5,"+2h 11m 17,0s",NA,NA,NA
45,111,"Kotselis, George",Toyota Starlet,GR,A5,"+2h 12m 01,0s",NA,NA,NA
46,109,"Kamoudis, Emmanouel",Toyota Starlet,GR,A5,"+2h 28m 37,0s",NA,NA,NA
47,112,"Drossos, Nikos",Fiat Cinquecento,GR,A5,"+3h 22m 02,0s",NA,NA,NA
NA,4,"Auriol, Didier",Toyota Corolla WRC,FR,A8,NA,NA,SS5,suspension
NA,6,"Kankkunen, Juha",Subaru Impreza WRC99,FI,A8,NA,NA,SS11,suspension
NA,7,"McRae, Colin",Ford Focus WRC,GB,A8,NA,NA,SS15,gearbox
NA,8,"Radstrom, Thomas",Ford Focus WRC,SE,A8,NA,NA,SS6,engine
NA,9,"Rovanpera, Harri",Seat Cordoba WRC,FI,A8,NA,NA,SS8,accident
NA,10,"Liatti, Piero",Seat Cordoba WRC,IT,A8,NA,NA,SS16,accident
NA,14,"Delecour, Francois",Peugeot 206 WRC,FR,A8,NA,NA,SS19,mechanical
