position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,1,"Vatanen, Ari",Ford Escort RS1800,FI,G4,13h 17m 25s,NA,NA,NA
2,4,"Alen, Markku",Fiat 131 Abarth,FI,G4,+4m 35s,NA,NA,NA
3,15,"Bettega, Attilio",Fiat 131 Abarth,IT,G4,+7m 54s,NA,NA,NA
4,6,"Frequelin, Guy",Talbot Sunbeam,FR,G2,+33m 19s,NA,NA,NA
5,10,"Mehta, Shekhar",Datsun 160J,KE,G2,+37m 15s,NA,NA,NA
6,16,"Moschous, George",Datsun Violet,GR,G4,+39m 57s,NA,NA,NA
7,66,'Carlo',Renault 5 Alpine,GR,G2,+2h 46m 34s,NA,NA,NA
8,27,"Blahna, Vaclav",Skoda 130,CS,G2,+2h 47m 44s,NA,NA,NA
9,19,"Moshoutis, Paul",Ford Escort RS,GR,G2,+3h 12m 30s,NA,NA,NA
10,37,"Laurent, Claude",Peugeot 505 Diesel Turbo,FR,G2,+3h 19m 00s,NA,NA,NA
11,NA,"Pesmazoglou, Ioannis",Opel Ascona 400,GR,G4,+3h 28m 42s,NA,NA,NA
12,NA,"Heisler, Fritz",Ford Escort RS,AT,G2,+3h 29m 32s,NA,NA,NA
13,NA,"Gemenis, Anastasios",Datsun 160J,GR,G2,NA,NA,NA,NA
14,NA,"Stohl, Rudolf",Lada 1600,AT,G2,NA,NA,NA,NA
15,NA,"Ohu, Heiki",Lada 1600,SU,G2,NA,NA,NA,NA
16,121,"Halivelakis, Manolis",Ford Escort RS,GR,G1,+4h 44m 27s,NA,NA,NA
17,NA,"Gallo, Evangelos",Toyota Starlet,GR,NA,NA,NA,NA,NA
20,NA,"Loukas, Iorgos",Toyota Corolla,GR,NA,NA,NA,NA,NA
NA,2,"Waldegard, Bjorn",Toyota Celica,SE,G4,NA,NA,SS8,differential
NA,3,"Salonen, Timo",Datsun Violet,FI,G4,NA,NA,SS34,engine
NA,5,"Kleint, Jochi",Opel Ascona 400,DE,G4,NA,NA,SS15,engine
NA,7,"Kullang, Anders",Mitsubishi Lancer 2000 Turbo,SE,G4,NA,NA,SS3,fuel line
NA,8,"Mikkola, Hannu",Audi quattro,FI,G4,NA,NA,end of Leg 2,illegal modification
NA,9,"Eklund, Per",Toyota Celica,SE,G4,NA,NA,SS5,engine mounting
NA,11,"Toivonen, Henri",Talbot Sunbeam,FI,G2,NA,NA,SS30,wheel studs
NA,12,"Wilson, Malcolm",Ford Escort RS,GB,G4,NA,NA,SS16,engine
NA,14,"Cowan, Andrew",Mitsubishi Lancer 2000 Turbo,GB,G4,NA,NA,SS17,alternator
NA,17,"Wittman, Franz",Audi quattro,AT,G4,NA,NA,end of Leg 2,illegal modification
NA,20,"Mouton, Michele",Audi quattro,FR,G4,NA,NA,end of Leg 2,illegal modification
NA,24,"Kvaizar, Svatopluk",Skoda 130,CS,G2,NA,NA,SS45,accident
NA,31,"Markouizos, Anastasios",Toyota Celica,GR,G4,NA,NA,NA,NA
NA,130,"Koukas, John",Datsun Violet,GR,G1,NA,NA,post-event,service infringement
NA,NA,"Loukas, Ioannis",Datsun,GR,G1,NA,NA,NA,unknown
