position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,1,"Blomqvist, Stig",Audi quattro Sport,SE,B,5h 24m,NA,NA,NA
2,3,"Mikkola, Hannu",Audi quattro A2,FI,B,+22m,NA,NA,NA
3,2,"Mehta, Shekhar",Nissan 240 RS,KE,B,+1h 04m,NA,NA,NA
4,4,"Ambrosino, Alain",Opel Manta 400,FR,B,+1h 39m,NA,NA,NA
5,11,"Horsey, Dave",Peugeot 504 Pickup,KE,B,+8h 34m,NA,NA,NA
6,18,"Tauziac, Patrick",Mitsubishi Colt,FR,A,+18h 49m,NA,NA,NA
NA,5,"Salim, Eugene",Mitsubishi Lancer 2000 Turbo,CI,B,NA,NA,TC35,missed time control
NA,6,"Assef, Samir",Mitsubishi Lancer 2000 Turbo,CI,B,NA,NA,TC35,missed time control
NA,8,"Thatti, Surinder",Nissan 240 RS,KE,B,NA,NA,TC0,unknown
NA,14,"Thibault, Claude",Mitsubishi Lancer,CI,A,NA,NA,TC28,suspension
NA,15,"Molinie, Michel",Toyota Celica,CI,A,NA,NA,TC46,unknown
