position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,69,"Rovanpera, Kalle",Toyota GR Yaris Rally1,FI,Rally1,"2h 54m 39,8s",NA,NA,NA
2,17,"Ogier, Sebastien",Toyota GR Yaris Rally1,FR,Rally1,"+53,5s",NA,NA,NA
3,33,"Evans, Elfyn",Toyota GR Yaris Rally1,GB,Rally1,"+1m 17,1s",NA,NA,NA
4,18,"Katsuta, Takamoto",Toyota GR Yaris Rally1,JP,Rally1,"+2m 02,9s",NA,NA,NA
5,16,"Fourmaux, Adrien",Hyundai i20 N Rally1,FR,Rally1,"+2m 31,0s",NA,NA,NA
6,8,"Tanak, Ott",Hyundai i20 N Rally1,EE,Rally1,"+3m 11,4s",0:10,NA,NA
7,1,"Neuville, Thierry",Hyundai i20 N Rally1,BE,Rally2,"+3m 40,7s",NA,NA,NA
8,21,"Rossel, Yohan",Citroen C3,FR,Rally2,"+7m 10,7s",NA,NA,NA
9,31,"Cachon Rodriguez, Alejandro",Toyota Yaris,ES,Rally2,"+7m 40,2s",NA,NA,NA
10,28,"Gryazin, Nikolay",Skoda Fabia,RU,Rally2,"+7m 58,4s",NA,NA,NA
11,13,"Munster, Gregoire",Ford Puma Rally1,LU,Rally1,"+8m 37,2s",NA,NA,NA
12,34,"Llarena, Efren",Citroen C3,ES,Rally2,"+9m 14,2s",NA,NA,NA
13,32,"Ruiloba, Diego",Citroen C3,ES,Rally2,"+9m 22,1s",NA,NA,NA
14,29,"Lindholm, Emil",Skoda Fabia,FI,Rally2,"+9m 46,3s",NA,NA,NA
15,24,"Dapra, Roberto",Skoda Fabia,IT,Rally2,"+10m 08,7s",NA,NA,NA
16,20,"Solberg, Oliver",Toyota Yaris,SE,Rally2,"+11m 02,5s",NA,NA,NA
17,43,"Linnamae, Georg",Toyota Yaris,EE,Rally2,"+11m 35,8s",NA,NA,NA
18,23,"Cerny, Jan",Citroen C3,CZ,Rally2,"+12m 21,7s",NA,NA,NA
19,35,"Dominguez Jr., Diego",Toyota Yaris,PY,Rally2,"+13m 02,3s",NA,NA,NA
20,36,"Monzon, Luis",Citroen C3,ES,Rally2,"+13m 17,1s",NA,NA,NA
21,39,"Schwarz, Fabio",Toyota Yaris,DE,Rally2,"+15m 33,0s",NA,NA,NA
22,48,"Trentin, Giovanni",Skoda Fabia,IT,Rally2,"+16m 04,9s",0:20,NA,NA
23,44,"Forne, Antonio",Skoda Fabia,ES,Rally2,"+19m 31,1s",NA,NA,NA
24,61,"Chatillon, Matteo",Renault Clio,FR,Rally3,"+20m 00,1s",NA,NA,NA
25,59,"Pelamourgues, Arthur",Renault Clio,FR,Rally3,"+20m 28,2s",NA,NA,NA
26,53,"Quintana, Juan Carlos",Citroen C3,ES,Rally2,"+20m 59,3s",NA,NA,NA
27,60,"Rossi, Ghjuvanni",Ford Fiesta,FR,Rally3,"+21m 37,2s",NA,NA,NA
28,62,"Matsushita, Takumi",Renault Clio,JP,Rally3,"+21m 59,5s",NA,NA,NA
