position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,2,"Kankkunen, Juha",Lancia Delta HF Integrale 16v,FI,A8,5h 46m 43s,NA,NA,NA
2,3,"Eriksson, Kenneth",Mitsubishi Galant VR-4,SE,A8,+2m 52s,NA,NA,NA
3,1,"Sainz, Carlos",Toyota Celica GT-4 (ST165),ES,A8,+6m 00s,NA,NA,NA
4,10,"Salonen, Timo",Mitsubishi Galant VR-4,FI,A8,+8m 51s,NA,NA,NA
5,11,"Vatanen, Ari",Subaru Legacy RS,FI,A8,+10m 07s,NA,NA,NA
6,8,"Delecour, Francois",Ford Sierra Cosworth 4x4,FR,A8,+15m 21s,NA,NA,NA
7,15,"Mikkola, Hannu",Mazda 323 GT-X,FI,A8,+15m 58s,NA,NA,NA
8,19,"Duez, Marc",Toyota Celica GT-4 (ST165),BE,A8,+22m 01s,NA,NA,NA
9,16,"Saby, Bruno",Lancia Delta HF Integrale 16v,FR,A8,+23m 59s,NA,NA,NA
10,25,"Aitken-Walker, Louise",Ford Sierra Cosworth 4x4,GB,A8,+36m 26s,NA,NA,NA
11,42,"Head, Robbie",Ford Sierra Cosworth 4x4,GB,N4,+40m 17s,NA,NA,NA
12,4,"Auriol, Didier",Lancia Delta HF Integrale 16v,FR,A8,+44m 05s,NA,NA,NA
13,30,"Gerber, Michael",Toyota Celica GT-4 (ST165),DE,A8,+45m 31s,NA,NA,NA
14,41,"Metcalfe, Dave",Vauxhall Nova,GB,A6,+46m 45s,NA,NA,NA
15,38,"Yamauchi, Shinya",Mitsubishi Galant VR-4,JP,A8,+49m 52s,NA,NA,NA
16,59,"Burns, Richard",Peugeot 309 GTI,GB,A7,+55m 10s,NA,NA,NA
17,52,"Milner, Jonny",Peugeot 205 GTI,GB,A7,+56m 54s,NA,NA,NA
18,48,"Jones, Glyn",Ford Sierra Cosworth 4x4,GB,A8,+1h 01m 44s,NA,NA,NA
19,51,"Easson, Jeremy",Ford Sierra Cosworth 4x4,GB,N4,+1h 04m 51s,NA,NA,NA
20,34,"Sibera, Pavel",Skoda Favorit 136L,CZ,A5,+1h 05m 48s,NA,NA,NA
21,65,"Menzies, Roderick",Ford Sierra Cosworth 4x4,GB,N4,+1h 12m 24s,NA,NA,NA
22,29,"de Mevius, Gregoire",Mazda 323 GT-X,BE,N4,+1h 14m 24s,NA,NA,NA
23,61,"Smith, Steve",Lancia Delta HF Integrale,GB,N4,+1h 16m 04s,NA,NA,NA
24,75,"Iwashita, Eichi",Nissan March Super Turbo,JP,A6,+1h 16m 43s,NA,NA,NA
25,60,"Stromberg, Ola",Saab 900 Turbo,SE,A8,+1h 24m 50s,NA,NA,NA
26,73,"Joannides, Jonathan",Ford Sierra Cosworth 4x4,GB,N4,+1h 25m 10s,NA,NA,NA
27,31,"Bosch, John",Nissan Sunny GTI-R,NL,N4,+1h 28m 49s,NA,NA,NA
28,79,"Williams, David",Subaru Legacy,GB,N4,+1h 29m 24s,NA,NA,NA
29,67,"Smith, Gordon",Ford Sierra Cosworth 4x4,GB,N4,+1h 32m 17s,NA,NA,NA
30,46,"Worswick, Nigel",Ford Sierra Cosworth 4x4,GB,A8,+1h 34m 01s,NA,NA,NA
31,70,"Yoshida, Atsumi",Mitsubishi Galant VR-4,JP,N4,+1h 37m 20s,NA,NA,NA
32,90,"Dyas, Paul",Toyota Corolla,GB,N2,+1h 37m 41s,NA,NA,NA
33,87,"Maxted, Kevin",Toyota Corolla,GB,A6,+1h 38m 04s,NA,NA,NA
34,62,"Cox, Gavin",Opel Monza,GB,A8,+1h 41m 17s,NA,NA,NA
35,102,"Waite, Graham",Toyota Corolla,GB,N2,+1h 45m 03s,NA,NA,NA
