position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,2,"Alen, Markku",Lancia Delta Integrale,FI,A8,7h 15m 37s,NA,NA,NA
2,4,"Salonen, Timo",Mazda 323 4WD,FI,A8,+4m 06s,NA,NA,NA
3,11,"Waldegard, Bjorn",Toyota Celica GT-4 (ST165),SE,A8,+6m 39s,NA,NA,NA
4,20,"Airikkala, Pentti",Lancia Delta Integrale,FI,A8,+9m 29s,NA,NA,NA
5,36,"Schwarz, Armin",Audi 200 quattro,DE,A8,+11m 06s,NA,NA,NA
6,3,"Blomqvist, Stig",Ford Sierra RS Cosworth,SE,A8,+18m 45s,NA,NA,NA
7,21,"Sainz, Carlos",Ford Sierra RS Cosworth,ES,A8,+21m 16s,NA,NA,NA
8,44,"Walfridsson, Stig-Olov",Audi Coupe,SE,A8,+25m 29s,NA,NA,NA
9,23,"Jonsson, Mats",Opel Kadett GSi,SE,A7,+29m 19s,NA,NA,NA
10,29,"Grundel, Karl",Peugeot 309 GTI,SE,A7,+34m 01s,NA,NA,NA
11,86,"de Mevius, Gregoire",Mazda 323,BE,N4,+36m 03s,NA,NA,NA
12,82,"Vierimaa, Sakari",Mazda 323 4WD,FI,N4,+38m 52s,NA,NA,NA
13,37,"Van de Wauwer, Jean-Pierre",Ford Sierra RS Cosworth,BE,A8,+42m 33s,NA,NA,NA
14,27,"Ericsson, Martin",Audi Coupe,SE,A8,+43m 50s,NA,NA,NA
15,47,"Palmqvist, Tomi",Audi Coupe,FI,A8,+43m 50s,NA,NA,NA
16,40,"Haugland, John",Skoda 130L,NO,A5,+45m 05s,NA,NA,NA
17,17,"Lovell, Mark",Ford Sierra RS Cosworth,GB,A8,+45m 30s,NA,NA,NA
18,14,"Recalde, Jorge",Lancia Delta Integrale,AR,N4,+45m 50s,NA,NA,NA
19,32,"Ercolani, Massimo",Lancia Delta Integrale,SM,N4,+50m 09s,NA,NA,NA
20,50,"Wetton, Vince",Audi Coupe,GB,A8,+53m 29s,NA,NA,NA
21,16,"Eklund, Per",Nissan March Turbo,SE,A6,+54m 26s,NA,NA,NA
22,87,"Stubbings, Simon",Mazda 323 4WD,GB,N4,+58m 42s,NA,NA,NA
23,49,"Ohba, Seisuke",Mitsubishi Galant VR-4,JP,A8,+1h 02m 39s,NA,NA,NA
24,35,"MacHale, Austin",Ford Sierra RS Cosworth,IE,N4,+1h 03m 29s,NA,NA,NA
25,125,"Hockly, Harry",Vauxhall Nova,GB,A5,+1h 03m 38s,NA,NA,NA
26,45,"Shinozuka, Kenjiro",Mitsubishi Galant VR-4,JP,A8,+1h 04m 18s,NA,NA,NA
27,12,"Gaban, Pascal",Mazda 323 4WD,BE,N4,+1h 07m 16s,NA,NA,NA
28,101,"Payne, Charles",Ford Sierra RS Cosworth,GB,N4,+1h 10m 24s,NA,NA,NA
29,15,"Bell, Derek",Vauxhall Astra GT/E,GB,A7,+1h 13m 17s,NA,NA,NA
30,46,"Smith, Trevor",Ford Sierra RS Cosworth,GB,A8,+1h 15m 14s,NA,NA,NA
31,39,"Krecek, Ladislav",Skoda 130L,CS,A5,+1h 17m 10s,NA,NA,NA
32,129,"Kaby, Terry",Citroen AX,GB,A5,+1h 19m 53s,NA,NA,NA
33,153,"Wiggins, Brian",Vauxhall Astra GT/E,GB,N3,+1h 23m 15s,NA,NA,NA
34,89,"Kase, Yuji",Mitsubishi Galant VR-4,JP,N4,+1h 26m 04s,NA,NA,NA
35,58,"Dyas, Paul",Ford Sierra RS Cosworth,GB,A8,+1h 36m 00s,NA,NA,NA
36,117,"Aliasov, Sergei",Lada Samara,RU,A6,+1h 36m 25s,NA,NA,NA
37,114,"Warkup, Geoff",Lada Samara,GB,A6,+1h 37m 34s,NA,NA,NA
38,59,"Menzies, Roderick",Ford Sierra XR4x4,GB,A8,+1h 39m 40s,NA,NA,NA
39,154,"Furber, Kevin",Peugeot 309 GTI,GB,N3,+1h 42m 37s,NA,NA,NA
40,165,"Gundersen, Birger",Toyota Corolla,NO,N2,+1h 43m 17s,NA,NA,NA
41,126,"Vergnaud, Carole",Citroen AX,FR,A5,+1h 44m 25s,NA,NA,NA
42,55,"Holt, Ian",Ford Sierra RS Cosworth,GB,A8,+1h 47m 36s,NA,NA,NA
43,75,"Leppard, John",Peugeot 309 GTI,GB,A7,+1h 50m 10s,NA,NA,NA
44,156,"Cree, Terry",Volkswagen Golf GTi,GB,N3,+1h 50m 41s,NA,NA,NA
45,131,"Cleary, John",Toyota Corolla,GB,A5,+1h 56m 16s,NA,NA,NA
46,151,"Huisman, Pentti",Toyota Starlet,FI,A5,+1h 59m 13s,NA,NA,NA
47,106,"Honegger, Pierre",Mazda 323 4WD,US,N4,+2h 03m 40s,NA,NA,NA
48,164,"Saint, John",Toyota Corolla,GB,N2,+2h 04m 03s,NA,NA,NA
49,51,"Lord, Christopher",Ford Sierra RS Cosworth,GB,A8,+2h 04m 29s,NA,NA,NA
50,113,"Thuriot, Xavier",Peugeot 205 GTI,FR,A7,+2h 06m 44s,NA,NA,NA
51,116,"Freestone, Iain",Toyota Corolla,GB,A6,+2h 07m 05s,NA,NA,NA
52,133,"Montagne, Dany",Citroen AX,FR,A5,+2h 11m 37s,NA,NA,NA
53,91,"Moore, Richard",Lancia Delta Integrale,GB,N4,+2h 12m 44s,NA,NA,NA
54,172,"Wheeler, Clive",Peugeot 205 GTI,GB,N2,+2h 14m 06s,NA,NA,NA
55,118,"Staniforth, Darrell",Toyota Corolla,GB,A6,+2h 15m 48s,NA,NA,NA
56,73,"Waddington, Andy",Vauxhall Astra GT/E,GB,A7,+2h 20m 16s,NA,NA,NA
57,135,"Ryytel, Raido",Lada Samara,SU,A5,+2h 20m 47s,NA,NA,NA
58,132,"Johnson, David",Lada Samara,GB,A5,+2h 22m 52s,NA,NA,NA
59,144,"Pemberton, David",Vauxhall Nova,GB,A5,+2h 22m 56s,NA,NA,NA
60,152,"White, Ray",Lada Riva,GB,A5,+2h 23m 39s,NA,NA,NA
61,175,"Waterman, Alan",Toyota Corolla,GB,N2,+2h 25m 53s,NA,NA,NA
62,173,"Reusch, Claude",Toyota Corolla,BE,N2,+2h 28m 42s,NA,NA,NA
63,168,"Messer, Pat",Peugeot 205 GTI,GB,N2,+2h 28m 46s,NA,NA,NA
64,181,"Mowles, Philip",Toyota Corolla,GB,N1,+2h 30m 57s,NA,NA,NA
65,197,"Howes, David",Ford Sierra XR4x4,GB,N4,+2h 31m 50s,NA,NA,NA
66,148,"Richmond, Bryan",Vauxhall Astra,GB,A5,+2h 32m 16s,NA,NA,NA
