position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,2,"Sainz, Carlos",Toyota Celica Turbo 4WD (ST185),ES,A8,5h 23m 06s,NA,NA,NA
2,10,"Vatanen, Ari",Subaru Legacy RS,FI,A8,+2m 16s,NA,NA,NA
3,1,"Kankkunen, Juha",Lancia Delta HF Integrale,FI,A8,+2m 45s,NA,NA,NA
4,7,"Alen, Markku",Toyota Celica Turbo 4WD (ST185),FI,A8,+3m 29s,NA,NA,NA
5,3,"Biasion, Massimo",Ford Sierra Cosworth 4x4,IT,A8,+3m 41s,NA,NA,NA
6,4,"McRae, Colin",Subaru Legacy RS,GB,A8,+8m 08s,NA,NA,NA
7,9,"Eriksson, Kenneth",Mitsubishi Galant VR-4,SE,A8,+10m 20s,NA,NA,NA
8,5,"Makinen, Tommi",Nissan Sunny GTI-R,FI,A8,+12m 01s,NA,NA,NA
9,8,"Wilson, Malcolm",Ford Sierra Cosworth 4x4,GB,A8,+12m 20s,NA,NA,NA
10,15,"Aghini, Andrea",Lancia Delta HF Integrale,IT,A8,+14m 52s,NA,NA,NA
11,19,"Lampi, Lasse",Mitsubishi Galant VR-4,FI,A8,+17m 43s,NA,NA,NA
12,20,"Eklund, Per",Subaru Legacy RS,SE,A8,+25m 34s,NA,NA,NA
13,67,"Brookes, Russell",Ford Sierra Cosworth 4x4,GB,A8,+26m 29s,NA,NA,NA
14,28,"McRae, Alister",Ford Sierra Cosworth 4x4,GB,N4,+34m 31s,NA,NA,NA
15,14,"de Mevius, Gregoire",Nissan Sunny GTI-R,BE,N4,+43m 09s,NA,NA,NA
16,34,"Milner, Jonny",Ford Sierra Cosworth 4x4,GB,N4,+47m 32s,NA,NA,NA
17,33,"Mellors, Chris",Ford Sierra Cosworth 4x4,GB,A8,+48m 15s,NA,NA,NA
18,31,"Fassina, Alessandro",Mazda 323 GT-X,IT,N4,+50m 23s,NA,NA,NA
19,35,"Easson, Jeremy",Ford Sierra Cosworth 4x4,GB,A8,+52m 55s,NA,NA,NA
20,21,"Sibera, Pavel",Skoda Favorit 136L,CZ,A5,+55m 17s,NA,NA,NA
21,32,"Mann, David",Toyota Celica GT-4 (ST165),GB,A8,+56m 15s,NA,NA,NA
22,43,"Dyas, Paul",Ford Sierra Cosworth 4x4,GB,N4,+1h 04m 20s,NA,NA,NA
23,22,"Berger, Vladimir",Skoda Favorit 136L,CZ,A5,+1h 10m 17s,NA,NA,NA
24,68,"Curran, Kevin",Ford Sierra Cosworth 4x4,GB,A8,+1h 12m 23s,NA,NA,NA
25,46,"Petch, Steve",Ford Sierra Cosworth 4x4,GB,N4,+1h 13m 44s,NA,NA,NA
26,70,"Hughes, Michael",Vauxhall Nova,KE,N2,+1h 16m 39s,NA,NA,NA
27,54,"Jones, Mick",Mitsubishi Galant VR-4,GB,A8,+1h 17m 29s,NA,NA,NA
28,55,"Crealey, Brendan",Peugeot 309 GTI,GB,N3,+1h 19m 01s,NA,NA,NA
29,56,"Bennett, Steve",Peugeot 205 GTI,GB,A7,+1h 23m 01s,NA,NA,NA
30,51,"Smith, Gordon",Ford Sierra Cosworth 4x4,GB,N4,+1h 23m 39s,NA,NA,NA
31,26,"Needell, Tiff",Ford Sierra Cosworth 4x4,GB,N4,+1h 26m 16s,NA,NA,NA
32,93,"Wedgebury, Steve",Skoda Favorit 136L,GB,A5,+1h 26m 32s,NA,NA,NA
33,71,"Griffiths, Paul",Toyota Corolla,GB,A6,+1h 27m 44s,NA,NA,NA
34,18,"Bertone, Enrico",Lancia Delta HF Integrale,IT,A8,+1h 27m 47s,NA,NA,NA
35,111,"Somerville, Stewart",Ford Sierra Cosworth 4x4,GB,A8,+1h 31m 56s,NA,NA,NA
36,76,"Golding, Charles",Toyota Corolla,GB,N2,+1h 33m 40s,NA,NA,NA
37,77,"Madge, Andy",Toyota Corolla,GB,N2,+1h 34m 08s,NA,NA,NA
38,95,"Davies, Roger",Peugeot 205 GTI,GB,N3,+1h 35m 07s,NA,NA,NA
39,58,"Barber, Colin",Vauxhall Astra,GB,N3,+1h 36m 11s,NA,NA,NA
40,99,"Charlton, David",Vauxhall Nova,GB,A6,+1h 37m 50s,NA,NA,NA
41,97,"Sisson, Clive",Ford Sierra RS Cosworth,GB,N4,+1h 38m 25s,NA,NA,NA
42,64,"Anderson, Guy",Peugeot 205 GTI,GB,N3,+1h 38m 51s,NA,NA,NA
43,62,"Stockdale, Martin",Vauxhall Carlton,GB,A8,+1h 38m 52s,NA,NA,NA
44,110,"Yamada, Masayuki",Toyota,JP,A6,+1h 39m 15s,NA,NA,NA
45,104,"Denman, John",Peugeot 205 GTI,GB,A6,+1h 40m 02s,NA,NA,NA
46,73,"Ceen, Robert",Mazda 323 4WD,GB,N4,+1h 41m 32s,NA,NA,NA
