track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
daytona,2024-01-27,7,Porsche 963 #115 (Multimatic) - Porsche 9RD V8/90° 4v DOHC 4593 cc Twin-Turbo Hybrid,1,GTP,Porsche Penske Motorsports (D),Closed bodywork,Mid-engined,Dane Cameron (USA)/Felipe Nasr (BR)/Matt Campbell (AUS)/Josef Newgarden (USA),PORSCHE 963/PENSKE/Ansys/TAG HEUER/HELLER,red/white/black,Michelin,29/07/2024,Michael O. Crews,Porsche,963,#115,NA,Result: winner - (188.868 kph) - margin: 2s112Grid: 3rd (1:32.8760),winner - (188.868 kph) - margin: 2s112Grid: 3rd (1:32.8760),finished,3,1:32.8760,188.868 kph,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Daytona-2024-01-27-007.jpg,https://www.racingsportscars.com/photo/2024/Daytona-2024-01-27-007.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/963.html,https://www.racingsportscars.com/chassis/photo/963_115.html,NA
daytona,2024-01-27,31,Cadillac V-Series.R # (Dallara) - Cadillac LMC55R V8/90° 4v DOHC 5500 cc Hybrid,2,GTP,Whelen Engineering Cadillac Racing (USA),Closed bodywork,Mid-engined,Pipo Derani (BR)/Jack Aitken (GB)/Tom Blomqvist (GB),WHELEN/CADILLAC,red/black (+white/yellow),Michelin,29/07/2024,Michael O. Crews,Cadillac,V-Series.R,#,NA,Result: 2nd (2s112 behind the winner)Grid: 1st (1:32.6560),2nd (2s112 behind the winner)Grid: 1st (1:32.6560),finished,1,1:32.6560,2s112 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Daytona-2024-01-27-031.jpg,https://www.racingsportscars.com/photo/2024/Daytona-2024-01-27-031.jpg,https://www.racingsportscars.com/make/photo/Cadillac.html,https://www.racingsportscars.com/type/photo/Cadillac/V-Series.R.html,https://www.racingsportscars.com/chassis/photo/P222%20Whelen-2024%23.html,NA
daytona,2024-01-27,40,Acura ARX-06 #6 (Oreca) - Acura AR24e V6/90° 4v DOHC 2400 cc Twin-Turbo Hybrid,3,GTP,Wayne Taylor Racing with Andretti (USA),Closed bodywork,Mid-engined,Jordan Taylor (USA)/Louis Deletraz (CH)/Colton Herta (USA)/Jenson Button (GB),DEX Imaging/ACURA/HRC/GAINBRIDGE,red/black,Michelin,29/07/2024,Michael O. Crews,Acura,ARX-06,#6,NA,Result: 3rd (14s989 behind the winner)Grid: 5th (1:33.1000),3rd (14s989 behind the winner)Grid: 5th (1:33.1000),finished,5,1:33.1000,14s989 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Daytona-2024-01-27-040.jpg,https://www.racingsportscars.com/photo/2024/Daytona-2024-01-27-040.jpg,https://www.racingsportscars.com/make/photo/Acura.html,https://www.racingsportscars.com/type/photo/Acura/ARX-06.html,https://www.racingsportscars.com/chassis/photo/ARX-06__06.html,NA
daytona,2024-01-27,6,Porsche 963 #113 (Multimatic) - Porsche 9RD V8/90° 4v DOHC 4593 cc Twin-Turbo Hybrid,4,GTP,Porsche Penske Motorsports (D),Closed bodywork,Mid-engined,Nick Tandy (GB)/Mathieu Jaminet (F)/Kevin Estre (F)/Laurens Vanthoor (B),PORSCHE 963/PENSKE/Ansys/TAG HEUER/HELLER,red/white (+black),Michelin,29/07/2024,Michael O. Crews,Porsche,963,#113,NA,Result: 4th (15s387 behind the winner)Grid: 7th (1:33.3810),4th (15s387 behind the winner)Grid: 7th (1:33.3810),finished,7,1:33.3810,15s387 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Daytona-2024-01-27-006.jpg,https://www.racingsportscars.com/photo/2024/Daytona-2024-01-27-006.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/963.html,https://www.racingsportscars.com/chassis/photo/963_113.html,NA
daytona,2024-01-27,5,Porsche 963 #117 (Multimatic) - Porsche 9RD V8/90° 4v DOHC 4593 cc Twin-Turbo Hybrid,5,GTP,Proton Competition Mustang Sampling (D),Closed bodywork,Mid-engined,Gianmaria Bruni (I)/Neel Jani (CH)/Alessio Picariello (B)/Romain Dumas (F),Mustang Sampling/F.A.T.,black (+gold),Michelin,29/07/2024,Michael O. Crews,Porsche,963,#117,NA,Result: 5th (44s479 behind the winner)Grid: 10th (no time),5th (44s479 behind the winner)Grid: 10th (no time),finished,10,no time,44s479 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Daytona-2024-01-27-005.jpg,https://www.racingsportscars.com/photo/2024/Daytona-2024-01-27-005.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/963.html,https://www.racingsportscars.com/chassis/photo/963_117.html,NA
daytona,2024-01-27,85,Porsche 963 #112 (Multimatic) - Porsche 9RD V8/90° 4v DOHC 4593 cc Twin-Turbo Hybrid,6,GTP,JDC-Miller MotorSports (USA),Closed bodywork,Mid-engined,Tijmen van der Helm (NL)/Richard Westbrook (GB)/Phil Hanson (GB)/Ben Keating (USA),JDC/PORSCHE/TROFI PACK/S3s/wiha,yellow (+black),Michelin,29/07/2024,Michael O. Crews,Porsche,963,#112,NA,Result: 6th (2 laps behind the winner)Grid: 9th (1:33.5060),6th (2 laps behind the winner)Grid: 9th (1:33.5060),finished,9,1:33.5060,2 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Daytona-2024-01-27-085.jpg,https://www.racingsportscars.com/photo/2024/Daytona-2024-01-27-085.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/963.html,https://www.racingsportscars.com/chassis/photo/963_112.html,NA
daytona,2024-01-27,25,BMW M Hybrid V8 # (Dallara) - BMW P66/3 V8/90° 4v DOHC 3999 cc Twin-Turbo Hybrid,7,GTP,BMW M Team RLL (USA),Closed bodywork,Mid-engined,Connor De Phillippi (USA)/Nick Yelloly (GB)/Maxime Martin (B)/René Rast (D),BMW of North America/Puma,white/blue/red,Michelin,29/07/2024,Michael O. Crews,BMW,M Hybrid V8,#,NA,Result: 7th (13 laps behind the winner)Grid: 4th (1:33.0220),7th (13 laps behind the winner)Grid: 4th (1:33.0220),finished,4,1:33.0220,13 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Daytona-2024-01-27-025.jpg,https://www.racingsportscars.com/photo/2024/Daytona-2024-01-27-025.jpg,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M%20Hybrid%20V8.html,https://www.racingsportscars.com/chassis/photo/P22B%20003.html,NA
daytona,2024-01-27,24,BMW M Hybrid V8 # (Dallara) - BMW P66/3 V8/90° 4v DOHC 3999 cc Twin-Turbo Hybrid,8,GTP,BMW M Team RLL (USA),Closed bodywork,Mid-engined,Jesse Krohn (FIN)/Philipp Eng (A)/Augusto Farfus (BR)/Dries Vanthoor (B),BMW of North America/Puma,white/blue/red,Michelin,29/07/2024,Michael O. Crews,BMW,M Hybrid V8,#,NA,Result: 8th (15 laps behind the winner)Grid: 8th (1:33.4990),8th (15 laps behind the winner)Grid: 8th (1:33.4990),finished,8,1:33.4990,15 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Daytona-2024-01-27-024.jpg,https://www.racingsportscars.com/photo/2024/Daytona-2024-01-27-024.jpg,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M%20Hybrid%20V8.html,https://www.racingsportscars.com/chassis/photo/P22B%20002%23.html,NA
daytona,2024-01-27,18,Oreca 07 # - Gibson GK428/Gibson Technology V8/90° 4v DOHC 4200 cc N/A,9,LMP2,Era Motorsport (USA),Closed bodywork,Mid-engined,Dwight Merriman (USA)/Ryan Dalziel (GB)/Connor Zilisch (USA)/Christian Rasmussen (DK),MOTUL/SPARCO/ModuLine,blue/purple/white,Michelin,29/07/2024,Michael O. Crews,Oreca,07,#,NA,Result: 9th 1st in LMP2 (24 laps behind the winner)Grid: 21st (1:41.1960) - 20th fastest qualifier,9th 1st in LMP2 (24 laps behind the winner)Grid: 21st (1:41.1960) - 20th fastest qualifier,finished,21,1:41.1960,24 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Daytona-2024-01-27-018.jpg,https://www.racingsportscars.com/photo/2024/Daytona-2024-01-27-018.jpg,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/07.html,https://www.racingsportscars.com/chassis/photo/07-LMP2-108.html,NA
daytona,2024-01-27,4,Oreca 07 # - Gibson GK428/Gibson Technology V8/90° 4v DOHC 4200 cc N/A,10,LMP2,Crowdstrike Racing by APR (P),Closed bodywork,Mid-engined,George Kurtz (USA)/Colin Braun (USA)/Toby Sowery (GB)/Malthe Jakobsen (DK),CROWDSTRIKE,orange/grey,Michelin,29/07/2024,Michael O. Crews,Oreca,07,#,NA,Result: 10th (24 laps behind the winner)Grid: 13th (1:39.2520) - 12th fastest qualifier,10th (24 laps behind the winner)Grid: 13th (1:39.2520) - 12th fastest qualifier,finished,13,1:39.2520,24 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Daytona-2024-01-27-0004.jpg,https://www.racingsportscars.com/photo/2024/Daytona-2024-01-27-0004.jpg,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/07.html,https://www.racingsportscars.com/chassis/photo/07-LMP2-APR%23.html,NA
