position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,2,"Vatanen, Ari",Peugeot 205 Turbo 16,FI,B12,9h 19m 48s,NA,NA,NA
2,3,"Mikkola, Hannu",Audi quattro A2,FI,B12,+41s,NA,NA,NA
3,8,"Eklund, Per",Toyota Celica Twincam Turbo,SE,B12,+17m 19s,NA,NA,NA
4,6,"Mouton, Michele",Audi quattro Sport,FR,B12,+17m 37s,NA,NA,NA
5,16,"Brookes, Russell",Opel Manta 400,GB,B12,+28m 18s,NA,NA,NA
6,7,"Salonen, Timo",Nissan 240 RS,FI,B12,+29m 49s,NA,NA,NA
7,4,"McRae, Jimmy",Opel Manta 400,GB,B12,+44m 32s,NA,NA,NA
8,10,"Mehta, Shekhar",Nissan 240 RS,KE,B12,+47m 13s,NA,NA,NA
9,37,"Fisher, Bertie",Opel Manta 400,GB,B12,+54m 31s,NA,NA,NA
10,22,"Ericsson, Mikael",Audi 80 quattro,SE,A8,+55m 15s,NA,NA,NA
11,31,"Clark, Roger",Porsche 911SC RS,GB,B12,+58m 44s,NA,NA,NA
12,39,"Lovell, Mark",Citroen Visa,GB,B10,+1h 02m 05s,NA,NA,NA
13,38,"Torph, Lars-Erik",Opel Ascona,SE,A7,+1h 10m 51s,NA,NA,NA
14,35,"Llewellin, David",Nissan 240 RS,GB,B12,+1h 14m 47s,NA,NA,NA
15,41,"Smith, Clinton",Opel Manta 400,GB,B12,+1h 21m 55s,NA,NA,NA
16,29,"Lord, Christopher",Audi quattro A1,GB,B12,+1h 29m 24s,NA,NA,NA
17,28,"al-Hajri, Saeed",Porsche 911SC RS,QA,B12,+1h 33m 53s,NA,NA,NA
18,116,"Ohba, Seisuke",Mitsubishi Lancer,JP,A8,+1h 37m 20s,NA,NA,NA
19,91,"Hameenniemi, Raimo",Opel Ascona,FI,A7,+1h 37m 50s,NA,NA,NA
20,43,"Wood, Andrew",Vauxhall Astra GT/E,GB,A7,+1h 38m 02s,NA,NA,NA
21,102,"Hazu, Kouichi",Mitsubishi Lancer,JP,A,+1h 41m 38s,NA,NA,NA
22,61,"Goransson, Curt",Audi quattro,SE,B12,+1h 41m 38s,NA,NA,NA
23,111,"Kase, Yuji",Toyota Corolla,JP,A6,+1h 41m 40s,NA,NA,NA
24,85,"Hockly, Harry",Vauxhall Nova,GB,A5,+1h 49m 03s,NA,NA,NA
