position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,3,"Gronholm, Marcus",Ford Focus RS WRC 06,FI,A8,"3h 20m 24,8s",NA,NA,NA
2,7,"Stohl, Manfred",Peugeot 307WRC Evo2,AT,A8,"+1m 35,5s",NA,NA,NA
3,5,"Solberg, Petter",Subaru Impreza WRC2006,NO,A8,"+1m 55,2s",NA,NA,NA
4,10,"Latvala, Jari-Matti",Ford Focus RS WRC 06,FI,A8,"+2m 37,1s",NA,NA,NA
5,1,"Pons, Xavier",Citroen Xsara WRC,ES,A8,"+3m 19,9s",NA,NA,NA
6,6,"Atkinson, Christopher",Subaru Impreza WRC2006,AU,A8,"+3m 27,5s",NA,NA,NA
7,2,"Sordo Castillo, Daniel",Citroen Xsara WRC,ES,A8,"+4m 08,3s",NA,NA,NA
8,15,"Duval, Francois",Skoda Fabia WRC 05,BE,A8,"+4m 22,6s",NA,NA,NA
9,11,"Rovanpera, Harri",Skoda Fabia WRC 05,FI,A8,"+8m 00,3s",NA,NA,NA
10,18,"Kopecky, Jan",Skoda Fabia WRC 05,CZ,A8,"+8m 27,8s",NA,NA,NA
11,8,"Solberg, Henning",Peugeot 307WRC Evo2,NO,A8,"+8m 48,3s",NA,NA,NA
12,9,"Wilson, Matthew",Ford Focus RS WRC 06,GB,A8,"+10m 21,9s",1:00,NA,NA
13,70,"Alen, Anton",Subaru Impreza,FI,N4,"+20m 24,8s",NA,NA,NA
14,63,"Flodin, Patrik",Subaru Impreza,SE,N4,"+21m 34,2s",NA,NA,NA
15,65,"Svedlund, Oscar",Subaru Impreza,SE,N4,"+23m 22,5s",NA,NA,NA
16,64,"Champion, Ryan",Mitsubishi Lancer Evo IX,GB,N4,"+30m 10,8s",0:10,NA,NA
17,74,"Jones, Stuart M.",Mitsubishi Lancer Evo IX,GB,N4,"+30m 54,9s",0:40,NA,NA
18,68,"Higgins, David",Mitsubishi Lancer Evo IX,GB,N4,"+30m 56,7s",NA,NA,NA
19,86,"Hanninen, Juho",Citroen C2,FI,A6,"+32m 27,0s",NA,NA,NA
20,43,"Molder, Jaan",Suzuki Swift S1600,EE,A6,"+34m 39,9s",NA,NA,NA
21,77,"Reynolds, Julian",Subaru Impreza,GB,N4,"+35m 51,6s",NA,NA,NA
22,36,"Betti, Luca",Renault Clio S1600,IT,A6,"+36m 35,5s",NA,NA,NA
23,20,"Ostberg, Mads",Subaru Impreza,NO,A8,"+36m 42,6s",7:10,NA,NA
24,54,"Burkart, Aaron Nicolai",Citroen C2 S1600,DE,A6,"+40m 25,4s",NA,NA,NA
25,92,"Prokop, Martin",Citroen C2 S1600,CZ,A6,"+40m 26,2s",NA,NA,NA
26,93,"van den Heuvel, Jasper",Mitsubishi Lancer Evo,NL,N4,"+41m 38,6s",NA,NA,NA
27,104,"Butor, Robert",Suzuki Ignis S1600,HU,A6,"+41m 59,4s",NA,NA,NA
28,61,"McShea, Niall",Subaru Impreza,GB,N4,"+42m 49,1s",0:10,NA,NA
29,106,"Jones, Paul",Mitsubishi Lancer Evo,GB,N4,"+43m 40,7s",0:10,NA,NA
30,53,"Clark, Barry",Ford Fiesta ST,GB,N3,"+43m 58,4s",NA,NA,NA
31,142,"Fiandino, Fabien",Citroen C2,FR,A6,"+44m 28,4s",NA,NA,NA
32,83,"de Koning, Arjen",Mitsubishi Lancer Evo,NL,A8,"+45m 37,6s",NA,NA,NA
33,41,"Sandell, Patrik",Renault Clio S1600,SE,A6,"+45m 42,6s",NA,NA,NA
34,99,"Simpson, Stephen",Hyundai Accent WRC,GB,A8,"+45m 48,4s",NA,NA,NA
35,59,"Wozencroft, James",Suzuki Ignis,GB,A6,"+46m 05,8s",NA,NA,NA
36,89,"Manfrinato, Giovanni",Mitsubishi Lancer Evo IX,IT,N4,"+46m 49,6s",NA,NA,NA
37,101,"Kelly, Brendan",Mitsubishi Lancer Evo IX,IE,N4,"+47m 18,1s",NA,NA,NA
38,46,"Cortinovis, Andrea",Renault Clio,IT,N3,"+47m 24,0s",NA,NA,NA
39,120,"Gill, Rob",Subaru Impreza,GB,N4,"+49m 37,5s",NA,NA,NA
40,80,"Solowow, Michal",Mitsubishi Lancer Evo IX,PL,N4,"+49m 41,4s",2:00,NA,NA
