event_slug,rally_slug,rally_name,event_name,year,ewrc_event_url,driver_key,codriver_key,model_car_name,model_brand,model_scale,model_code,ewrc_model_url,thumb_url,image_url
portugal_1989,portugal,Portugal,Portugal 1989,1989,https://ewrc-results.com/event/5364-rallye-de-portugal-vinho-do-porto-1989/,duez,lopes,BMW M3 E30,Altaya,1:18,NA,https://www.ewrc-models.com/model/14728/,https://ewrc-models.com/photos/f15/14728/i_30151.jpg,https://ewrc-models.com/photos/f15/14728/m_30151.jpg
portugal_1989,portugal,Portugal,Portugal 1989,1989,https://ewrc-results.com/event/5364-rallye-de-portugal-vinho-do-porto-1989/,bica,prata,Lancia Delta HF 4WD,NA,1:43,PG01,https://www.ewrc-models.com/model/5573/,https://ewrc-models.com/photos/f6/5573/i_9855.jpg,https://ewrc-models.com/photos/f6/5573/m_9855.jpg
portugal_1989,portugal,Portugal,Portugal 1989,1989,https://ewrc-results.com/event/5364-rallye-de-portugal-vinho-do-porto-1989/,miguel,caldeira,Ford Sierra RS Cosworth,Trofeu,1:43,RRal77,https://www.ewrc-models.com/model/10614/,https://ewrc-models.com/photos/f11/10614/i_19613.jpg,https://ewrc-models.com/photos/f11/10614/m_19613.jpg
portugal_1989,portugal,Portugal,Portugal 1989,1989,https://ewrc-results.com/event/5364-rallye-de-portugal-vinho-do-porto-1989/,santos,oliveira,Ford Sierra RS Cosworth,Trofeu,1:43,RRAL21,https://www.ewrc-models.com/model/4885/,https://ewrc-models.com/photos/f5/4885/i_11487.jpg,https://ewrc-models.com/photos/f5/4885/m_11487.jpg
portugal_1989,portugal,Portugal,Portugal 1989,1989,https://ewrc-results.com/event/5364-rallye-de-portugal-vinho-do-porto-1989/,biasion,siviero,Lancia Delta Integrale,Skid,1:43,NA,https://www.ewrc-models.com/model/13278/,https://ewrc-models.com/photos/f14/13278/i_25925.jpg,https://ewrc-models.com/photos/f14/13278/m_25925.jpg
portugal_1989,portugal,Portugal,Portugal 1989,1989,https://ewrc-results.com/event/5364-rallye-de-portugal-vinho-do-porto-1989/,alén,kivimäki,Lancia Delta Integrale,NA,1:43,NA,https://www.ewrc-models.com/model/8497/,https://ewrc-models.com/photos/f9/8497/i_15339.jpg,https://ewrc-models.com/photos/f9/8497/m_15339.jpg
portugal_1989,portugal,Portugal,Portugal 1989,1989,https://ewrc-results.com/event/5364-rallye-de-portugal-vinho-do-porto-1989/,biasion,siviero,Lancia Delta Integrale,Trofeu,1:43,RP89,https://www.ewrc-models.com/model/2585/,https://ewrc-models.com/photos/f3/2585/i_5370.jpg,https://ewrc-models.com/photos/f3/2585/m_5370.jpg
