event_slug,rally_slug,rally_name,event_name,year,ewrc_event_url,driver_key,codriver_key,model_car_name,model_brand,model_scale,model_code,ewrc_model_url,thumb_url,image_url
rally_gb_2003,rally_gb,Rally GB,Rally GB 2003,2003,https://ewrc-results.com/event/78-wales-rally-gb-2003/,solberg,mills,Subaru Impreza S9 WRC '03,Sun Star,1:18,4367,https://www.ewrc-models.com/model/4830/,https://ewrc-models.com/photos/f5/4830/i_8675.jpg,https://ewrc-models.com/photos/f5/4830/m_8675.jpg
rally_gb_2003,rally_gb,Rally GB,Rally GB 2003,2003,https://ewrc-results.com/event/78-wales-rally-gb-2003/,mäkinen,lindström,Subaru Impreza S9 WRC '03,Sun Star,1:18,4364,https://www.ewrc-models.com/model/4822/,https://ewrc-models.com/photos/f5/4822/i_8657.jpg,https://ewrc-models.com/photos/f5/4822/m_8657.jpg
rally_gb_2003,rally_gb,Rally GB,Rally GB 2003,2003,https://ewrc-results.com/event/78-wales-rally-gb-2003/,solà,romaní,Citroën Xsara WRC,NA,1:43,NA,https://www.ewrc-models.com/model/16897/,https://ewrc-models.com/photos/f17/16897/i_36434.jpg,https://ewrc-models.com/photos/f17/16897/m_36434.jpg
rally_gb_2003,rally_gb,Rally GB,Rally GB 2003,2003,https://ewrc-results.com/event/78-wales-rally-gb-2003/,mcrae,ringer,Citroën Xsara WRC,Vitesse,1:43,V43202,https://www.ewrc-models.com/model/1408/,https://ewrc-models.com/photos/f2/1408/i_3645.jpg,https://ewrc-models.com/photos/f2/1408/m_3645.jpg
rally_gb_2003,rally_gb,Rally GB,Rally GB 2003,2003,https://ewrc-results.com/event/78-wales-rally-gb-2003/,gardemeister,lukander,Škoda Fabia WRC,IXO,1:43,RAM136,https://www.ewrc-models.com/model/756/,https://ewrc-models.com/photos/f1/756/i_2555.jpg,https://ewrc-models.com/photos/f1/756/m_2555.jpg
rally_gb_2003,rally_gb,Rally GB,Rally GB 2003,2003,https://ewrc-results.com/event/78-wales-rally-gb-2003/,loix,smeets,Peugeot 206 WRC,NA,1:43,NA,https://www.ewrc-models.com/model/18640/,https://ewrc-models.com/photos/f19/18640/i_41904.jpg,https://ewrc-models.com/photos/f19/18640/m_41904.jpg
rally_gb_2003,rally_gb,Rally GB,Rally GB 2003,2003,https://ewrc-results.com/event/78-wales-rally-gb-2003/,märtin,park,Ford Focus RS WRC '03,Minichamps,1:43,400038374,https://www.ewrc-models.com/model/11081/,https://ewrc-models.com/photos/f12/11081/i_20469.jpg,https://ewrc-models.com/photos/f12/11081/m_20469.jpg
rally_gb_2003,rally_gb,Rally GB,Rally GB 2003,2003,https://ewrc-results.com/event/78-wales-rally-gb-2003/,mäkinen,lindström,Subaru Impreza S9 WRC '03,NA,1:43,NA,https://www.ewrc-models.com/model/16793/,https://ewrc-models.com/photos/f17/16793/i_36090.jpg,https://ewrc-models.com/photos/f17/16793/m_36090.jpg
rally_gb_2003,rally_gb,Rally GB,Rally GB 2003,2003,https://ewrc-results.com/event/78-wales-rally-gb-2003/,solberg,mills,Subaru Impreza S9 WRC '03,IXO,1:43,NA,https://www.ewrc-models.com/model/16149/,https://ewrc-models.com/photos/f17/16149/i_34280.jpg,https://ewrc-models.com/photos/f17/16149/m_34280.jpg
rally_gb_2003,rally_gb,Rally GB,Rally GB 2003,2003,https://ewrc-results.com/event/78-wales-rally-gb-2003/,solberg,mills,Subaru Impreza S9 WRC '03,Vitesse,1:43,V43104,https://www.ewrc-models.com/model/2304/,https://ewrc-models.com/photos/f3/2304/i_4936.jpg,https://ewrc-models.com/photos/f3/2304/m_4936.jpg
rally_gb_2003,rally_gb,Rally GB,Rally GB 2003,2003,https://ewrc-results.com/event/78-wales-rally-gb-2003/,mäkinen,lindström,Subaru Impreza S9 WRC '03,Vitesse,1:43,V43102,https://www.ewrc-models.com/model/2301/,https://ewrc-models.com/photos/f3/2301/i_4932.jpg,https://ewrc-models.com/photos/f3/2301/m_4932.jpg
rally_gb_2003,rally_gb,Rally GB,Rally GB 2003,2003,https://ewrc-results.com/event/78-wales-rally-gb-2003/,solberg,mills,Subaru Impreza S9 WRC '03,IXO,1:43,RAM130,https://www.ewrc-models.com/model/761/,https://ewrc-models.com/photos/f1/761/i_2562.jpg,https://ewrc-models.com/photos/f1/761/m_2562.jpg
rally_gb_2003,rally_gb,Rally GB,Rally GB 2003,2003,https://ewrc-results.com/event/78-wales-rally-gb-2003/,solberg,mills,Subaru Impreza S9 WRC '03,Altaya,1:24,NA,https://www.ewrc-models.com/model/16116/,https://ewrc-models.com/photos/f17/16116/i_34176.jpg,https://ewrc-models.com/photos/f17/16116/m_34176.jpg
rally_gb_2003,rally_gb,Rally GB,Rally GB 2003,2003,https://ewrc-results.com/event/78-wales-rally-gb-2003/,solberg,mills,Subaru Impreza S9 WRC '03,Otto mobile,1:12,G092,https://www.ewrc-models.com/model/18781/,https://ewrc-models.com/photos/f19/18781/i_42349.jpg,https://ewrc-models.com/photos/f19/18781/m_42349.jpg
