event_slug,rally_slug,rally_name,event_name,year,ewrc_event_url,driver_key,codriver_key,model_car_name,model_brand,model_scale,model_code,ewrc_model_url,thumb_url,image_url
portugal_1985,portugal,Portugal,Portugal 1985,1985,https://ewrc-results.com/event/1491-rallye-de-portugal-vinho-do-porto-1985/,biasion,siviero,Lancia 037 Rally,Kyosho,1:18,KY8302E,https://www.ewrc-models.com/model/3123/,https://ewrc-models.com/photos/f4/3123/i_6285.jpg,https://ewrc-models.com/photos/f4/3123/m_6285.jpg
portugal_1985,portugal,Portugal,Portugal 1985,1985,https://ewrc-results.com/event/1491-rallye-de-portugal-vinho-do-porto-1985/,mello,lopes,Audi 80 Quattro,Trofeu,1:43,TRFDSN388,https://www.ewrc-models.com/model/19863/,https://ewrc-models.com/photos/f20/19863/i_46528.jpg,https://ewrc-models.com/photos/f20/19863/m_46528.jpg
portugal_1985,portugal,Portugal,Portugal 1985,1985,https://ewrc-results.com/event/1491-rallye-de-portugal-vinho-do-porto-1985/,salonen,harjanne,Peugeot 205 Turbo 16,NA,1:43,NA,https://www.ewrc-models.com/model/18842/,https://ewrc-models.com/photos/f19/18842/i_42561.jpg,https://ewrc-models.com/photos/f19/18842/m_42561.jpg
portugal_1985,portugal,Portugal,Portugal 1985,1985,https://ewrc-results.com/event/1491-rallye-de-portugal-vinho-do-porto-1985/,salonen,harjanne,Peugeot 205 Turbo 16,NA,1:43,NA,https://www.ewrc-models.com/model/7473/,https://ewrc-models.com/photos/f8/7473/i_12953.jpg,https://ewrc-models.com/photos/f8/7473/m_12953.jpg
portugal_1985,portugal,Portugal,Portugal 1985,1985,https://ewrc-results.com/event/1491-rallye-de-portugal-vinho-do-porto-1985/,biasion,siviero,Lancia 037 Rally,Kyosho,1:43,K03181E,https://www.ewrc-models.com/model/2997/,https://ewrc-models.com/photos/f3/2997/i_6089.jpg,https://ewrc-models.com/photos/f3/2997/m_6089.jpg
portugal_1985,portugal,Portugal,Portugal 1985,1985,https://ewrc-results.com/event/1491-rallye-de-portugal-vinho-do-porto-1985/,blomqvist,cederberg,Audi Quattro Sport,Trofeu,1:43,RRall-113,https://www.ewrc-models.com/model/13229/,https://ewrc-models.com/photos/f14/13229/i_25839.jpg,https://ewrc-models.com/photos/f14/13229/m_25839.jpg
portugal_1985,portugal,Portugal,Portugal 1985,1985,https://ewrc-results.com/event/1491-rallye-de-portugal-vinho-do-porto-1985/,röhrl,geistdörfer,Audi Quattro Sport,Trofeu,1:43,RRal70,https://www.ewrc-models.com/model/12495/,https://ewrc-models.com/photos/f13/12495/i_23955.jpg,https://ewrc-models.com/photos/f13/12495/m_23955.jpg
portugal_1985,portugal,Portugal,Portugal 1985,1985,https://ewrc-results.com/event/1491-rallye-de-portugal-vinho-do-porto-1985/,grissmann,pattermann,Audi Quattro A2,Trofeu,1:43,RRal91,https://www.ewrc-models.com/model/10556/,https://ewrc-models.com/photos/f11/10556/i_19492.jpg,https://ewrc-models.com/photos/f11/10556/m_19492.jpg
portugal_1985,portugal,Portugal,Portugal 1985,1985,https://ewrc-results.com/event/1491-rallye-de-portugal-vinho-do-porto-1985/,santinho,cunha,Nissan 240RS,NA,1:43,NA,https://www.ewrc-models.com/model/9629/,https://ewrc-models.com/photos/f10/9629/i_17748.jpg,https://ewrc-models.com/photos/f10/9629/m_17748.jpg
portugal_1985,portugal,Portugal,Portugal 1985,1985,https://ewrc-results.com/event/1491-rallye-de-portugal-vinho-do-porto-1985/,santinho,cunha,Nissan 240RS,Bizarre,1:43,BZ332,https://www.ewrc-models.com/model/2505/,https://ewrc-models.com/photos/f3/2505/i_5195.jpg,https://ewrc-models.com/photos/f3/2505/m_5195.jpg
portugal_1985,portugal,Portugal,Portugal 1985,1985,https://ewrc-results.com/event/1491-rallye-de-portugal-vinho-do-porto-1985/,santinho,cunha,Nissan 240RS,IXO,1:43,RAC126,https://www.ewrc-models.com/model/1799/,https://ewrc-models.com/photos/f2/1799/i_4141.jpg,https://ewrc-models.com/photos/f2/1799/m_4141.jpg
portugal_1985,portugal,Portugal,Portugal 1985,1985,https://ewrc-results.com/event/1491-rallye-de-portugal-vinho-do-porto-1985/,leite,manuel,Ford Escort RS 2000 MKII,Trofeu,1:43,RRAL24,https://www.ewrc-models.com/model/7180/,https://ewrc-models.com/photos/f8/7180/i_12523.jpg,https://ewrc-models.com/photos/f8/7180/m_12523.jpg
portugal_1985,portugal,Portugal,Portugal 1985,1985,https://ewrc-results.com/event/1491-rallye-de-portugal-vinho-do-porto-1985/,bica,sena,Ford Escort RS 1800 MKII,NA,1:43,NA,https://www.ewrc-models.com/model/13728/,https://ewrc-models.com/photos/f14/13728/i_26795.jpg,https://ewrc-models.com/photos/f14/13728/m_26795.jpg
portugal_1985,portugal,Portugal,Portugal 1985,1985,https://ewrc-results.com/event/1491-rallye-de-portugal-vinho-do-porto-1985/,miguel,nascimento,Ford Escort RS 1800 MKII,Trofeu,1:43,MP1985,https://www.ewrc-models.com/model/4889/,https://ewrc-models.com/photos/f5/4889/i_8755.jpg,https://ewrc-models.com/photos/f5/4889/m_8755.jpg
