event_slug,rally_slug,rally_name,event_name,year,ewrc_event_url,driver_key,codriver_key,model_car_name,model_brand,model_scale,model_code,ewrc_model_url,thumb_url,image_url
catalunya_2004,catalunya,Catalunya,Catalunya 2004,2004,https://ewrc-results.com/event/63-rally-catalunya-costa-brava-rally-de-espana-2004/,sainz,martí,Citroën Xsara WRC,Sun Star,1:18,4412,https://www.ewrc-models.com/model/4713/,https://ewrc-models.com/photos/f5/4713/i_8473.jpg,https://ewrc-models.com/photos/f5/4713/m_8473.jpg
catalunya_2004,catalunya,Catalunya,Catalunya 2004,2004,https://ewrc-results.com/event/63-rally-catalunya-costa-brava-rally-de-espana-2004/,grönholm,rautiainen,Peugeot 307 WRC,NA,1:18,NA,https://www.ewrc-models.com/model/966/,https://ewrc-models.com/photos/f1/966/i_2872.jpg,https://ewrc-models.com/photos/f1/966/m_2872.jpg
catalunya_2004,catalunya,Catalunya,Catalunya 2004,2004,https://ewrc-results.com/event/63-rally-catalunya-costa-brava-rally-de-espana-2004/,sarrazin,pivato,Subaru Impreza S9 WRC '03,Altaya,1:18,NA,https://www.ewrc-models.com/model/11132/,https://ewrc-models.com/photos/f12/11132/i_20633.jpg,https://ewrc-models.com/photos/f12/11132/m_20633.jpg
catalunya_2004,catalunya,Catalunya,Catalunya 2004,2004,https://ewrc-results.com/event/63-rally-catalunya-costa-brava-rally-de-espana-2004/,grönholm,rautiainen,Peugeot 307 WRC,NA,1:43,NA,https://www.ewrc-models.com/model/7694/,https://ewrc-models.com/photos/f8/7694/i_13467.jpg,https://ewrc-models.com/photos/f8/7694/m_13467.jpg
catalunya_2004,catalunya,Catalunya,Catalunya 2004,2004,https://ewrc-results.com/event/63-rally-catalunya-costa-brava-rally-de-espana-2004/,sordo,del,Citroën C2 S1600,NA,1:43,NA,https://www.ewrc-models.com/model/4927/,https://ewrc-models.com/photos/f5/4927/i_8822.jpg,https://ewrc-models.com/photos/f5/4927/m_8822.jpg
catalunya_2004,catalunya,Catalunya,Catalunya 2004,2004,https://ewrc-results.com/event/63-rally-catalunya-costa-brava-rally-de-espana-2004/,märtin,park,Ford Focus RS WRC '04,Minichamps,1:43,400048497,https://www.ewrc-models.com/model/2063/,https://ewrc-models.com/photos/f3/2063/i_4626.jpg,https://ewrc-models.com/photos/f3/2063/m_4626.jpg
catalunya_2004,catalunya,Catalunya,Catalunya 2004,2004,https://ewrc-results.com/event/63-rally-catalunya-costa-brava-rally-de-espana-2004/,pons,julià,Renault Clio S1600,NA,1:43,NA,https://www.ewrc-models.com/model/4613/,https://ewrc-models.com/photos/f5/4613/i_8270.jpg,https://ewrc-models.com/photos/f5/4613/m_8270.jpg
catalunya_2004,catalunya,Catalunya,Catalunya 2004,2004,https://ewrc-results.com/event/63-rally-catalunya-costa-brava-rally-de-espana-2004/,latvala,anttila,Suzuki Ignis S1600,NA,1:43,NA,https://www.ewrc-models.com/model/6058/,https://ewrc-models.com/photos/f7/6058/i_10716.jpg,https://ewrc-models.com/photos/f7/6058/m_10716.jpg
catalunya_2004,catalunya,Catalunya,Catalunya 2004,2004,https://ewrc-results.com/event/63-rally-catalunya-costa-brava-rally-de-espana-2004/,solà,amigò,Mitsubishi Lancer WRC 04,NA,1:43,NA,https://www.ewrc-models.com/model/14718/,https://ewrc-models.com/photos/f15/14718/i_30089.jpg,https://ewrc-models.com/photos/f15/14718/m_30089.jpg
catalunya_2004,catalunya,Catalunya,Catalunya 2004,2004,https://ewrc-results.com/event/63-rally-catalunya-costa-brava-rally-de-espana-2004/,solà,amigò,Mitsubishi Lancer WRC 04,NA,1:43,NA,https://www.ewrc-models.com/model/10793/,https://ewrc-models.com/photos/f11/10793/i_20002.jpg,https://ewrc-models.com/photos/f11/10793/m_20002.jpg
