event_slug,rally_slug,rally_name,event_name,year,ewrc_event_url,driver_key,codriver_key,model_car_name,model_brand,model_scale,model_code,ewrc_model_url,thumb_url,image_url
monte_carlo_1988,monte_carlo,Monte Carlo,Monte Carlo 1988,1988,https://ewrc-results.com/event/1575-rallye-automobile-monte-carlo-1988/,ballet,lallement,Peugeot 205 GTI,Solido,1:18,NA,https://www.ewrc-models.com/model/3017/,https://ewrc-models.com/photos/f4/3017/i_6122.jpg,https://ewrc-models.com/photos/f4/3017/m_6122.jpg
monte_carlo_1988,monte_carlo,Monte Carlo,Monte Carlo 1988,1988,https://ewrc-results.com/event/1575-rallye-automobile-monte-carlo-1988/,saby,fauchille,Lancia Delta HF 4WD,Kyosho,1:18,KS08960F,https://www.ewrc-models.com/model/17834/,https://ewrc-models.com/photos/f18/17834/i_39301.jpg,https://ewrc-models.com/photos/f18/17834/m_39301.jpg
monte_carlo_1988,monte_carlo,Monte Carlo,Monte Carlo 1988,1988,https://ewrc-results.com/event/1575-rallye-automobile-monte-carlo-1988/,saby,fauchille,Lancia Delta HF 4WD,Top Marques,1:18,TOP24C,https://www.ewrc-models.com/model/7882/,https://ewrc-models.com/photos/f8/7882/i_13957.jpg,https://ewrc-models.com/photos/f8/7882/m_13957.jpg
monte_carlo_1988,monte_carlo,Monte Carlo,Monte Carlo 1988,1988,https://ewrc-results.com/event/1575-rallye-automobile-monte-carlo-1988/,saby,fauchille,Lancia Delta HF 4WD,Top Marques,1:18,TOP24D,https://www.ewrc-models.com/model/7881/,https://ewrc-models.com/photos/f8/7881/i_13955.jpg,https://ewrc-models.com/photos/f8/7881/m_13955.jpg
monte_carlo_1988,monte_carlo,Monte Carlo,Monte Carlo 1988,1988,https://ewrc-results.com/event/1575-rallye-automobile-monte-carlo-1988/,balmer,soria,Daihatsu Charade GTi,Real Car Models,1:43,NA,https://www.ewrc-models.com/model/14772/,https://ewrc-models.com/photos/f15/14772/i_30304.jpg,https://ewrc-models.com/photos/f15/14772/m_30304.jpg
monte_carlo_1988,monte_carlo,Monte Carlo,Monte Carlo 1988,1988,https://ewrc-results.com/event/1575-rallye-automobile-monte-carlo-1988/,ballet,lallement,Peugeot 205 GTI,Norev,1:43,NA,https://www.ewrc-models.com/model/4312/,https://ewrc-models.com/photos/f5/4312/i_7845.jpg,https://ewrc-models.com/photos/f5/4312/m_7845.jpg
monte_carlo_1988,monte_carlo,Monte Carlo,Monte Carlo 1988,1988,https://ewrc-results.com/event/1575-rallye-automobile-monte-carlo-1988/,ballet,lallement,Peugeot 205 GTI,Altaya,1:43,NA,https://www.ewrc-models.com/model/2411/,https://ewrc-models.com/photos/f3/2411/i_5063.JPG,https://ewrc-models.com/photos/f3/2411/m_5063.JPG
monte_carlo_1988,monte_carlo,Monte Carlo,Monte Carlo 1988,1988,https://ewrc-results.com/event/1575-rallye-automobile-monte-carlo-1988/,saby,fauchille,Lancia Delta HF 4WD,NA,1:43,NA,https://www.ewrc-models.com/model/14085/,https://ewrc-models.com/photos/f15/14085/i_27839.jpg,https://ewrc-models.com/photos/f15/14085/m_27839.jpg
monte_carlo_1988,monte_carlo,Monte Carlo,Monte Carlo 1988,1988,https://ewrc-results.com/event/1575-rallye-automobile-monte-carlo-1988/,saby,fauchille,Lancia Delta HF 4WD,Provence,1:43,NA,https://www.ewrc-models.com/model/12997/,https://ewrc-models.com/photos/f13/12997/i_25219.jpg,https://ewrc-models.com/photos/f13/12997/m_25219.jpg
monte_carlo_1988,monte_carlo,Monte Carlo,Monte Carlo 1988,1988,https://ewrc-results.com/event/1575-rallye-automobile-monte-carlo-1988/,fiorio,pirollo,Lancia Delta HF 4WD,Altaya,1:43,NA,https://www.ewrc-models.com/model/10202/,https://ewrc-models.com/photos/f11/10202/i_18864.jpg,https://ewrc-models.com/photos/f11/10202/m_18864.jpg
