event_slug,rally_slug,rally_name,event_name,year,ewrc_event_url,driver_key,codriver_key,model_car_name,model_brand,model_scale,model_code,ewrc_model_url,thumb_url,image_url
finland_2002,finland,Finland,Finland 2002,2002,https://ewrc-results.com/event/87-neste-rally-finland-2002/,grönholm,rautiainen,Peugeot 206 WRC,Sun Star,1:18,3852,https://www.ewrc-models.com/model/4788/,https://ewrc-models.com/photos/f5/4788/i_8611.jpg,https://ewrc-models.com/photos/f5/4788/m_8611.jpg
finland_2002,finland,Finland,Finland 2002,2002,https://ewrc-results.com/event/87-neste-rally-finland-2002/,grönholm,rautiainen,Peugeot 206 WRC,Solido,1:18,1586,https://www.ewrc-models.com/model/2186/,https://ewrc-models.com/photos/f3/2186/i_4753.jpg,https://ewrc-models.com/photos/f3/2186/m_4753.jpg
finland_2002,finland,Finland,Finland 2002,2002,https://ewrc-results.com/event/87-neste-rally-finland-2002/,fiorio,brambilla,Mitsubishi Lancer Evo VII,Racing43,1:43,S200,https://www.ewrc-models.com/model/6842/,https://ewrc-models.com/photos/f7/6842/i_11943.jpg,https://ewrc-models.com/photos/f7/6842/m_11943.jpg
finland_2002,finland,Finland,Finland 2002,2002,https://ewrc-results.com/event/87-neste-rally-finland-2002/,hirvonen,anttila,Renault Clio S1600,NA,1:43,NA,https://www.ewrc-models.com/model/6133/,https://ewrc-models.com/photos/f7/6133/i_10793.jpg,https://ewrc-models.com/photos/f7/6133/m_10793.jpg
finland_2002,finland,Finland,Finland 2002,2002,https://ewrc-results.com/event/87-neste-rally-finland-2002/,rovanperä,silander,Peugeot 206 WRC,NA,1:43,NA,https://www.ewrc-models.com/model/18695/,https://ewrc-models.com/photos/f19/18695/i_42100.jpg,https://ewrc-models.com/photos/f19/18695/m_42100.jpg
finland_2002,finland,Finland,Finland 2002,2002,https://ewrc-results.com/event/87-neste-rally-finland-2002/,grönholm,rautiainen,Peugeot 206 WRC,Solido,1:43,1586,https://www.ewrc-models.com/model/11370/,https://ewrc-models.com/photos/f12/11370/i_21305.jpg,https://ewrc-models.com/photos/f12/11370/m_21305.jpg
finland_2002,finland,Finland,Finland 2002,2002,https://ewrc-results.com/event/87-neste-rally-finland-2002/,grönholm,rautiainen,Peugeot 206 WRC,Altaya,1:43,NA,https://www.ewrc-models.com/model/9273/,https://ewrc-models.com/photos/f10/9273/i_17152.jpg,https://ewrc-models.com/photos/f10/9273/m_17152.jpg
finland_2002,finland,Finland,Finland 2002,2002,https://ewrc-results.com/event/87-neste-rally-finland-2002/,salonen,heinonen,Peugeot 206 WRC,IXO,1:43,NA,https://www.ewrc-models.com/model/7472/,https://ewrc-models.com/photos/f8/7472/i_12952.jpg,https://ewrc-models.com/photos/f8/7472/m_12952.jpg
finland_2002,finland,Finland,Finland 2002,2002,https://ewrc-results.com/event/87-neste-rally-finland-2002/,grönholm,rautiainen,Peugeot 206 WRC,Altaya,1:43,NA,https://www.ewrc-models.com/model/3983/,https://ewrc-models.com/photos/f4/3983/i_7412.jpg,https://ewrc-models.com/photos/f4/3983/m_7412.jpg
finland_2002,finland,Finland,Finland 2002,2002,https://ewrc-results.com/event/87-neste-rally-finland-2002/,grönholm,rautiainen,Peugeot 206 WRC,Vitesse,1:43,V43001,https://www.ewrc-models.com/model/1283/,https://ewrc-models.com/photos/f2/1283/i_3515.jpg,https://ewrc-models.com/photos/f2/1283/m_3515.jpg
finland_2002,finland,Finland,Finland 2002,2002,https://ewrc-results.com/event/87-neste-rally-finland-2002/,grönholm,rautiainen,Peugeot 206 WRC,IXO,1:43,RAM088,https://www.ewrc-models.com/model/804/,https://ewrc-models.com/photos/f1/804/i_2606.jpg,https://ewrc-models.com/photos/f1/804/m_2606.jpg
finland_2002,finland,Finland,Finland 2002,2002,https://ewrc-results.com/event/87-neste-rally-finland-2002/,märtin,park,Ford Focus WRC '02,NA,1:43,NA,https://www.ewrc-models.com/model/9188/,https://ewrc-models.com/photos/f10/9188/i_16928.jpg,https://ewrc-models.com/photos/f10/9188/m_16928.jpg
finland_2002,finland,Finland,Finland 2002,2002,https://ewrc-results.com/event/87-neste-rally-finland-2002/,märtin,park,Ford Focus WRC '02,NA,1:43,NA,https://www.ewrc-models.com/model/7067/,https://ewrc-models.com/photos/f8/7067/i_12301.jpg,https://ewrc-models.com/photos/f8/7067/m_12301.jpg
finland_2002,finland,Finland,Finland 2002,2002,https://ewrc-results.com/event/87-neste-rally-finland-2002/,burns,reid,Peugeot 206 WRC,Altaya,1:24,NA,https://www.ewrc-models.com/model/16387/,https://ewrc-models.com/photos/f17/16387/i_34993.jpg,https://ewrc-models.com/photos/f17/16387/m_34993.jpg
