event_slug,rally_slug,rally_name,event_name,year,ewrc_event_url,driver_key,codriver_key,model_car_name,model_brand,model_scale,model_code,ewrc_model_url,thumb_url,image_url
sweden_1993,sweden,Sweden,Sweden 1993,1993,https://ewrc-results.com/event/529-international-swedish-rally-1993/,svan,olsson,Opel Astra GSi 16V,NA,1:43,NA,https://www.ewrc-models.com/model/15896/,https://ewrc-models.com/photos/f16/15896/i_33493.jpg,https://ewrc-models.com/photos/f16/15896/m_33493.jpg
sweden_1993,sweden,Sweden,Sweden 1993,1993,https://ewrc-results.com/event/529-international-swedish-rally-1993/,mikkola,berglund,Subaru Legacy RS,NA,1:43,NA,https://www.ewrc-models.com/model/14852/,https://ewrc-models.com/photos/f15/14852/i_30552.jpg,https://ewrc-models.com/photos/f15/14852/m_30552.jpg
sweden_1993,sweden,Sweden,Sweden 1993,1993,https://ewrc-results.com/event/529-international-swedish-rally-1993/,eklund,johansson,Subaru Legacy RS,NA,1:43,NA,https://www.ewrc-models.com/model/13655/,https://ewrc-models.com/photos/f14/13655/i_26690.jpg,https://ewrc-models.com/photos/f14/13655/m_26690.jpg
sweden_1993,sweden,Sweden,Sweden 1993,1993,https://ewrc-results.com/event/529-international-swedish-rally-1993/,mcrae,ringer,Subaru Legacy RS,HPI,1:43,8275,https://www.ewrc-models.com/model/1033/,https://ewrc-models.com/photos/f2/1033/i_2943.jpg,https://ewrc-models.com/photos/f2/1033/m_2943.jpg
sweden_1993,sweden,Sweden,Sweden 1993,1993,https://ewrc-results.com/event/529-international-swedish-rally-1993/,wilson,thomas,Ford Escort RS Cosworth,Provence,1:43,NA,https://www.ewrc-models.com/model/18682/,https://ewrc-models.com/photos/f19/18682/i_42048.jpg,https://ewrc-models.com/photos/f19/18682/m_42048.jpg
sweden_1993,sweden,Sweden,Sweden 1993,1993,https://ewrc-results.com/event/529-international-swedish-rally-1993/,ericsson,thörner,Ford Escort RS Cosworth,NA,1:43,NA,https://www.ewrc-models.com/model/13669/,https://ewrc-models.com/photos/f14/13669/i_26704.jpg,https://ewrc-models.com/photos/f14/13669/m_26704.jpg
sweden_1993,sweden,Sweden,Sweden 1993,1993,https://ewrc-results.com/event/529-international-swedish-rally-1993/,jonsson,bäckman,Toyota Celica Turbo 4WD,NA,1:43,NA,https://www.ewrc-models.com/model/13808/,https://ewrc-models.com/photos/f14/13808/i_27043.jpg,https://ewrc-models.com/photos/f14/13808/m_27043.jpg
sweden_1993,sweden,Sweden,Sweden 1993,1993,https://ewrc-results.com/event/529-international-swedish-rally-1993/,blomqvist,melander,Opel Calibra Turbo 4x4,NA,1:43,NA,https://www.ewrc-models.com/model/13863/,https://ewrc-models.com/photos/f14/13863/i_27172.jpg,https://ewrc-models.com/photos/f14/13863/m_27172.jpg
sweden_1993,sweden,Sweden,Sweden 1993,1993,https://ewrc-results.com/event/529-international-swedish-rally-1993/,blomqvist,melander,Opel Calibra Turbo 4x4,NA,1:43,NA,https://www.ewrc-models.com/model/12267/,https://ewrc-models.com/photos/f13/12267/i_23505.jpg,https://ewrc-models.com/photos/f13/12267/m_23505.jpg
sweden_1993,sweden,Sweden,Sweden 1993,1993,https://ewrc-results.com/event/529-international-swedish-rally-1993/,haider,wendel,Audi Coupé S2,Real Car Models,1:43,NA,https://www.ewrc-models.com/model/6232/,https://ewrc-models.com/photos/f7/6232/i_10918.jpg,https://ewrc-models.com/photos/f7/6232/m_10918.jpg
sweden_1993,sweden,Sweden,Sweden 1993,1993,https://ewrc-results.com/event/529-international-swedish-rally-1993/,hellman,järvi,Mitsubishi Galant VR-4,NA,1:43,NA,https://www.ewrc-models.com/model/13700/,https://ewrc-models.com/photos/f14/13700/i_26764.jpg,https://ewrc-models.com/photos/f14/13700/m_26764.jpg
