event_slug,rally_slug,rally_name,event_name,year,ewrc_event_url,driver_key,codriver_key,model_car_name,model_brand,model_scale,model_code,ewrc_model_url,thumb_url,image_url
new_zealand_2004,new_zealand,New Zealand,New Zealand 2004,2004,https://ewrc-results.com/event/52-propecia-rally-new-zealand-2004/,solberg,mills,Subaru Impreza S10 WRC '04,Sun Star,1:18,4368,https://www.ewrc-models.com/model/15960/,https://ewrc-models.com/photos/f16/15960/i_33724.jpg,https://ewrc-models.com/photos/f16/15960/m_33724.jpg
new_zealand_2004,new_zealand,New Zealand,New Zealand 2004,2004,https://ewrc-results.com/event/52-propecia-rally-new-zealand-2004/,märtin,park,Ford Focus RS WRC '04,NA,1:43,NA,https://www.ewrc-models.com/model/14073/,https://ewrc-models.com/photos/f15/14073/i_27733.jpg,https://ewrc-models.com/photos/f15/14073/m_27733.jpg
new_zealand_2004,new_zealand,New Zealand,New Zealand 2004,2004,https://ewrc-results.com/event/52-propecia-rally-new-zealand-2004/,hirvonen,lehtinen,Subaru Impreza S10 WRC '04,IXO,1:43,04-MC/JC/NZ,https://www.ewrc-models.com/model/19377/,https://ewrc-models.com/photos/f20/19377/i_44459.jpg,https://ewrc-models.com/photos/f20/19377/m_44459.jpg
new_zealand_2004,new_zealand,New Zealand,New Zealand 2004,2004,https://ewrc-results.com/event/52-propecia-rally-new-zealand-2004/,solberg,mills,Subaru Impreza S10 WRC '04,IXO,1:43,04-MC/JC/NZ,https://www.ewrc-models.com/model/19376/,https://ewrc-models.com/photos/f20/19376/i_44457.jpg,https://ewrc-models.com/photos/f20/19376/m_44457.jpg
new_zealand_2004,new_zealand,New Zealand,New Zealand 2004,2004,https://ewrc-results.com/event/52-propecia-rally-new-zealand-2004/,solberg,mills,Subaru Impreza S10 WRC '04,Vitesse,1:43,43108,https://www.ewrc-models.com/model/9879/,https://ewrc-models.com/photos/f10/9879/i_18171.jpg,https://ewrc-models.com/photos/f10/9879/m_18171.jpg
new_zealand_2004,new_zealand,New Zealand,New Zealand 2004,2004,https://ewrc-results.com/event/52-propecia-rally-new-zealand-2004/,solberg,mills,Subaru Impreza S10 WRC '04,Bburago,1:32,NA,https://www.ewrc-models.com/model/9633/,https://ewrc-models.com/photos/f10/9633/i_17764.jpg,https://ewrc-models.com/photos/f10/9633/m_17764.jpg
