event_slug,rally_slug,rally_name,event_name,year,ewrc_event_url,driver_key,codriver_key,model_car_name,model_brand,model_scale,model_code,ewrc_model_url,thumb_url,image_url
sanremo_2001,sanremo,Sanremo,Sanremo 2001,2001,https://ewrc-results.com/event/104-rallye-sanremo-rallye-ditalia-2001/,jean-joseph,boyère,Peugeot 206 WRC,Solido,1:18,9032,https://www.ewrc-models.com/model/338/,https://ewrc-models.com/photos/f1/338/i_1754.jpg,https://ewrc-models.com/photos/f1/338/m_1754.jpg
sanremo_2001,sanremo,Sanremo,Sanremo 2001,2001,https://ewrc-results.com/event/104-rallye-sanremo-rallye-ditalia-2001/,loeb,elena,Citroën Xsara WRC,Altaya,1:43,NA,https://www.ewrc-models.com/model/4027/,https://ewrc-models.com/photos/f5/4027/i_7487.jpg,https://ewrc-models.com/photos/f5/4027/m_7487.jpg
sanremo_2001,sanremo,Sanremo,Sanremo 2001,2001,https://ewrc-results.com/event/104-rallye-sanremo-rallye-ditalia-2001/,panizzi,panizzi,Peugeot 206 WRC,Altaya,1:43,NA,https://www.ewrc-models.com/model/14241/,https://ewrc-models.com/photos/f15/14241/i_28516.jpg,https://ewrc-models.com/photos/f15/14241/m_28516.jpg
sanremo_2001,sanremo,Sanremo,Sanremo 2001,2001,https://ewrc-results.com/event/104-rallye-sanremo-rallye-ditalia-2001/,panizzi,panizzi,Peugeot 206 WRC,IXO,1:43,RAM039,https://www.ewrc-models.com/model/831/,https://ewrc-models.com/photos/f1/831/i_2633.jpg,https://ewrc-models.com/photos/f1/831/m_2633.jpg
sanremo_2001,sanremo,Sanremo,Sanremo 2001,2001,https://ewrc-results.com/event/104-rallye-sanremo-rallye-ditalia-2001/,kresta,tománek,Škoda Octavia WRC,IXO,1:43,NA,https://www.ewrc-models.com/model/1552/,https://ewrc-models.com/photos/f2/1552/i_4668.jpg,https://ewrc-models.com/photos/f2/1552/m_4668.jpg
sanremo_2001,sanremo,Sanremo,Sanremo 2001,2001,https://ewrc-results.com/event/104-rallye-sanremo-rallye-ditalia-2001/,mäkinen,mannisenmäki,Mitsubishi Lancer WRC,M4,1:43,NA,https://www.ewrc-models.com/model/16000/,https://ewrc-models.com/photos/f17/16000/i_33866.jpg,https://ewrc-models.com/photos/f17/16000/m_33866.jpg
sanremo_2001,sanremo,Sanremo,Sanremo 2001,2001,https://ewrc-results.com/event/104-rallye-sanremo-rallye-ditalia-2001/,mäkinen,mannisenmäki,Mitsubishi Lancer WRC,IXO,1:43,RAM054,https://www.ewrc-models.com/model/817/,https://ewrc-models.com/photos/f1/817/i_2619.jpg,https://ewrc-models.com/photos/f1/817/m_2619.jpg
sanremo_2001,sanremo,Sanremo,Sanremo 2001,2001,https://ewrc-results.com/event/104-rallye-sanremo-rallye-ditalia-2001/,loix,smeets,Mitsubishi Lancer WRC,IXO,1:43,RAM055,https://www.ewrc-models.com/model/816/,https://ewrc-models.com/photos/f1/816/i_2618.jpg,https://ewrc-models.com/photos/f1/816/m_2618.jpg
sanremo_2001,sanremo,Sanremo,Sanremo 2001,2001,https://ewrc-results.com/event/104-rallye-sanremo-rallye-ditalia-2001/,andreucci,giusti,Ford Focus WRC '01,IXO,1:43,RAM033,https://www.ewrc-models.com/model/1549/,https://ewrc-models.com/photos/f2/1549/i_3804.jpg,https://ewrc-models.com/photos/f2/1549/m_3804.jpg
sanremo_2001,sanremo,Sanremo,Sanremo 2001,2001,https://ewrc-results.com/event/104-rallye-sanremo-rallye-ditalia-2001/,märtin,park,Subaru Impreza S7 WRC '01,IXO,1:43,NA,https://www.ewrc-models.com/model/10674/,https://ewrc-models.com/photos/f11/10674/i_19785.jpg,https://ewrc-models.com/photos/f11/10674/m_19785.jpg
sanremo_2001,sanremo,Sanremo,Sanremo 2001,2001,https://ewrc-results.com/event/104-rallye-sanremo-rallye-ditalia-2001/,fiorio,cantoni,Mitsubishi Carisma GT Evo VI,Racing43,1:43,S179,https://www.ewrc-models.com/model/6833/,https://ewrc-models.com/photos/f7/6833/i_11934.jpg,https://ewrc-models.com/photos/f7/6833/m_11934.jpg
