track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
le_mans,1954-06-13,4,Ferrari 375 Plus Pinin Farina Spyder #0396AM - Ferrari V12 4954 cc N/A,1,S5.0,Scuderia Ferrari (I),Open bodywork,Front-engined,"Froilan Gonzalez (RA)/Maurice Trintignant (F)listed, never drove: Mike Hawthorn (GB)","FERRARI
Registration: PROVA MO-36",red,Pirelli,08/11/2022,Pierre Höltschi,Ferrari,375 Plus,Pinin Farina Spyder,#0396AM,Result: winner - (169.215 kph) - margin: 1 lapGrid:,winner - (169.215 kph) - margin: 1 lapGrid:,finished,NA,NA,169.215 kph,NA,https://www.racingsportscars.com/tn/photo/1954/TN_Le_Mans-1954-06-13-004.jpg,https://www.racingsportscars.com/photo/1954/Le_Mans-1954-06-13-004.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/375%20Plus.html,https://www.racingsportscars.com/suffix/photo/Ferrari/375%20Plus/Pinin%20Farina%20Spyder.html,https://www.racingsportscars.com/chassis/photo/0396AM%20%5b375%5d.html
le_mans,1954-06-13,14,Jaguar D-type #XKC 402 - Jaguar XK L6 2v DOHC 3442 cc N/A,2,S5.0,Jaguar Cars Ltd. (GB),Open bodywork,Front-engined,Tony Rolt (GB)/Duncan Hamilton (GB),"unknown
Registration: OKV 1",dark green,NA,NA,NA,Jaguar,D-type,NA,#XKC 402,Result: 2nd (1 lap behind the winner)Grid:,2nd (1 lap behind the winner)Grid:,finished,NA,NA,1 lap behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Jaguar.html,https://www.racingsportscars.com/type/photo/Jaguar/D-type.html,NA,https://www.racingsportscars.com/chassis/photo/XKC%20402.html
le_mans,1954-06-13,2,Cunningham C-4R #R5217 - Chrysler 331 Hemi V8/53° 2v OHV 5482 cc N/A,3,S8.0,Briggs Cunningham (USA),Open bodywork,Front-engined,"Bill Spear (USA)/Sherwood Johnston (USA)listed, never drove: Masten Gregory (USA), Phil Walters (USA), Roy A. Sherman (USA), John Gordon Bennett (USA)",NA,white (+blue),NA,19/04/2016,Richard Harman,Cunningham,C-4R,NA,#R5217,Result: 3rd 1st in S8.0 (19 laps behind the winner)Grid:,3rd 1st in S8.0 (19 laps behind the winner)Grid:,finished,NA,NA,19 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1954/TN_Le_Mans-1954-06-13-002.jpg,https://www.racingsportscars.com/photo/1954/Le_Mans-1954-06-13-002.jpg,https://www.racingsportscars.com/make/photo/Cunningham.html,https://www.racingsportscars.com/type/photo/Cunningham/C-4R.html,NA,https://www.racingsportscars.com/chassis/photo/R5217.html
le_mans,1954-06-13,16,Jaguar C-type #XKC 011=>XKC 047 - Jaguar XK L6 2v DOHC 3442 cc N/A,4,S5.0,Ecurie Francorchamps (B),Open bodywork,Front-engined,Roger Laurent (B)/Jacques Swaters (B),NA,dark green (+yellow),NA,NA,NA,Jaguar,C-type,NA,#XKC 011=>XKC 047,Result: 4th (25 laps behind the winner)Grid:,4th (25 laps behind the winner)Grid:,finished,NA,NA,25 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Jaguar.html,https://www.racingsportscars.com/type/photo/Jaguar/C-type.html,NA,https://www.racingsportscars.com/chassis/photo/XKC%20011.html
le_mans,1954-06-13,1,Cunningham C-4R #R5216 - Chrysler 331 Hemi V8/53° 2v OHV 5487 cc N/A,5,S8.0,Briggs Cunningham (USA),Open bodywork,Front-engined,"Briggs Cunningham (USA)/John Gordon Bennett (USA)listed, never drove: Bill Spear (USA), Masten Gregory (USA), John Fitch (USA), Sherwood Johnston (USA), Roy A. Sherman (USA)",NA,white (+blue),NA,08/11/2022,Richard Harman and Jelle ter Veer,Cunningham,C-4R,NA,#R5216,Result: 5th (28 laps behind the winner)Grid:,5th (28 laps behind the winner)Grid:,finished,NA,NA,28 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1954/TN_Le_Mans-1954-06-13-001.jpg,https://www.racingsportscars.com/photo/1954/Le_Mans-1954-06-13-001.jpg,https://www.racingsportscars.com/make/photo/Cunningham.html,https://www.racingsportscars.com/type/photo/Cunningham/C-4R.html,NA,https://www.racingsportscars.com/chassis/photo/R5216.html
le_mans,1954-06-13,30,Gordini T15S #0043 - Gordini L6 2473 cc N/A,6,S3.0,Equipe Gordini (F),Open bodywork,Front-engined,"André Guelfi (F)/Jacques Pollet (F)listed, never drove: Eugéne Martin (F)",NA,blue,NA,NA,NA,Gordini,T15S,NA,#0043,Result: 6th 1st in S3.0 (39 laps behind the winner)Grid:,6th 1st in S3.0 (39 laps behind the winner)Grid:,finished,NA,NA,39 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Gordini.html,https://www.racingsportscars.com/type/photo/Gordini/T15S.html,NA,https://www.racingsportscars.com/chassis/photo/15-0018GCS.html
le_mans,1954-06-13,35,Bristol 450 - Bristol BSX L6 2v OHV 1971 cc N/A,7,S2.0,Bristol Aeroplane Co. (GB),Closed bodywork,Front-engined,"Peter Wilson (GB)/Jim Mayers (GB)listed, never drove: Mike Keen (GB)",NA,dark green,NA,NA,NA,Bristol,450,NA,NA,Result: 7th 1st in S2.0 (42 laps behind the winner)Grid:,7th 1st in S2.0 (42 laps behind the winner)Grid:,finished,NA,NA,42 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Bristol.html,https://www.racingsportscars.com/type/photo/Bristol/450.html,NA,NA
le_mans,1954-06-13,33,Bristol 450 - Bristol BSX L6 2v OHV 1971 cc N/A,8,S2.0,Bristol Aeroplane Co.,Closed bodywork,Front-engined,Tommy Wisdom (GB)/Jack Fairman (GB),NA,dark green,NA,NA,NA,Bristol,450,NA,NA,Result: 8th (45 laps behind the winner)Grid:,8th (45 laps behind the winner)Grid:,finished,NA,NA,45 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Bristol.html,https://www.racingsportscars.com/type/photo/Bristol/450.html,NA,NA
le_mans,1954-06-13,34,Bristol 450 - Bristol BSX L6 2v OHV 1971 cc N/A,9,S2.0,Bristol Aeroplane Co. (GB),Closed bodywork,Front-engined,"Mike Keen (GB)/Tommy Line (GB)listed, never drove: Peter Wilson (GB)",NA,dark green,NA,NA,NA,Bristol,450,NA,NA,Result: 9th (47 laps behind the winner)Grid:,9th (47 laps behind the winner)Grid:,finished,NA,NA,47 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Bristol.html,https://www.racingsportscars.com/type/photo/Bristol/450.html,NA,NA
le_mans,1954-06-13,57,DB HBR Barquette mono centrale #798 - Panhard Dyna X F2 745 cc N/A,10,S750,Automobiles Deutsch et Bonnet (F),Open bodywork,Front-engined,René Bonnet (F)/Elie Bayol (F),"unknown
Registration: 5256-CY75",blue,NA,NA,NA,DB,HBR,Barquette mono centrale,#798,Result: 10th 1st in S750 (62 laps behind the winner)Grid:,10th 1st in S750 (62 laps behind the winner)Grid:,finished,NA,NA,62 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/DB.html,https://www.racingsportscars.com/type/photo/DB/HBR.html,https://www.racingsportscars.com/suffix/photo/DB/HBR/Barquette%20mono%20centrale.html,https://www.racingsportscars.com/chassis/photo/798.html
