track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
le_mans,2023-06-11,51,Ferrari 499P #12 10P (Dallara) - Ferrari Tipo F163CG V6/120° 4v DOHC 2992 cc 2xGarrett Hybrid,1,Hypercar,Ferrari AF Corse (I),Closed bodywork,Mid-engined,Alessandro Pier Guidi (I)/Antonio Giovinazzi (I)/James Calado (GB),RICHARD MILLE/ADLER,red (+yellow/black),Michelin,11/02/2024,"Mattia Bortoluzzi, Nicolas Polart and Štěpán Koutník",Ferrari,499P,#12 10P,NA,Result: winner - (194.100 kph) - margin: 1m21s7931Grid: 2nd (3:23.7550),winner - (194.100 kph) - margin: 1m21s7931Grid: 2nd (3:23.7550),finished,2,3:23.7550,194.100 kph,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Le_Mans-2023-06-11-051.jpg,https://www.racingsportscars.com/photo/2023/Le_Mans-2023-06-11-051.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/499P.html,https://www.racingsportscars.com/chassis/photo/499P%2012%2010P.html,NA
le_mans,2023-06-11,8,Toyota GR010 Hybrid #22-06 - Toyota H8909 V6/90° 4v DOHC 3500 cc 2xGarrett Hybrid,2,Hypercar,Toyota Gazoo Racing (J),Closed bodywork,Mid-engined,Brendon Hartley (NZ)/Sébastien Buemi (CH)/Ryō Hirakawa (J),NA,NA,Michelin,11/02/2024,Štěpán Koutník and Mattia Bortoluzzi,Toyota,GR010 Hybrid,#22-06,NA,Result: 2nd (1m21s7931 behind the winner)Grid: 3rd (3:24.4510),2nd (1m21s7931 behind the winner)Grid: 3rd (3:24.4510),finished,3,3:24.4510,1m21s7931 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Le_Mans-2023-06-11-008.jpg,https://www.racingsportscars.com/photo/2023/Le_Mans-2023-06-11-008.jpg,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/GR010%20Hybrid.html,https://www.racingsportscars.com/chassis/photo/GR010__22-06.html,NA
le_mans,2023-06-11,2,Cadillac V-Series.R #P222 006 (Dallara) - Cadillac LMC55R V8/90° 4v DOHC 5500 cc Hybrid,3,Hypercar,Cadillac Racing (USA),Closed bodywork,Mid-engined,Earl Bamber (NZ)/Alex Lynn (GB)/Richard Westbrook (GB),CADILLAC,blue/black (+red/yellow),Michelin,11/02/2024,Nicolas Polart and Štěpán Koutník,Cadillac,V-Series.R,#P222 006,NA,Result: 3rd (1 lap behind the winner)Grid: 6th (3:25.1700),3rd (1 lap behind the winner)Grid: 6th (3:25.1700),finished,6,3:25.1700,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Le_Mans-2023-06-11-002.jpg,https://www.racingsportscars.com/photo/2023/Le_Mans-2023-06-11-002.jpg,https://www.racingsportscars.com/make/photo/Cadillac.html,https://www.racingsportscars.com/type/photo/Cadillac/V-Series.R.html,https://www.racingsportscars.com/chassis/photo/P222%20006.html,NA
le_mans,2023-06-11,3,Cadillac V-Series.R #P222 007 (Dallara) - Cadillac LMC55R V8/90° 4v DOHC 5500 cc Hybrid,4,Hypercar,Cadillac Racing (USA),Closed bodywork,Mid-engined,Sébastien Bourdais (F)/Renger van der Zande (NL)/Scott Dixon (NZ),CADILLAC,yellow/black (+red),Michelin,11/02/2024,"Nicolas Polart, Štěpán Koutník and Mattia Bortoluzzi",Cadillac,V-Series.R,#P222 007,NA,Result: 4th (2 laps behind the winner)Grid: 8th (3:25.5210),4th (2 laps behind the winner)Grid: 8th (3:25.5210),finished,8,3:25.5210,2 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Le_Mans-2023-06-11-003.jpg,https://www.racingsportscars.com/photo/2023/Le_Mans-2023-06-11-003.jpg,https://www.racingsportscars.com/make/photo/Cadillac.html,https://www.racingsportscars.com/type/photo/Cadillac/V-Series.R.html,https://www.racingsportscars.com/chassis/photo/P222%20007.html,NA
le_mans,2023-06-11,50,Ferrari 499P #12 12P (Dallara) - Ferrari Tipo F163CG V6/120° 4v DOHC 2992 cc 2xGarrett Hybrid,5,Hypercar,Ferrari AF Corse (I),Closed bodywork,Mid-engined,Antonio Fuoco (I)/Nicklas Nielsen (DK)/Miguel Molina (E),RICHARD MILLE/ADLER,red (+yellow/black),Michelin,11/02/2024,"Jan Kozák, ml., Štěpán Koutník, Nicolas Polart and Mattia Bortoluzzi",Ferrari,499P,#12 12P,NA,Result: 5th (5 laps behind the winner)Grid: 1st (3:22.9820),5th (5 laps behind the winner)Grid: 1st (3:22.9820),finished,1,3:22.9820,5 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Le_Mans-2023-06-11-050.jpg,https://www.racingsportscars.com/photo/2023/Le_Mans-2023-06-11-050.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/499P.html,https://www.racingsportscars.com/chassis/photo/499P%2012%2012P.html,NA
le_mans,2023-06-11,708,Glickenhaus 007 LMH #SCG 008 (Podium Engineering) - Pipo P21 V8/90° 4v DOHC 3500 cc 2xGarrett,6,Hypercar,Glickenhaus Racing (USA),Closed bodywork,Mid-engined,Romain Dumas (F)/Olivier Pla (F)/Ryan Briscoe (AUS),NA,NA,Michelin,11/02/2024,Štěpán Koutník and Nicolas Polart,Glickenhaus,007 LMH,#SCG 008,NA,Result: 6th (7 laps behind the winner)Grid: 12th (3:28.4970),6th (7 laps behind the winner)Grid: 12th (3:28.4970),finished,12,3:28.4970,7 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Le_Mans-2023-06-11-708.jpg,https://www.racingsportscars.com/photo/2023/Le_Mans-2023-06-11-708.jpg,https://www.racingsportscars.com/make/photo/Glickenhaus.html,https://www.racingsportscars.com/type/photo/Glickenhaus/007%20LMH.html,https://www.racingsportscars.com/chassis/photo/SCG%20008.html,NA
le_mans,2023-06-11,709,Glickenhaus 007 LMH #SCG 009 (Podium Engineering) - Pipo P21 V8/90° 4v DOHC 3500 cc 2xGarrett,7,Hypercar,Glickenhaus Racing (USA),Closed bodywork,Mid-engined,Esteban Gutierrez (MEX)/Franck Mailleux (F)/Nathanaël Berthon (F),NA,NA,Michelin,11/02/2024,Štěpán Koutník,Glickenhaus,007 LMH,#SCG 009,NA,Result: 7th (9 laps behind the winner)Grid: 14th (3:29.0820),7th (9 laps behind the winner)Grid: 14th (3:29.0820),finished,14,3:29.0820,9 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Le_Mans-2023-06-11-709.jpg,https://www.racingsportscars.com/photo/2023/Le_Mans-2023-06-11-709.jpg,https://www.racingsportscars.com/make/photo/Glickenhaus.html,https://www.racingsportscars.com/type/photo/Glickenhaus/007%20LMH.html,https://www.racingsportscars.com/chassis/photo/SCG%20009.html,NA
le_mans,2023-06-11,93,Peugeot 9X8 #2022 07 - Peugeot X6H Hybrid4 V6/90° 4v DOHC 2600 cc 2xGarrett Hybrid,8,Hypercar,Peugeot TotalEnergies (F),Closed bodywork,Mid-engined,Mikkel Jensen (DK)/Jean-Eric Vergne (F)/Paul di Resta (GB),NA,NA,Michelin,11/02/2024,"Štěpán Koutník, Nicolas Polart, Jan Kozák and ml.",Peugeot,9X8,#2022 07,NA,Result: 8th (12 laps behind the winner)Grid: 10th (3:27.2600),8th (12 laps behind the winner)Grid: 10th (3:27.2600),finished,10,3:27.2600,12 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Le_Mans-2023-06-11-093.jpg,https://www.racingsportscars.com/photo/2023/Le_Mans-2023-06-11-093.jpg,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/9X8.html,https://www.racingsportscars.com/chassis/photo/9X8-07.html,NA
le_mans,2023-06-11,34,Oreca 07 #112 - Gibson GK428/Gibson Technology V8/90° 4v DOHC 4200 cc N/A,9,LMP2,Inter Europol Competition (PL),Closed bodywork,Mid-engined,Albert Costa (E)/Fabio Scherer (CH)/Jakub Smiechowski (PL),NA,NA,Goodyear,11/02/2024,Štěpán Koutník and Nicolas Polart,Oreca,07,#112,NA,Result: 9th 1st in LMP2 (14 laps behind the winner)Grid: 28th (3:35.7550),9th 1st in LMP2 (14 laps behind the winner)Grid: 28th (3:35.7550),finished,28,3:35.7550,14 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Le_Mans-2023-06-11-034.jpg,https://www.racingsportscars.com/photo/2023/Le_Mans-2023-06-11-034.jpg,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/07.html,https://www.racingsportscars.com/chassis/photo/07-LMP2-112.html,NA
le_mans,2023-06-11,41,Oreca 07 #73 - Gibson GK428/Gibson Technology V8/90° 4v DOHC 4200 cc N/A,10,LMP2,Team WRT (B),Closed bodywork,Mid-engined,Louis Deletraz (CH)/Robert Kubica (PL)/Rui Andrade (ANG),NA,NA,Goodyear,11/02/2024,Nicolas Polart and Štěpán Koutník,Oreca,07,#73,NA,Result: 10th (14 laps behind the winner)Grid: 18th (3:33.2400),10th (14 laps behind the winner)Grid: 18th (3:33.2400),finished,18,3:33.2400,14 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Le_Mans-2023-06-11-041.jpg,https://www.racingsportscars.com/photo/2023/Le_Mans-2023-06-11-041.jpg,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/07.html,https://www.racingsportscars.com/chassis/photo/07-LMP2-73.html,NA
