track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
le_mans,1980-06-15,16,Rondeau M379 B #003 - Ford Cosworth DFV/Mader V8/90° 4v DOHC 2993 cc N/A,1,S+2.0,Jean Rondeau (F),Closed bodywork,Mid-engined,"Jean Rondeau (F)/Jean-Pierre Jaussaud (F)listed, never drove: Gordon Spice (GB)",le point/ITT,black (+yellow/light blue),Goodyear,28/12/2007,Alain Jourdainne Photos 24H Le Mans and Guy Méziere,Rondeau,M379,B,#003,Result: winner - (191.899 kph) - margin: 2 lapsGrid: 5th (3:50.2000) - 11th fastest qualifier,winner - (191.899 kph) - margin: 2 lapsGrid: 5th (3:50.2000) - 11th fastest qualifier,finished,5,3:50.2000,191.899 kph,NA,https://www.racingsportscars.com/tn/photo/1980/TN_Le_Mans-1980-06-15-016.jpg,https://www.racingsportscars.com/photo/1980/Le_Mans-1980-06-15-016.jpg,https://www.racingsportscars.com/make/photo/Rondeau.html,https://www.racingsportscars.com/type/photo/Rondeau/M379.html,https://www.racingsportscars.com/suffix/photo/Rondeau/M379/B.html,https://www.racingsportscars.com/chassis/photo/M379-003.html
le_mans,1980-06-15,9,Porsche 908/80 #936-004 (Joest) - Porsche 911/78 F6 2v SOHC 2142 cc 2xKKK,2,S+2.0,Martini Racing - Liqui Moly (D),Open bodywork,Mid-engined,"Jacky Ickx (B)/Reinhold Jöst (D)DNS: Michel Leclère (F); listed, never drove: Rolf Stommelen (D)",MARTINI/PORSCHE,white (+blue/red),Dunlop,07/12/2005,Guy Méziere,Porsche,908/80,NA,#936-004,Result: 2nd (2 laps behind the winner)Grid: 4th (3:50.0000) - 2nd fastest qualifier,2nd (2 laps behind the winner)Grid: 4th (3:50.0000) - 2nd fastest qualifier,finished,4,3:50.0000,2 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1980/TN_Le_Mans-1980-06-15-009.jpg,https://www.racingsportscars.com/photo/1980/Le_Mans-1980-06-15-009.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/908__80.html,NA,https://www.racingsportscars.com/chassis/photo/936-004.html
le_mans,1980-06-15,17,Rondeau M379 B #002 - Ford Cosworth DFV/Mader V8/90° 4v DOHC 2993 cc N/A,3,GTP,Jean Rondeau (F),Closed bodywork,Mid-engined,Gordon Spice (GB)/Jean-Michel Martin (B)/Philippe Martin (B),Belga,white/red,Goodyear,25/04/2006,Paul Kooyman,Rondeau,M379,B,#002,Result: 3rd 1st in GTP (9 laps behind the winner)Grid: 19th (3:59.0000) - 16th fastest qualifier,3rd 1st in GTP (9 laps behind the winner)Grid: 19th (3:59.0000) - 16th fastest qualifier,finished,19,3:59.0000,9 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1980/TN_Le_Mans-1980-06-15-017.jpg,https://www.racingsportscars.com/photo/1980/Le_Mans-1980-06-15-017.jpg,https://www.racingsportscars.com/make/photo/Rondeau.html,https://www.racingsportscars.com/type/photo/Rondeau/M379.html,https://www.racingsportscars.com/suffix/photo/Rondeau/M379/B.html,https://www.racingsportscars.com/chassis/photo/M379-002.html
le_mans,1980-06-15,5,WM P79/80 - Peugeot PRV ZNS4 V6/90° 4v DOHC 2664 cc 2xKKK,4,GTP,W.M. Esso (F),Closed bodywork,Mid-engined,"Guy Fréquelin (F)/Roger Dorchy (F)listed, never drove: Jean-Louis Bousquet (F)",ESSO,red/blue/white,Michelin,07/12/2005,Guy Méziere,WM,P79,/80,NA,Result: 4th (20 laps behind the winner)Grid: 9th (3:51.9000) - 8th fastest qualifier,4th (20 laps behind the winner)Grid: 9th (3:51.9000) - 8th fastest qualifier,finished,9,3:51.9000,20 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1980/TN_Le_Mans-1980-06-15-005.jpg,https://www.racingsportscars.com/photo/1980/Le_Mans-1980-06-15-005.jpg,https://www.racingsportscars.com/make/photo/WM.html,https://www.racingsportscars.com/type/photo/WM/P79.html,https://www.racingsportscars.com/suffix/photo/WM/P79/__80.html,NA
le_mans,1980-06-15,70,Porsche 935 K3/80 #000 00023 (Kremer) - Porsche 930/72 F6 2v SOHC 3164 cc Turbo,5,IMSA,Dick Barbour (USA),Closed bodywork,Rear-engined,"John Fitzpatrick (GB)/Brian Redman (GB)/Dick Barbour (USA)listed, never drove: Paul Newman (USA)",SACHS/BP,white/blue (+orange),Goodyear,04/12/2022,"Alain Jourdainne Photos 24H Le Mans, Paul Kooyman and Michel Guilloux",Porsche,935,K3/80,#000 00023,Result: 5th 1st in IMSA (21 laps behind the winner)Grid: 2nd (3:48.4000) - 1st fastest qualifier,5th 1st in IMSA (21 laps behind the winner)Grid: 2nd (3:48.4000) - 1st fastest qualifier,finished,2,3:48.4000,21 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1980/TN_Le_Mans-1980-06-15-070.jpg,https://www.racingsportscars.com/photo/1980/Le_Mans-1980-06-15-070.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/935.html,https://www.racingsportscars.com/suffix/photo/Porsche/935/K3__80.html,https://www.racingsportscars.com/chassis/photo/000%2000023.html
le_mans,1980-06-15,4,Porsche 924 Carrera GT - Porsche 924 t/c L4 2v SOHC 1983 cc 1xKKK,6,GTP,Porsche System (D),Closed bodywork,Front-engined,"Jürgen Barth (D)/Manfred Schurti (FL)DNS: Eberhard Braun (D); listed, never drove: Günter Steckkönig (D)",PORSCHE/924,white (+red),Dunlop,28/12/2007,Alain Jourdainne Photos 24H Le Mans,Porsche,924,Carrera GT,NA,Result: 6th (22 laps behind the winner)Grid: 46th (4:17.1000) - 38th fastest qualifier,6th (22 laps behind the winner)Grid: 46th (4:17.1000) - 38th fastest qualifier,finished,46,4:17.1000,22 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1980/TN_Le_Mans-1980-06-15-004.jpg,https://www.racingsportscars.com/photo/1980/Le_Mans-1980-06-15-004.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/924.html,https://www.racingsportscars.com/suffix/photo/Porsche/924/Carrera%20GT.html,NA
le_mans,1980-06-15,8,De Cadenet Lola LM #LM-4 (Thompson) - Ford Cosworth DFV/Nicholson V8/90° 4v DOHC 2993 cc N/A,7,S+2.0,Alain de Cadenet (GB),Open bodywork,Mid-engined,"Alain de Cadenet (GB)/François Migault (F)listed, never drove: Desiré Wilson (ZA)",antar/Sealink/Ford/Le Parisken compétition,dark green (+red/white),Dunlop,25/04/2006,Paul Kooyman,De Cadenet,Lola LM,NA,#LM-4,Result: 7th (25 laps behind the winner)Grid: 6th (3:50.6000) - 7th fastest qualifier,7th (25 laps behind the winner)Grid: 6th (3:50.6000) - 7th fastest qualifier,finished,6,3:50.6000,25 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1980/TN_Le_Mans-1980-06-15-008.jpg,https://www.racingsportscars.com/photo/1980/Le_Mans-1980-06-15-008.jpg,https://www.racingsportscars.com/make/photo/De%20Cadenet.html,https://www.racingsportscars.com/type/photo/De%20Cadenet/Lola%20LM.html,NA,https://www.racingsportscars.com/chassis/photo/LM-4.html
le_mans,1980-06-15,49,Porsche 935/77A #930 890 0012 - Porsche F6 2v SOHC 2992 cc Twin-Turbo,8,Gr.5,Vegla Racing Team (D),Closed bodywork,Rear-engined,Dieter Schornstein (D)/Harald Grohs (D)/Götz von Tschirnhaus (D),VEGLA/SEKURIT,blue/white,Dunlop,04/12/2022,Michel Guilloux and Alain Jourdainne Photos 24H Le Mans,Porsche,935,/77A,#930 890 0012,Result: 8th 1st in Gr.5 (25 laps behind the winner)Grid: 11th (3:54.0000) - 4th fastest qualifier,8th 1st in Gr.5 (25 laps behind the winner)Grid: 11th (3:54.0000) - 4th fastest qualifier,finished,11,3:54.0000,25 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1980/TN_Le_Mans-1980-06-15-049.jpg,https://www.racingsportscars.com/photo/1980/Le_Mans-1980-06-15-049.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/935.html,https://www.racingsportscars.com/suffix/photo/Porsche/935/__77A.html,https://www.racingsportscars.com/chassis/photo/930%20890%200012.html
le_mans,1980-06-15,73,Porsche 935 JLP-2 #009 00043 (Kremer) - Porsche F6 2v SOHC 2996 cc Turbo,9,IMSA,J.L.P. Racing (USA),Closed bodywork,Rear-engined,"John Paul (USA)/Guy Edwards (GB)/John Paul, Jr. (USA)",BP/Newsweek/J.L.P.,light blue (+yellow),Goodyear,04/12/2022,Michel Guilloux and Paul Kooyman,Porsche,935,JLP-2,#009 00043,Result: 9th (26 laps behind the winner)Grid: 16th (3:56.8000) - 10th fastest qualifier,9th (26 laps behind the winner)Grid: 16th (3:56.8000) - 10th fastest qualifier,finished,16,3:56.8000,26 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1980/TN_Le_Mans-1980-06-15-073.jpg,https://www.racingsportscars.com/photo/1980/Le_Mans-1980-06-15-073.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/935.html,https://www.racingsportscars.com/suffix/photo/Porsche/935/JLP-2.html,https://www.racingsportscars.com/chassis/photo/009%2000043.html
le_mans,1980-06-15,76,Ferrari 512 BB/LM #32129 - Ferrari F12 4942 cc N/A,10,IMSA,Ch. Pozzi - JMS Racing (F),Closed bodywork,Mid-engined,"Pierre Dieudonné (B)/Jean Xhenceval (B)/Hervé Regout (B)listed, never drove: Jean-Claude Andruet (F), Claude Ballot-Léna (F)",EUROPEAN UNIVERSITY/Ch. POZZI JMS,dark blue (+yellow),Michelin,04/12/2022,Paul Kooyman and Michel Guilloux,Ferrari,512 BB,/LM,#32129,Result: 10th (26 laps behind the winner)Grid: 24th (4:02.6000) - 27th fastest qualifier,10th (26 laps behind the winner)Grid: 24th (4:02.6000) - 27th fastest qualifier,finished,24,4:02.6000,26 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1980/TN_Le_Mans-1980-06-15-076.jpg,https://www.racingsportscars.com/photo/1980/Le_Mans-1980-06-15-076.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/512%20BB.html,https://www.racingsportscars.com/suffix/photo/Ferrari/512%20BB/__LM.html,https://www.racingsportscars.com/chassis/photo/32129%20%5b512BB%5d.html
