track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
le_mans,1995-06-18,59,McLaren F1 GTR #01R - BMW S70/3 V12/60° 4v DOHC 6064 cc N/A,1,GT1,Kokusai Aihatsu Racing (GB),Closed bodywork,Mid-engined,"Yannick Dalmas (F)/Masanori Sekiya (J)/J.J. Lehto (FIN)listed, never drove: Ivan Capelli (I), Pierre-Henri Raphanel (F)",Udeno Clinic,black,Michelin,28/11/2002,Jean-Michel Lefebvre,McLaren,F1 GTR,#01R,NA,Result: winner - (168.992 kph) - margin: 1 lapGrid: 9th (3:57.1800),winner - (168.992 kph) - margin: 1 lapGrid: 9th (3:57.1800),finished,9,3:57.1800,168.992 kph,NA,https://www.racingsportscars.com/tn/photo/1995/TN_Le_Mans-1995-06-18-059.jpg,https://www.racingsportscars.com/photo/1995/Le_Mans-1995-06-18-059.jpg,https://www.racingsportscars.com/make/photo/McLaren.html,https://www.racingsportscars.com/type/photo/McLaren/F1%20GTR.html,https://www.racingsportscars.com/chassis/photo/GTR-01R.html,NA
le_mans,1995-06-18,13,Courage C34 #011 - Porsche Type 935/82 F6 4v QOHC 3000 cc 2xKKK,2,LMP1,Courage Compétition (F),Open bodywork,Mid-engined,"Bob Wollek (F)/Mario Andretti (USA)/Eric Hélary (F)preliminary session only: Lionel Robert (F); listed, never drove: Franck Lagorce (F), Henri Pescarolo (F)",F.P.E.E./JVC/TEXACO,white/blue (+red),Michelin,17/04/2003,Jeremy Jackson,Courage,C34,#011,NA,Result: 2nd 1st in LMP1 (1 lap behind the winner)Grid: 3rd (3:48.7600),2nd 1st in LMP1 (1 lap behind the winner)Grid: 3rd (3:48.7600),finished,3,3:48.7600,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/1995/TN_Le_Mans-1995-06-18-013.jpg,https://www.racingsportscars.com/photo/1995/Le_Mans-1995-06-18-013.jpg,https://www.racingsportscars.com/make/photo/Courage.html,https://www.racingsportscars.com/type/photo/Courage/C34.html,https://www.racingsportscars.com/chassis/photo/C30-011.html,NA
le_mans,1995-06-18,51,McLaren F1 GTR #06R - BMW S70/3 V12/60° 4v DOHC 6064 cc N/A,3,GT1,Mach One Racing (GB),Closed bodywork,Mid-engined,Andy Wallace (GB)/Derek Bell (GB)/Justin Bell (GB),Harrods/MACH ONE RACING,yellow (+dark green),Goodyear,28/11/2002,Carlo Rovatti,McLaren,F1 GTR,#06R,NA,Result: 3rd (2 laps behind the winner)Grid: 13th (3:58.8000),3rd (2 laps behind the winner)Grid: 13th (3:58.8000),finished,13,3:58.8000,2 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1995/TN_Le_Mans-1995-06-18-051.jpg,https://www.racingsportscars.com/photo/1995/Le_Mans-1995-06-18-051.jpg,https://www.racingsportscars.com/make/photo/McLaren.html,https://www.racingsportscars.com/type/photo/McLaren/F1%20GTR.html,https://www.racingsportscars.com/chassis/photo/GTR-06R.html,NA
le_mans,1995-06-18,24,McLaren F1 GTR #02R - BMW S70/3 V12/60° 4v DOHC 6064 cc N/A,4,GT1,Gulf Racing (GB),Closed bodywork,Mid-engined,Mark Blundell (GB)/Ray Bellm (GB)/Maurizio Sandro Sala (BR),Gulf,dark blue/silver (+orange),Michelin,28/11/2002,Jean-Michel Lefebvre,McLaren,F1 GTR,#02R,NA,Result: 4th (7 laps behind the winner)Grid: 11th (3:58.4700),4th (7 laps behind the winner)Grid: 11th (3:58.4700),finished,11,3:58.4700,7 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1995/TN_Le_Mans-1995-06-18-024.jpg,https://www.racingsportscars.com/photo/1995/Le_Mans-1995-06-18-024.jpg,https://www.racingsportscars.com/make/photo/McLaren.html,https://www.racingsportscars.com/type/photo/McLaren/F1%20GTR.html,https://www.racingsportscars.com/chassis/photo/GTR-02R.html,NA
le_mans,1995-06-18,50,McLaren F1 GTR #07R - BMW S70/3 V12/60° 4v DOHC 6064 cc N/A,5,GT1,Giroix Racing Team (F),Closed bodywork,Mid-engined,/Jean-Denis Delétraz (CH)/Fabien Giroix (F)/Olivier Grouillard (F),jacadi/FRANCK MULLER GENEVE/elf,blue (+silver),Michelin,28/11/2002,Carlo Rovatti,McLaren,F1 GTR,#07R,NA,Result: 5th (8 laps behind the winner)Grid: 15th (3:59.6600),5th (8 laps behind the winner)Grid: 15th (3:59.6600),finished,15,3:59.6600,8 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1995/TN_Le_Mans-1995-06-18-050.jpg,https://www.racingsportscars.com/photo/1995/Le_Mans-1995-06-18-050.jpg,https://www.racingsportscars.com/make/photo/McLaren.html,https://www.racingsportscars.com/type/photo/McLaren/F1%20GTR.html,https://www.racingsportscars.com/chassis/photo/GTR-07R.html,NA
le_mans,1995-06-18,4,Kremer K8 #WSC 02 (Thompson) - Porsche 935/76 F6 4v DOHC 2995 cc Twin-Turbo,6,LMP1,Kremer Racing (D),Open bodywork,Mid-engined,"Thierry Boutsen (B)Hans-Joachim Stuck (D)/Christophe Bouchut (F)listed, never drove: Jürgen Lässig (D)",MOTUL/FATurbo,red/white,Goodyear,17/04/2003,Jeremy Jackson,Kremer,K8,#WSC 02,NA,Result: 6th (9 laps behind the winner)Grid: 5th (3:55.0900),6th (9 laps behind the winner)Grid: 5th (3:55.0900),finished,5,3:55.0900,9 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1995/TN_Le_Mans-1995-06-18-004.jpg,https://www.racingsportscars.com/photo/1995/Le_Mans-1995-06-18-004.jpg,https://www.racingsportscars.com/make/photo/Kremer.html,https://www.racingsportscars.com/type/photo/Kremer/K8.html,https://www.racingsportscars.com/chassis/photo/WSC%2002.html,NA
le_mans,1995-06-18,5,Kudzu DG-3 WSC #DG2-004=>006 - Mazda 13B 4R 2943 cc Rotary,7,LMP1,D.T.R./With Mazdaspeed (J),Open bodywork,Mid-engined,Yojiro Terada (J)/Jim Downing (USA)/Franck Fréon (F),Castrol,red/green,Goodyear,17/04/2003,Jeremy Jackson,Kudzu,DG-3,#DG2-004=>006,WSC,Result: 7th (16 laps behind the winner)Grid: 19th (4:03.0700),7th (16 laps behind the winner)Grid: 19th (4:03.0700),finished,19,4:03.0700,16 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1995/TN_Le_Mans-1995-06-18-005.jpg,https://www.racingsportscars.com/photo/1995/Le_Mans-1995-06-18-005.jpg,https://www.racingsportscars.com/make/photo/Kudzu.html,https://www.racingsportscars.com/type/photo/Kudzu/DG-3.html,https://www.racingsportscars.com/chassis/photo/DG2-004.html,https://www.racingsportscars.com/suffix/photo/Kudzu/DG-3/WSC.html
le_mans,1995-06-18,84,Honda NSX GT2 #009 (Thompson) - Honda VTEC V6/90° 4v QOHC 2977 cc N/A,8,GT2,Team Kunimitsu (J),Closed bodywork,Mid-engined,Keiichi Tsuchiya (J)/Akira Iida (J)/Kunimitsu Takahashi (J),Castrol//Kaneko/Kunimitsu,red,Yokohama,09/12/2002,Philippe Moriniere,Honda,NSX,#009,GT2,Result: 8th 1st in GT2 (23 laps behind the winner)Grid: 36th (4:15.5500) - 37th fastest qualifier,8th 1st in GT2 (23 laps behind the winner)Grid: 36th (4:15.5500) - 37th fastest qualifier,finished,36,4:15.5500,23 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1995/TN_Le_Mans-1995-06-18-084.jpg,https://www.racingsportscars.com/photo/1995/Le_Mans-1995-06-18-084.jpg,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/NSX.html,https://www.racingsportscars.com/chassis/photo/NSX-009.html,https://www.racingsportscars.com/suffix/photo/Honda/NSX/GT2.html
le_mans,1995-06-18,73,Callaway Corvette #001 - Chevrolet V8/90° 2v OHV 6243 cc N/A,9,GT2,Callaway Compétition (USA),Closed bodywork,Front-engined,"Enrico Bertaggia (I)/Johnny Unser (USA)/Frank Jelinski (D)listed, never drove: Huber, Hauser",BFGoodrich/RUGER,silver (+blue),BF Goodrich,28/11/2002,Jean-Michel Lefebvre,Callaway,Corvette,#001,NA,Result: 9th (25 laps behind the winner)Grid: 37th (4:15.8800) - 38th fastest qualifier,9th (25 laps behind the winner)Grid: 37th (4:15.8800) - 38th fastest qualifier,finished,37,4:15.8800,25 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1995/TN_Le_Mans-1995-06-18-073.jpg,https://www.racingsportscars.com/photo/1995/Le_Mans-1995-06-18-073.jpg,https://www.racingsportscars.com/make/photo/Callaway.html,https://www.racingsportscars.com/type/photo/Callaway/Corvette.html,https://www.racingsportscars.com/chassis/photo/001%20%5bCallaway%5d.html,NA
le_mans,1995-06-18,22,Nissan Skyline GT-R LM - Nissan L6 2568 cc Turbo,10,GT1,Nismo (J),Closed bodywork,-,"Hideo Fukuyama (J)/Masahiko Kondo (J)/Shunji Kasuya (J)listed, never drove: Masahiko Kageyama (J), Kazuyoshi Hoshino (J), Toshio Suzuki (J)",Keep The Dream Alive,white/blue (+red),Bridgestone,09/12/2002,Philippe Moriniere,Nissan,Skyline GT-R,NA,LM,Result: 10th (27 laps behind the winner)Grid: 34th (4:14.4300) - 35th fastest qualifier,10th (27 laps behind the winner)Grid: 34th (4:14.4300) - 35th fastest qualifier,finished,34,4:14.4300,27 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1995/TN_Le_Mans-1995-06-18-022.jpg,https://www.racingsportscars.com/photo/1995/Le_Mans-1995-06-18-022.jpg,https://www.racingsportscars.com/make/photo/Nissan.html,https://www.racingsportscars.com/type/photo/Nissan/Skyline%20GT-R.html,NA,https://www.racingsportscars.com/suffix/photo/Nissan/Skyline%20GT-R/LM.html
