track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
le_mans,1988-06-12,2,Jaguar XJR-9 LM #TWR-J12C-488 (Advanced) - Jaguar TWR Jaguar V12/Alan Scott V12/60° 2v 6995.3 cc N/A,1,C1,Silk Cut Jaguar (GB),Closed bodywork,Mid-engined,Jan Lammers (NL)/Johnny Dumfries (GB)/Andy Wallace (GB),Silk Cut/Castrol/JAGUAR,white/violet (+yellow),Dunlop,27/11/2015,"Laurent Chauveau Endurance Info, Sonny Jones and Gérard Rouxel",Jaguar,XJR-9,LM,#TWR-J12C-488,Result: winner - (221.765 kph) - margin: 2m36s85Grid: 6th (3:23.7400),winner - (221.765 kph) - margin: 2m36s85Grid: 6th (3:23.7400),finished,6,3:23.7400,221.765 kph,NA,https://www.racingsportscars.com/tn/photo/1988/TN_Le_Mans-1988-06-12-002.jpg,https://www.racingsportscars.com/photo/1988/Le_Mans-1988-06-12-002.jpg,https://www.racingsportscars.com/make/photo/Jaguar.html,https://www.racingsportscars.com/type/photo/Jaguar/XJR-9.html,https://www.racingsportscars.com/suffix/photo/Jaguar/XJR-9/LM.html,https://www.racingsportscars.com/chassis/photo/TWR-J12C-488.html
le_mans,1988-06-12,17,Porsche 962 C #140=>010 - Porsche F6 4v DOHC 2998 cc Turbo,2,C1,Porsche AG (D),Closed bodywork,Mid-engined,Hans-Joachim Stuck (D)/Klaus Ludwig (D)/Derek Bell (GB),Shell/DUNLOP,yellow/red (+black/white),Dunlop,27/11/2015,Laurent Chauveau Endurance Info and Gérard Rouxel,Porsche,962,C,#140=>010,Result: 2nd (2m36s85 behind the winner)Grid: 1st (3:15.6400),2nd (2m36s85 behind the winner)Grid: 1st (3:15.6400),finished,1,3:15.6400,2m36s85 behind the winner,NA,https://www.racingsportscars.com/tn/photo/1988/TN_Le_Mans-1988-06-12-017.jpg,https://www.racingsportscars.com/photo/1988/Le_Mans-1988-06-12-017.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/962.html,https://www.racingsportscars.com/suffix/photo/Porsche/962/C.html,https://www.racingsportscars.com/chassis/photo/962-010.html
le_mans,1988-06-12,8,Porsche 962 C #116 (Thompson) - Porsche Typ 935/79 F6 4v DOHC 2826 cc Turbo,3,C1,Blaupunkt-Joest Racing (D),Closed bodywork,Mid-engined,"Stanley Dickens (S)/""John Winter"" (D)/Frank Jelinski (D)",BLAUPUNKT Autohifi,white (+blue),Goodyear,27/11/2015,Laurent Chauveau Endurance Info and Gérard Rouxel,Porsche,962,C,#116,Result: 3rd (9 laps behind the winner)Grid: 5th (3:23.3000),3rd (9 laps behind the winner)Grid: 5th (3:23.3000),finished,5,3:23.3000,9 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1988/TN_Le_Mans-1988-06-12-008.jpg,https://www.racingsportscars.com/photo/1988/Le_Mans-1988-06-12-008.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/962.html,https://www.racingsportscars.com/suffix/photo/Porsche/962/C.html,https://www.racingsportscars.com/chassis/photo/962-116.html
le_mans,1988-06-12,22,Jaguar XJR-9 LM #TWR-J12C-186 (Advanced) - Jaguar TWR Jaguar V12/Alan Scott V12/60° 2v 6995.3 cc N/A,4,C1,Silk Cut Jaguar (USA),Closed bodywork,Mid-engined,"Derek Daly (IRL)/Larry Perkins (AUS)/Kevin Cogan (USA)listed, never drove: John Watson (GB), Scott Brayton (USA), Fermin Velez (E)",Silk Cut/Castrol/JAGUAR,white/violet (+yellow),Dunlop,01/03/2015,"Laurent Chauveau Endurance Info, Jean-Pierre Monier and Sonny Jones",Jaguar,XJR-9,LM,#TWR-J12C-186,Result: 4th (11 laps behind the winner)Grid: 11th (3:26.7800),4th (11 laps behind the winner)Grid: 11th (3:26.7800),finished,11,3:26.7800,11 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1988/TN_Le_Mans-1988-06-12-022.jpg,https://www.racingsportscars.com/photo/1988/Le_Mans-1988-06-12-022.jpg,https://www.racingsportscars.com/make/photo/Jaguar.html,https://www.racingsportscars.com/type/photo/Jaguar/XJR-9.html,https://www.racingsportscars.com/suffix/photo/Jaguar/XJR-9/LM.html,https://www.racingsportscars.com/chassis/photo/TWR-J12C-186.html
le_mans,1988-06-12,7,Porsche 962 C #004=>104C - Porsche Typ 935/79 F6 4v DOHC 2826 cc 2xKKK,5,C1,Blaupunkt-Joest Racing (D),Closed bodywork,Mid-engined,David Hobbs (GB)/Didier Theys (B)/Franz Konrad (A)DNS: Stanley Dickens (S),BLAUPUNKT Autohifi,white (+blue/orange),Goodyear,01/03/2015,Laurent Chauveau Endurance Info and Sonny Jones,Porsche,962,C,#004=>104C,Result: 5th (14 laps behind the winner)Grid: 20th (3:32.2100),5th (14 laps behind the winner)Grid: 20th (3:32.2100),finished,20,3:32.2100,14 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1988/TN_Le_Mans-1988-06-12-007.jpg,https://www.racingsportscars.com/photo/1988/Le_Mans-1988-06-12-007.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/962.html,https://www.racingsportscars.com/suffix/photo/Porsche/962/C.html,https://www.racingsportscars.com/chassis/photo/962-004.html
le_mans,1988-06-12,19,Porsche 962 C #136=>008 - Porsche F6 4v DOHC 2998 cc Turbo,6,C1,Porsche AG (D),Closed bodywork,Mid-engined,Mario Andretti (USA)/Michael Andretti (USA)/John Andretti (USA),Shell/DUNLOP,yellow/red (+black/white),Dunlop,01/03/2015,Laurent Chauveau Endurance Info and Sonny Jones,Porsche,962,C,#136=>008,Result: 6th (19 laps behind the winner)Grid: 3rd (3:21.7700),6th (19 laps behind the winner)Grid: 3rd (3:21.7700),finished,3,3:21.7700,19 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1988/TN_Le_Mans-1988-06-12-019.jpg,https://www.racingsportscars.com/photo/1988/Le_Mans-1988-06-12-019.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/962.html,https://www.racingsportscars.com/suffix/photo/Porsche/962/C.html,https://www.racingsportscars.com/chassis/photo/962-008.html
le_mans,1988-06-12,5,Porsche 962 C #115 - Porsche F6 4v DOHC 2998 cc Turbo,7,C1,Repsol Brun Motorsport (CH),Closed bodywork,Mid-engined,"Jésus Pareja (E)/Massimo Sigala (I)/Uwe Schäfer (D)listed, never drove: Franz Hunkeler (CH), Manuel Reuter (D), Walter Lechner (A)",REPSOL,white (+orange/blue/red),Michelin,01/03/2015,Laurent Chauveau Endurance Info and Sonny Jones,Porsche,962,C,#115,Result: 7th (22 laps behind the winner)Grid: 13th (3:28.0900),7th (22 laps behind the winner)Grid: 13th (3:28.0900),finished,13,3:28.0900,22 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1988/TN_Le_Mans-1988-06-12-005.jpg,https://www.racingsportscars.com/photo/1988/Le_Mans-1988-06-12-005.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/962.html,https://www.racingsportscars.com/suffix/photo/Porsche/962/C.html,https://www.racingsportscars.com/chassis/photo/962-115.html
le_mans,1988-06-12,11,Porsche 962 C #118CK-3 (Thompson) - Porsche F6 4v DOHC 2998 cc Turbo,8,C1,Leyton House Kremer (D),Closed bodywork,Mid-engined,"Kris Nissen (DK)/Harald Grohs (D)/George Fouché (ZA)listed, never drove: Kunimitsu Takahashi (J), Volker Weidler (D)",LEYTON HOUSE,light blue,Yokohama,01/03/2015,Laurent Chauveau Endurance Info and Sonny Jones,Porsche,962,C,#118CK-3,Result: 8th (23 laps behind the winner)Grid: 7th (3:24.7300),8th (23 laps behind the winner)Grid: 7th (3:24.7300),finished,7,3:24.7300,23 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1988/TN_Le_Mans-1988-06-12-011.jpg,https://www.racingsportscars.com/photo/1988/Le_Mans-1988-06-12-011.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/962.html,https://www.racingsportscars.com/suffix/photo/Porsche/962/C.html,https://www.racingsportscars.com/chassis/photo/962-118CK-3.html
le_mans,1988-06-12,10,Porsche 962 CK6 #CK6/88 (Thompson) - Porsche Typ 935/79 F6 4v DOHC 2826 cc Turbo,9,C1,Kenwwod Kremer (D),Closed bodywork,Mid-engined,"Kunimitsu Takahashi (J)Bruno Giacomelli (I)/Hideki Okada (J)listed, never drove: Harald Grohs (D), Volker Weidler (D), Kris Nissen (DK)",KENWOOD,white/red,Yokohama,07/12/2005,Laurent Chauveau Endurance Info,Porsche,962,CK6,#CK6/88,Result: 9th (24 laps behind the winner)Grid: 21st (3:32.4800),9th (24 laps behind the winner)Grid: 21st (3:32.4800),finished,21,3:32.4800,24 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1988/TN_Le_Mans-1988-06-12-010.jpg,https://www.racingsportscars.com/photo/1988/Le_Mans-1988-06-12-010.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/962.html,https://www.racingsportscars.com/suffix/photo/Porsche/962/CK6.html,https://www.racingsportscars.com/chassis/photo/962CK6__88.html
le_mans,1988-06-12,33,Porsche 962 C #123 (Thompson) - Porsche F6 4v DOHC 2998 cc 2xKKK,10,C1,Takefuji Schuppan Racing Team (AUS),Closed bodywork,Mid-engined,Brian Redman (GB)Jean-Pierre Jarier (F)/Eje Elgh (S),TAKEFUJI,red,Dunlop,01/03/2015,Laurent Chauveau Endurance Info and Sonny Jones,Porsche,962,C,#123,Result: 10th (35 laps behind the winner)Grid: 14th (3:28.3000),10th (35 laps behind the winner)Grid: 14th (3:28.3000),finished,14,3:28.3000,35 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1988/TN_Le_Mans-1988-06-12-033.jpg,https://www.racingsportscars.com/photo/1988/Le_Mans-1988-06-12-033.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/962.html,https://www.racingsportscars.com/suffix/photo/Porsche/962/C.html,https://www.racingsportscars.com/chassis/photo/962-123.html
