position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,11,"Waldegard, Bjorn",Lancia Stratos HF,SE,G4,10h 22m 52s,NA,NA,NA
2,14,"Verini, Maurizio",Fiat 124 Abarth Spider,IT,G4,+2m 48s,NA,NA,NA
3,5,"Therier, Jean-Luc",Renault-Alpine A110 1800,FR,G4,+36m 12s,3:00,NA,NA
4,19,"Pregliasco, Mauro",Lancia Beta,IT,G4,+57m 19s,NA,NA,NA
5,23,"Bianchi, Carlo",Porsche 911,IT,G3,+1h 10m 37s,1:00,NA,NA
6,24,"Bray, Salvatore",Opel Ascona,IT,G1,+1h 24m 50s,NA,NA,NA
7,26,"Brambilla, Alberto",Alfa Romeo Alfetta,IT,G1,+1h 38m 36s,NA,NA,NA
8,33,"Fischer, Georg",Opel Ascona,AT,G2,+1h 53m 34s,1:00,NA,NA
9,22,"Ormezzano, Federico",Alfa Romeo 2000 GTV,IT,G1,+1h 55m 38s,44:00,NA,NA
10,94,"Isnardi, Paolo",Opel Ascona,IT,G1,+2h 04m 53s,15:00,NA,NA
11,NA,Zorzato,Autobianchi A112,NA,G2,+2h 30m 17s,NA,NA,NA
12,NA,Gardavot,Renault-Alpine A110,NA,G3,+2h 37m 30s,NA,NA,NA
14,NA,"Pallanca, Jean",Renault-Alpine A110 1800,MC,G3,+2h 44m 49s,NA,NA,NA
19,NA,"Drevet, B.",Peugeot 504,NA,G2,+3h 20m 03s,8:00,NA,NA
NA,1,"Munari, Sandro",Lancia Stratos HF,IT,G4,NA,NA,NA,puncture
NA,2,"Alen, Markku",Fiat 124 Abarth Spider,FI,G4,NA,NA,NA,gearbox
NA,3,"Makinen, Timo",Ford Escort RS1800,FI,G2,NA,NA,NA,no tyres
NA,4,"Rohrl, Walter",Opel Kadett GT/E,DE,G2,NA,NA,NA,propeller shaft
NA,6,"Ballestrieri, Amilcare",Alfa Romeo Alfetta GT,IT,G2,NA,NA,NA,accident
NA,7,"Pinto, Raffaele",Lancia Stratos HF,IT,G4,NA,NA,NA,engine
NA,8,"Paganelli, Alcide",Fiat 124 Abarth Spider,IT,G4,NA,NA,NA,accident
NA,9,"Clark, Roger",Ford Escort RS1800,GB,G2,NA,NA,NA,no tyres
NA,10,"Aaltonen, Rauno",Opel Ascona,FI,G2,NA,NA,NA,head gasket
NA,12,"Nicolas, Jean-Pierre",Renault-Alpine A110,FR,G4,NA,NA,NA,differential
NA,16,"Svizzero, Enrico",Alfa Romeo Alfetta GT,IT,G2,NA,NA,NA,electrics
NA,NA,Cambiaghi,? Unknown Make ? ? Unknown Model ?,NA,NA,NA,NA,NA,engine
NA,NA,"Cerrato, Dario",Opel Ascona,IT,G1,NA,NA,NA,accident
NA,NA,"dall'Ava, Orlando",? Unknown Make ? ? Unknown Model ?,IT,NA,NA,NA,NA,brakes
NA,NA,"Fagnola, Alfredo",Alfa Romeo,IT,G1,NA,NA,NA,unknown
NA,NA,Follin,? Unknown Make ? ? Unknown Model ?,NA,NA,NA,NA,NA,gearbox
NA,NA,"Lampinen, Simo",? Unknown Make ? ? Unknown Model ?,FI,NA,NA,NA,NA,suspension
NA,NA,"Presotto, Angelo",? Unknown Make ? ? Unknown Model ?,IT,NA,NA,NA,NA,cooling
NA,NA,"Ravot, F.",? Unknown Make ? ? Unknown Model ?,NA,NA,NA,NA,NA,differential
