track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
bathurst,2019-02-03,11,McLaren 650S GT3 # - McLaren M838T V8/90° 4v DOHC 3799 cc 2xEberspacher,23,Pro-Am,Objective Racing (AUS),Closed bodywork,Mid-engined,Tony Walls (AUS)/Warren Luff (AUS)/Andrew Watson (GB),NA,NA,NA,NA,NA,McLaren,650S,GT3,#,Result: 23rd (52 laps behind the winner)Grid: 18th (2:03.3570),23rd (52 laps behind the winner)Grid: 18th (2:03.3570),finished,18,2:03.3570,52 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/McLaren.html,https://www.racingsportscars.com/type/photo/McLaren/650S.html,https://www.racingsportscars.com/suffix/photo/McLaren/650S/GT3.html,https://www.racingsportscars.com/chassis/photo/650S%20GT3%20Walls%23.html
bathurst,2019-02-03,50,KTM X-Bow GT4 # - Audi TFSI L4 1984 cc Turbo,NA,GT4,KTM / M Motorsport (AUS),Closed bodywork,Mid-engined,David Crampton (AUS)/Trent Harrison (AUS)/Tim Macrow (AUS)/Caitlin Wood (AUS),NA,NA,NA,NA,NA,KTM,X-Bow,GT4,#,Result: did not finishGrid: 38th (2:23.7446),did not finishGrid: 38th (2:23.7446),not_finished,38,2:23.7446,NA,2:23.7446,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/KTM.html,https://www.racingsportscars.com/type/photo/KTM/X-Bow.html,https://www.racingsportscars.com/suffix/photo/KTM/X-Bow/GT4.html,https://www.racingsportscars.com/chassis/photo/KTM-GT4-Crampton%23.html
bathurst,2019-02-03,911,Porsche 991 GT3 R - Porsche F6 4v DOHC 3996 cc N/A,NA,Pro,EBM,Closed bodywork,Rear-engined,Romain Dumas (F)/Sven Müller (D)/Mathieu Jaminet (F),NA,NA,NA,04/09/2020,Tim Dodgson,Porsche,991 GT3 R,NA,NA,Result: did not finishGrid: 12th (2:02.8787),did not finishGrid: 12th (2:02.8787),not_finished,12,2:02.8787,NA,2:02.8787,https://www.racingsportscars.com/tn/photo/2019/TN_Bathurst-2019-02-03-911.jpg,https://www.racingsportscars.com/photo/2019/Bathurst-2019-02-03-911.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/991%20GT3%20R.html,NA,NA
bathurst,2019-02-03,75,Mercedes-AMG GT3 # - Mercedes-AMG M159 V8/90° 4v DOHC 6208 cc N/A,NA,Pro-Am,SunEnergy1 Racing,Closed bodywork,Front-engined,"Kenny Habul (AUS)/Dominik Baumann (A)/Thomas Jäger (D)listed, never drove: Tristan Vautier (F)",NA,NA,NA,04/09/2020,Tim Dodgson,Mercedes-AMG,GT3,NA,#,Result: did not finishGrid: 21st (2:03.8587),did not finishGrid: 21st (2:03.8587),not_finished,21,2:03.8587,NA,2:03.8587,https://www.racingsportscars.com/tn/photo/2019/TN_Bathurst-2019-02-03-075.jpg,https://www.racingsportscars.com/photo/2019/Bathurst-2019-02-03-075.jpg,https://www.racingsportscars.com/make/photo/Mercedes-AMG.html,https://www.racingsportscars.com/type/photo/Mercedes-AMG/GT3.html,NA,https://www.racingsportscars.com/chassis/photo/AMG%20GT3%20190%2016%20061.html
bathurst,2019-02-03,71,KTM X-Bow GT4 - Audi TFSI L4 1984 cc Turbo,NA,GT4,KTM / M Motorsport,Closed bodywork,Mid-engined,Dean Koutsoumidis (AUS)/Jake Parsons (AUS)/Mathias Beche (CH)/James Winslow (GB),NA,NA,NA,NA,NA,KTM,X-Bow,GT4,NA,Result: did not finishGrid: 34th (2:17.0720),did not finishGrid: 34th (2:17.0720),not_finished,34,2:17.0720,NA,2:17.0720,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/KTM.html,https://www.racingsportscars.com/type/photo/KTM/X-Bow.html,https://www.racingsportscars.com/suffix/photo/KTM/X-Bow/GT4.html,NA
bathurst,2019-02-03,91,MARC II V8 # - Ford Voodoo V8/90° 5163 cc N/A,NA,Invitational,MARC Cars Australia (AUS),Closed bodywork,Front-engined,Keith Kassulke (PNG)/Paul Morris (AUS)/Paul Tracy (CDN)/Anton de Pasquale (AUS),NA,NA,NA,04/09/2020,Tim Dodgson,MARC,II V8,NA,#,Result: did not finishGrid: 27th (2:05.3650),did not finishGrid: 27th (2:05.3650),not_finished,27,2:05.3650,NA,2:05.3650,https://www.racingsportscars.com/tn/photo/2019/TN_Bathurst-2019-02-03-091.jpg,https://www.racingsportscars.com/photo/2019/Bathurst-2019-02-03-091.jpg,https://www.racingsportscars.com/make/photo/MARC.html,https://www.racingsportscars.com/type/photo/MARC/II%20V8.html,NA,https://www.racingsportscars.com/chassis/photo/MARC-II-Kassulke%23.html
bathurst,2019-02-03,77,Mercedes-AMG GT3 # - Mercedes-AMG M159 V8/90° 4v DOHC 6208 cc N/A,NA,Pro,Mercedes-AMG Team Craft Bamboo Black Falcon (HK),Closed bodywork,Front-engined,Maro Engel (D)/Luca Stolz (D)/Gary Paffett (GB),NA,NA,NA,04/09/2020,Tim Dodgson,Mercedes-AMG,GT3,NA,#,Result: did not finishGrid: 2nd (2:02.4306) - 3rd fastest qualifier,did not finishGrid: 2nd (2:02.4306) - 3rd fastest qualifier,not_finished,2,2:02.4306,NA,2:02.4306,https://www.racingsportscars.com/tn/photo/2019/TN_Bathurst-2019-02-03-077.jpg,https://www.racingsportscars.com/photo/2019/Bathurst-2019-02-03-077.jpg,https://www.racingsportscars.com/make/photo/Mercedes-AMG.html,https://www.racingsportscars.com/type/photo/Mercedes-AMG/GT3.html,NA,https://www.racingsportscars.com/chassis/photo/AMG-GT3-BlackFalcon-04%23.html
bathurst,2019-02-03,22,Audi R8 LMS - Audi FSI V10/90° 4v DOHC 5205 cc N/A,NA,Pro,Audi Sport Team Valvoline,Closed bodywork,Mid-engined,Kelvin van der Linde (ZA)/Garth Tander (AUS)/Frederic Vervisch (B),NA,NA,NA,NA,NA,Audi,R8 LMS,NA,NA,Result: did not finishGrid: 5th (2:02.6195) - 7th fastest qualifier,did not finishGrid: 5th (2:02.6195) - 7th fastest qualifier,not_finished,5,2:02.6195,NA,2:02.6195,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R8%20LMS.html,NA,NA
bathurst,2019-02-03,29,Lamborghini Huracán GT3 - Lamborghini V10/90° 4v DOHC 5204 cc N/A,NA,Pro-Am,Trofeo Motorsport (AUS),Closed bodywork,Mid-engined,"Jim Manolios (AUS)/William Ben Porter (AUS)/Ivan Capelli (I)/Dean Canto (AUS)listed, never drove: Ryan Millier (AUS)",NA,NA,NA,04/09/2020,Tim Dodgson,Lamborghini,Huracán,GT3,NA,Result: did not finishGrid: 24th (2:04.1527),did not finishGrid: 24th (2:04.1527),not_finished,24,2:04.1527,NA,2:04.1527,https://www.racingsportscars.com/tn/photo/2019/TN_Bathurst-2019-02-03-029.jpg,https://www.racingsportscars.com/photo/2019/Bathurst-2019-02-03-029.jpg,https://www.racingsportscars.com/make/photo/Lamborghini.html,https://www.racingsportscars.com/type/photo/Lamborghini/Hurac%c3%a1n.html,https://www.racingsportscars.com/suffix/photo/Lamborghini/Hurac%c3%a1n/GT3.html,NA
bathurst,2019-02-03,760,Aston Martin V12 Vantage GT3 #043 - Aston Martin AM11/Prodrive V12/60° 4v DOHC 5935 cc N/A,NA,Pro-Am,R-Motorsport,Closed bodywork,Front-engined,"Florian Kamelger (CH)/Andreas Bänziger (CH)/Peter Leemhuis (AUS)/Matthew Parry (GB)listed, never drove: Marvin Kirchhöfer (D), Matthieu Vaxiviere (F), Jake Dennis (GB)",NA,NA,NA,NA,NA,Aston Martin,V12 Vantage,GT3,#043,Result: did not finishGrid: 17th (2:03.0997),did not finishGrid: 17th (2:03.0997),not_finished,17,2:03.0997,NA,2:03.0997,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Aston%20Martin.html,https://www.racingsportscars.com/type/photo/Aston%20Martin/V12%20Vantage.html,https://www.racingsportscars.com/suffix/photo/Aston%20Martin/V12%20Vantage/GT3.html,https://www.racingsportscars.com/chassis/photo/AMRVANTAGEGT3-043.html
bathurst,2019-02-03,777,Mercedes-AMG GT3 # - Mercedes-AMG M159 V8/90° 4v DOHC 6208 cc N/A,NA,Pro-Am,The Bend Motorsport Park (AUS),Closed bodywork,Front-engined,/David Reynolds (AUS)/Yasser Shahin (AUS)/Luke Youlden (AUS),NA,NA,NA,NA,NA,Mercedes-AMG,GT3,NA,#,Result: did not finishGrid: 4th (2:02.4249) - 2nd fastest qualifier,did not finishGrid: 4th (2:02.4249) - 2nd fastest qualifier,not_finished,4,2:02.4249,NA,2:02.4249,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Mercedes-AMG.html,https://www.racingsportscars.com/type/photo/Mercedes-AMG/GT3.html,NA,https://www.racingsportscars.com/chassis/photo/AMG-GT3-Shahin%23.html
bathurst,2019-02-03,92,MARC Focus GTC # - Ford Coyote V8/90° 4951 cc N/A,NA,Invitational,Liajen Motorsport (AUS),Closed bodywork,Front-engined,"Jason Busk (AUS)/Geoff Taunton (AUS)/Dylan O'Keeffe (AUS)listed, never drove: Bryce Fullwood (AUS)",NA,NA,NA,NA,NA,MARC,Focus GTC,NA,#,Result: did not finishGrid: 32nd (2:10.3597),did not finishGrid: 32nd (2:10.3597),not_finished,32,2:10.3597,NA,2:10.3597,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/MARC.html,https://www.racingsportscars.com/type/photo/MARC/Focus%20GTC.html,NA,https://www.racingsportscars.com/chassis/photo/MARC-Focus-Busk%23.html
bathurst,2019-02-03,43,Porsche 991 GT3 Cup - Porsche F6 4v DOHC 3996 cc N/A,NA,GT Cup,Ashley Seward Motorsport,Closed bodywork,Rear-engined,Danny Stutterd (NZ)/Sam Fillmore (NZ)/Richard Muscat (AUS),NA,NA,NA,NA,NA,Porsche,991 GT3 Cup,NA,NA,Result: did not finishGrid: 30th (2:07.2967),did not finishGrid: 30th (2:07.2967),not_finished,30,2:07.2967,NA,2:07.2967,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/991%20GT3%20Cup.html,NA,NA
bathurst,2019-02-03,96,MARC Focus GTC - Ford Coyote V8/90° 4951 cc N/A,NA,Invitational,MARC Cars Australia (AUS),Closed bodywork,Front-engined,Hadrian Morrall (AUS)/Mathijs Bakker (NL)/Einar Thorsen (N),NA,NA,NA,NA,NA,MARC,Focus GTC,NA,NA,Result: did not finishGrid: 33rd (2:11.4970),did not finishGrid: 33rd (2:11.4970),not_finished,33,2:11.4970,NA,2:11.4970,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/MARC.html,https://www.racingsportscars.com/type/photo/MARC/Focus%20GTC.html,NA,NA
bathurst,2019-02-03,12,Porsche 991 GT3 R # - Porsche F6 4v DOHC 3996 cc N/A,NA,Pro-Am,Competition Motorsports / McElrea Racing,Closed bodywork,Rear-engined,David Calvert-Jones (AUS)/Jaxon Evans (NZ)/Kevin Estre (F),NA,NA,NA,NA,NA,Porsche,991 GT3 R,NA,#,Result: did not finishGrid: 13th (2:02.9118),did not finishGrid: 13th (2:02.9118),not_finished,13,2:02.9118,NA,2:02.9118,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/991%20GT3%20R.html,NA,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99ZGS199513.html
bathurst,2019-02-03,34,BMW M6 F13 GT3 # - BMW P63 V8/90° 4395 cc Twin-Turbo,NA,Pro,Walkenhorst Motorsport (D),Closed bodywork,Front-engined,Christian Krognes (N)/Nicky Catsburg (NL)/Mikkel Jensen (DK),NA,NA,NA,04/09/2020,Tim Dodgson,BMW,M6,F13 GT3,#,Result: did not finishGrid: 14th (2:02.9296),did not finishGrid: 14th (2:02.9296),not_finished,14,2:02.9296,NA,2:02.9296,https://www.racingsportscars.com/tn/photo/2019/TN_Bathurst-2019-02-03-034.jpg,https://www.racingsportscars.com/photo/2019/Bathurst-2019-02-03-034.jpg,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M6.html,https://www.racingsportscars.com/suffix/photo/BMW/M6/F13%20GT3.html,https://www.racingsportscars.com/chassis/photo/F13-M6%20GT3%201509.html
bathurst,2019-02-03,NA,Brabham BT62,NA,,Brabham,-,Mid-engined,,BRABHAM,green,NA,04/09/2020,Tim Dodgson,Brabham,BT62,NA,NA,Result: (Show car),(Show car),other,NA,NA,NA,Show car,https://www.racingsportscars.com/tn/photo/2019/TN_Bathurst-2019-02-03-none.jpg,https://www.racingsportscars.com/photo/2019/Bathurst-2019-02-03-none.jpg,https://www.racingsportscars.com/make/photo/Brabham.html,https://www.racingsportscars.com/type/photo/Brabham/BT62.html,NA,NA
