track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
nurburgring,1971-09-05,38,Lola T212 #HU17 - Ford Cosworth FVC L4 4v DOHC 1790 cc N/A,1,P2.0,Ecurie Bonnier - Scuderia Filipinetti (CH),Open bodywork,Mid-engined,Vic Elford (GB),BonGrip/SCUDERIA FILIPINETTI/Shell,red (+white),Firestone,19/03/2024,Udo Klinkel and Rallye Racing,Lola,T212,#HU17,NA,Result: winner - (170.100 kph) - margin: 3m41s0Grid: 5th (7:58.6000),winner - (170.100 kph) - margin: 3m41s0Grid: 5th (7:58.6000),finished,5,7:58.6000,170.100 kph,NA,https://www.racingsportscars.com/tn/photo/1971/TN_Nurburgring-1971-09-05-038.jpg,https://www.racingsportscars.com/photo/1971/Nurburgring-1971-09-05-038.jpg,https://www.racingsportscars.com/make/photo/Lola.html,https://www.racingsportscars.com/type/photo/Lola/T212.html,https://www.racingsportscars.com/chassis/photo/T212-HU17.html,NA
nurburgring,1971-09-05,3,Chevron B19 #71-12 - Ford Cosworth BDA (FVC) L4 4v DOHC N/A,2,P2.0,Chevron Racing Team (GB),Open bodywork,Mid-engined,"Chris Craft (GB)listed, never drove: Brian Redman (GB)",DUNLOP,red,Dunlop,11/09/2012,Rallye Racing,Chevron,B19,#71-12,NA,Result: 2nd (3m41s0 behind the winner)Grid: 11th (8:12.5000),2nd (3m41s0 behind the winner)Grid: 11th (8:12.5000),finished,11,8:12.5000,3m41s0 behind the winner,NA,https://www.racingsportscars.com/tn/photo/1971/TN_Nurburgring-1971-09-05-003.jpg,https://www.racingsportscars.com/photo/1971/Nurburgring-1971-09-05-003.jpg,https://www.racingsportscars.com/make/photo/Chevron.html,https://www.racingsportscars.com/type/photo/Chevron/B19.html,https://www.racingsportscars.com/chassis/photo/B19-71-12.html,NA
nurburgring,1971-09-05,11,Chevron B19 #71-10 - Ford Cosworth FVC L4 4v DOHC 1790 cc N/A,3,P2.0,Canon Racing Team (GB),Open bodywork,Mid-engined,Peter Gaydon (GB)/John Burton (GB),Canon/STP,red (+white/blue),NA,12/03/2024,Udo Klinkel,Chevron,B19,#71-10,NA,Result: 3rd (5m31s4 behind the winner)Grid: 12th (8:12.9000),3rd (5m31s4 behind the winner)Grid: 12th (8:12.9000),finished,12,8:12.9000,5m31s4 behind the winner,NA,https://www.racingsportscars.com/tn/photo/1971/TN_Nurburgring-1971-09-05-011.jpg,https://www.racingsportscars.com/photo/1971/Nurburgring-1971-09-05-011.jpg,https://www.racingsportscars.com/make/photo/Chevron.html,https://www.racingsportscars.com/type/photo/Chevron/B19.html,https://www.racingsportscars.com/chassis/photo/B19-71-10.html,NA
nurburgring,1971-09-05,14,Chevron B19 #71-09 - Ford Cosworth FVC L4 4v DOHC 1790 cc N/A,4,P2.0,Central Garage (Mirfield) Ltd. (GB),Open bodywork,Mid-engined,"John Lepp (GB)listed, never drove: Derek Bennett (GB)",NA,red,Firestone,11/09/2012,Rallye Racing,Chevron,B19,#71-09,NA,Result: 4th (6m57s7 behind the winner)Grid: 16th (8:30.1000),4th (6m57s7 behind the winner)Grid: 16th (8:30.1000),finished,16,8:30.1000,6m57s7 behind the winner,NA,https://www.racingsportscars.com/tn/photo/1971/TN_Nurburgring-1971-09-05-014.jpg,https://www.racingsportscars.com/photo/1971/Nurburgring-1971-09-05-014.jpg,https://www.racingsportscars.com/make/photo/Chevron.html,https://www.racingsportscars.com/type/photo/Chevron/B19.html,https://www.racingsportscars.com/chassis/photo/B19-71-09.html,NA
nurburgring,1971-09-05,19,Lola T212 #HU23 - Ford Cosworth FVC L4 4v DOHC 1790 cc N/A,5,P2.0,Karl von Wendt Racing Team (D),Open bodywork,Mid-engined,Jean-Pierre Jabouille (F),Sebring/Shell,white (+bronze),NA,12/03/2024,Udo Klinkel,Lola,T212,#HU23,NA,Result: 5th (7m14s8 behind the winner)Grid: 9th (8:07.9000),5th (7m14s8 behind the winner)Grid: 9th (8:07.9000),finished,9,8:07.9000,7m14s8 behind the winner,NA,https://www.racingsportscars.com/tn/photo/1971/TN_Nurburgring-1971-09-05-019.jpg,https://www.racingsportscars.com/photo/1971/Nurburgring-1971-09-05-019.jpg,https://www.racingsportscars.com/make/photo/Lola.html,https://www.racingsportscars.com/type/photo/Lola/T212.html,https://www.racingsportscars.com/chassis/photo/T212-HU23.html,NA
nurburgring,1971-09-05,12,Chevron B19 #71-04 - Ford Cosworth FVC L4 4v DOHC 1790 cc N/A,6,P2.0,Worcestershire Racing Association (GB),Open bodywork,Mid-engined,"John Bamford (GB)listed, never drove: Peter Creasey (GB)",NA,orange,NA,NA,NA,Chevron,B19,#71-04,NA,Result: 6th (1 lap behind the winner)Grid: 15th (8:26.9000),6th (1 lap behind the winner)Grid: 15th (8:26.9000),finished,15,8:26.9000,1 lap behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Chevron.html,https://www.racingsportscars.com/type/photo/Chevron/B19.html,https://www.racingsportscars.com/chassis/photo/B19-71-04.html,NA
nurburgring,1971-09-05,21,Lola T210 #SL210/14 - Ford Cosworth FVC L4 4v DOHC 1790 cc N/A,7,P2.0,A & J Motors (Chadwell Heath) Ltd. (GB),Open bodywork,Mid-engined,Guy Edwards (GB)/Terry Croker (GB),NA,NA,NA,NA,NA,Lola,T210,#SL210/14,NA,Result: 7th (1 lap behind the winner)Grid: 17th (8:30.9000),7th (1 lap behind the winner)Grid: 17th (8:30.9000),finished,17,8:30.9000,1 lap behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Lola.html,https://www.racingsportscars.com/type/photo/Lola/T210.html,https://www.racingsportscars.com/chassis/photo/SL210__14.html,NA
nurburgring,1971-09-05,4,Chevron B19 #71-05 - Ford Cosworth FVC L4 4v DOHC 1790 cc N/A,8,P2.0,DART Racing with Castrol (GB),Open bodywork,Mid-engined,"John Miles (GB)Wilson Fittipaldi (BR)listed, never drove: Toine Hezemans (NL)",STP/ESSO,dark blue (+white),NA,19/05/2015,Hans-Gerd Bretz,Chevron,B19,#71-05,NA,Result: 8th (1 lap behind the winner)Grid: 8th (8:06.6000),8th (1 lap behind the winner)Grid: 8th (8:06.6000),finished,8,8:06.6000,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/1971/TN_Nurburgring-1971-09-05-004.jpg,https://www.racingsportscars.com/photo/1971/Nurburgring-1971-09-05-004.jpg,https://www.racingsportscars.com/make/photo/Chevron.html,https://www.racingsportscars.com/type/photo/Chevron/B19.html,https://www.racingsportscars.com/chassis/photo/B19-71-05.html,NA
nurburgring,1971-09-05,52,Chevron B16 #DBE04 - Ford Cosworth FVC L4 4v DOHC 1790 cc N/A,9,S2.0,Goodwin Racing Services (GB),Closed bodywork,Mid-engined,Brian Robinson (GB)/José Dolhem (F),NA,NA,NA,NA,NA,Chevron,B16,#DBE04,NA,Result: 9th 1st in S2.0 (2 laps behind the winner)Grid: 19th (8:52.7000),9th 1st in S2.0 (2 laps behind the winner)Grid: 19th (8:52.7000),finished,19,8:52.7000,2 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Chevron.html,https://www.racingsportscars.com/type/photo/Chevron/B16.html,https://www.racingsportscars.com/chassis/photo/B16-DBE04.html,NA
nurburgring,1971-09-05,34,Taydec Mk.3 # - Ford Cosworth FVA L4 4v DOHC 1600 cc N/A,10,P1.6,T. R. Clapham (GB),-,-,"François Migault (F)listed, never drove: Barrie Maskell (GB)",NA,NA,NA,NA,NA,Taydec,Mk.3,#,NA,Result: 10th 1st in P1.6 (2 laps behind the winner)Grid: 21st (9:01.6000),10th 1st in P1.6 (2 laps behind the winner)Grid: 21st (9:01.6000),finished,21,9:01.6000,2 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Taydec.html,https://www.racingsportscars.com/type/photo/Taydec/Mk.3.html,https://www.racingsportscars.com/chassis/photo/004%20%5bTaydec%5d.html,NA
