track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url
nurburgring,1997-06-08,2,Opel Astra - Opel,NA,Class 1,Mühlner Motorsport GmbH,-,-,Eric Neve (B)/Volker Strycek (D)/Dirk Adorf (D)/Peter Oberndorfer (D),NA,NA,NA,NA,NA,Opel,Astra,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,NA
nurburgring,1997-06-08,67,Opel Astra - Opel,NA,Class 5,,-,-,Roland Senge/Günter Werner/Uwe Unteroberdörster,NA,NA,NA,NA,NA,Opel,Astra,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,NA
nurburgring,1997-06-08,84,Opel Astra - Opel,NA,Class 5,MSC Adenau e. V. im ADAC,-,-,Bert Flossbach/Fred Flossbach/Heinrich Kaltwasser/Wolfgang Henkel,NA,NA,NA,NA,NA,Opel,Astra,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,NA
nurburgring,1997-06-08,110,Citroën AX GTi - Citroën,NA,Class 7,,-,-,Gerhard Mayer/Theo Milz,NA,NA,NA,NA,NA,Citroën,AX,GTi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/AX.html,https://www.racingsportscars.com/suffix/photo/Citro%c3%abn/AX/GTi.html
nurburgring,1997-06-08,9,Ford Escort Cosworth - Ford,NA,Class 2,AC Bergisch-Land e. V. im AvD,Closed bodywork,Front-engined,Gunnar Hermann/Stefan Schlesack (D)/Alfred Vahsen (D),NA,NA,NA,NA,NA,Ford,Escort,Cosworth,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/Cosworth.html
nurburgring,1997-06-08,171,VW Golf GTI - VW,NA,Class 14,Volkswagen Motorsport,-,-,Raimund Baumschlager (A)/Jörg Seidel (D)/Thomas Klenke (D),NA,NA,NA,NA,NA,VW,Golf,GTI,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
nurburgring,1997-06-08,97,Honda Civic - Honda,NA,Class 6,,-,-,Haakon Schjärin (N)/Roger Sandberg (N)/Joahn Skjalg Lund,NA,NA,NA,NA,NA,Honda,Civic,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1997-06-08,23,Audi S2 quattro - Audi,NA,Class 2,,-,-,Reinhold Mölig (D)/Franz-Rudolf Wilbert/Gregor Schulte,NA,NA,NA,NA,NA,Audi,S2,quattro,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/S2.html,https://www.racingsportscars.com/suffix/photo/Audi/S2/quattro.html
nurburgring,1997-06-08,83,VW Golf GTI - VW,NA,Class 5,MSC Adenau e. V. im ADAC,-,-,Frank Löhr/Alexander von Canal/Fritz Tschirschwitz/Franz-Josef Bröhling (D),NA,NA,NA,NA,NA,VW,Golf,GTI,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
nurburgring,1997-06-08,130,BMW 325i - BMW,NA,Class 10,Förderkreis Motorsport e. V.,-,-,Oliver Arndt/Matteo Boscolo,NA,NA,NA,NA,NA,BMW,325i,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/325i.html,NA
nurburgring,1997-06-08,74,Opel Astra GSi - Opel,NA,Class 5,Mühlner Motorsport GmbH,-,-,Andre Duve/Franz Fabian/Timo Kluck (D),NA,NA,NA,NA,NA,Opel,Astra,GSi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,https://www.racingsportscars.com/suffix/photo/Opel/Astra/GSi.html
nurburgring,1997-06-08,131,BMW 325i - BMW,NA,Class 10,,-,-,Hermann Tilke (D)/Marc Hessel/Traudl Klink,NA,NA,NA,NA,NA,BMW,325i,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/325i.html,NA
nurburgring,1997-06-08,60,Opel Vectra - Opel,NA,Class 5,,-,-,"Friedrich Ney/Wolfgang Mayr, Jr./Peter Venn (D)",NA,NA,NA,NA,NA,Opel,Vectra,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Vectra.html,NA
nurburgring,1997-06-08,34,BMW M3 - BMW,NA,Class 3,Automobilclub München e. V.,Closed bodywork,Front-engined,Dieter Steinlein (D)/Alfred Hilger (D)/Ross Palmer/Harald Hennes (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
nurburgring,1997-06-08,95,Citroën Saxo - Citroën,NA,Class 6,,-,-,Jörg Obermann (D)/Gerd Neuefeind/Jürgen Neuefeind/Kai Lutterbach,NA,NA,NA,NA,NA,Citroën,Saxo,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/Saxo.html,NA
nurburgring,1997-06-08,99,Honda Civic - Honda,NA,Class 6,(B),-,-,Patrick Bastiaens (B)/Kurt Dujardyn (B)/Léo Van Sande (B)/Jean-Paul Herreman (B),NA,NA,NA,NA,NA,Honda,Civic,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1997-06-08,155,Honda Civic - Honda,NA,Class 12,,-,-,Wolfgang Logemann/Claas Pfenning/Hans-Werner Bruch/Wilfried Fasting,NA,NA,NA,NA,NA,Honda,Civic,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1997-06-08,138,Peugeot 306 S16 - Peugeot,NA,Class 11,,-,-,Warren Luff (AUS)/Peter Scharmach (D)/Patrick Watts (GB)/Ross Helleman,NA,NA,NA,NA,NA,Peugeot,306,S16,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/306.html,https://www.racingsportscars.com/suffix/photo/Peugeot/306/S16.html
nurburgring,1997-06-08,119,Suzuki Swift - Suzuki,NA,Class 7,,-,-,Thomas Bölling/Salvatore Erba/Erwin Lukas (D)/Wilfried Faßbender,NA,NA,NA,NA,NA,Suzuki,Swift,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,NA
nurburgring,1997-06-08,10,Ford Escort Cosworth - Ford,NA,Class 2,,Closed bodywork,Front-engined,Maurizio Lusuardi (I)/Giorgio Cerciello (I)/Gabriele Matteuzzi (I)/Gianpiero Pindari (I),NA,NA,NA,NA,NA,Ford,Escort,Cosworth,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/Cosworth.html
nurburgring,1997-06-08,7,Volvo 850 T5 - Volvo Turbo,NA,Class 2,Heico Motorsport,Closed bodywork,Front-engined,Ulli Richter (D)/Fred Rosterg (D)/Wolfgang Kaufmann (D),NA,NA,NA,NA,NA,Volvo,850,T5,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Volvo.html,https://www.racingsportscars.com/type/photo/Volvo/850.html,https://www.racingsportscars.com/suffix/photo/Volvo/850/T5.html
nurburgring,1997-06-08,120,Peugeot 106 Rallye - Peugeot,NA,Class 7,AC Rübenach e. V. im ADAC,-,-,Ulf Giljohann/Axel Friedhoff (D)/Franz Hasenstab/Ralf Partenheimer,NA,NA,NA,NA,NA,Peugeot,106,Rallye,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/106.html,https://www.racingsportscars.com/suffix/photo/Peugeot/106/Rallye.html
nurburgring,1997-06-08,101,Honda Civic - Honda,NA,Class 6,(B),-,-,Jean-Paul Herreman (B)/Arnold Herreman (B)/Luc van de Velde/Patrick Bastiaens (B),NA,NA,NA,NA,NA,Honda,Civic,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
nurburgring,1997-06-08,21,Ford Escort Cosworth - Ford,NA,Class 2,DAD Motorsport,Closed bodywork,Front-engined,"Del Delaronde (GB)/Alistar Inglis/Dave Karaskas (GB)/James Tucker, Jr. (GB)",NA,NA,NA,NA,NA,Ford,Escort,Cosworth,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/Cosworth.html
nurburgring,1997-06-08,89,Renault Clio I Williams - Renault,NA,Class 5,MSC Wahlscheid e. V. im ADAC,-,-,Roger Schmitz/Wolfram Lohmeier/Dietmar Konopka (D),NA,NA,NA,NA,NA,Renault,Clio,I Williams,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Renault.html,https://www.racingsportscars.com/type/photo/Renault/Clio.html,https://www.racingsportscars.com/suffix/photo/Renault/Clio/I%20Williams.html
nurburgring,1997-06-08,22,Audi S2 quattro - Audi,NA,Class 2,,-,-,Franz-Rudolf Wilbert/Reinhold Mölig (D)/Gregor Schulte,NA,NA,NA,NA,NA,Audi,S2,quattro,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/S2.html,https://www.racingsportscars.com/suffix/photo/Audi/S2/quattro.html
nurburgring,1997-06-08,146,Ford Escort RS 2000 - Ford,NA,Class 11,,Closed bodywork,Front-engined,Jochen Lingen/Peter Hoffmann (D)/Walter aus der Au (CH)/Klaus Hormes,NA,NA,NA,NA,NA,Ford,Escort,RS 2000,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/RS%202000.html
nurburgring,1997-06-08,41,BMW M3 - BMW,NA,Class 3,Renngemeinschaft Bergisch-Gladbach e. V.,Closed bodywork,Front-engined,Werner Felder (D)/Fritz Möller (D)/Johannes Schaumberger,NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
