year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
2012,60,Riley Mk XXVI #AA-003 - Ford V8 4v 4950 cc N/A,1,DP,Michael Shank Racing with Curb-Agajanian,Closed bodywork,Mid-engined,John Pew (USA)/Oswaldo Negri (BR)/A. J. Allmendinger (USA)/Justin Wilson (GB),NA,NA,Continental,25/09/2020,Michael O. Crews and Fred Lewis,Riley,Mk XXVI,#AA-003,NA,Result: winner - (181.589 kph) - margin: 5s198Grid: 6th (1:41.6620),winner - (181.589 kph) - margin: 5s198Grid: 6th (1:41.6620),finished,6,1:41.6620,181.589 kph,NA,https://www.racingsportscars.com/tn/photo/2012/TN_Daytona-2012-01-29-060.jpg,https://www.racingsportscars.com/photo/2012/Daytona-2012-01-29-060.jpg,https://www.racingsportscars.com/make/photo/Riley.html,https://www.racingsportscars.com/type/photo/Riley/Mk%20XXVI.html,https://www.racingsportscars.com/chassis/photo/MkXX-032.html,NA
2012,8,Riley Mk XXVI #MkXI-027=>AA-002 - Ford V8 4v 4950 cc N/A,2,DP,Starworks Motorsport,Closed bodywork,Mid-engined,Enzo Potolicchio (YV)Alex Popow (YV)/Ryan Dalziel (GB)/Lucas Luhr (D)/Allan McNish (GB),NA,NA,Continental,01/07/2012,Michael O. Crews,Riley,Mk XXVI,#MkXI-027=>AA-002,NA,Result: 2nd (5s198 behind the winner)Grid: 1st (1:41.1190),2nd (5s198 behind the winner)Grid: 1st (1:41.1190),finished,1,1:41.1190,5s198 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2012/TN_Daytona-2012-01-29-008.jpg,https://www.racingsportscars.com/photo/2012/Daytona-2012-01-29-008.jpg,https://www.racingsportscars.com/make/photo/Riley.html,https://www.racingsportscars.com/type/photo/Riley/Mk%20XXVI.html,https://www.racingsportscars.com/chassis/photo/MkXI-027.html,NA
2012,6,Riley Mk XX #MkXI-023 - Ford V8 4v 4950 cc N/A,3,DP,Michael Shank Racing with Curb-Agajanian,Closed bodywork,Mid-engined,Michael McDowell (USA)/Felipe Nasr (BR)/Jorge Goncalvez (YV)/Gustavo Yacaman (CO),NA,NA,Continental,08/07/2020,Michael O. Crews and Fred Lewis,Riley,Mk XX,#MkXI-023,NA,Result: 3rd (49s439 behind the winner)Grid: 8th (1:42.4140),3rd (49s439 behind the winner)Grid: 8th (1:42.4140),finished,8,1:42.4140,49s439 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2012/TN_Daytona-2012-01-29-006.jpg,https://www.racingsportscars.com/photo/2012/Daytona-2012-01-29-006.jpg,https://www.racingsportscars.com/make/photo/Riley.html,https://www.racingsportscars.com/type/photo/Riley/Mk%20XX.html,https://www.racingsportscars.com/chassis/photo/MkXI-023.html,NA
2012,2,Riley Mk XXVI #MkXI-002=>AA-005 - BMW S62-B50 V8 4v 4939 cc N/A,4,DP,Chip Ganassi Racing with Felix Sabates (USA),Closed bodywork,Mid-engined,Scott Dixon (NZ)/Juan Pablo Montoya (CO)/Dario Franchitti (GB)/Jamie McMurray (USA),NA,NA,Continental,08/07/2020,Michael O. Crews and Fred Lewis,Riley,Mk XXVI,#MkXI-002=>AA-005,NA,Result: 4th (1 lap behind the winner)Grid: 3rd (1:41.4630),4th (1 lap behind the winner)Grid: 3rd (1:41.4630),finished,3,1:41.4630,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/2012/TN_Daytona-2012-01-29-0002.jpg,https://www.racingsportscars.com/photo/2012/Daytona-2012-01-29-0002.jpg,https://www.racingsportscars.com/make/photo/Riley.html,https://www.racingsportscars.com/type/photo/Riley/Mk%20XXVI.html,https://www.racingsportscars.com/chassis/photo/MkXI-002.html,NA
2012,5,Chevrolet Corvette DP #CPM-GM003 (Coyote) - Chevrolet LS6 V8/90° 2v OHV 4988 cc N/A,5,DP,Action Express Racing,Closed bodywork,Mid-engined,Darren Law (USA)/David Donohue (USA)/Christian Fittipaldi (BR),NA,NA,Continental,01/07/2012,Michael O. Crews,Chevrolet,Corvette DP,#CPM-GM003,NA,Result: 5th (3 laps behind the winner)Grid: 14th (no time),5th (3 laps behind the winner)Grid: 14th (no time),finished,14,no time,3 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2012/TN_Daytona-2012-01-29-005.jpg,https://www.racingsportscars.com/photo/2012/Daytona-2012-01-29-005.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20DP.html,https://www.racingsportscars.com/chassis/photo/CPM-GM003.html,NA
2012,1,Riley Mk XXVI #MkXI-004=>AA-004 - BMW S62-B50 V8 4v 4939 cc N/A,6,DP,Chip Ganassi Racing with Felix Sabates (USA),Closed bodywork,Mid-engined,Scott Pruett (USA)/Memo Rojas (MEX)/Graham Rahal (USA)/Joey Hand (USA),NA,NA,Continental,08/07/2020,Fred Lewis and Michael O. Crews,Riley,Mk XXVI,#MkXI-004=>AA-004,NA,Result: 6th (4 laps behind the winner)Grid: 13th (no time),6th (4 laps behind the winner)Grid: 13th (no time),finished,13,no time,4 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2012/TN_Daytona-2012-01-29-0001.jpg,https://www.racingsportscars.com/photo/2012/Daytona-2012-01-29-0001.jpg,https://www.racingsportscars.com/make/photo/Riley.html,https://www.racingsportscars.com/type/photo/Riley/Mk%20XXVI.html,https://www.racingsportscars.com/chassis/photo/MkXI-004.html,NA
2012,77,Dallara DP01 #JE4-008 (Dallara/Doran) - Ford V8 4v 4950 cc N/A,7,DP,Doran Racing (USA),Closed bodywork,Mid-engined,Brian Frisselle (USA)/Jim Lowe (USA)/Burt Frisselle (USA)/Paul Tracy (CDN)/Billy Johnson (USA),NA,NA,Continental,01/07/2012,Michael O. Crews,Dallara,DP01,#JE4-008,NA,Result: 7th (13 laps behind the winner)Grid: 10th (1:42.7730),7th (13 laps behind the winner)Grid: 10th (1:42.7730),finished,10,1:42.7730,13 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2012/TN_Daytona-2012-01-29-077.jpg,https://www.racingsportscars.com/photo/2012/Daytona-2012-01-29-077.jpg,https://www.racingsportscars.com/make/photo/Dallara.html,https://www.racingsportscars.com/type/photo/Dallara/DP01.html,https://www.racingsportscars.com/chassis/photo/JE4-008.html,NA
2012,90,Chevrolet Corvette DP #CPM-GM001 (Coyote) - Chevrolet LS6 V8/90° 2v OHV 4988 cc N/A,8,DP,Spirit of Daytona Racing,Closed bodywork,Mid-engined,Antonio Garcia (E)/Richard Westbrook (GB)/Oliver Gavin (GB)/Jan Magnussen (DK),NA,NA,Continental,01/07/2012,Michael O. Crews,Chevrolet,Corvette DP,#CPM-GM001,NA,Result: 8th (15 laps behind the winner)Grid: 5th (1:41.6110),8th (15 laps behind the winner)Grid: 5th (1:41.6110),finished,5,1:41.6110,15 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2012/TN_Daytona-2012-01-29-090.jpg,https://www.racingsportscars.com/photo/2012/Daytona-2012-01-29-090.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20DP.html,https://www.racingsportscars.com/chassis/photo/CPM-GM001.html,NA
2012,9,Chevrolet Corvette DP #CPM-GM002 (Coyote) - Chevrolet LS6 V8/90° 2v OHV 4988 cc N/A,9,DP,Action Express Racing,Closed bodywork,Mid-engined,J. C. France (USA)/João Barbosa (P)/Terry Borcheller (USA)/Max Papis (I),NA,NA,Continental,08/07/2020,Fred Lewis and Michael O. Crews,Chevrolet,Corvette DP,#CPM-GM002,NA,Result: 9th (22 laps behind the winner)Grid: 7th (1:42.0740),9th (22 laps behind the winner)Grid: 7th (1:42.0740),finished,7,1:42.0740,22 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2012/TN_Daytona-2012-01-29-009.jpg,https://www.racingsportscars.com/photo/2012/Daytona-2012-01-29-009.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20DP.html,https://www.racingsportscars.com/chassis/photo/CPM-GM002.html,NA
2012,2,Riley Mk XX #MkXI-025=>AA-006? - Ford V8 4v 4950 cc N/A,10,DP,Starworks Motorsport,Closed bodywork,Mid-engined,Michael Valiante (CDN)/Ryan Hunter-Reay (USA)/Marco Andretti (USA)/Scott Mayer (USA),NA,NA,Continental,01/07/2012,Michael O. Crews,Riley,Mk XX,#MkXI-025=>AA-006?,NA,Result: 10th (25 laps behind the winner)Grid: 9th (1:42.6570),10th (25 laps behind the winner)Grid: 9th (1:42.6570),finished,9,1:42.6570,25 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2012/TN_Daytona-2012-01-29-002.jpg,https://www.racingsportscars.com/photo/2012/Daytona-2012-01-29-002.jpg,https://www.racingsportscars.com/make/photo/Riley.html,https://www.racingsportscars.com/type/photo/Riley/Mk%20XX.html,https://www.racingsportscars.com/chassis/photo/MkXI-025.html,NA
