year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
1971,2,Porsche 917 K #034=>013 - Porsche 912 F12 2v DOHC 4907 cc N/A,1,S,J. W. Automotive Engineering (GB),Closed bodywork,Mid-engined,Pedro Rodriguez (MEX)/Jackie Oliver (GB),Gulf,light blue (+orange),Firestone,15/02/2024,"Louis Galanos, Dave Kutz and Craig Simpson",Porsche,917,K,#034=>013,Result: winner - (175.655 kph) - margin: 1 lapGrid: 2nd (1:43.6800) - 3rd fastest qualifier,winner - (175.655 kph) - margin: 1 lapGrid: 2nd (1:43.6800) - 3rd fastest qualifier,finished,2,1:43.6800,175.655 kph,NA,https://www.racingsportscars.com/tn/photo/1971/TN_Daytona-1971-01-31-002.jpg,https://www.racingsportscars.com/photo/1971/Daytona-1971-01-31-002.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/917.html,https://www.racingsportscars.com/suffix/photo/Porsche/917/K.html,https://www.racingsportscars.com/chassis/photo/917-034.html
1971,23,Ferrari 512 S Spyder #1006 - Ferrari 512 V12/60° 4v 4994 cc N/A,2,S,North American Racing Team (USA),Open bodywork,Mid-engined,Ronnie Bucknum (USA)/Tony Adamowicz (USA)DNS: Alain de Cadenet (GB),MARCHAL/SILICONES,red (+white/blue),Goodyear,28/12/2007,Louis Galanos,Ferrari,512 S,Spyder,#1006,Result: 2nd (1 lap behind the winner)Grid: 6th (1:50.2000) - 9th fastest qualifier,2nd (1 lap behind the winner)Grid: 6th (1:50.2000) - 9th fastest qualifier,finished,6,1:50.2000,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/1971/TN_Daytona-1971-01-31-023.jpg,https://www.racingsportscars.com/photo/1971/Daytona-1971-01-31-023.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/512%20S.html,https://www.racingsportscars.com/suffix/photo/Ferrari/512%20S/Spyder.html,https://www.racingsportscars.com/chassis/photo/1006%20%5b512S%5d.html
1971,6,Ferrari 512 M #1040 - Ferrari 512 V12 4v 4994 cc N/A,3,S,Penske-White Racing (USA),Closed bodywork,Mid-engined,Mark Donohue (USA)/David Hobbs (GB),SUNOCO/Ferrari,blue (+yellow),Goodyear,15/02/2024,Louis Galanos and Craig Simpson,Ferrari,512 M,NA,#1040,Result: 3rd (14 laps behind the winner)Grid: 1st (1:42.4200),3rd (14 laps behind the winner)Grid: 1st (1:42.4200),finished,1,1:42.4200,14 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1971/TN_Daytona-1971-01-31-006.jpg,https://www.racingsportscars.com/photo/1971/Daytona-1971-01-31-006.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/512%20M.html,NA,https://www.racingsportscars.com/chassis/photo/1040%20%5b512S%5d.html
1971,11,Chevrolet Corvette C3 # - Chevrolet V8/90° 2v OHV 7000 cc N/A,4,GT+2.5,Owens Corning Fiberglass (USA),Closed hardtop bodywork,Front-engined,Tony DeLorenzo (USA)/Don Yenko (USA)/John Mahler (USA),FIBERGLAS/MARATHON,white/red,Firestone,15/02/2024,Louis Galanos and Craig Simpson,Chevrolet,Corvette,C3,#,Result: 4th 1st in GT+2.5 (75 laps behind the winner)Grid: 9th (1:57.1900) - 12th fastest qualifier,4th 1st in GT+2.5 (75 laps behind the winner)Grid: 9th (1:57.1900) - 12th fastest qualifier,finished,9,1:57.1900,75 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1971/TN_Daytona-1971-01-31-011.jpg,https://www.racingsportscars.com/photo/1971/Daytona-1971-01-31-011.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette.html,https://www.racingsportscars.com/suffix/photo/Chevrolet/Corvette/C3.html,https://www.racingsportscars.com/chassis/photo/Corvette-C3-DeLorenzo%23.html
1971,21,Ferrari 312 P/71 #0872 - Ferrari 312 V12/60° 4v 3000 cc N/A,5,P,North American Racing Team (USA),Open bodywork,Mid-engined,"Nestor Garcia-Veiga (RA)/Luigi Chinetti, Jr. (USA)/Alain de Cadenet (GB)listed, never drove: David Weir (USA), Peter Revson (USA), Ronnie Bucknum (USA), Sam Posey (USA)",MARCHAL/SILICONES,red,Goodyear,24/03/2011,Louis Galanos,Ferrari,312 P,/71,#0872,Result: 5th 1st in P (104 laps behind the winner)Grid: 13th (1:58.9500),5th 1st in P (104 laps behind the winner)Grid: 13th (1:58.9500),finished,13,1:58.9500,104 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1971/TN_Daytona-1971-01-31-021.jpg,https://www.racingsportscars.com/photo/1971/Daytona-1971-01-31-021.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/312%20P.html,https://www.racingsportscars.com/suffix/photo/Ferrari/312%20P/__71.html,https://www.racingsportscars.com/chassis/photo/0872%20%5b312P%5d.html
1971,57,Chevrolet Corvette C3 # - Chevrolet 427 V8/90° 2v OHV 6997 cc N/A,6,GT+2.5,"David Heinz Racing, Inc. (USA)",Closed hardtop bodywork,Front-engined,Dave Heinz (USA)/Or Costanzo (USA),CIBIÉ/CHAMPION/STP,yellow (+red),Goodyear,15/02/2024,Louis Galanos and Craig Simpson,Chevrolet,Corvette,C3,#,Result: 6th (107 laps behind the winner)Grid: 16th (2:07.0800) - 18th fastest qualifier,6th (107 laps behind the winner)Grid: 16th (2:07.0800) - 18th fastest qualifier,finished,16,2:07.0800,107 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1971/TN_Daytona-1971-01-31-057.jpg,https://www.racingsportscars.com/photo/1971/Daytona-1971-01-31-057.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette.html,https://www.racingsportscars.com/suffix/photo/Chevrolet/Corvette/C3.html,https://www.racingsportscars.com/chassis/photo/Corvette-C3-Heinz%23.html
1971,5,Porsche 914/6 #914 043 1017 - Porsche F6 2v SOHC 1991 cc N/A,7,GT2.5,Sun Oil Company (CDN),Closed hardtop bodywork,Mid-engined,Jacques Duval (CDN)/George Nicholas (CDN)/Bob Bailey (USA),PORSCHE SUNOCO,yellow (+orange/black),NA,01/05/2018,Eric Thompson,Porsche,914,/6,#914 043 1017,Result: 7th 1st in GT2.5 (109 laps behind the winner)Grid: 28th (2:15.0000) - 31st fastest qualifier,7th 1st in GT2.5 (109 laps behind the winner)Grid: 28th (2:15.0000) - 31st fastest qualifier,finished,28,2:15.0000,109 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1971/TN_Daytona-1971-01-31-005.jpg,https://www.racingsportscars.com/photo/1971/Daytona-1971-01-31-005.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/914.html,https://www.racingsportscars.com/suffix/photo/Porsche/914/__6.html,https://www.racingsportscars.com/chassis/photo/914%20043%201017.html
1971,19,Porsche 914/6 #914 043 0691 - Porsche F6 2v SOHC 1991 cc N/A,8,GT2.5,Ralph Meaney (USA),Closed hardtop bodywork,Mid-engined,Stephen Behr (USA)/John Buffum (USA)/Erwin Kremer (D),Valvoline/CIBIÉ/PORSCHE,green (+black/orange),Firestone,28/12/2007,Louis Galanos,Porsche,914,/6,#914 043 0691,Result: 8th (117 laps behind the winner)Grid: 32nd (2:16.4600) - 34th fastest qualifier,8th (117 laps behind the winner)Grid: 32nd (2:16.4600) - 34th fastest qualifier,finished,32,2:16.4600,117 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1971/TN_Daytona-1971-01-31-019.jpg,https://www.racingsportscars.com/photo/1971/Daytona-1971-01-31-019.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/914.html,https://www.racingsportscars.com/suffix/photo/Porsche/914/__6.html,https://www.racingsportscars.com/chassis/photo/914%20043%200691.html
1971,31,Porsche 911 T #118 1 0429 - Porsche F6 2v SOHC 1991 cc N/A,9,GT2.5,Locke Lake Colony (USA),Closed bodywork,Rear-engined,Bert Everett (USA)/Jim Locke (USA)/Jim Netterstrom (USA),NA,NA,NA,NA,NA,Porsche,911,T,#118 1 0429,Result: 9th (118 laps behind the winner)Grid: 27th (2:15.0000) - 30th fastest qualifier,9th (118 laps behind the winner)Grid: 27th (2:15.0000) - 30th fastest qualifier,finished,27,2:15.0000,118 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911.html,https://www.racingsportscars.com/suffix/photo/Porsche/911/T.html,https://www.racingsportscars.com/chassis/photo/118%201%200429.html
1971,50,Chevrolet Corvette # - Chevrolet 427 V8/90° 2v OHV 6997 cc N/A,10,GT+2.5,John Greenwood (USA),Closed hardtop bodywork,Front-engined,John Greenwood (USA)/Allan Barker (USA)/Dick Lang (USA),CIBIÉ/CHAMPION,white/dark blue/red,Goodyear,28/12/2007,Louis Galanos,Chevrolet,Corvette,NA,#,Result: 10th (134 laps behind the winner)Grid: 14th (2:00.7800) - 16th fastest qualifier,10th (134 laps behind the winner)Grid: 14th (2:00.7800) - 16th fastest qualifier,finished,14,2:00.7800,134 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1971/TN_Daytona-1971-01-31-050.jpg,https://www.racingsportscars.com/photo/1971/Daytona-1971-01-31-050.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette.html,NA,https://www.racingsportscars.com/chassis/photo/Corvette-Greenwood-1970%23.html
1971,17,Chevrolet Camaro II Z28 # - Chevrolet V8/90° 2v OHV 5000 cc N/A,11,T,Tokondo Racing (USA),Closed bodywork,Front-engined,Vince Gimondo (USA)/Chuck Dietrich (USA),TAKONDO,maroon/white,NA,15/02/2024,Craig Simpson,Chevrolet,Camaro,II Z28,#,Result: 11th 1st in T (146 laps behind the winner)Grid: 17th (2:08.6900) - 19th fastest qualifier,11th 1st in T (146 laps behind the winner)Grid: 17th (2:08.6900) - 19th fastest qualifier,finished,17,2:08.6900,146 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1971/TN_Daytona-1971-01-31-017.jpg,https://www.racingsportscars.com/photo/1971/Daytona-1971-01-31-017.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Camaro.html,https://www.racingsportscars.com/suffix/photo/Chevrolet/Camaro/II%20Z28.html,https://www.racingsportscars.com/chassis/photo/Camaro-II-Gimondo%23.html
