year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
2016,2,Ligier JS P2 #OR02-09 (Onroak) - Honda HR28TT/HPD V6/60° 4v DOHC 2799 cc Twin-Turbo,1,P,Tequila Patrón ESM (USA),Closed bodywork,Mid-engined,Pipo Derani (BR)/Scott Sharp (USA)/Ed Brown (USA)/Johannes van Overbeek (USA),NA,NA,Continental,12/01/2018,Fred Lewis,Ligier,JS P2,#OR02-09,NA,Result: winner - (175.628 kph) - margin: 26s166Grid: 2nd (2:06.3040) - 12th fastest qualifier,winner - (175.628 kph) - margin: 26s166Grid: 2nd (2:06.3040) - 12th fastest qualifier,finished,2,2:06.3040,175.628 kph,NA,https://www.racingsportscars.com/tn/photo/2016/TN_Daytona-2016-01-31-002.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ligier.html,https://www.racingsportscars.com/type/photo/Ligier/JS%20P2.html,https://www.racingsportscars.com/chassis/photo/OR02-09.html,NA
2016,10,Chevrolet Corvette DP #DP01-003 (Dallara) - Chevrolet V8/90° 2v OHV 5450 cc N/A,2,P,No. 10 Konica Minolta Corvette DP for Wayne Taylor Racing,Closed bodywork,Mid-engined,Ricky Taylor (USA)/Jordan Taylor (USA)/Max Angelelli (I)/Rubens Barrichello (BR),NA,NA,Continental,05/07/2020,Fred Lewis,Chevrolet,Corvette DP,#DP01-003,NA,Result: 2nd (26s166 behind the winner)Grid: 4th (2:07.9660) - 22nd fastest qualifier,2nd (26s166 behind the winner)Grid: 4th (2:07.9660) - 22nd fastest qualifier,finished,4,2:07.9660,26s166 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2016/TN_Daytona-2016-01-31-010.jpg,https://www.racingsportscars.com/photo/2016/Daytona-2016-01-31-010.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20DP.html,https://www.racingsportscars.com/chassis/photo/DP01-003.html,NA
2016,90,Chevrolet Corvette DP #CPM-GM010 (Coyote) - Chevrolet V8/90° 2v OHV 5450 cc N/A,3,P,VisitFlorida Racing,Closed bodywork,Mid-engined,Ryan Dalziel (GB)/Marc Goossens (B)/Ryan Hunter-Reay (USA),NA,NA,Continental,05/07/2020,Fred Lewis,Chevrolet,Corvette DP,#CPM-GM010,NA,Result: 3rd (1m27s276 behind the winner)Grid: 8th (2:10.6100) - 34th fastest qualifier,3rd (1m27s276 behind the winner)Grid: 8th (2:10.6100) - 34th fastest qualifier,finished,8,2:10.6100,1m27s276 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2016/TN_Daytona-2016-01-31-090.jpg,https://www.racingsportscars.com/photo/2016/Daytona-2016-01-31-090.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20DP.html,https://www.racingsportscars.com/chassis/photo/CPM-GM010.html,NA
2016,5,Chevrolet Corvette DP #CPM-GM009 (Coyote) - Chevrolet V8/90° 2v OHV 5450 cc N/A,4,P,Action Express Racing,Closed bodywork,Mid-engined,João Barbosa (P)/Christian Fittipaldi (BR)/Filipe Albuquerque (P)/Scott Pruett (USA),NA,NA,Continental,05/07/2020,Fred Lewis,Chevrolet,Corvette DP,#CPM-GM009,NA,Result: 4th (5 laps behind the winner)Grid: 11th (2:15.7070) - 42nd fastest qualifier,4th (5 laps behind the winner)Grid: 11th (2:15.7070) - 42nd fastest qualifier,finished,11,2:15.7070,5 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2016/TN_Daytona-2016-01-31-005.jpg,https://www.racingsportscars.com/photo/2016/Daytona-2016-01-31-005.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20DP.html,https://www.racingsportscars.com/chassis/photo/CPM-GM009.html,NA
2016,1,Riley Mk XXVI #MkXI-004=>AA-004 - Ford EcoBoost,5,P,Ford Chip Ganassi Racing,Closed bodywork,Mid-engined,Alexander Wurz (A)/Lawrence Stroll (CDN)/Brendon Hartley (NZ)/Andy Priaulx (GB),NA,NA,Continental,05/07/2020,Fred Lewis,Riley,Mk XXVI,#MkXI-004=>AA-004,NA,Result: 5th (11 laps behind the winner)Grid: 5th (2:08.6390) - 26th fastest qualifier,5th (11 laps behind the winner)Grid: 5th (2:08.6390) - 26th fastest qualifier,finished,5,2:08.6390,11 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2016/TN_Daytona-2016-01-31-0001.jpg,https://www.racingsportscars.com/photo/2016/Daytona-2016-01-31-0001.jpg,https://www.racingsportscars.com/make/photo/Riley.html,https://www.racingsportscars.com/type/photo/Riley/Mk%20XXVI.html,https://www.racingsportscars.com/chassis/photo/MkXI-004.html,NA
2016,31,Chevrolet Corvette DP #CPM-GM011 (Coyote) - Chevrolet V8/90° 2v OHV 5450 cc N/A,6,P,Action Express Racing,Closed bodywork,Mid-engined,/Eric Curran (USA)/Dane Cameron (USA)/Simon Pagenaud (F)/Jonathan Adam (GB),NA,NA,Continental,12/01/2018,Fred Lewis,Chevrolet,Corvette DP,#CPM-GM011,NA,Result: 6th (12 laps behind the winner)Grid: 6th (2:10.0160) - 31st fastest qualifier,6th (12 laps behind the winner)Grid: 6th (2:10.0160) - 31st fastest qualifier,finished,6,2:10.0160,12 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2016/TN_Daytona-2016-01-31-031.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20DP.html,https://www.racingsportscars.com/chassis/photo/CPM-GM011.html,NA
2016,4,Chevrolet Corvette C7 .R #C7RGT-004 (Pratt & Miller) - Chevrolet LS5.5-R V8/90° 2v OHV 5493 cc N/A,7,GTLM,Corvette Racing (USA),Closed bodywork,Front-engined,Oliver Gavin (GB)/Marcel Fässler (CH)/Tommy Milner (USA),NA,NA,Michelin,05/07/2020,Fred Lewis,Chevrolet,Corvette C7,#C7RGT-004,.R,Result: 7th 1st in GTLM (14 laps behind the winner)Grid: 28th (2:03.9740) - 6th fastest qualifier,7th 1st in GTLM (14 laps behind the winner)Grid: 28th (2:03.9740) - 6th fastest qualifier,finished,28,2:03.9740,14 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2016/TN_Daytona-2016-01-31-004.jpg,https://www.racingsportscars.com/photo/2016/Daytona-2016-01-31-004.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20C7.html,https://www.racingsportscars.com/chassis/photo/C7RGT-004.html,https://www.racingsportscars.com/suffix/photo/Chevrolet/Corvette%20C7/.R.html
2016,3,Chevrolet Corvette C7 .R #C7RGT-005 (Pratt & Miller) - Chevrolet LS5.5-R V8/90° 2v OHV 5493 cc N/A,8,GTLM,Corvette Racing (USA),Closed bodywork,Front-engined,Jan Magnussen (DK)/Antonio Garcia (E)/Mike Rockenfeller (D),NA,NA,Michelin,12/01/2018,Fred Lewis,Chevrolet,Corvette C7,#C7RGT-005,.R,Result: 8th (14 laps behind the winner)Grid: 29th (2:05.9790) - 11th fastest qualifier,8th (14 laps behind the winner)Grid: 29th (2:05.9790) - 11th fastest qualifier,finished,29,2:05.9790,14 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2016/TN_Daytona-2016-01-31-003.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20C7.html,https://www.racingsportscars.com/chassis/photo/C7RGT-005.html,https://www.racingsportscars.com/suffix/photo/Chevrolet/Corvette%20C7/.R.html
2016,912,Porsche 991 RSR I #WP0ZZZ99ZFS199903 - Porsche M97/80 F6 4v DOHC 3996 cc N/A,9,GTLM,Porsche North America (USA),Closed bodywork,Rear-engined,Frédéric Makowiecki (F)/Earl Bamber (NZ)/Michael Christensen (DK),NA,NA,Michelin,05/07/2020,Fred Lewis,Porsche,991 RSR,#WP0ZZZ99ZFS199903,I,Result: 9th (14 laps behind the winner)Grid: 23rd (2:02.3640) - 2nd fastest qualifier,9th (14 laps behind the winner)Grid: 23rd (2:02.3640) - 2nd fastest qualifier,finished,23,2:02.3640,14 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2016/TN_Daytona-2016-01-31-912.jpg,https://www.racingsportscars.com/photo/2016/Daytona-2016-01-31-912.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/991%20RSR.html,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99ZFS199903.html,https://www.racingsportscars.com/suffix/photo/Porsche/991%20RSR/I.html
2016,68,Ferrari 488 GTE #3808 - Ferrari Tipo F412 V8/90° 4v DOHC 3996 cc 2xGarrett,10,GTLM,Scuderia Corsa,Closed bodywork,Mid-engined,Alessandro Pier Guidi (I)/Alexandre Prémat (F)/Daniel Serra (BR)/Memo Rojas (MEX),NA,NA,Michelin,05/07/2020,Fred Lewis,Ferrari,488,#3808,GTE,Result: 10th (15 laps behind the winner)Grid: 25th (2:03.3090) - 4th fastest qualifier,10th (15 laps behind the winner)Grid: 25th (2:03.3090) - 4th fastest qualifier,finished,25,2:03.3090,15 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2016/TN_Daytona-2016-01-31-068.jpg,https://www.racingsportscars.com/photo/2016/Daytona-2016-01-31-068.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/488.html,https://www.racingsportscars.com/chassis/photo/F142M%20GTE%203808.html,https://www.racingsportscars.com/suffix/photo/Ferrari/488/GTE.html
