year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
2006,2,Riley Mk XI #002 - Lexus,1,DP,Target Chip Ganassi with Felix Sabates (USA),Closed bodywork,Mid-engined,Scott Dixon (NZ)/Dan Wheldon (GB)/Casey Mears (USA),NA,NA,Hoosier,15/12/2019,Fred Lewis and Michael O. Crews,Riley,Mk XI,#002,NA,Result: winner - (175.139 kph) - margin: 1 lapGrid: 2nd (1:44.6090) - 3rd fastest qualifier,winner - (175.139 kph) - margin: 1 lapGrid: 2nd (1:44.6090) - 3rd fastest qualifier,finished,2,1:44.6090,175.139 kph,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Daytona-2006-01-29-0002.jpg,https://www.racingsportscars.com/photo/2006/Daytona-2006-01-29-0002.jpg,https://www.racingsportscars.com/make/photo/Riley.html,https://www.racingsportscars.com/type/photo/Riley/Mk%20XI.html,https://www.racingsportscars.com/chassis/photo/MkXI-002.html,NA
2006,60,Riley Mk XI #019 - Lexus TRD V8 4987 cc N/A,2,DP,Michael Shank Racing,Closed bodywork,Mid-engined,Oswaldo Negri (BR)/Mark Patterson (USA)/A. J. Allmendinger (USA)/Justin Wilson (GB),NA,NA,Hoosier,15/12/2019,Fred Lewis and Michael O. Crews,Riley,Mk XI,#019,NA,Result: 2nd (1 lap behind the winner)Grid: 5th (1:44.7710) - 6th fastest qualifier,2nd (1 lap behind the winner)Grid: 5th (1:44.7710) - 6th fastest qualifier,finished,5,1:44.7710,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Daytona-2006-01-29-060.jpg,https://www.racingsportscars.com/photo/2006/Daytona-2006-01-29-060.jpg,https://www.racingsportscars.com/make/photo/Riley.html,https://www.racingsportscars.com/type/photo/Riley/Mk%20XI.html,https://www.racingsportscars.com/chassis/photo/MkXI-019.html,NA
2006,23,Crawford DP03 #009 - Porsche,3,DP,Alex Job Racing/Emory Motorsports,Closed bodywork,Mid-engined,/Patrick Long (USA)/Mike Rockenfeller (D)/Lucas Luhr (D),NA,NA,Hoosier,15/12/2019,Michael O. Crews and Fred Lewis,Crawford,DP03,#009,NA,Result: 3rd (3 laps behind the winner)Grid: 1st (1:44.0090),3rd (3 laps behind the winner)Grid: 1st (1:44.0090),finished,1,1:44.0090,3 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Daytona-2006-01-29-023.jpg,https://www.racingsportscars.com/photo/2006/Daytona-2006-01-29-023.jpg,https://www.racingsportscars.com/make/photo/Crawford.html,https://www.racingsportscars.com/type/photo/Crawford/DP03.html,https://www.racingsportscars.com/chassis/photo/DP03-009.html,NA
2006,58,Fabcar FDSC/03 #007 - Porsche,4,DP,Red Bull/Brumos Porsche (USA),Closed bodywork,Mid-engined,David Donohue (USA)/Darren Law (USA)/Sascha Maassen (D),NA,NA,Hoosier,15/12/2019,Michael O. Crews and Fred Lewis,Fabcar,FDSC/03,#007,NA,Result: 4th (4 laps behind the winner)Grid: 29th (1:45.1970) - 16th fastest qualifier,4th (4 laps behind the winner)Grid: 29th (1:45.1970) - 16th fastest qualifier,finished,29,1:45.1970,4 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Daytona-2006-01-29-058.jpg,https://www.racingsportscars.com/photo/2006/Daytona-2006-01-29-058.jpg,https://www.racingsportscars.com/make/photo/Fabcar.html,https://www.racingsportscars.com/type/photo/Fabcar/FDSC__03.html,https://www.racingsportscars.com/chassis/photo/FDSC__03-007.html,NA
2006,75,Riley Mk XI #011 - Pontiac,5,DP,Krohn Racing,Closed bodywork,Mid-engined,Tracy Krohn (USA)/Niclas Jönsson (S)/Jörg Bergmeister (D)/Colin Braun (USA),NA,NA,Hoosier,15/12/2019,Michael O. Crews and Fred Lewis,Riley,Mk XI,#011,NA,Result: 5th (17 laps behind the winner)Grid: 30th (no time),5th (17 laps behind the winner)Grid: 30th (no time),finished,30,no time,17 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Daytona-2006-01-29-075.jpg,https://www.racingsportscars.com/photo/2006/Daytona-2006-01-29-075.jpg,https://www.racingsportscars.com/make/photo/Riley.html,https://www.racingsportscars.com/type/photo/Riley/Mk%20XI.html,https://www.racingsportscars.com/chassis/photo/MkXI-011.html,NA
2006,19,Crawford DP03 #011 - Ford V8 4v 4950 cc N/A,6,DP,Playboy/Uniden Racing,Closed bodywork,Mid-engined,Memo Gidley (USA)/Michael McDowell (USA)/Alex Barron (USA),NA,NA,Hoosier,15/12/2019,Fred Lewis,Crawford,DP03,#011,NA,Result: 6th (18 laps behind the winner)Grid: 6th (1:44.8270) - 7th fastest qualifier,6th (18 laps behind the winner)Grid: 6th (1:44.8270) - 7th fastest qualifier,finished,6,1:44.8270,18 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Daytona-2006-01-29-019.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Crawford.html,https://www.racingsportscars.com/type/photo/Crawford/DP03.html,https://www.racingsportscars.com/chassis/photo/DP03-011.html,NA
2006,77,Doran JE4 #003 - Ford V8 4v 4950 cc N/A,7,DP,Feeds The Need/Doran Racing (USA),Closed bodywork,Mid-engined,/Forest Barber (USA)/Terry Borcheller (USA)/Michel Jourdain (MEX)/Harrison Brix (USA),NA,NA,Hoosier,15/12/2019,Fred Lewis and Michael O. Crews,Doran,JE4,#003,NA,Result: 7th (31 laps behind the winner)Grid: 18th (1:46.2540) - 21st fastest qualifier,7th (31 laps behind the winner)Grid: 18th (1:46.2540) - 21st fastest qualifier,finished,18,1:46.2540,31 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Daytona-2006-01-29-077.jpg,https://www.racingsportscars.com/photo/2006/Daytona-2006-01-29-077.jpg,https://www.racingsportscars.com/make/photo/Doran.html,https://www.racingsportscars.com/type/photo/Doran/JE4.html,https://www.racingsportscars.com/chassis/photo/JE4-003.html,NA
2006,7,Riley Mk XI #017 - Pontiac,8,DP,CITGO Racing by SAMAX (USA),Closed bodywork,Mid-engined,Dario Franchitti (GB)/Milka Duno (YV)/Marino Franchitti (GB)/Kevin McGarrity (GB),NA,NA,Hoosier,15/12/2019,Mike Birch and Fred Lewis,Riley,Mk XI,#017,NA,Result: 8th (39 laps behind the winner)Grid: 15th (1:45.6730) - 18th fastest qualifier,8th (39 laps behind the winner)Grid: 15th (1:45.6730) - 18th fastest qualifier,finished,15,1:45.6730,39 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Daytona-2006-01-29-007.jpg,https://www.racingsportscars.com/photo/2006/Daytona-2006-01-29-007.jpg,https://www.racingsportscars.com/make/photo/Riley.html,https://www.racingsportscars.com/type/photo/Riley/Mk%20XI.html,https://www.racingsportscars.com/chassis/photo/MkXI-017.html,NA
2006,36,Porsche 996 GT3 Cup #WP0ZZZ99Z5S698013 - Porsche F6 4v DOHC N/A,9,GT,TPC Racing (USA),Closed bodywork,Rear-engined,Randy Pobst (USA)Spencer Pumpelly (USA)/Michael Levitas (USA)/Ian Baas (USA),NA,NA,Hoosier,15/12/2019,Michael O. Crews and Fred Lewis,Porsche,996 GT3 Cup,#WP0ZZZ99Z5S698013,NA,Result: 9th 1st in GT (43 laps behind the winner)Grid: 37th (1:54.0530),9th 1st in GT (43 laps behind the winner)Grid: 37th (1:54.0530),finished,37,1:54.0530,43 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Daytona-2006-01-29-036.jpg,https://www.racingsportscars.com/photo/2006/Daytona-2006-01-29-036.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/996%20GT3%20Cup.html,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99Z5S698013.html,NA
2006,65,Pontiac GTO.R #GT-002 (Pratt & Miller) - Pontiac,10,GT,TRG (USA),Closed bodywork,Front-engined,Andy Lally (USA)/Marc Bunting (USA)/Richard Valentine (USA)/Johnny O'Connell (USA),NA,NA,Hoosier,15/12/2019,Fred Lewis and Michael O. Crews,Pontiac,GTO.R,#GT-002,NA,Result: 10th (46 laps behind the winner)Grid: 35th (1:53.9830),10th (46 laps behind the winner)Grid: 35th (1:53.9830),finished,35,1:53.9830,46 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Daytona-2006-01-29-065.jpg,https://www.racingsportscars.com/photo/2006/Daytona-2006-01-29-065.jpg,https://www.racingsportscars.com/make/photo/Pontiac.html,https://www.racingsportscars.com/type/photo/Pontiac/GTO.R.html,https://www.racingsportscars.com/chassis/photo/GTO.R-002.html,NA
