year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
2025,7,Porsche 963 #127 (Multimatic) - Porsche 9RD V8/90° 4v DOHC 4593 cc Twin-Turbo Hybrid,1,GTP,Porsche Penske Motorsport (D),Closed bodywork,Mid-engined,Felipe Nasr (BR)/Nick Tandy (GB)/Laurens Vanthoor (B),NA,NA,Michelin,NA,NA,Porsche,963,#127,NA,Result: winner - (186.185 kph) - margin: 1s335Grid: 3rd (1:34.2800),winner - (186.185 kph) - margin: 1s335Grid: 3rd (1:34.2800),finished,3,1:34.2800,186.185 kph,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/963.html,https://www.racingsportscars.com/chassis/photo/963_127.html,NA
2025,60,Acura ARX-06 # (Oreca) - Acura AR24e V6/90° 4v DOHC 2400 cc Twin-Turbo Hybrid,2,GTP,Acura Meyer Shank Racing w/Curb Agajanian (USA),Closed bodywork,Mid-engined,Tom Blomqvist (GB)/Colin Braun (USA)/Scott Dixon (NZ)/Felix Rosenqvist (S),NA,NA,Michelin,NA,NA,Acura,ARX-06,#,NA,Result: 2nd (1s335 behind the winner)Grid: 6th (1:34.4320),2nd (1s335 behind the winner)Grid: 6th (1:34.4320),finished,6,1:34.4320,1s335 behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Acura.html,https://www.racingsportscars.com/type/photo/Acura/ARX-06.html,https://www.racingsportscars.com/chassis/photo/ARX-06__13.html,NA
2025,6,Porsche 963 #113 (Multimatic) - Porsche 9RD V8/90° 4v DOHC 4593 cc Twin-Turbo Hybrid,3,GTP,Porsche Penske Motorsport (D),Closed bodywork,Mid-engined,Mathieu Jaminet (F)/Matt Campbell (AUS)/Kevin Estre (F),PORSCHE 963/PENSKE/Ansys/TAG HEUER/HELLER,red/white (+black),Michelin,NA,NA,Porsche,963,#113,NA,Result: 3rd (4s423 behind the winner)Grid: 10th (1:36.5760),3rd (4s423 behind the winner)Grid: 10th (1:36.5760),finished,10,1:36.5760,4s423 behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/963.html,https://www.racingsportscars.com/chassis/photo/963_113.html,NA
2025,24,BMW M Hybrid V8 # (Dallara) - BMW P66/3 V8/90° 4v DOHC 3999 cc Twin-Turbo Hybrid,4,GTP,BMW M Team RLL (USA),Closed bodywork,Mid-engined,Philipp Eng (A)/Dries Vanthoor (B)/Raffaele Marciello (I)/Kevin Magnussen (DK),NA,NA,Michelin,NA,NA,BMW,M Hybrid V8,#,NA,Result: 4th (1 lap behind the winner)Grid: 1st (1:33.8950),4th (1 lap behind the winner)Grid: 1st (1:33.8950),finished,1,1:33.8950,1 lap behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M%20Hybrid%20V8.html,https://www.racingsportscars.com/chassis/photo/P22B%20010.html,NA
2025,10,Cadillac V-Series.R #P222 016 (Dallara) - Cadillac LMC55R V8/90° 4v DOHC 5500 cc Hybrid,5,GTP,Cadillac Wayne Taylor Racing (USA),Closed bodywork,Mid-engined,Ricky Taylor (USA)/Filipe Albuquerque (P)/Will Stevens (GB)/Brendon Hartley (NZ),NA,NA,Michelin,NA,NA,Cadillac,V-Series.R,#P222 016,NA,Result: 5th (1 lap behind the winner)Grid: 7th (1:34.9330),5th (1 lap behind the winner)Grid: 7th (1:34.9330),finished,7,1:34.9330,1 lap behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Cadillac.html,https://www.racingsportscars.com/type/photo/Cadillac/V-Series.R.html,https://www.racingsportscars.com/chassis/photo/P222%20016.html,NA
2025,85,Porsche 963 #112 (Multimatic) - Porsche 9RD V8/90° 4v DOHC 4593 cc Twin-Turbo Hybrid,6,GTP,JDC Miller MotorSports (USA),Closed bodywork,Mid-engined,Tijmen van der Helm (NL)/Gianmaria Bruni (I)/Pascal Wehrlein (D)/Bryce Aron (USA),NA,NA,Michelin,NA,NA,Porsche,963,#112,NA,Result: 6th (1 lap behind the winner)Grid: 5th (1:34.3740),6th (1 lap behind the winner)Grid: 5th (1:34.3740),finished,5,1:34.3740,1 lap behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/963.html,https://www.racingsportscars.com/chassis/photo/963_112.html,NA
2025,25,BMW M Hybrid V8 (Dallara) - BMW P66/3 V8/90° 4v DOHC 3999 cc Twin-Turbo Hybrid,7,GTP,BMW M Team RLL (USA),Closed bodywork,Mid-engined,Marco Wittmann (D)/Sheldon van der Linde (ZA)/Robin Frijns (NL)/René Rast (D),NA,NA,Michelin,NA,NA,BMW,M Hybrid V8,NA,NA,Result: 7th (4 laps behind the winner)Grid: 12th (no time) - 61st fastest qualifier,7th (4 laps behind the winner)Grid: 12th (no time) - 61st fastest qualifier,finished,12,no time,4 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M%20Hybrid%20V8.html,NA,NA
2025,22,Oreca 07 - Gibson GK428/Gibson Technology V8/90° 4v DOHC 4200 cc N/A,8,LMP2,United Autosports USA (USA),Closed bodywork,Mid-engined,Dan Goldburg (USA)/Paul di Resta (GB)/James Allen (AUS)/Rasmus Lindh (S),NA,NA,Michelin,NA,NA,Oreca,07,NA,NA,Result: 8th 1st in LMP2 (16 laps behind the winner)Grid: 13th (1:38.6760) - 11th fastest qualifier,8th 1st in LMP2 (16 laps behind the winner)Grid: 13th (1:38.6760) - 11th fastest qualifier,finished,13,1:38.6760,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/07.html,NA,NA
2025,74,Oreca 07 # - Gibson GK428/Gibson Technology V8/90° 4v DOHC 4200 cc N/A,9,LMP2,Riley (USA),Closed bodywork,Mid-engined,Gar Robinson (USA)/Josh Burdon (AUS)/Felipe Fraga (BR)/Felipe Massa (BR),NA,NA,Michelin,NA,NA,Oreca,07,#,NA,Result: 9th (16 laps behind the winner)Grid: 20th (1:39.7680) - 18th fastest qualifier,9th (16 laps behind the winner)Grid: 20th (1:39.7680) - 18th fastest qualifier,finished,20,1:39.7680,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/07.html,https://www.racingsportscars.com/chassis/photo/07-LMP2-Riley%23.html,NA
2025,52,Oreca 07 # - Gibson GK428/Gibson Technology V8/90° 4v DOHC 4200 cc N/A,10,LMP2,PR1 Mathiasen Motorsports (USA),Closed bodywork,Mid-engined,Rodrigo Sales (USA)/Ben Keating (USA)/Mathias Beche (CH)/Benjamin Pedersen (DK),NA,NA,Michelin,NA,NA,Oreca,07,#,NA,Result: 10th (17 laps behind the winner)Grid: 14th (1:39.0000) - 12th fastest qualifier,10th (17 laps behind the winner)Grid: 14th (1:39.0000) - 12th fastest qualifier,finished,14,1:39.0000,17 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/07.html,https://www.racingsportscars.com/chassis/photo/07-LMP2-46%23.html,NA
2025,18,Oreca 07 # - Gibson GK428/Gibson Technology V8/90° 4v DOHC 4200 cc N/A,11,LMP2,Era Motorsport (USA),Closed bodywork,Mid-engined,Tobi Lütke (CDN)/Paul-Loup Chatin (F)/David Heinemeier Hansson (DK)/Ryan Dalziel (GB),NA,NA,Michelin,NA,NA,Oreca,07,#,NA,Result: 11th (17 laps behind the winner)Grid: 23rd (1:41.1580) - 21st fastest qualifier,11th (17 laps behind the winner)Grid: 23rd (1:41.1580) - 21st fastest qualifier,finished,23,1:41.1580,17 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/07.html,https://www.racingsportscars.com/chassis/photo/07-LMP2-108.html,NA
2025,99,Oreca 07 # - Gibson GK428/Gibson Technology V8/90° 4v DOHC 4200 cc N/A,12,LMP2,AO Racing (USA),Closed bodywork,Mid-engined,P. J. Hyett (USA)/Dane Cameron (USA)/Jonny Edgar (GB)/Christian Rasmussen (DK),NA,NA,Michelin,NA,NA,Oreca,07,#,NA,Result: 12th (24 laps behind the winner)Grid: 18th (1:39.6000) - 16th fastest qualifier,12th (24 laps behind the winner)Grid: 18th (1:39.6000) - 16th fastest qualifier,finished,18,1:39.6000,24 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/07.html,https://www.racingsportscars.com/chassis/photo/07-LMP2-125.html,NA
2025,4,Oreca 07 # - Gibson GK428/Gibson Technology V8/90° 4v DOHC 4200 cc N/A,13,LMP2,Crowdstrike Racing by APR (P),Closed bodywork,Mid-engined,George Kurtz (USA)/Malthe Jakobsen (DK)/Toby Sowery (GB)/Colton Herta (USA),NA,NA,Michelin,NA,NA,Oreca,07,#,NA,Result: 13th (26 laps behind the winner)Grid: 21st (1:39.8680) - 19th fastest qualifier,13th (26 laps behind the winner)Grid: 21st (1:39.8680) - 19th fastest qualifier,finished,21,1:39.8680,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/07.html,https://www.racingsportscars.com/chassis/photo/07-LMP2-120.html,NA
2025,93,Acura ARX-06 # (Oreca) - Acura AR24e V6/90° 4v DOHC 2400 cc Twin-Turbo Hybrid,14,GTP,Acura Meyer Shank Racing w/Curb Agajanian (USA),Closed bodywork,Mid-engined,Renger van der Zande (NL)/Nick Yelloly (GB)/Alex Palou (E)/Kaku Ohta (J),NA,NA,Michelin,NA,NA,Acura,ARX-06,#,NA,Result: 14th (40 laps behind the winner)Grid: 2nd (1:34.1860),14th (40 laps behind the winner)Grid: 2nd (1:34.1860),finished,2,1:34.1860,40 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Acura.html,https://www.racingsportscars.com/type/photo/Acura/ARX-06.html,https://www.racingsportscars.com/chassis/photo/ARX-06__08.html,NA
2025,31,Cadillac V-Series.R #P222 019 (Dallara) - Cadillac LMC55R V8/90° 4v DOHC 5500 cc Hybrid,15,GTP,Cadillac Whelen (USA),Closed bodywork,Mid-engined,Jack Aitken (GB)/Earl Bamber (NZ)/Frederik Vesti (DK)/Felipe Drugovich (BR),NA,NA,Michelin,NA,NA,Cadillac,V-Series.R,#P222 019,NA,Result: 15th (50 laps behind the winner)Grid: 4th (1:34.3500),15th (50 laps behind the winner)Grid: 4th (1:34.3500),finished,4,1:34.3500,50 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Cadillac.html,https://www.racingsportscars.com/type/photo/Cadillac/V-Series.R.html,https://www.racingsportscars.com/chassis/photo/P222%20019.html,NA
2025,65,Ford Mustang GT3 Gen 7 #FP GT3 005 (Multimatic) - Ford Coyote V8/90° 4v DOHC 5408 cc N/A,16,GTD Pro,Ford Multimatic Motorsports (CDN),Closed bodywork,Front-engined,Christopher Mies (D)/Frederic Vervisch (B)/Dennis Olsen (N),NA,NA,Michelin,NA,NA,Ford,Mustang GT3,#FP GT3 005,Gen 7,Result: 16th 1st in GTD Pro (58 laps behind the winner)Grid: 26th (1:45.8550) - 24th fastest qualifier,16th 1st in GTD Pro (58 laps behind the winner)Grid: 26th (1:45.8550) - 24th fastest qualifier,finished,26,1:45.8550,58 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Mustang%20GT3.html,https://www.racingsportscars.com/chassis/photo/FP%20GT3%20005.html,https://www.racingsportscars.com/suffix/photo/Ford/Mustang%20GT3/Gen%207.html
2025,3,Chevrolet Corvette C8 Z06 GT3.R # (Pratt & Miller) - Chevrolet LT6.R V8/90° 4v DOHC 5463 cc N/A,17,GTD Pro,Corvette Racing by Pratt Miller Motorsports (USA),Closed bodywork,Mid-engined,Antonio Garcia (E)/Alexander Sims (GB)/Daniel Juncadella (E),NA,NA,Michelin,NA,NA,Chevrolet,Corvette C8,#,Z06 GT3.R,Result: 17th (58 laps behind the winner)Grid: 28th (1:46.0120) - 26th fastest qualifier,17th (58 laps behind the winner)Grid: 28th (1:46.0120) - 26th fastest qualifier,finished,28,1:46.0120,58 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20C8.html,https://www.racingsportscars.com/chassis/photo/C8Z06GT3.R-003.html,https://www.racingsportscars.com/suffix/photo/Chevrolet/Corvette%20C8/Z06%20GT3.R.html
