year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
2015,2,Riley Mk XXVI #MkXI-002=>AA-005 - Ford EcoBoost,1,P,Chip Ganassi Racing with Felix Sabates,Closed bodywork,Mid-engined,Scott Dixon (NZ)/Tony Kanaan (BR)/Kyle Larson (USA)/Jamie McMurray (USA),NA,NA,Continental,05/07/2020,Fred Lewis and Mark Windecker,Riley,Mk XXVI,#MkXI-002=>AA-005,NA,Result: winner - (176.534 kph) - margin: 1s333Grid: 2nd (1:39.3020),winner - (176.534 kph) - margin: 1s333Grid: 2nd (1:39.3020),finished,2,1:39.3020,176.534 kph,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Daytona-2015-01-25-0002.jpg,https://www.racingsportscars.com/photo/2015/Daytona-2015-01-25-0002.jpg,https://www.racingsportscars.com/make/photo/Riley.html,https://www.racingsportscars.com/type/photo/Riley/Mk%20XXVI.html,https://www.racingsportscars.com/chassis/photo/MkXI-002.html,NA
2015,5,Chevrolet Corvette DP #CPM-GM008 (Coyote) - Chevrolet V8/90° 2v OHV 5450 cc N/A,2,P,Action Express Racing,Closed bodywork,Mid-engined,João Barbosa (P)/Christian Fittipaldi (BR)/Sébastien Bourdais (F),NA,NA,Continental,05/07/2020,Mark Windecker and Fred Lewis,Chevrolet,Corvette DP,#CPM-GM008,NA,Result: 2nd (1s333 behind the winner)Grid: 4th (1:39.5680),2nd (1s333 behind the winner)Grid: 4th (1:39.5680),finished,4,1:39.5680,1s333 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Daytona-2015-01-25-005.jpg,https://www.racingsportscars.com/photo/2015/Daytona-2015-01-25-005.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20DP.html,https://www.racingsportscars.com/chassis/photo/CPM-GM008.html,NA
2015,90,Chevrolet Corvette DP #CPM-GM007 (Coyote) - Chevrolet V8/90° 2v OHV 5450 cc N/A,3,P,VisitFlorida.com Racing,Closed bodywork,Mid-engined,Richard Westbrook (GB)/Michael Valiante (CDN)/Mike Rockenfeller (D)/Guy Cosmo (USA),NA,NA,Continental,05/07/2020,Fred Lewis and Mark Windecker,Chevrolet,Corvette DP,#CPM-GM007,NA,Result: 3rd (6 laps behind the winner)Grid: 10th (1:40.3300),3rd (6 laps behind the winner)Grid: 10th (1:40.3300),finished,10,1:40.3300,6 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Daytona-2015-01-25-090.jpg,https://www.racingsportscars.com/photo/2015/Daytona-2015-01-25-090.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20DP.html,https://www.racingsportscars.com/chassis/photo/CPM-GM007.html,NA
2015,3,Chevrolet Corvette C7 .R #C7RGT-003 (Pratt & Miller) - Chevrolet LS5.5-R V8/90° 2v OHV 5493 cc N/A,4,GTLM,Corvette Racing (USA),Closed bodywork,Front-engined,Jan Magnussen (DK)/Antonio Garcia (E)/Ryan Briscoe (AUS),NA,NA,Michelin,05/07/2020,Fred Lewis and Mark Windecker,Chevrolet,Corvette C7,#C7RGT-003,.R,Result: 4th 1st in GTLM (15 laps behind the winner)Grid: 24th (1:43.9760),4th 1st in GTLM (15 laps behind the winner)Grid: 24th (1:43.9760),finished,24,1:43.9760,15 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Daytona-2015-01-25-003.jpg,https://www.racingsportscars.com/photo/2015/Daytona-2015-01-25-003.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20C7.html,https://www.racingsportscars.com/chassis/photo/C7RGT-003.html,https://www.racingsportscars.com/suffix/photo/Chevrolet/Corvette%20C7/.R.html
2015,25,BMW Z4 GTE #1501 - BMW V8/90° 4v DOHC N/A,5,GTLM,BMW Team RLL (USA),Closed bodywork,Front-engined,Augusto Farfus (BR)Bill Auberlen (USA)/Dirk Werner (D)/Bruno Spengler (CDN),NA,NA,Michelin,05/07/2020,Fred Lewis and Mark Windecker,BMW,Z4,#1501,GTE,Result: 5th (15 laps behind the winner)Grid: 27th (1:44.0240),5th (15 laps behind the winner)Grid: 27th (1:44.0240),finished,27,1:44.0240,15 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Daytona-2015-01-25-025.jpg,https://www.racingsportscars.com/photo/2015/Daytona-2015-01-25-025.jpg,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/Z4.html,https://www.racingsportscars.com/chassis/photo/E89Z4%201501.html,https://www.racingsportscars.com/suffix/photo/BMW/Z4/GTE.html
2015,31,Chevrolet Corvette DP #CPM-GM003 (Coyote) - Chevrolet V8/90° 2v OHV 5450 cc N/A,6,P,Action Express Racing,Closed bodywork,Mid-engined,Max Papis (I)/Dane Cameron (USA)/Eric Curran (USA)/Phil Keen (GB),NA,NA,Continental,05/07/2020,Mark Windecker and Fred Lewis,Chevrolet,Corvette DP,#CPM-GM003,NA,Result: 6th (19 laps behind the winner)Grid: 9th (1:40.3220),6th (19 laps behind the winner)Grid: 9th (1:40.3220),finished,9,1:40.3220,19 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Daytona-2015-01-25-031.jpg,https://www.racingsportscars.com/photo/2015/Daytona-2015-01-25-031.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20DP.html,https://www.racingsportscars.com/chassis/photo/CPM-GM003.html,NA
2015,4,Chevrolet Corvette C7 .R #C7RGT-001 (Pratt & Miller) - Chevrolet LS5.5-R V8/90° 2v OHV 5493 cc N/A,7,GTLM,Corvette Racing (USA),Closed bodywork,Front-engined,Oliver Gavin (GB)/Tommy Milner (USA)/Simon Pagenaud (F),NA,NA,Michelin,05/07/2020,Mark Windecker and Fred Lewis,Chevrolet,Corvette C7,#C7RGT-001,.R,Result: 7th (22 laps behind the winner)Grid: 18th (1:43.4880),7th (22 laps behind the winner)Grid: 18th (1:43.4880),finished,18,1:43.4880,22 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Daytona-2015-01-25-004.jpg,https://www.racingsportscars.com/photo/2015/Daytona-2015-01-25-004.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20C7.html,https://www.racingsportscars.com/chassis/photo/C7RGT-001.html,https://www.racingsportscars.com/suffix/photo/Chevrolet/Corvette%20C7/.R.html
2015,52,Oreca FLM 09 #39 - Chevrolet LS3/Oreca V8 2v 6200 cc N/A,8,PC,PR1/Mathiasen Motorsports,Open bodywork,Mid-engined,Tom Kimber-Smith (GB)/Mike Guasch (USA)/Andrew Novich (USA)/Andrew Palmer (USA),NA,NA,Continental,14/02/2015,Mark Windecker,Oreca,FLM 09,#39,NA,Result: 8th 1st in PC (26 laps behind the winner)Grid: 15th (1:42.8290),8th 1st in PC (26 laps behind the winner)Grid: 15th (1:42.8290),finished,15,1:42.8290,26 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Daytona-2015-01-25-052.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/FLM%2009.html,https://www.racingsportscars.com/chassis/photo/FLM-39.html,NA
2015,60,Ligier JS P2 #OR02-03 (Onroak) - Honda HR28TT/HPD V6/60° 4v DOHC 2799 cc 2xBorg & Warner,9,P,Michael Shank Racing w/ Curb/Agajanian (USA),Closed bodywork,Mid-engined,Oswaldo Negri (BR)Matthew McMurry (USA)/John Pew (USA)/A. J. Allmendinger (USA),NA,NA,Continental,05/07/2020,Mark Windecker and Fred Lewis,Ligier,JS P2,#OR02-03,NA,Result: 9th - did not finishGrid: 1st (1:39.1940),9th - did not finishGrid: 1st (1:39.1940),finished,1,1:39.1940,NA,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Daytona-2015-01-25-060.jpg,https://www.racingsportscars.com/photo/2015/Daytona-2015-01-25-060.jpg,https://www.racingsportscars.com/make/photo/Ligier.html,https://www.racingsportscars.com/type/photo/Ligier/JS%20P2.html,https://www.racingsportscars.com/chassis/photo/OR02-03.html,NA
2015,54,Oreca FLM 09 #12 - Chevrolet LS3/Oreca V8 2v 6200 cc N/A,10,PC,Core Autosport,Open bodywork,Mid-engined,Colin Braun (USA)/Jon Bennett (USA)/Mark Wilkins (CDN)/James Gue (USA),NA,NA,Continental,05/07/2020,Mark Windecker and Fred Lewis,Oreca,FLM 09,#12,NA,Result: 10th - did not finishGrid: 14th (1:42.4980),10th - did not finishGrid: 14th (1:42.4980),finished,14,1:42.4980,NA,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Daytona-2015-01-25-054.jpg,https://www.racingsportscars.com/photo/2015/Daytona-2015-01-25-054.jpg,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/FLM%2009.html,https://www.racingsportscars.com/chassis/photo/FLM-12.html,NA
