position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,1,"Makinen, Tommi",Mitsubishi Lancer Evo VI,FI,A8,4h 26m 45.0s,NA,NA,NA
2,15,"Panizzi, Gilles",Peugeot 206 WRC,FR,A8,"+18,0s",NA,NA,NA
3,4,"Auriol, Didier",Toyota Corolla WRC,FR,A8,"+42,2s",NA,NA,NA
4,2,"Loix, Freddy",Mitsubishi Carisma GT,BE,A8,"+3m 13,1s",NA,NA,NA
5,16,"Aghini, Andrea",Toyota Corolla WRC,IT,A8,"+3m 50,2s",NA,NA,NA
6,6,"Kankkunen, Juha",Subaru Impreza WRC99,FI,A8,"+4m 00,5s",NA,NA,NA
7,8,"Jean-Joseph, Simon",Ford Focus WRC,FR,A8,"+4 m14,5s",NA,NA,NA
8,21,"Gronholm, Marcus",Peugeot 206 WRC,FI,A8,"+4m 40,8s",NA,NA,NA
9,24,"Cunico, Gianfranco",Subaru Impreza,IT,A8,"+5m 50,2s",NA,NA,NA
10,27,"Navarra, Andrea",Ford Escort WRC,IT,A8,"+8m 02,3s",NA,NA,NA
11,26,"Lundgaard, Henrik",Toyota Corolla WRC,DK,A8,"+8m 54,8s",NA,NA,NA
12,71,"Longhi, Piero",Renault Megane,IT,A7,"+11m 00,1s",NA,NA,NA
13,49,"Oldrati, Diego",Subaru Impreza,IT,A8,"+12m 21,0s",NA,NA,NA
14,42,"Sperrer, Raphael",Renault Megane,AT,A7,"+12m 31,0s",NA,NA,NA
15,30,"Isik, Volkan",Toyota Corolla WRC,TU,A8,"+12m 53,7s",NA,NA,NA
16,9,"Rovanpera, Harri",Seat Cordoba WRC Evo2,FI,A8,"+13m 20,6s",NA,NA,NA
17,41,"Rowe, Martin",Renault Megane,GB,A7,"+16m 23,3s",NA,NA,NA
18,51,"Gregis, Michele",Subaru Impreza,IT,A8,"+17m 43,5s",NA,NA,NA
19,31,"Bakhashab, Abdullah",Toyota Corolla WRC,SA,A8,"+19m 01,6s",NA,NA,NA
20,37,"Kytolehto, Jarmo",Vauxhall Astra,FI,A7,"+19m 01,6s",NA,NA,NA
21,107,"Loeb, Sebastien",Citroen Saxo,FR,A6,"20m 01,5s",NA,NA,NA
22,53,"Galli, Gianluigi",Mitsubishi Carisma GT Evo5,IT,N4,"+20m 34,8s",NA,NA,NA
23,12,"Triner, Emil",Skoda Octavia WRC,CZ,A8,"+21m 58,4s",NA,NA,NA
24,76,"Zucchetti, Carlo",Toyota Corolla WRC,IT,A8,"+22m 09,1s",NA,NA,NA
25,48,"Stohl, Manfred",Mitsubishi Lancer Evo VI,AT,N4,"+22m 14,6s",NA,NA,NA
26,52,"Stagni, Mario",Mitsubishi Carisma GT Evo5,IT,N4,"+23m 06,0s",NA,NA,NA
27,25,"Solberg, Petter",Ford Focus WRC,NO,A8,"+24m 16,1s",1:50,NA,NA
28,32,"Holderied, Isolde",Toyota Corolla WRC,DE,A8,"+24m 17,7s",NA,NA,NA
29,57,"Sottile, Sandro",Mitsubishi Lancer Evo V,IT,N4,"+25m 56,4s",0:20,NA,NA
30,55,"Baldini, Luca",Mitsubishi Carisma GT Evo5,IT,N4,"+26m 45,0s",NA,NA,NA
31,38,"Maselli, Andrea",Peugeot 306 Maxi,IT,A7,"+26m 51,3s",1:00,NA,NA
32,47,"al-Wahaibi, Hamed",Mitsubishi Lancer Evo V,OM,N4,"+29m 00,9s",NA,NA,NA
33,79,"Verini, Maurizio",Mitsubishi Lancer Evo V,IT,N4,"+29m 47,2s",NA,NA,NA
34,88,"Benazzo, Roberto",Subaru Impreza,IT,N4,"+29m 58,6s",NA,NA,NA
35,73,"Manfrinato, Giovanni",Mitsubishi Lancer Evo V,IT,N4,"+31m 53,6s",NA,NA,NA
36,90,"Bandierini, Giovanni",Mitsubishi Carisma GT Evo5,IT,N4,"+33m 48,7s",NA,NA,NA
37,104,"Kuchar, Tomasz",Volkswagen Golf GTI 16V,PL,A7,"+38m 00,9s",NA,NA,NA
38,97,"Rossi, Massimo",Opel Astra,IT,A7,"+41m 34,5s",NA,NA,NA
39,130,"Brunello, Demitri",Citroen Saxo VTS,IT,N2,"+43m 13,4s",NA,NA,NA
40,132,"Campani, Max",Citroen Saxo VTS,IT,N2,"+44m 07,5s",NA,NA,NA
41,108,"Lozza, Eugenio",Opel Astra,IT,N3,"+44m 59,5s",NA,NA,NA
42,82,"Tosovsky, Jiri",Mitsubishi Lancer Evo V,CZ,N4,"+45m 45,8s",NA,NA,NA
43,111,"Benza, Ivano",Renault Clio,IT,N3,"+47m 01,8s",NA,NA,NA
