position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,3,"McRae, Colin",Subaru Impreza WRC97,GB,A8,4:08:25,NA,NA,NA
2,4,"Liatti, Piero",Subaru Impreza WRC97,IT,A8,+6s,0:10,NA,NA
3,1,"Makinen, Tommi",Mitsubishi Lancer Evo IV,FI,A8,+12s,NA,NA,NA
4,5,"Sainz, Carlos",Ford Escort WRC,ES,A8,+14s,NA,NA,NA
5,10,"Loix, Freddy",Toyota Corolla WRC,BE,A8,+50s,NA,NA,NA
6,6,"Kankkunen, Juha",Ford Escort WRC,FI,A8,+53s,NA,NA,NA
7,11,"Aghini, Andrea",Toyota Celica GT-Four (ST205),IT,A8,+2m 48s,NA,NA,NA
8,7,"Auriol, Didier",Toyota Corolla WRC,FR,A8,+3m 33s,NA,NA,NA
9,32,"Oldrati, Diego",Subaru Impreza 555,IT,A8,+9m 19s,NA,NA,NA
10,25,"Rovanpera, Harri",Seat Ibiza GTi 16V,FI,A7,+13m 32s,NA,NA,NA
11,42,"Zanchi, Pierlorenzo",Toyota Celica GT-Four (ST205),IT,A8,+15m 56s,NA,NA,NA
12,26,"Fontana, Corrado",Renault Megane,IT,A7,+17m 32s,NA,NA,NA
13,41,"de Cecco, Claudio",Ford Escort RS Cosworth,IT,A8,+20m 46s,NA,NA,NA
14,47,"Stagni, Mario",Mitsubishi Lancer Evo IV,IT,N4,+23m 02s,NA,NA,NA
15,46,"Baldini, Luca",Mitsubishi Lancer Evo III,IT,N4,+23m 30s,NA,NA,NA
16,33,"Dor, Frederic",Subaru Impreza 555,FR,A8,+23m 30s,NA,NA,NA
17,29,"Danti, Fabio",Skoda Felicia Kit-Car,IT,A6,+24m 49s,NA,NA,NA
18,72,"Sottile, Sandro",Opel Astra,IT,A7,+26m 18s,NA,NA,NA
19,83,"Popovic, Boris",Mitsubishi Lancer Evo III,SI,N4,+30m 00s,NA,NA,NA
20,79,"Stohl, Manfred",Mitsubishi Lancer Evo III,AT,N4,+30m 34s,NA,NA,NA
21,52,"Maselli, Andrea",Opel Corsa GSi,IT,A6,+31m 48s,NA,NA,NA
22,48,"Gallio, Fabrizio",Mitsubishi Lancer Evo IV,IT,N4,+32m 36s,NA,NA,NA
23,105,"Wearden, Neil",Honda Civic,GB,A6,+33m 49s,NA,NA,NA
24,76,"Spallino, Domenico",Lancia Delta Integrale,IT,A8,+36m 38s,NA,NA,NA
