position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,1,"Makinen, Tommi",Mitsubishi Lancer Evo V,FI,A8,"4h 34m 34,5s",NA,NA,NA
2,4,"Liatti, Piero",Subaru Impreza WRC98,IT,A8,"+15,8s",NA,NA,NA
3,3,"McRae, Colin",Subaru Impreza WRC98,GB,A8,"+1m 30,2s",NA,NA,NA
4,5,"Sainz, Carlos",Toyota Corolla WRC,ES,A8,"+1m 31,9s",NA,NA,NA
5,14,"Panizzi, Gilles",Peugeot 306 Maxi,FR,A7,"+3m 21,2s",NA,NA,NA
6,8,"Thiry, Bruno",Ford Escort WRC,BE,A8,"+3m 47,2s",NA,NA,NA
7,2,"Burns, Richard",Mitsubishi Carisma GT,GB,A8,"+4m 41,3s",NA,NA,NA
8,20,"Dallavilla, Andrea",Subaru Impreza,IT,A8,"+5m 05,0s",NA,NA,NA
9,15,"Aghini, Andrea",Toyota Corolla WRC,IT,A8,"+5m 36,3s",NA,NA,NA
10,21,"Navarra, Andrea",Subaru Impreza WRC97,IT,A8,"+5m 54,1s",NA,NA,NA
11,19,"Magaud, Patrick",Citroen Xsara Kit Car,FR,A7,"+6m 15,4s",NA,NA,NA
12,27,"de Mevius, Gregoire",Subaru Impreza WRC97,BE,A8,"+8m 56,0s",NA,NA,NA
13,53,"Verreydt, Renaud",Subaru Impreza,BE,A8,"+8m 56,0s",NA,NA,NA
14,43,"Travaglia, Renato",Peugeot 306 Maxi,IT,A7,"+11m 19,7s",NA,NA,NA
15,38,"Toth, Janos",Toyota Corolla WRC,HU,A8,"+14m 16,4s",NA,NA,NA
16,10,"Duez, Marc",Seat Cordoba WRC,BE,A8,"+17m 26,6s",NA,NA,NA
17,70,"Mortl, Achim",Subaru Impreza,AT,A8,"+17m 38,4s",NA,NA,NA
18,34,"Higgins, Mark",Nissan Almera Kit Car,GB,A7,"+17m 55,1s",NA,NA,NA
19,58,"Galli, Gianluigi",Mitsubishi Carisma GT Evo5,IT,N4,"+18m 53,0s",NA,NA,NA
20,45,"Stagni, Mario",Mitsubishi Carisma GT Evo IV,IT,N4,"+19m 28,4s",NA,NA,NA
21,54,"Pedersoli, Luca",Renault Coach,IT,A7,"+19m 46,9s",NA,NA,NA
22,25,"McRae, Alister",Volkswagen Golf GTI 16V,GB,A7,"+20m 51,5s",NA,NA,NA
23,36,"Laukkanen, Tapio",Renault Megane,FI,A7,"+21m 55,8s",NA,NA,NA
24,41,"Trelles, Gustavo",Mitsubishi Lancer Evo V,UY,N4,"+23m 46,4s",NA,NA,NA
25,74,"Maselli, Andrea",Opel Corsa GSi,IT,A6,"+30m 56,9s",NA,NA,NA
26,37,"Danti, Fabio",Skoda Octavia KitCar,IT,A7,"+33m 32,8s",NA,NA,NA
27,85,"Baita, Ettore",Mitsubishi Lancer Evo V,IT,N4,"+37m 55,2s",NA,NA,NA
28,89,"Accornero, Riccardo",Mitsubishi Lancer Evo V,IT,N4,"+37m 56,0s",NA,NA,NA
29,90,"Ferrara, Italo",Subaru Impreza,IT,N4,"+42m 00,0s",NA,NA,NA
30,108,"Tagliani, Michele",Opel Astra,IT,N3,"+43m 13,4s",NA,NA,NA
31,44,"Narishkin, Mikhail",Mitsubishi Lancer Evo V,RU,N4,"+46m 28,8s",NA,NA,NA
32,73,"de Marco, Marco",Lancia Delta Integrale,IT,A8,"+48m 43,2s",NA,NA,NA
33,150,"Brunello, Demitri",Citroen Saxo,IT,N2,"+51m 06,0s",NA,NA,NA
34,151,"Zecchin, Emanuele",Citroen Saxo,IT,N2,"+51m 42,8s",NA,NA,NA
35,107,"Corona, Marco",Peugeot 205 GTi,IT,N3,"+57m 01,1s",NA,NA,NA
36,102,"Corio, Emilio",Fiat Coupe 2.0,IT,A7,"+57m 26,7s",NA,NA,NA
37,149,"Ticozzi, Alessandro",Citroen Saxo,IT,N2,"+57m 30,3s",NA,NA,NA
38,104,"Lozza, Eugenio",Opel Astra,IT,N3,"+57m 35,0s",NA,NA,NA
39,71,"Depping, Janina",Mitsubishi Carisma GT Evo5,DE,N4,"+58m 20,4s",NA,NA,NA
40,142,"Pugliese, Patrick",Peugeot 205 Rallye,FR,A5,"+59m 58,6s",NA,NA,NA
41,155,"Campani, Max",Citroen Saxo,IT,N2,"+1h 00m 43,3s",NA,NA,NA
42,120,"Roero, Fabio",Fiat Seicento Sporting,IT,A5,"+1h 00m 44,5s",NA,NA,NA
43,140,"Ferrari, Michele",Peugeot 106,IT,A5,"+1h 02m 02,2s",NA,NA,NA
44,93,"Font, Ferran",Mitsubishi Lancer Evo V,AD,N4,"+1h 02m 40,5s",NA,NA,NA
45,119,"Vagnini, Jader",Fiat Seicento Sporting,SM,A5,"+1h 03m 51,3s",NA,NA,NA
46,83,"Fidanza, Raffaello",Mitsubishi Carisma GT Evo5,IT,N4,"+1h 04m 53,4s",NA,NA,NA
47,122,"Marsic, Cristian",Fiat Seicento Sporting,IT,A5,"+1h 06m 47,8s",NA,NA,NA
48,153,"Schenetti, Massimo",Citroen Saxo,IT,N2,"+1h 06m 58,5s",NA,NA,NA
49,134,"de Adamich, G.",Fiat Seicento Sporting,IT,A5,"+1h 07m 22,6s",NA,NA,NA
50,106,"Bajetto, G.",Renault Clio,IT,N3,"+1h 09m 34,8s",NA,NA,NA
51,121,"Strambi, M.",Fiat Seicento Sporting,IT,A5,"+1h 11m 58,3s",NA,NA,NA
52,130,"Passerini, G.",Fiat Seicento Sporting,IT,A5,"+1h 13m 39,1s",NA,NA,NA
53,128,"Gonnelli, M.",Fiat Seicento Sporting,IT,A5,"+1h 15m 12,0s",NA,NA,NA
54,169,"Amerio, Roberto",Peugeot 106,IT,N1,"+1h 15m 57,3s",NA,NA,NA
55,141,"Macaluso, Stefano",Fiat Cinquecento,IT,A5,"+1h 16m 02,0s",NA,NA,NA
