position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,10,"Gronholm, Marcus",Peugeot 206 WRC,FI,A8,"3h 20m 33,3s",NA,NA,NA
2,1,"Makinen, Tommi",Mitsubishi Lancer Evo VI,FI,A8,"+6,8s",NA,NA,NA
3,5,"McRae, Colin",Ford Focus WRC 00,GB,A8,"+13,7s",NA,NA,NA
4,17,"Radstrom, Thomas",Toyota Corolla WRC,SE,A8,"+14,9s",NA,NA,NA
5,3,"Burns, Richard",Subaru Impreza WRC99,GB,A8,"+35,0s",NA,NA,NA
6,4,"Kankkunen, Juha",Subaru Impreza WRC99,FI,A8,"+2m 47,6s",NA,NA,NA
7,9,"Delecour, Francois",Peugeot 206 WRC,FR,A8,"+3m 31,9s",NA,NA,NA
8,2,"Loix, Freddy",Mitsubishi Carisma GT,BE,A8,"+5m 08,3s",NA,NA,NA
9,18,"Martin, Markko",Toyota Corolla WRC,EE,A8,"+5m 14,0s",NA,NA,NA
10,7,"Auriol, Didier",Seat Cordoba WRC Evo2,FR,A8,"+5m 15,9s",0:10,NA,NA
11,19,"Hagstrom, Pasi",Toyota Corolla WRC,FI,A8,"+6m 15,6s",NA,NA,NA
12,16,"Rovanpera, Harri",Seat Cordoba WRC,FI,A8,"+7m 50,9s",NA,NA,NA
13,14,"Eriksson, Kenneth",Hyundai Accent WRC,SE,A8,"+8m 43,9s",0:50,NA,NA
14,15,"McRae, Alister",Hyundai Accent WRC,GB,A8,"+8m 54,2s",1:10,NA,NA
15,23,"Tuohino, Janne",Toyota Corolla WRC,FI,A8,"+9m 40,4s",NA,NA,NA
16,22,"Holowczyc, Krzysztof",Subaru Impreza,PL,A8,"+14m 12,7s",NA,NA,NA
17,27,"Paasonen, Jani",Mitsubishi Carisma GT Evo6,FI,N4,"+15m 28,8s",NA,NA,NA
18,28,"Pykalisto, Juuso",Mitsubishi Carisma GT Evo6,FI,N4,"+16m 00,2s",NA,NA,NA
