position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,19,"Loeb, Sebastien",Ford Puma Rally1,FR,Rally1,"3h 00m 32,8s",NA,NA,NA
2,1,"Ogier, Sebastien",Toyota GR Yaris Rally1,FR,Rally1,"+10,5s",NA,NA,NA
3,42,"Breen, Craig",Ford Puma Rally1,IE,Rally1,"+1m 39,8s",NA,NA,NA
4,69,"Rovanpera, Kalle",Toyota GR Yaris Rally1,FI,Rally1,"+2m 16,2s",NA,NA,NA
5,44,"Greensmith, Fergus",Ford Puma Rally1,GB,Rally1,"+6m 33,4s",3:00,NA,NA
6,11,"Neuville, Thierry",Hyundai i20 N Rally1,BE,Rally1,"+7m 42,6s",0:10,NA,NA
7,20,"Mikkelsen, Andreas",Skoda Fabia,NO,Rally2,"+11m 33,8s",NA,NA,NA
8,18,"Katsuta, Takamoto",Toyota GR Yaris Rally1,JP,Rally1,"+12m 24,7s",NA,NA,NA
9,27,"Cais, Erik",Ford Fiesta,CZ,Rally2,"+12m 29,2s",0:10,NA,NA
10,22,"Gryazin, Nikolay",Skoda Fabia,RU,Rally2,"+13m 41,3s",NA,NA,NA
11,26,"Johnston, Sean",Citroen C3,US,Rally2,"+14m 42,5s",NA,NA,NA
12,28,"Munster, Gregoire",Hyundai i20,LU,Rally2,"+14m 48,0s",NA,NA,NA
13,23,"Rossel, Yohan",Citroen C3,FR,Rally2,"+15m 02,1s",NA,NA,NA
14,25,"Ingram, Christopher",Skoda Fabia,GB,Rally2,"+15m 20,4s",1:40,NA,NA
15,48,"Astier, Raphael",Renault-Alpine A110,FR,RGT,"+18m 54,0s",NA,NA,NA
16,58,"Gamba, Matteo",Skoda Fabia,IT,Rally2,"+19m 57,0s",NA,NA,NA
17,34,"Miele, Mauro",Skoda Fabia,IT,Rally2,"+20m 32,5s",NA,NA,NA
18,46,"Guigou, Emmanuel",Renault-Alpine A110,FR,RGT,"+21m 01,9s",NA,NA,NA
19,62,"Gino, Alessandro",Hyundai i20,IT,Rally2,"+22m 40,7s",NA,NA,NA
20,31,"Burri, Olivier",Volkswagen Polo,CH,Rally2,"+22m 53,0s",NA,NA,NA
21,33,"Evans, Elfyn",Toyota GR Yaris Rally1,GB,Rally1,"+23m 10,5s",NA,NA,NA
22,41,"Pajari, Sami",Ford Fiesta,FI,Rally3,"+24m 06,4s",NA,NA,NA
23,45,"Cerny, Jan",Ford Fiesta,CZ,Rally3,"+24m 14,0s",NA,NA,NA
24,30,"Loix, Freddy",Skoda Fabia,BE,Rally2,"+24m 32,3s",NA,NA,NA
25,47,"Delecour, Francois",Renault-Alpine A110,FR,RGT,"+24m 55,4s",NA,NA,NA
26,29,"Keferbock, Johannes",Skoda Fabia,AT,Rally2,"+25m 28,0s",NA,NA,NA
27,79,"Fotia, Anthony",Renault Clio,FR,Rally5,"+28m 06,3s",NA,NA,NA
28,74,"Griebel, Marijan",Opel Corsa,DE,Rally4,"+29m 01,5s",NA,NA,NA
29,56,"Casciani, Frederik",Skoda Fabia,FR,Rally2,"+29m 09,8s",NA,NA,NA
30,37,"Raoux, Jean-Michel",Volkswagen Polo,FR,Rally2,"+30m 08,9s",NA,NA,NA
31,35,"Boland, Eamonn",Ford Fiesta,IE,Rally2,"+31m 26,8s",NA,NA,NA
32,75,"Dapra, Roberto",Ford Fiesta,IT,Rally4,"+33m 34,4s",NA,NA,NA
33,55,"Baffoun, Philippe",Volkswagen Polo,FR,Rally2,"+35m 21,9s",1:50,NA,NA
34,70,"Althaus, Sacha",Renault Clio,CH,Rally4,"+37m 38,1s",NA,NA,NA
35,60,"Pistachi, Luc",Skoda Fabia,FR,Rally2,"+37m 41,5s",NA,NA,NA
36,53,"Casanova, Christophe",Renault-Alpine A110,FR,RGT,"+38m 12,5s",NA,NA,NA
37,40,"Arengi Bentivoglio, Fabrizio",Skoda Fabia,IT,Rally2,"+39m 59,5s",NA,NA,NA
38,36,"Rosati, Frederic",Hyundai i20,FR,Rally2,"+40m 34,6s",4:10,NA,NA
39,76,"Juif, Styve",Renault Clio,FR,Rally4,"+43m 10,8s",NA,NA,NA
40,43,"Brazzoli, Enrico",Ford Fiesta,IT,Rally3,"+43m 22,4s",NA,NA,NA
41,80,"Rossi, Ghjuvanni",Renault Clio,FR,Rally5,"+44m 23,9s",NA,NA,NA
42,85,"Vallin, Esteban",Renault Clio,ES,Rally5,"+45m 42,2s",NA,NA,NA
43,77,"Tanci, Pierre",Renault Clio,FR,Rally5,"+48m 27,0s",NA,NA,NA
44,87,"Royere, Eric",Renault Clio,FR,Rally5,"+48m 59,9s",NA,NA,NA
45,49,"Rada, Martin",Fiat 124 Abarth,CZ,RGT,"+53m 22,9s",NA,NA,NA
46,63,"Aymard, Jerome",Renault Clio,FR,RC4,"+53m 40,3s",NA,NA,NA
