position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,10,"Munari, Sandro",Lancia Stratos HF,IT,G4,6h 25m 10s,NA,NA,NA
2,6,"Waldegard, Bjorn",Lancia Stratos HF,SE,G4,+1m 27s,NA,NA,NA
3,12,"Darniche, Bernard",Lancia Stratos HF,FR,G4,+6m 13s,NA,NA,NA
4,16,"Rohrl, Walter",Opel Kadett GT/E,DE,G4,+9m 22s,NA,NA,NA
5,11,"Clark, Roger",Ford Escort RS1800,GB,G4,+11m 57s,NA,NA,NA
6,7,"Alen, Markku",Fiat 124 Abarth Spider,FI,G4,+17m 21s,NA,NA,NA
7,23,"Frequelin, Guy",Porsche 911,FR,G3,+19m 09s,NA,NA,NA
8,5,"Cambiaghi, Roberto",Fiat 124 Abarth Spider,IT,G4,+40m 17s,NA,NA,NA
9,33,"Koob, Nicolas",Porsche 911,LU,G4,+42m 09s,NA,NA,NA
10,45,"Beguin, Bernard",Alfa Romeo 2000 GTV,FR,G1,+48m 37s,NA,NA,NA
11,19,"Mouton, Michele",Renault-Alpine A110 1600,FR,G3,+49m 15s,NA,NA,NA
12,27,"Zanini, Antonio",Seat 1430/1800,ES,G4,+56m 36s,NA,NA,NA
13,54,"Dorche, Christian",BMW 2002Tii,FR,G1,+1h 04m 12s,NA,NA,NA
14,49,"Gardavot, Christian",Porsche 911,FR,G3,+1h 05m 23s,NA,NA,NA
15,2,"Verini, Maurizio",Fiat 124 Abarth Spider,IT,G4,+1h 06m 52s,NA,NA,NA
16,67,"Kridel, Aloyse",Ford Escort RS2000,LU,G1,+1h 07m 05s,NA,NA,NA
17,70,"Turiani, Auguste",Opel Commodore,MC,G1,+1h 07m 11s,NA,NA,NA
18,149,"Barin, Jean-Paul",Alfa Romeo 2000 GTV,FR,G1,+1h 11m 39s,NA,NA,NA
19,55,"von der Leyen, freiherr",Renault-Alpine A110 1800,DE,G3,+1h 18m 22s,NA,NA,NA
20,110,"Chinea, Raymond",Opel Ascona,FR,G2,+1h 19m 29s,NA,NA,NA
21,135,"Nahon, Christian",Renault 12 Gordini,FR,G2,+1h 20m 52s,NA,NA,NA
22,50,"Malcher, Jean-Pierre",Autobianchi A112,FR,G1,+1h 23m 09s,NA,NA,NA
