position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,1,"Makinen, Tommi",Mitsubishi Lancer Evo VI,FI,A8,"4h 23m 35,8s",NA,NA,NA
2,6,"Sainz, Carlos",Ford Focus WRC 00,ES,A8,"+1m 24,9s",NA,NA,NA
3,4,"Kankkunen, Juha",Subaru Impreza WRC99,FI,A8,"+3m 21,4s",NA,NA,NA
4,8,"Gardemeister, Toni",Seat Cordoba WRC Evo2,FI,A8,"+3m 45,1s",NA,NA,NA
5,18,"Thiry, Bruno",Toyota Corolla WRC,BE,A8,"+4m 48,4s",NA,NA,NA
6,2,"Loix, Freddy",Mitsubishi Carisma GT,BE,A8,"+7m 04,1s",NA,NA,NA
7,11,"Schwarz, Armin",Skoda Octavia WRC,DE,A8,"+9m 48,3s",NA,NA,NA
8,20,"Burri, Olivier",Toyota Corolla WRC,CH,A8,"+10m 41,4s",NA,NA,NA
9,21,"Stohl, Manfred",Mitsubishi Lancer Evo VI,AT,N4,"+20m 41,8s",NA,NA,NA
10,12,"Climent, Luis",Skoda Octavia WRC,ES,A8,"+20m 49,5s",NA,NA,NA
11,16,"Trelles, Gustavo",Mitsubishi Lancer Evo VI,UY,N4,"+24m 10,0s",NA,NA,NA
12,25,"Galli, Gianluigi",Mitsubishi Lancer Evo V,IT,N4,"+24m 58,4s",1:00,NA,NA
13,51,"Gillet, Olivier",Mitsubishi Lancer Evo VI,CH,N4,"+27m 30,2s",NA,NA,NA
14,24,"Maselli, Andrea",Mitsubishi Lancer Evo V,IT,N4,"+35m 08,1s",0:40,NA,NA
15,23,"Popovic, Boris",Mitsubishi Lancer Evo VI,SI,N4,"+37m 12,3s",NA,NA,NA
16,44,"Pellerey, Alain",Citroen Saxo,FR,A6,"+38m 33,8s",NA,NA,NA
17,54,"Carret, Claude",Mitsubishi Lancer Evo VI,FR,N4,"+41m 15,7s",NA,NA,NA
18,61,"Truphemus, David",Ford Escort RS Cosworth,FR,N4,"+43m 56,1s",NA,NA,NA
19,55,"Gassner, Hermann",Proton Pert,DE,N4,"+44m 23,2s",0:50,NA,NA
20,43,"Robert, Cedric",Peugeot 106,FR,A6,"+45m 04,8s",NA,NA,NA
