position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,10,"Rohrl, Walter",Fiat 131 Abarth,DE,G4,8h 42m 20s,NA,NA,NA
2,1,"Darniche, Bernard",Lancia Stratos HF,FR,G4,+10m 38s,NA,NA,NA
3,7,"Waldegard, Bjorn",Fiat 131 Abarth,SE,G4,+11m 28s,NA,NA,NA
4,4,"Kullang, Anders",Opel Ascona 400,SE,G4,+12m 04s,NA,NA,NA
5,26,"Eklund, Per",Volkswagen Golf GTi,SE,G2,+14m 27s,NA,NA,NA
6,15,"Bettega, Attilio",Fiat Ritmo,IT,G2,+16m 23s,NA,NA,NA
7,12,"Mouton, Michele",Fiat 131 Abarth,FR,G4,+23m 53s,NA,NA,NA
8,8,"Kleint, Jochi",Opel Ascona 400,DE,G4,+25m 30s,NA,NA,NA
9,20,"Coppier, Alain",Porsche 911,FR,G3,+29m 40s,NA,NA,NA
9,28,"Servia, Salvador",Ford Fiesta 1600,ES,G2,+29m 40s,NA,NA,NA
11,31,"Carlsson, Ingvar",Mercedes Benz 280,SE,G2,+42m 48s,NA,NA,NA
12,16,"Almeras, Jacques",Porsche 911,FR,G4,+44m 18s,NA,NA,NA
13,33,"Clarr, Jean-Louis",Opel Ascona,FR,G1,+44m 40s,NA,NA,NA
14,17,"Makinen, Timo",BMW 320,FI,G2,+51m 30s,NA,NA,NA
15,35,"Saby, Bruno",Renault 5 Alpine,FR,G2,+54m 21s,NA,NA,NA
16,55,"Ballet, Jean-Pierre",Porsche 911,FR,G3,+59m 25s,NA,NA,NA
17,37,"Vincent, Francis",Alfa Romeo Alfasud,FR,G2,+1h 00m 56s,NA,NA,NA
18,21,"Bohne, Holger",Mercedes Benz 280,DE,G3,+1h 01m 13s,NA,NA,NA
19,27,"Barth, Jurgen",Porsche 924GTS,DE,G4,+1h 07m 21s,NA,NA,NA
20,102,"Sintzel, Pierre",Volkswagen Golf GTi,FR,G1,+1h 09m 43s,NA,NA,NA
21,39,"Koob, Nicolas",Ford Escort,LU,G4,+1h 13m 10s,NA,NA,NA
22,41,"Blanc, Christian",Porsche 911,CH,G3,+1h 15m 33s,NA,NA,NA
23,23,"Haldi, Claude",Porsche Turbo,CH,G4,+1h 17m 04s,NA,NA,NA
24,66,"Cerf, Christian",Renault-Alpine A310,FR,G4,+1h 18m 28s,NA,NA,NA
25,60,"Rouby, Paul",Renault 5 Alpine,FR,G2,+1h 18m 36s,NA,NA,NA
26,40,"Swaton, Gerard",Opel Kadett GT/E,FR,G1,+1h 20m 07s,NA,NA,NA
27,38,"Breuer, Johannes",Mercedes Benz 280,DE,G1,+1h 23m 06s,NA,NA,NA
