position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,6,"Kankkunen, Juha",Subaru Impreza WRC99,FI,A8,"4h 17m 15,4s",NA,NA,NA
2,5,"Burns, Richard",Subaru Impreza WRC99,GB,A8,"+2,4s",0:10,NA,NA
3,4,"Auriol, Didier",Toyota Corolla WRC,FR,A8,"+39,6s",NA,NA,NA
4,1,"Makinen, Tommi",Mitsubishi Lancer Evo VI,FI,A8,"+1m 25,2s",NA,NA,NA
5,3,"Sainz, Carlos",Toyota Corolla WRC,ES,A8,"+2m 28,1s",0:10,NA,NA
6,8,"Radstrom, Thomas",Ford Focus WRC,SE,A8,"+4m 51,9s",NA,NA,NA
7,15,"Trelles, Gustavo",Mitsubishi Lancer Evo V,UY,N4,"+22m 30,8s",NA,NA,NA
8,19,"Recalde, Jorge",Mitsubishi Lancer Evo V,AR,N4,"+23m 53,6s",NA,NA,NA
9,25,"Menzi, Claudio Marcelo",Subaru Impreza WRX,AR,N4,"+24m 17,6s",NA,NA,NA
10,12,"Dor, Frederic",Subaru Impreza WRC98,FR,A8,"+28m 02,8s",NA,NA,NA
11,27,"Chiaramello, Oscar",Mitsubishi Lancer Evo V,AR,N4,"+33m 25,1s",NA,NA,NA
12,30,"Manzares, Santos",Subaru Impreza WRX,AR,N4,"+45m 17,7s",NA,NA,NA
13,43,"Centeno, Miguel A.",Mitsubishi Lancer Evo IV,AR,N4,"+1h 08m 10,0s",NA,NA,NA
14,31,"Gavina, Pablo",Mitsubishi Lancer Evo III,AR,A8,"+1h 14m 16,0s",NA,NA,NA
15,58,"Goldenhersch, Esteban",Seat Ibiza GTi 16V,AR,N3,"+1h 14m 24,0s",NA,NA,NA
16,41,"Galvez, Diego",Subaru Impreza WRX,AR,N4,"+1h 19m 05,0s",NA,NA,NA
17,71,"Hubmann, Federico",Seat Ibiza GTi 16V,AR,N3,"+1h 19m 58,0s",NA,NA,NA
18,70,"Kopousshian, Diego",Seat Ibiza GTi 16V,AR,N3,"+1h 21m 46,0s",NA,NA,NA
19,61,"Bissio, Ricardo Atilio",Renault 18 GTX,AR,A7,"+1h 24m 14,0s",NA,NA,NA
20,39,"Camero, Juan Jose",Mitsubishi Lancer Evo III,PY,N4,"+1h 27m 24,0s",NA,NA,NA
21,72,"Castelli, Roberto",Seat Ibiza GTi 16V,AR,N3,"+1h 31m 35,0s",NA,NA,NA
22,49,"Quattrocchio, Miguel",Seat Ibiza GTi 16V,AR,N3,"+1h 34m 23,0s",NA,NA,NA
23,52,"Ortiz, Heriberto",Renault 18 GTX,AR,A7,"+2h 15m 05,0s",NA,NA,NA
24,81,"Aguirre, Eduardo C.",Daewoo Lanos 1.6,CL,N2,"+2h 16m 07,0s",NA,NA,NA
25,48,"Cagnet, Michel",Peugeot 106,FR,A5,"+2h 25m 24,0s",NA,NA,NA
NA,2,"Loix, Freddy",Mitsubishi Carisma GT,BE,A8,NA,NA,SS17,suspension
NA,7,"McRae, Colin",Ford Focus WRC,GB,A8,NA,NA,SS3,suspension
