position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,1,"Ogier, Sebastien",Volkswagen Polo R WRC,FR,RC1,"2h 34m 02,0s",NA,NA,NA
2,9,"Mikkelsen, Andreas",Volkswagen Polo R WRC,NO,RC1,"+1m 07,7s",NA,NA,NA
3,7,"Neuville, Thierry",Hyundai i20 WRC,BE,RC1,"+2m 13,5s",NA,NA,NA
4,5,"Hirvonen, Mikko",Ford Fiesta RS WRC,FI,RC1,"+2m 32,4s",NA,NA,NA
5,2,"Latvala, Jari-Matti",Volkswagen Polo R WRC,FI,RC1,"+2m 33,1s",NA,NA,NA
6,8,"Hanninen, Juho",Hyundai i20 WRC,FI,RC1,"+2m 49,9s",NA,NA,NA
7,3,"Meeke, Kris",Citroen DS3 WRC,GB,RC1,"+4m 27,9s",NA,NA,NA
8,20,"Paddon, Hayden",Hyundai i20 WRC,NZ,RC1,"+4m 32,1s",NA,NA,NA
9,16,"Solberg, Henning",Ford Fiesta RS WRC,NO,RC1,"+4m 59,0s",NA,NA,NA
10,21,"Prokop, Martin",Ford Fiesta RS WRC,CZ,RC1,"+6m 11,3s",NA,NA,NA
11,36,"Tanak, Ott",Ford Fiesta,EE,RC2,"+8m 10,3s",NA,NA,NA
12,35,"Ketomaa, Jari",Ford Fiesta,FI,RC2,"+9m 48,5s",NA,NA,NA
13,31,"al-Rajhi, Yazeed",Ford Fiesta,SA,RC2,"+12m 21,5s",NA,NA,NA
14,81,"Bouffier, Bryan",Ford Fiesta,FR,RC2,"+12m 30,3s",NA,NA,NA
15,39,"Gorban, Valeriy",Mini John Cooper Works,UA,RC2,"+13m 40,3s",NA,NA,NA
16,38,"Sousa, Bernardo",Ford Fiesta,PT,RC2,"+14m 45,3s",NA,NA,NA
17,41,"Fuchs Sierlecki, Nicolas",Ford Fiesta,PE,RC2,"+17m 20,1s",0:10,NA,NA
18,44,"Koltun, Jaroslaw",Ford Fiesta,PL,RC2,"+19m 27,9s",NA,NA,NA
19,57,"Lefebvre, Stephane",Citroen DS3,FR,RC3,"+24m 23,3s",NA,NA,NA
20,10,"Kubica, Robert",Ford Fiesta RS WRC,PL,RC1,"+25m 02,3s",2:20,NA,NA
21,89,"Ptaszek, Hubert",Ford Fiesta S2000,PL,RC2,"+25m 35,4s",1:30,NA,NA
22,62,"Fisher, Alastair",Citroen DS3,GB,RC3,"+26m 36,6s",NA,NA,NA
23,55,"Giordano, Quentin",Citroen DS3,FR,RC3,"+27m 49,2s",NA,NA,NA
24,88,"Matijosaitis, Dainius",Mitsubishi Lancer Evo X,LT,RC2,"+28m 33,9s",NA,NA,NA
25,56,"Koci, Martin",Citroen DS3,SK,RC3,"+29m 15,8s",NA,NA,NA
