position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,3,"Gronholm, Marcus",Ford Focus RS WRC 06,FI,A8,"3h 48m 42,0s",NA,NA,NA
2,4,"Hirvonen, Mikko",Ford Focus RS WRC 06,FI,A8,"+29,2s",NA,NA,NA
3,2,"Sordo Castillo, Daniel",Citroen C4 WRC,ES,A8,"+1m 21,8s",NA,NA,NA
4,10,"Solberg, Henning",Ford Focus RS WRC 06,NO,A8,"+1m 36,6s",NA,NA,NA
5,7,"Solberg, Petter",Subaru Impreza WRC2007,NO,A8,"+2m 34,2s",0:10,NA,NA
6,21,"Gardemeister, Toni",Mitsubishi Lancer WRC05,FI,A8,"+5m 02,1s",NA,NA,NA
7,5,"Stohl, Manfred",Citroen Xsara WRC,AT,A8,"+5m 28,6s",NA,NA,NA
8,26,"Hanninen, Juho",Mitsubishi Lancer WRC05,FI,A8,"+9m 31,7s",NA,NA,NA
9,9,"Latvala, Jari-Matti",Ford Focus RS WRC 06,FI,A8,"+11m 27,7s",NA,NA,NA
10,8,"Atkinson, Christopher",Subaru Impreza WRC2007,AU,A8,"+16m 19,4s",1:40,NA,NA
11,12,"Villagra, Federico",Ford Focus RS WRC 06,AR,A8,"+17m 05,1s",NA,NA,NA
12,16,"Wilson, Matthew",Ford Focus RS WRC 06,GB,A8,"+23m 25,1s",NA,NA,NA
13,32,"Aava, Urmo",Suzuki Swift S1600,EE,A6,"+26m 21,9s",NA,NA,NA
14,45,"Andersson, Per-Gunnar",Suzuki Swift S1600,SE,A6,"+27m 31,3s",NA,NA,NA
15,79,"Manfrinato, Giovanni",Subaru Impreza,IT,N4,"+31m 41,1s",NA,NA,NA
16,35,"Prokop, Martin",Citroen C2,CZ,A6,"+32m 44,7s",NA,NA,NA
17,94,"Campedelli, Simone",Mitsubishi Lancer Evo IX,IT,N4,"+32m 45,5s",NA,NA,NA
18,37,"Burkart, Aaron Nicolai",Citroen C2 S1600,DE,A6,"+35m 31,8s",NA,NA,NA
19,36,"Molder, Jaan",Suzuki Swift S1600,EE,A6,"+36m 02,2s",NA,NA,NA
20,71,"Bentivogli, Bruno",Subaru Impreza,IT,N4,"+37m 00,4s",NA,NA,NA
21,90,"Zanchi, Pierlorenzo",Subaru Impreza,IT,N4,"+37m 28,7s",NA,NA,NA
22,85,"Ricci, Luigi",Subaru Impreza,IT,N4,"+38m 18,6s",NA,NA,NA
23,95,"Cenedese, Moreno",Mitsubishi Lancer Evo IX,IT,N4,"+39m 00,8s",0:10,NA,NA
24,76,"Fanari, Francesco",Subaru Impreza,IT,N4,"+39m 37,5s",NA,NA,NA
25,34,"Beres, Josef",Renault Clio S1600,SK,A6,"+41m 33,0s",NA,NA,NA
